Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017
0,-1.0,0.03617507814770278,-0.0019609929066089007,0.00024367465754749417,-0.00023036869978592092,-0.00023036869978592092
1,-0.014177792294516073,0.016577735139112076,-9.570194519804844e-05,0.022162195245184695,-0.020420681527407555,-0.020420681527407555
2,0.0,0.03617507814770278,0.0022224421620449684,0.00024367465754749417,0.00024367465754749417,0.00024367465754749417
3,-0.00564656314113563,0.02410040338559138,-0.002370942576703307,-0.002448481586636357,-0.001843173870532021,-0.001843173870532021
4,0.02032479335504662,0.001991467625942384,0.010811898286820684,-0.0011155791688330866,0.012836627185636666,0.012836627185636666
5,-0.9999999999999987,0.012045132289870187,0.0032740851789381064,0.00031955041336176424,-0.0001356197080684819,-0.0001356197080684819
6,-0.0052338416712527595,1.0507766278533535,0.0018653524074652428,0.0015133321269592721,0.0001915934091502731,0.0001915934091502731
7,1.1806886587166294,1.8789842643979797,1.1104965265726094,0.8322410827976269,1.3713420466509807,0.3713420637172976
8,0.007766604671293498,0.030613877840855827,0.0031356538654321925,0.002954434518720495,0.002954434518720495,0.002954434518720495
9,-6.25181396734723e-05,1.0383912284325807,0.010910045352827472,0.009126525054597446,0.030001897135942635,0.030001897135942635
10,-0.007367507957014669,0.03441294531832576,-0.00035079787740920987,-0.00024223079800567276,-0.0007045768915919906,-0.0007045768915919906
11,0.0,0.03617507814770278,0.0022224421620449684,0.0007174421392058368,-0.00023036869978592092,-0.00023036869978592092
12,0.013282395590899214,0.029255329939809272,0.005927502053546711,0.0004189795478227018,-0.0011314010183740937,-0.0011314010183740937
13,-0.995486622809309,0.03366050905982471,0.002638359173661038,-0.578589462219957,0.0032737781016414736,0.0032737781016414736
14,0.0,0.0022224421620449684,-0.0019609929066089007,0.00024367465754749417,0.00024367465754749417,0.00024367465754749417
15,-0.006584676432255605,0.0048359148779055115,-0.0028205190623801072,-0.008558242331426769,-0.002826059021973883,-0.002826059021973883
16,-0.7710506820537695,0.2765872730649241,0.2765872730649241,-0.9565967553724153,0.367322441698474,-0.632677466550819
17,0.007766604671293498,0.030613877840855827,0.0031356538654321925,0.002516773061272718,0.002954434518720495,0.002954434518720495
18,-5.04952100793903e-05,0.0014479793855441366,0.0014479793855441366,-0.9865840739298737,-0.01184496509777848,-0.01184496509777848
19,-0.38736756142347406,0.42892157777108925,0.6919476087704511,0.3486081132333637,-0.3997482538567825,-0.3997482538567825
20,0.005624549193878107,0.008900169758310534,0.00235689817117838,-0.0002872848135458209,-0.9978522615693306,-0.9978522615693306
21,-5.770895582483005e-05,1.047672391948527,0.00036293641679838054,-0.01339436411802929,0.015931009303076612,0.015931009303076612
22,2.4044716983910125e-05,0.05765313059322005,-0.015595851437418479,-0.19940578472337747,0.030094735507490325,0.030094735507490325
23,3.523769154196405e-15,0.019104077232531384,-0.001961956011838409,-0.0001354754250066727,-0.0001354754250066727,-0.0001354754250066727
