Tolerance (%),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.006,0.40963855421686746,0.03162650602409638,0.42620481927710846,0.47289156626506024,0.5466867469879518,0.5466867469879518,0.6475903614457831,0.6686746987951807,0.6280120481927711
0.0065,0.4186746987951807,0.03313253012048193,0.4292168674698795,0.4743975903614458,0.5466867469879518,0.5466867469879518,0.6490963855421686,0.6701807228915663,0.6310240963855421
0.007,0.42319277108433734,0.04066265060240964,0.43373493975903615,0.47740963855421686,0.5512048192771084,0.5512048192771084,0.6551204819277109,0.6746987951807228,0.6340361445783133
0.0075,0.42319277108433734,0.05120481927710843,0.4382530120481928,0.4819277108433735,0.552710843373494,0.552710843373494,0.6626506024096386,0.6822289156626506,0.641566265060241
0.008,0.44728915662650603,0.05421686746987952,0.4427710843373494,0.4954819277108434,0.5647590361445783,0.5647590361445783,0.6762048192771084,0.6987951807228916,0.6536144578313253
0.0085,0.4864457831325301,0.061746987951807226,0.44728915662650603,0.49849397590361444,0.5662650602409639,0.5662650602409639,0.677710843373494,0.7003012048192772,0.6566265060240963
0.009,0.4879518072289157,0.06927710843373494,0.44728915662650603,0.49849397590361444,0.5662650602409639,0.5662650602409639,0.6792168674698795,0.7033132530120482,0.6581325301204819
0.0095,0.49096385542168675,0.09186746987951808,0.45180722891566266,0.5,0.5692771084337349,0.5692771084337349,0.6807228915662651,0.7048192771084337,0.6596385542168675
0.01,0.4924698795180723,0.09186746987951808,0.45481927710843373,0.5,0.5692771084337349,0.5692771084337349,0.6822289156626506,0.7063253012048193,0.661144578313253
0.0105,0.5015060240963856,0.09186746987951808,0.45481927710843373,0.5015060240963856,0.5692771084337349,0.5692771084337349,0.6822289156626506,0.7063253012048193,0.661144578313253
0.011,0.5015060240963856,0.09186746987951808,0.4563253012048193,0.5015060240963856,0.5692771084337349,0.5692771084337349,0.6822289156626506,0.7078313253012049,0.661144578313253
0.0115,0.5150602409638554,0.09186746987951808,0.4578313253012048,0.5015060240963856,0.5692771084337349,0.5692771084337349,0.6852409638554217,0.7108433734939759,0.6656626506024096
0.012,0.5150602409638554,0.09186746987951808,0.4578313253012048,0.5015060240963856,0.5692771084337349,0.5692771084337349,0.6897590361445783,0.7213855421686747,0.6686746987951807
0.0125,0.5195783132530121,0.09186746987951808,0.463855421686747,0.5030120481927711,0.5692771084337349,0.5692771084337349,0.6927710843373494,0.7243975903614458,0.6701807228915663
0.013,0.5195783132530121,0.09337349397590361,0.463855421686747,0.5060240963855421,0.5707831325301205,0.5707831325301205,0.6942771084337349,0.7259036144578314,0.6716867469879518
0.0135,0.5256024096385542,0.10240963855421686,0.463855421686747,0.5090361445783133,0.5753012048192772,0.5753012048192772,0.7003012048192772,0.7319277108433735,0.6762048192771084
0.014,0.5256024096385542,0.10240963855421686,0.46536144578313254,0.5105421686746988,0.5783132530120482,0.5783132530120482,0.7018072289156626,0.733433734939759,0.677710843373494
0.0145,0.5406626506024096,0.10240963855421686,0.46536144578313254,0.516566265060241,0.5828313253012049,0.5828313253012049,0.7093373493975904,0.7409638554216867,0.6867469879518072
0.015,0.5436746987951807,0.10391566265060241,0.4683734939759036,0.5195783132530121,0.588855421686747,0.588855421686747,0.7108433734939759,0.7424698795180723,0.6882530120481928
0.0155,0.5436746987951807,0.10843373493975904,0.48042168674698793,0.5210843373493976,0.5903614457831325,0.5903614457831325,0.713855421686747,0.7439759036144579,0.6912650602409639
0.016,0.5451807228915663,0.11295180722891567,0.4864457831325301,0.5286144578313253,0.5993975903614458,0.5993975903614458,0.7228915662650602,0.7545180722891566,0.7003012048192772
0.0165,0.5451807228915663,0.11295180722891567,0.4879518072289157,0.5331325301204819,0.6039156626506024,0.6039156626506024,0.7274096385542169,0.7590361445783133,0.7048192771084337
0.017,0.5451807228915663,0.12048192771084337,0.4894578313253012,0.5346385542168675,0.6039156626506024,0.6039156626506024,0.7274096385542169,0.7605421686746988,0.7048192771084337
0.0175,0.5451807228915663,0.12349397590361445,0.4894578313253012,0.5346385542168675,0.6054216867469879,0.6054216867469879,0.7274096385542169,0.7605421686746988,0.7048192771084337
0.018,0.5451807228915663,0.12349397590361445,0.4894578313253012,0.5376506024096386,0.6069277108433735,0.6069277108433735,0.7289156626506024,0.7620481927710844,0.7063253012048193
0.0185,0.5466867469879518,0.12951807228915663,0.4894578313253012,0.5376506024096386,0.608433734939759,0.608433734939759,0.7319277108433735,0.7650602409638554,0.7093373493975904
0.019,0.5496987951807228,0.13102409638554216,0.49096385542168675,0.5391566265060241,0.608433734939759,0.608433734939759,0.7319277108433735,0.7650602409638554,0.7093373493975904
0.0195,0.5496987951807228,0.1355421686746988,0.49096385542168675,0.5391566265060241,0.608433734939759,0.608433734939759,0.7319277108433735,0.7650602409638554,0.7093373493975904
0.02,0.5512048192771084,0.13704819277108435,0.49096385542168675,0.5391566265060241,0.608433734939759,0.608433734939759,0.7319277108433735,0.7650602409638554,0.7093373493975904
