τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,
0.005,0.8108108108108109,0.8648648648648649,0.8648648648648649,0.7027027027027027,0.6216216216216216,0.6756756756756757,0.7027027027027027,0.6216216216216216,0.7297297297297297,0.5675675675675675,0.7837837837837838,0.8378378378378378,0.8918918918918919,0.7027027027027027,0.7837837837837838,0.7297297297297297,0.5945945945945946
0.01,0.8566978193146417,0.8504672897196262,0.8286604361370716,0.8535825545171339,0.8068535825545171,0.7663551401869159,0.838006230529595,0.8286604361370716,0.822429906542056,0.632398753894081,0.8099688473520249,0.8566978193146417,0.838006230529595,0.8411214953271028,0.8411214953271028,0.8722741433021807,0.7881619937694704
0.015,0.8325991189427313,0.801762114537445,0.7819383259911894,0.8215859030837004,0.76431718061674,0.7334801762114538,0.7951541850220264,0.7929515418502202,0.7709251101321586,0.5969162995594713,0.762114537444934,0.8105726872246696,0.7775330396475771,0.8171806167400881,0.8105726872246696,0.8325991189427313,0.762114537444934
0.02,0.8226950354609929,0.7819148936170213,0.7570921985815603,0.7978723404255319,0.7393617021276596,0.7074468085106383,0.7677304964539007,0.7695035460992907,0.7393617021276596,0.5797872340425532,0.7393617021276596,0.7854609929078015,0.75,0.8156028368794326,0.799645390070922,0.824468085106383,0.7411347517730497
0.025,0.8195956454121306,0.7682737169517885,0.7465007776049767,0.7853810264385692,0.7371695178849145,0.7107309486780715,0.7620528771384136,0.7589424572317263,0.7387247278382582,0.5847589424572317,0.7371695178849145,0.7729393468118196,0.744945567651633,0.8133748055987559,0.7978227060653188,0.8195956454121306,0.7340590979782271
0.03,0.8202567760342369,0.7532097004279601,0.7318116975748931,0.7703281027104137,0.7218259629101283,0.703281027104137,0.7517831669044223,0.7517831669044223,0.7318116975748931,0.579172610556348,0.724679029957204,0.7617689015691869,0.7303851640513552,0.8017118402282454,0.7902995720399429,0.8102710413694721,0.7346647646219686
0.035,0.8114209827357237,0.7450199203187251,0.7211155378486056,0.7583001328021248,0.7118193891102258,0.701195219123506,0.747675962815405,0.7343957503320053,0.7264276228419655,0.5657370517928287,0.7197875166002656,0.7529880478087649,0.7211155378486056,0.798140770252324,0.7888446215139442,0.8061088977423638,0.7250996015936255
0.04,0.8067331670822943,0.7331670822942643,0.7082294264339152,0.743142144638404,0.7019950124688279,0.6845386533665836,0.7344139650872819,0.7219451371571073,0.7094763092269327,0.5473815461346634,0.7082294264339152,0.7394014962593516,0.7044887780548629,0.7880299251870324,0.7768079800498753,0.7992518703241895,0.71571072319202
0.045,0.8026159334126041,0.7241379310344828,0.6967895362663495,0.7360285374554102,0.6872770511296076,0.6741973840665874,0.7324613555291319,0.7170035671819263,0.7027348394768134,0.5362663495838288,0.7003567181926278,0.7312722948870393,0.6956004756242569,0.7859690844233056,0.7728894173602854,0.8002378121284186,0.7074910820451843
