Tolerance (%),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn
0.0,0.1096661247967988,0.0,0.0020007502813555083,0.0,0.0,0.0,0.6179817431536826,0.5612104539202201
0.0005,0.11716893835188195,0.01012879829936226,0.10341378016756284,0.3133675128173065,0.32624734275353257,0.32812304614230337,0.6179817431536826,0.5612104539202201
0.001,0.14905589596098537,0.01012879829936226,0.1583093660122546,0.37539077153932726,0.38889583593847693,0.3908965862198324,0.6179817431536826,0.5612104539202201
0.0015,0.16481180442666,0.011129173440040016,0.28960860322620985,0.41252969863698885,0.4276603726397399,0.429411029135926,0.6179817431536826,0.5612104539202201
0.002,0.1700637739152182,0.04376641240465175,0.3771414280355133,0.4379142178316869,0.4511691884456671,0.4535450794047768,0.6179817431536826,0.5612104539202201
0.0025,0.19319744904339128,0.045141928223083654,0.3965236963861448,0.4625484556708766,0.4751781918219332,0.4789295985994748,0.6179817431536826,0.5612104539202201
0.003,0.2517193947730399,0.04576716268600725,0.41365512067025134,0.4808053019882456,0.49606102288358134,0.49981242966112294,0.6179817431536826,0.5612104539202201
0.0035,0.32824809303488806,0.07702888583218707,0.45529573590096284,0.5040640240090034,0.5155683381267976,0.5193197449043391,0.6179817431536826,0.5612104539202201
0.004,0.3460047517819182,0.09741152932349631,0.473052394647993,0.5221958234337877,0.5350756533700137,0.5380767787920471,0.6179817431536826,0.5612104539202201
0.0045,0.3635113167437789,0.10716518694510442,0.4919344754282856,0.538576966362386,0.5525822183318745,0.5555833437539077,0.6179817431536826,0.5612104539202201
0.005,0.3726397399024634,0.1096661247967988,0.5053144929348505,0.5547080155058147,0.5680880330123796,0.570588970864074,0.6179817431536826,0.5615855945979742
0.0055,0.4149055895960985,0.11429285982243341,0.5150681505564587,0.5703388770789046,0.5868450669000875,0.5884706765036889,0.6184819307240215,0.5629611104164062
0.006,0.43078654495435786,0.11429285982243341,0.528698261848193,0.5838439414780543,0.5992247092659747,0.6001000375140678,0.6213580092534701,0.567462798549456
0.0065,0.45066900087532824,0.12242090784044017,0.5424534200325122,0.5989746154808053,0.6129798674502939,0.6144804301613105,0.6281105414530449,0.572839814930599
0.007,0.47117669125922224,0.1317994247842941,0.5529573590096286,0.6079779917469051,0.6248593222458422,0.6256096036013505,0.6382393397524071,0.5834688008003001
0.0075,0.4774290358884582,0.1824434162811054,0.5647117669125922,0.6146054770538952,0.6314868075528323,0.6319869951231711,0.6486182318369389,0.5923471301738151
0.008,0.5129423533825185,0.1836938852069526,0.5749656121045392,0.6216081030386394,0.6381142928598225,0.6389896211079155,0.6568713267475303,0.6019757409028386
0.0085,0.5512067025134425,0.19819932474678004,0.5798424409153432,0.6281105414530449,0.6439914968113042,0.6446167312742278,0.6654995623358759,0.617856696261098
0.009,0.5518319369763661,0.21070401400525196,0.587095160685257,0.6336126047267725,0.6499937476553708,0.6506189821182944,0.6708765787170189,0.624484181568088
0.0095,0.55458296861323,0.23796423658872076,0.5918469426034763,0.6404901838189321,0.6567462798549456,0.6571214205326997,0.6816306114793047,0.6349881205452045
0.01,0.5603351256721271,0.24296611229210954,0.5988495685882206,0.6453670126297362,0.661498061773165,0.6621232962360886,0.6880080030011254,0.6418656996373641
0.0105,0.5898461923221208,0.25384519194698013,0.6041015380767788,0.6484931849443542,0.6644991871951982,0.664999374765537,0.6938852069526072,0.6516193572589721
0.011,0.594222833562586,0.2589721145429536,0.6108540702763536,0.6524946855070651,0.6691259222208328,0.6692509691134175,0.6993872702263348,0.6584969363511317
0.0115,0.6036013505064399,0.26710016256096036,0.6143553832687257,0.6557459047142679,0.6721270476428661,0.6720020007502814,0.7087657871701888,0.6633737651619357
0.012,0.6148555708390646,0.2704764286607478,0.6167312742278355,0.65924721770664,0.6753782668500687,0.6750031261723146,0.7137676628735776,0.6696261097911717
0.0125,0.6233587595348256,0.27897961735650867,0.6219832437163937,0.6627485306990122,0.6782543453795173,0.6778792047017632,0.7197699137176441,0.675753407527823
0.013,0.6251094160310117,0.29686132299612356,0.6271101663123672,0.6652494685507065,0.6810053770163812,0.6808803301237965,0.7222708515693385,0.6798799549831187
0.0135,0.633862698511942,0.3496311116668751,0.6308615730899088,0.6666249843691384,0.6828810804051519,0.6823808928348131,0.7235213204951857,0.6807552832312117
0.014,0.6386144804301613,0.34988120545204454,0.6319869951231711,0.6682505939727398,0.684631736901338,0.6838814555458297,0.7290233837689133,0.686382393397524
0.0145,0.6441165437038889,0.3722645992247093,0.6341127922971114,0.6702513442540953,0.6861322996123547,0.685507065149431,0.731399274728023,0.6882580967862949
0.015,0.6469926222333375,0.37926722520945355,0.63698887082656,0.6715018131799425,0.6878829561085407,0.6873827685382018,0.7341503063648869,0.6900087532824809
0.0155,0.6469926222333375,0.379517318994623,0.6393647617856696,0.6730023758909591,0.6896336126047268,0.6891334250343879,0.7362761035388271,0.6911341753157434
0.016,0.6486182318369389,0.3985244466675003,0.6432412154557959,0.6746279854945605,0.6915093159934975,0.6911341753157434,0.7389020882831062,0.6925096911341753
0.0165,0.6547455295735901,0.4020257596598725,0.6452419657371514,0.6763786419907465,0.6927597849193448,0.69263473802676,0.7404026509941228,0.6943853945229461
0.017,0.6553707640365137,0.4204076528698262,0.6482430911591847,0.6785044391646867,0.6945104414155309,0.6943853945229461,0.7434037764161561,0.6985119419782418
0.0175,0.6568713267475303,0.42665999749906214,0.648993372514693,0.6790046267350256,0.6952607227710391,0.694885582093285,0.7436538702013255,0.6986369888708266
0.018,0.6593722645992247,0.42665999749906214,0.6496186069776166,0.6798799549831187,0.6960110041265475,0.6955108165562086,0.7454045266975116,0.7012629736151057
