Tolerance (%),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0005,0.02412280701754386,0.015350877192982455,0.10964912280701754,0.07017543859649122,0.08771929824561403,0.08771929824561403,0.05263157894736842,0.04824561403508772,0.041666666666666664
0.001,0.07017543859649122,0.02412280701754386,0.23464912280701755,0.125,0.18640350877192982,0.18640350877192982,0.10526315789473684,0.09429824561403509,0.08333333333333333
0.0015,0.11842105263157894,0.03070175438596491,0.35526315789473684,0.17982456140350878,0.26973684210526316,0.2675438596491228,0.15350877192982457,0.13596491228070176,0.12719298245614036
0.002,0.17105263157894737,0.039473684210526314,0.45614035087719296,0.23026315789473684,0.34210526315789475,0.3442982456140351,0.19298245614035087,0.18421052631578946,0.18640350877192982
0.0025,0.2324561403508772,0.05043859649122807,0.5153508771929824,0.27631578947368424,0.4144736842105263,0.41885964912280704,0.22807017543859648,0.2149122807017544,0.22807017543859648
0.003,0.28728070175438597,0.07236842105263158,0.5789473684210527,0.3157894736842105,0.4649122807017544,0.47149122807017546,0.26973684210526316,0.2543859649122807,0.26973684210526316
0.0035,0.3355263157894737,0.09429824561403509,0.6337719298245614,0.36622807017543857,0.4956140350877193,0.5043859649122807,0.30701754385964913,0.2982456140350877,0.32456140350877194
0.004,0.3815789473684211,0.1162280701754386,0.6732456140350878,0.39035087719298245,0.5416666666666666,0.5526315789473685,0.35526315789473684,0.33771929824561403,0.375
0.0045,0.4232456140350877,0.125,0.7192982456140351,0.4298245614035088,0.5745614035087719,0.5855263157894737,0.38596491228070173,0.3706140350877193,0.40350877192982454
0.005,0.4824561403508772,0.13596491228070176,0.7456140350877193,0.46271929824561403,0.6118421052631579,0.625,0.41885964912280704,0.4166666666666667,0.44956140350877194
0.0055,0.5109649122807017,0.14912280701754385,0.7763157894736842,0.48464912280701755,0.6644736842105263,0.6776315789473685,0.44298245614035087,0.43640350877192985,0.4758771929824561
0.006,0.5548245614035088,0.17105263157894737,0.7916666666666666,0.5175438596491229,0.6864035087719298,0.6973684210526315,0.47149122807017546,0.47149122807017546,0.5021929824561403
0.0065,0.5964912280701754,0.19078947368421054,0.7982456140350878,0.5350877192982456,0.7083333333333334,0.7192982456140351,0.5021929824561403,0.5043859649122807,0.5482456140350878
0.007,0.6491228070175439,0.20394736842105263,0.8070175438596491,0.5526315789473685,0.7236842105263158,0.7346491228070176,0.5372807017543859,0.5350877192982456,0.581140350877193
0.0075,0.6973684210526315,0.21710526315789475,0.8135964912280702,0.5614035087719298,0.7324561403508771,0.743421052631579,0.5548245614035088,0.5592105263157895,0.5986842105263158
0.008,0.7368421052631579,0.23684210526315788,0.8223684210526315,0.5789473684210527,0.7521929824561403,0.7653508771929824,0.5877192982456141,0.5789473684210527,0.6271929824561403
0.0085,0.7697368421052632,0.2565789473684211,0.831140350877193,0.6074561403508771,0.7631578947368421,0.7785087719298246,0.5986842105263158,0.5942982456140351,0.6403508771929824
0.009,0.7916666666666666,0.2807017543859649,0.8333333333333334,0.6118421052631579,0.7675438596491229,0.7828947368421053,0.6140350877192983,0.6162280701754386,0.6622807017543859
0.0095,0.8245614035087719,0.29385964912280704,0.8355263157894737,0.6271929824561403,0.7785087719298246,0.793859649122807,0.6403508771929824,0.6447368421052632,0.6907894736842105
0.01,0.8399122807017544,0.3157894736842105,0.8464912280701754,0.6447368421052632,0.7894736842105263,0.8048245614035088,0.6535087719298246,0.6600877192982456,0.7105263157894737
