Tolerance (%),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0,0.12359550561797752,0.0,0.0,0.0,0.0,0.0,0.8954191875540191,0.874675885911841,0.8893690579083837
0.0005,0.15730337078651685,0.01901469317199654,0.32843560933448573,0.7502160760587727,0.8167675021607606,0.8167675021607606,0.8954191875540191,0.874675885911841,0.8893690579083837
0.001,0.18236819360414866,0.01901469317199654,0.4693171996542783,0.8141745894554884,0.8349178910976663,0.8349178910976663,0.8954191875540191,0.874675885911841,0.8893690579083837
0.0015,0.22817631806395852,0.02247191011235955,0.749351771823682,0.8288677614520311,0.8504753673293,0.8504753673293,0.8954191875540191,0.874675885911841,0.8893690579083837
0.002,0.22904062229904926,0.055315471045808126,0.8375108038029386,0.8383751080380294,0.8565254969749352,0.8565254969749352,0.8954191875540191,0.874675885911841,0.8893690579083837
0.0025,0.26707000864304237,0.058772687986171135,0.8530682800345721,0.8435609334485739,0.8591184096802075,0.8591184096802075,0.8954191875540191,0.874675885911841,0.8893690579083837
0.003,0.4857389801210026,0.059636992221261884,0.8625756266205704,0.8522039757994814,0.867761452031115,0.867761452031115,0.8954191875540191,0.874675885911841,0.8893690579083837
0.0035,0.6404494382022472,0.07260155574762317,0.8772687986171133,0.8556611927398444,0.8703543647363872,0.8703543647363872,0.8954191875540191,0.874675885911841,0.8893690579083837
0.004,0.6542783059636992,0.10890233362143474,0.8824546240276577,0.8634399308556612,0.874675885911841,0.874675885911841,0.8954191875540191,0.874675885911841,0.8893690579083837
0.0045,0.6888504753673294,0.12100259291270528,0.888504753673293,0.867761452031115,0.8824546240276577,0.8824546240276577,0.8954191875540191,0.874675885911841,0.8893690579083837
0.005,0.7130509939498704,0.12359550561797752,0.891961970613656,0.8789974070872947,0.8902333621434745,0.8902333621434745,0.8954191875540191,0.874675885911841,0.8893690579083837
0.0055,0.7787381158167676,0.12618841832324978,0.8971477960242005,0.8824546240276577,0.8954191875540191,0.8954191875540191,0.8954191875540191,0.8772687986171133,0.8893690579083837
0.006,0.7917026793431288,0.12618841832324978,0.9075194468452895,0.8902333621434745,0.9040622299049266,0.9040622299049266,0.909248055315471,0.8936905790838375,0.9014693171996543
0.0065,0.8193604148660328,0.1313742437337943,0.9204840103716508,0.8945548833189283,0.9075194468452895,0.9075194468452895,0.9101123595505618,0.8971477960242005,0.9031979256698358
0.007,0.8245462402765773,0.14174589455488332,0.9273984442523768,0.902333621434745,0.9144338807260155,0.9144338807260155,0.9144338807260155,0.9083837510803803,0.9083837510803803
0.0075,0.8331892826274849,0.1944684528954192,0.9334485738980121,0.9075194468452895,0.9204840103716508,0.9204840103716508,0.9222126188418324,0.9144338807260155,0.916162489196197
0.008,0.8772687986171133,0.1944684528954192,0.9446845289541919,0.9291270527225584,0.9455488331892826,0.9455488331892826,0.9507346585998271,0.9464131374243734,0.9446845289541919
0.0085,0.902333621434745,0.24891961970613655,0.9472774416594641,0.9394987035436474,0.9524632670700086,0.9524632670700086,0.958513396715644,0.9533275713050994,0.9524632670700086
0.009,0.9049265341400173,0.26188418323249785,0.9507346585998271,0.9403630077787382,0.9533275713050994,0.9533275713050994,0.9602420051858254,0.9559204840103717,0.9550561797752809
0.0095,0.9109766637856526,0.39844425237683667,0.9628349178910977,0.9438202247191011,0.9567847882454624,0.9567847882454624,0.9636992221261884,0.9602420051858254,0.9593777009507347
0.01,0.9135695764909249,0.40017286084701814,0.9654278305963699,0.9464131374243734,0.958513396715644,0.958513396715644,0.9654278305963699,0.9602420051858254,0.9593777009507347
0.0105,0.9351771823681936,0.40276577355229043,0.9697493517718236,0.9472774416594641,0.9593777009507347,0.9593777009507347,0.9671564390665515,0.9636992221261884,0.9628349178910977
0.011,0.9360414866032843,0.4226447709593777,0.9706136560069144,0.9515989628349178,0.9645635263612792,0.9645635263612792,0.9723422644770959,0.9671564390665515,0.9688850475367329
0.0115,0.9446845289541919,0.428694900605013,0.9714779602420052,0.9533275713050994,0.9662921348314607,0.9662921348314607,0.9740708729472775,0.9740708729472775,0.9723422644770959
0.012,0.9481417458945549,0.43820224719101125,0.9723422644770959,0.9559204840103717,0.9688850475367329,0.9688850475367329,0.9749351771823682,0.9749351771823682,0.9732065687121867
0.0125,0.9507346585998271,0.46845289541918755,0.9740708729472775,0.9559204840103717,0.9688850475367329,0.9688850475367329,0.975799481417459,0.975799481417459,0.975799481417459
