Estimator,AOE1_MEAN,AOE1_STDEV,AOE2_MEAN,AOE2_STDEV
schreiber2018/cnn,0.10161348804170714,0.29933464656114406,0.001841266231926428,0.0025434957587493305
schreiber2017/mirex2017,0.11139717024217229,0.3126174443398677,0.0015160835911999248,0.0010936331874338626
schreiber2018/ismir2018,0.11159560045862055,0.31260640895390923,0.001715842118214861,0.0023550064667116643
schreiber2017/ismir2017,0.13140379236146044,0.3362029119741407,0.0015160823669769197,0.0010936311112812855
schreiber2018/fcn,0.14193530576093608,0.3467346247840398,0.0020434257606177057,0.0028842755028204332
percival2014/stem,0.15205372760154268,0.3568062110815305,0.002193556304748703,0.0016097051169539425
schreiber2014/default,0.1630962903536556,0.3555326752912145,0.015596519514896094,0.06827845051204935
davies2009/mirex_qm_tempotracker,0.2249463165936908,0.4017611486933415,0.02408467373156948,0.04154051576226123
boeck2015/tempodetector2016_default,0.3587194824320006,0.4860710393244095,0.0035763766119219563,0.003992161074880766
