Estimator,AOE1_MEAN,AOE1_STDEV,AOE2_MEAN,AOE2_STDEV
schreiber2018/ismir2018,0.4101625654780777,0.4843509540557836,0.02463509236039081,0.06971399721163475
schreiber2018/cnn,0.41224068367298994,0.48615730416240455,0.022420390556604837,0.06187396042938237
boeck2015/tempodetector2016_default,0.4384722917415062,0.5024082048079972,0.01070330723355335,0.014669923776574112
schreiber2018/fcn,0.5265622938300885,0.5553743531209014,0.036325392880237686,0.09562139232859941
davies2009/mirex_qm_tempotracker,0.5633779287490107,0.49706750192825644,0.03220153222509964,0.06070983876074644
schreiber2017/mirex2017,0.7229433945743826,0.5143888116087603,0.025530277458695474,0.07839356540445594
schreiber2017/ismir2017,0.7335188086173742,0.50527102417018,0.024620107682080505,0.07570290079329443
percival2014/stem,0.8097220451395208,0.6174214399954182,0.05176808791748241,0.27269613531548603
schreiber2014/default,0.831074242419783,0.512984516726106,0.044847387629690184,0.10838918534118205
