Estimator,OE1_MEAN,OE1_STDEV,OE2_MEAN,OE2_STDEV
schreiber2014/default,-0.13349661200710627,0.3676717798655157,-0.013496612007106263,0.06872437478533029
percival2014/stem,-0.10976455422056607,0.3719983212067525,0.00023544577943395085,0.002710609730410711
davies2009/mirex_qm_tempotracker,0.15407764214102027,0.43390430528023793,0.024077642141020216,0.0415445917958017
schreiber2017/mirex2017,-0.029903543828262803,0.4352611611015853,9.64561717372018e-05,0.0018749289241468913
schreiber2017/ismir2017,-0.029903543828262803,0.4352611611015853,9.64561717372018e-05,0.0018749289241468913
boeck2015/tempodetector2016_default,-0.3359065076743544,0.5021071005753782,-5.68826671427549e-05,0.0053595320766158545
