Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn
boeck2015/tempodetector2016_default,1.0,1.0116196036929921e-112,2.6530954294267754e-07,0.5732134053743199,0.4759372696768348,0.5329650103345238,4.335346734567577e-11,8.789953348165063e-08
davies2009/mirex_qm_tempotracker,1.0116196036929921e-112,1.0,2.1276569795212353e-41,1.3709404723859166e-100,1.3007045668437918e-89,5.7308302557907325e-87,4.925766586793156e-160,1.1614920579731406e-146
percival2014/stem,2.6530954294267754e-07,2.1276569795212353e-41,1.0,1.3255819657803107e-07,5.773433898342616e-06,3.761967978963823e-06,5.886953583798661e-21,4.041974378882669e-17
schreiber2014/default,0.5732134053743199,1.3709404723859166e-100,1.3255819657803107e-07,1.0,0.14614034787219446,0.27797737962519237,6.2608430869890894e-09,5.944700136296386e-06
schreiber2017/ismir2017,0.4759372696768348,1.3007045668437918e-89,5.773433898342616e-06,0.14614034787219446,1.0,0.9209243790180845,4.46202647854895e-12,2.5997669799930927e-08
schreiber2017/mirex2017,0.5329650103345238,5.7308302557907325e-87,3.761967978963823e-06,0.27797737962519237,0.9209243790180845,1.0,2.462235841013554e-10,2.8128481867872003e-07
schreiber2018/cnn,4.335346734567577e-11,4.925766586793156e-160,5.886953583798661e-21,6.2608430869890894e-09,4.46202647854895e-12,2.462235841013554e-10,1.0,0.1267229646896041
schreiber2018/fcn,8.789953348165063e-08,1.1614920579731406e-146,4.041974378882669e-17,5.944700136296386e-06,2.5997669799930927e-08,2.8128481867872003e-07,0.1267229646896041,1.0
