Tolerance (%),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0005,0.07657657657657657,0.0945945945945946,0.09009009009009009,0.08558558558558559,0.009009009009009009,0.12612612612612611,0.06306306306306306,0.03153153153153153,0.02252252252252252,0.08558558558558559,0.02252252252252252,0.07657657657657657,0.12612612612612611,0.12612612612612611,0.07207207207207207,0.06756756756756757,0.06756756756756757,0.13963963963963963
0.001,0.11261261261261261,0.14864864864864866,0.2072072072072072,0.16666666666666666,0.013513513513513514,0.21171171171171171,0.15765765765765766,0.09009009009009009,0.07207207207207207,0.1981981981981982,0.04054054054054054,0.17117117117117117,0.22972972972972974,0.23873873873873874,0.15765765765765766,0.16666666666666666,0.14864864864864866,0.25675675675675674
0.0015,0.15765765765765766,0.22072072072072071,0.2972972972972973,0.20270270270270271,0.02252252252252252,0.2972972972972973,0.22972972972972974,0.15765765765765766,0.13063063063063063,0.28378378378378377,0.04504504504504504,0.24774774774774774,0.30180180180180183,0.3153153153153153,0.23873873873873874,0.24324324324324326,0.24324324324324326,0.33783783783783783
0.002,0.17567567567567569,0.28378378378378377,0.34684684684684686,0.2927927927927928,0.03153153153153153,0.36936936936936937,0.26576576576576577,0.22072072072072071,0.15315315315315314,0.36486486486486486,0.05855855855855856,0.2882882882882883,0.36936936936936937,0.38288288288288286,0.27927927927927926,0.28378378378378377,0.2927927927927928,0.42342342342342343
0.0025,0.22072072072072071,0.34234234234234234,0.3963963963963964,0.36936936936936937,0.04054054054054054,0.40540540540540543,0.3333333333333333,0.28378378378378377,0.17567567567567569,0.4189189189189189,0.06756756756756757,0.3153153153153153,0.40540540540540543,0.4189189189189189,0.32882882882882886,0.35135135135135137,0.35135135135135137,0.47297297297297297
0.003,0.23873873873873874,0.43243243243243246,0.44144144144144143,0.4099099099099099,0.04504504504504504,0.42792792792792794,0.3783783783783784,0.36036036036036034,0.1891891891891892,0.46396396396396394,0.08558558558558559,0.36036036036036034,0.44144144144144143,0.4594594594594595,0.35585585585585583,0.3738738738738739,0.3918918918918919,0.5225225225225225
0.0035,0.26126126126126126,0.4954954954954955,0.481981981981982,0.46846846846846846,0.04504504504504504,0.45495495495495497,0.40540540540540543,0.4099099099099099,0.21171171171171171,0.5225225225225225,0.10810810810810811,0.38288288288288286,0.4774774774774775,0.4954954954954955,0.38738738738738737,0.40540540540540543,0.4189189189189189,0.5585585585585585
0.004,0.2927927927927928,0.5405405405405406,0.5495495495495496,0.536036036036036,0.05855855855855856,0.4774774774774775,0.42342342342342343,0.46396396396396394,0.22072072072072071,0.5540540540540541,0.12612612612612611,0.4144144144144144,0.4954954954954955,0.5180180180180181,0.40540540540540543,0.43243243243243246,0.4369369369369369,0.5675675675675675
0.0045,0.33783783783783783,0.5855855855855856,0.581081081081081,0.5765765765765766,0.06756756756756757,0.5,0.45495495495495497,0.5135135135135135,0.24324324324324326,0.5675675675675675,0.15315315315315314,0.42792792792792794,0.5135135135135135,0.536036036036036,0.4369369369369369,0.4594594594594595,0.46846846846846846,0.5765765765765766
0.005,0.38288288288288286,0.6081081081081081,0.6126126126126126,0.6261261261261262,0.07657657657657657,0.5180180180180181,0.4864864864864865,0.545045045045045,0.2747747747747748,0.5765765765765766,0.16216216216216217,0.45495495495495497,0.5315315315315315,0.545045045045045,0.46846846846846846,0.5,0.49099099099099097,0.5855855855855856
0.0055,0.4144144144144144,0.6216216216216216,0.6441441441441441,0.6576576576576577,0.08108108108108109,0.5405405405405406,0.5045045045045045,0.5585585585585585,0.28378378378378377,0.5765765765765766,0.19369369369369369,0.481981981981982,0.5495495495495496,0.5630630630630631,0.481981981981982,0.5135135135135135,0.509009009009009,0.5945945945945946
0.006,0.46846846846846846,0.6531531531531531,0.6576576576576577,0.6891891891891891,0.1036036036036036,0.5585585585585585,0.5180180180180181,0.5900900900900901,0.30180180180180183,0.5900900900900901,0.21171171171171171,0.49099099099099097,0.5585585585585585,0.5720720720720721,0.5,0.5315315315315315,0.5225225225225225,0.6171171171171171
0.0065,0.5135135135135135,0.6621621621621622,0.6711711711711712,0.7297297297297297,0.11261261261261261,0.5675675675675675,0.527027027027027,0.6036036036036037,0.3153153153153153,0.5990990990990991,0.23423423423423423,0.4954954954954955,0.5675675675675675,0.581081081081081,0.5135135135135135,0.536036036036036,0.536036036036036,0.6216216216216216
0.007,0.5585585585585585,0.6621621621621622,0.6891891891891891,0.7477477477477478,0.11261261261261261,0.5765765765765766,0.536036036036036,0.6216216216216216,0.32432432432432434,0.6126126126126126,0.27927927927927926,0.5045045045045045,0.581081081081081,0.5945945945945946,0.5225225225225225,0.545045045045045,0.545045045045045,0.6216216216216216
0.0075,0.5945945945945946,0.6801801801801802,0.7072072072072072,0.7657657657657657,0.12162162162162163,0.5855855855855856,0.545045045045045,0.6306306306306306,0.36936936936936937,0.6171171171171171,0.2972972972972973,0.5225225225225225,0.5990990990990991,0.6126126126126126,0.5495495495495496,0.5675675675675675,0.5720720720720721,0.6261261261261262
0.008,0.6036036036036037,0.6846846846846847,0.7207207207207207,0.7702702702702703,0.13063063063063063,0.5900900900900901,0.5540540540540541,0.6441441441441441,0.38288288288288286,0.6216216216216216,0.3108108108108108,0.536036036036036,0.6081081081081081,0.6216216216216216,0.5585585585585585,0.5720720720720721,0.581081081081081,0.6261261261261262
0.0085,0.6216216216216216,0.7027027027027027,0.7342342342342343,0.7792792792792793,0.15315315315315314,0.5945945945945946,0.5585585585585585,0.6576576576576577,0.4009009009009009,0.6396396396396397,0.31981981981981983,0.545045045045045,0.6216216216216216,0.6351351351351351,0.5720720720720721,0.5855855855855856,0.5855855855855856,0.6261261261261262
0.009,0.6666666666666666,0.7117117117117117,0.7477477477477478,0.7837837837837838,0.17567567567567569,0.6036036036036037,0.5765765765765766,0.6756756756756757,0.42792792792792794,0.6486486486486487,0.3333333333333333,0.5675675675675675,0.6306306306306306,0.6441441441441441,0.581081081081081,0.5990990990990991,0.6036036036036037,0.6396396396396397
