T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.0,0.0,0.0,0.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0007092198581560284,0.0007092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.0,0.0
36.0,0.0,0.0007092198581560284,0.0014184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.002127659574468085,0.0007092198581560284,0.0007092198581560284,0.0,0.0
37.0,0.0007092198581560284,0.0014184397163120568,0.0014184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.0035460992907801418,0.0007092198581560284,0.0007092198581560284,0.0,0.0
38.0,0.0007092198581560284,0.0014184397163120568,0.0014184397163120568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.00425531914893617,0.0007092198581560284,0.0028368794326241137,0.0,0.0
39.0,0.0007092198581560284,0.0014184397163120568,0.0014184397163120568,0.0,0.0,0.0,0.0007092198581560284,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.004964539007092199,0.0007092198581560284,0.0028368794326241137,0.0,0.0
40.0,0.0007092198581560284,0.0014184397163120568,0.0014184397163120568,0.0,0.0,0.0,0.0014184397163120568,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.004964539007092199,0.0007092198581560284,0.0028368794326241137,0.0,0.0
41.0,0.0007092198581560284,0.0014184397163120568,0.002127659574468085,0.0,0.0,0.0007092198581560284,0.0014184397163120568,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.005673758865248227,0.0007092198581560284,0.0028368794326241137,0.0,0.0
42.0,0.0014184397163120568,0.0014184397163120568,0.002127659574468085,0.0,0.0,0.0007092198581560284,0.0035460992907801418,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.006382978723404255,0.0007092198581560284,0.0028368794326241137,0.0,0.0
43.0,0.0014184397163120568,0.0014184397163120568,0.0028368794326241137,0.0,0.0,0.0007092198581560284,0.00425531914893617,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.007801418439716312,0.0007092198581560284,0.0035460992907801418,0.0,0.0
44.0,0.002127659574468085,0.0014184397163120568,0.0028368794326241137,0.0014184397163120568,0.0,0.0007092198581560284,0.00425531914893617,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.00851063829787234,0.0007092198581560284,0.0035460992907801418,0.0,0.0
45.0,0.002127659574468085,0.0007092198581560284,0.002127659574468085,0.0014184397163120568,0.0,0.0007092198581560284,0.00425531914893617,0.0,0.0,0.0,0.0,0.0,0.0007092198581560284,0.009219858156028368,0.0014184397163120568,0.0035460992907801418,0.0,0.0
46.0,0.002127659574468085,0.0007092198581560284,0.0014184397163120568,0.002127659574468085,0.0,0.0007092198581560284,0.00425531914893617,0.0,0.0,0.0007092198581560284,0.0,0.0,0.0,0.00851063829787234,0.0014184397163120568,0.0035460992907801418,0.0,0.0
47.0,0.0028368794326241137,0.0,0.0014184397163120568,0.0035460992907801418,0.0,0.0007092198581560284,0.005673758865248227,0.0,0.0,0.0007092198581560284,0.0,0.0,0.0,0.00851063829787234,0.0007092198581560284,0.004964539007092199,0.0,0.0
48.0,0.0028368794326241137,0.0,0.0014184397163120568,0.0035460992907801418,0.0,0.0007092198581560284,0.006382978723404255,0.0,0.0,0.0014184397163120568,0.0,0.0,0.0007092198581560284,0.010638297872340425,0.0007092198581560284,0.005673758865248227,0.0,0.0
49.0,0.0035460992907801418,0.0,0.0014184397163120568,0.0035460992907801418,0.0,0.0007092198581560284,0.0070921985815602835,0.0,0.0,0.0035460992907801418,0.0,0.0,0.0007092198581560284,0.010638297872340425,0.0007092198581560284,0.004964539007092199,0.0,0.0
50.0,0.0035460992907801418,0.0007092198581560284,0.002127659574468085,0.0035460992907801418,0.0,0.0014184397163120568,0.006382978723404255,0.0,0.0,0.004964539007092199,0.0,0.0,0.0014184397163120568,0.014184397163120567,0.0014184397163120568,0.005673758865248227,0.0,0.0
51.0,0.004964539007092199,0.0014184397163120568,0.00425531914893617,0.005673758865248227,0.0,0.0007092198581560284,0.006382978723404255,0.0,0.0,0.004964539007092199,0.0,0.0,0.002127659574468085,0.016312056737588652,0.0014184397163120568,0.011347517730496455,0.0014184397163120568,0.0
52.0,0.00425531914893617,0.005673758865248227,0.009219858156028368,0.007801418439716312,0.0,0.0028368794326241137,0.007801418439716312,0.0,0.0,0.004964539007092199,0.0,0.0007092198581560284,0.0035460992907801418,0.018439716312056736,0.0028368794326241137,0.012056737588652482,0.0014184397163120568,0.0
53.0,0.00425531914893617,0.007801418439716312,0.010638297872340425,0.009929078014184398,0.0,0.0035460992907801418,0.0070921985815602835,0.0,0.0,0.005673758865248227,0.0,0.0007092198581560284,0.004964539007092199,0.019148936170212766,0.004964539007092199,0.01276595744680851,0.0014184397163120568,0.0
54.0,0.004964539007092199,0.007801418439716312,0.010638297872340425,0.010638297872340425,0.0,0.006382978723404255,0.009219858156028368,0.0,0.0,0.006382978723404255,0.0,0.0007092198581560284,0.006382978723404255,0.019148936170212766,0.004964539007092199,0.012056737588652482,0.0014184397163120568,0.0
55.0,0.007801418439716312,0.00851063829787234,0.01276595744680851,0.012056737588652482,0.0,0.010638297872340425,0.014184397163120567,0.0,0.0,0.0070921985815602835,0.0,0.0007092198581560284,0.009929078014184398,0.024113475177304965,0.011347517730496455,0.019148936170212766,0.0014184397163120568,0.0
56.0,0.011347517730496455,0.010638297872340425,0.014893617021276596,0.02198581560283688,0.0007092198581560284,0.019858156028368795,0.01773049645390071,0.0,0.0,0.007801418439716312,0.0,0.002127659574468085,0.014184397163120567,0.02553191489361702,0.01347517730496454,0.02056737588652482,0.0014184397163120568,0.0
57.0,0.014184397163120567,0.011347517730496455,0.01702127659574468,0.024113475177304965,0.0014184397163120568,0.023404255319148935,0.02056737588652482,0.0,0.0,0.007801418439716312,0.0070921985815602835,0.0035460992907801418,0.01702127659574468,0.027659574468085105,0.014893617021276596,0.02198581560283688,0.0014184397163120568,0.0
58.0,0.014184397163120567,0.014893617021276596,0.02127659574468085,0.02624113475177305,0.0014184397163120568,0.027659574468085105,0.02269503546099291,0.0,0.0,0.009929078014184398,0.02056737588652482,0.006382978723404255,0.018439716312056736,0.029078014184397163,0.01773049645390071,0.027659574468085105,0.0028368794326241137,0.0
59.0,0.02127659574468085,0.018439716312056736,0.02553191489361702,0.029078014184397163,0.0014184397163120568,0.03404255319148936,0.02553191489361702,0.0,0.0,0.007801418439716312,0.028368794326241134,0.009219858156028368,0.02198581560283688,0.032624113475177303,0.02198581560283688,0.031205673758865248,0.0028368794326241137,0.0
60.0,0.023404255319148935,0.02127659574468085,0.028368794326241134,0.03333333333333333,0.0014184397163120568,0.04042553191489362,0.03546099290780142,0.0,0.0,0.0070921985815602835,0.05390070921985816,0.01347517730496454,0.02695035460992908,0.03404255319148936,0.02624113475177305,0.03687943262411347,0.005673758865248227,0.0014184397163120568
61.0,0.024822695035460994,0.024822695035460994,0.031205673758865248,0.0375886524822695,0.0028368794326241137,0.04539007092198582,0.0425531914893617,0.0028368794326241137,0.0,0.00851063829787234,0.06099290780141844,0.01773049645390071,0.027659574468085105,0.03546099290780142,0.028368794326241134,0.0375886524822695,0.005673758865248227,0.0070921985815602835
62.0,0.029078014184397163,0.02695035460992908,0.031914893617021274,0.03971631205673759,0.0028368794326241137,0.05319148936170213,0.05460992907801419,0.0028368794326241137,0.0,0.011347517730496455,0.07304964539007092,0.02127659574468085,0.032624113475177303,0.03900709219858156,0.03546099290780142,0.03971631205673759,0.014893617021276596,0.01276595744680851
63.0,0.0375886524822695,0.031914893617021274,0.0375886524822695,0.04680851063829787,0.004964539007092199,0.06808510638297872,0.06028368794326241,0.004964539007092199,0.0,0.014893617021276596,0.08723404255319149,0.029787234042553193,0.03829787234042553,0.04609929078014184,0.04113475177304964,0.04822695035460993,0.024113475177304965,0.018439716312056736
64.0,0.04680851063829787,0.03971631205673759,0.04539007092198582,0.0574468085106383,0.0070921985815602835,0.07659574468085106,0.07092198581560284,0.00851063829787234,0.0,0.01702127659574468,0.09432624113475177,0.0425531914893617,0.04609929078014184,0.0524822695035461,0.04539007092198582,0.05602836879432624,0.02624113475177305,0.024822695035460994
65.0,0.05460992907801419,0.04822695035460993,0.05319148936170213,0.0673758865248227,0.009219858156028368,0.07659574468085106,0.07588652482269503,0.00851063829787234,0.0,0.023404255319148935,0.10141843971631205,0.059574468085106386,0.05390070921985816,0.058865248226950356,0.05460992907801419,0.06950354609929078,0.03475177304964539,0.0375886524822695
66.0,0.05177304964539007,0.05319148936170213,0.058865248226950356,0.0673758865248227,0.00851063829787234,0.07375886524822695,0.08226950354609928,0.009929078014184398,0.0,0.029787234042553193,0.1226950354609929,0.0673758865248227,0.05460992907801419,0.06312056737588652,0.06170212765957447,0.07304964539007092,0.04184397163120567,0.04397163120567376
67.0,0.05177304964539007,0.06099290780141844,0.06524822695035461,0.07304964539007092,0.009929078014184398,0.08297872340425531,0.08723404255319149,0.011347517730496455,0.0,0.04539007092198582,0.12411347517730496,0.08368794326241134,0.06595744680851064,0.075177304964539,0.0673758865248227,0.08581560283687943,0.0475177304964539,0.05460992907801419
68.0,0.058865248226950356,0.07801418439716312,0.07659574468085106,0.07801418439716312,0.01276595744680851,0.08936170212765958,0.09787234042553192,0.015602836879432624,0.0,0.05106382978723404,0.11631205673758865,0.0950354609929078,0.07446808510638298,0.08226950354609928,0.07375886524822695,0.09290780141843971,0.05602836879432624,0.06170212765957447
69.0,0.059574468085106386,0.09078014184397164,0.09007092198581561,0.09219858156028368,0.016312056737588652,0.09574468085106383,0.10921985815602837,0.02056737588652482,0.0,0.07021276595744681,0.12056737588652482,0.11205673758865248,0.08723404255319149,0.0950354609929078,0.08581560283687943,0.10425531914893617,0.06595744680851064,0.07304964539007092
70.0,0.08014184397163121,0.10070921985815603,0.10141843971631205,0.1,0.02198581560283688,0.09787234042553192,0.11914893617021277,0.029787234042553193,0.0,0.09361702127659574,0.1148936170212766,0.12978723404255318,0.09858156028368795,0.10851063829787234,0.09219858156028368,0.1127659574468085,0.08226950354609928,0.08652482269503546
71.0,0.08794326241134752,0.11702127659574468,0.1148936170212766,0.1099290780141844,0.024822695035460994,0.10709219858156029,0.12056737588652482,0.03546099290780142,0.0,0.1099290780141844,0.11560283687943262,0.14184397163120568,0.11347517730496454,0.11914893617021277,0.09645390070921986,0.12624113475177304,0.08581560283687943,0.09007092198581561
72.0,0.0950354609929078,0.12836879432624113,0.12482269503546099,0.12482269503546099,0.024822695035460994,0.11205673758865248,0.125531914893617,0.03900709219858156,0.0,0.11843971631205674,0.1099290780141844,0.1524822695035461,0.12056737588652482,0.12695035460992907,0.11631205673758865,0.13829787234042554,0.10354609929078014,0.0950354609929078
73.0,0.0950354609929078,0.12978723404255318,0.12624113475177304,0.1276595744680851,0.031205673758865248,0.10921985815602837,0.12482269503546099,0.05035460992907802,0.0,0.13120567375886524,0.10921985815602837,0.16595744680851063,0.1347517730496454,0.13546099290780142,0.11631205673758865,0.14680851063829786,0.11134751773049645,0.09787234042553192
74.0,0.09432624113475177,0.12978723404255318,0.12340425531914893,0.12340425531914893,0.03546099290780142,0.10780141843971631,0.12695035460992907,0.06666666666666667,0.0,0.15602836879432624,0.10851063829787234,0.16666666666666666,0.13404255319148936,0.13546099290780142,0.11347517730496454,0.15106382978723404,0.1148936170212766,0.09929078014184398
75.0,0.10070921985815603,0.13687943262411348,0.12978723404255318,0.12482269503546099,0.03900709219858156,0.11843971631205674,0.13617021276595745,0.06950354609929078,0.0007092198581560284,0.16312056737588654,0.11134751773049645,0.16808510638297872,0.13829787234042554,0.13900709219858157,0.12624113475177304,0.1574468085106383,0.12624113475177304,0.10709219858156029
76.0,0.09716312056737589,0.14609929078014183,0.13617021276595745,0.1347517730496454,0.05390070921985816,0.12411347517730496,0.13687943262411348,0.09574468085106383,0.009929078014184398,0.17801418439716313,0.11631205673758865,0.1822695035460993,0.1524822695035461,0.14964539007092198,0.1276595744680851,0.1574468085106383,0.12836879432624113,0.10709219858156029
77.0,0.09787234042553192,0.14822695035460992,0.13546099290780142,0.13829787234042554,0.05177304964539007,0.1276595744680851,0.14468085106382977,0.10425531914893617,0.02553191489361702,0.17801418439716313,0.11702127659574468,0.1829787234042553,0.15106382978723404,0.14468085106382977,0.12836879432624113,0.1624113475177305,0.1375886524822695,0.11347517730496454
78.0,0.10070921985815603,0.13687943262411348,0.125531914893617,0.14893617021276595,0.0574468085106383,0.12907801418439716,0.150354609929078,0.12907801418439716,0.04964539007092199,0.19361702127659575,0.12482269503546099,0.19432624113475178,0.16099290780141845,0.15531914893617021,0.1326241134751773,0.1624113475177305,0.1453900709219858,0.12411347517730496
79.0,0.10283687943262411,0.1375886524822695,0.12411347517730496,0.14397163120567377,0.07021276595744681,0.12411347517730496,0.1524822695035461,0.13404255319148936,0.04964539007092199,0.19290780141843972,0.1276595744680851,0.18936170212765957,0.15319148936170213,0.1475177304964539,0.1453900709219858,0.16666666666666666,0.16382978723404254,0.12624113475177304
80.0,0.10567375886524823,0.1453900709219858,0.13049645390070921,0.14680851063829786,0.07872340425531915,0.12907801418439716,0.15460992907801419,0.1574468085106383,0.07943262411347518,0.1921985815602837,0.11418439716312057,0.1900709219858156,0.15319148936170213,0.14468085106382977,0.14326241134751774,0.16099290780141845,0.16382978723404254,0.13617021276595745
81.0,0.09645390070921986,0.1375886524822695,0.1198581560283688,0.14113475177304965,0.07446808510638298,0.12624113475177304,0.15390070921985816,0.15815602836879433,0.10283687943262411,0.19432624113475178,0.11843971631205674,0.19432624113475178,0.1524822695035461,0.14468085106382977,0.1397163120567376,0.15177304964539007,0.16382978723404254,0.14822695035460992
82.0,0.09716312056737589,0.1276595744680851,0.1127659574468085,0.14184397163120568,0.09219858156028368,0.12624113475177304,0.15673758865248227,0.18439716312056736,0.10283687943262411,0.20709219858156028,0.125531914893617,0.19787234042553192,0.1524822695035461,0.1453900709219858,0.14680851063829786,0.150354609929078,0.17446808510638298,0.15602836879432624
83.0,0.08865248226950355,0.13191489361702127,0.1148936170212766,0.13617021276595745,0.10141843971631205,0.12695035460992907,0.15319148936170213,0.17872340425531916,0.12624113475177304,0.20141843971631207,0.12907801418439716,0.18723404255319148,0.1425531914893617,0.13900709219858157,0.13546099290780142,0.14326241134751774,0.1652482269503546,0.15460992907801419
84.0,0.08794326241134752,0.1347517730496454,0.11843971631205674,0.13829787234042554,0.0950354609929078,0.12411347517730496,0.1524822695035461,0.16879432624113475,0.14822695035460992,0.18156028368794327,0.12978723404255318,0.1879432624113475,0.14680851063829786,0.14042553191489363,0.13546099290780142,0.1326241134751773,0.15390070921985816,0.16312056737588654
85.0,0.10567375886524823,0.1326241134751773,0.11843971631205674,0.13900709219858157,0.1,0.1276595744680851,0.16382978723404254,0.19574468085106383,0.14822695035460992,0.19858156028368795,0.12624113475177304,0.18936170212765957,0.15106382978723404,0.14113475177304965,0.15106382978723404,0.1397163120567376,0.16808510638297872,0.17446808510638298
86.0,0.10141843971631205,0.13546099290780142,0.1226950354609929,0.12978723404255318,0.1148936170212766,0.12695035460992907,0.1524822695035461,0.18156028368794327,0.17659574468085107,0.18085106382978725,0.11843971631205674,0.1829787234042553,0.14397163120567377,0.1347517730496454,0.14893617021276595,0.1347517730496454,0.16595744680851063,0.175177304964539
87.0,0.09645390070921986,0.14113475177304965,0.13049645390070921,0.12482269503546099,0.1148936170212766,0.12056737588652482,0.15460992907801419,0.1794326241134752,0.1921985815602837,0.18581560283687942,0.12198581560283688,0.17801418439716313,0.1475177304964539,0.1397163120567376,0.1475177304964539,0.1276595744680851,0.16879432624113475,0.17801418439716313
88.0,0.10141843971631205,0.14397163120567377,0.13333333333333333,0.11205673758865248,0.12624113475177304,0.12127659574468085,0.15390070921985816,0.16099290780141845,0.17659574468085107,0.1673758865248227,0.12127659574468085,0.16382978723404254,0.1375886524822695,0.12695035460992907,0.1425531914893617,0.12411347517730496,0.16808510638297872,0.17375886524822695
89.0,0.10567375886524823,0.1425531914893617,0.13687943262411348,0.11631205673758865,0.13546099290780142,0.125531914893617,0.15177304964539007,0.18368794326241134,0.17872340425531916,0.18014184397163122,0.1226950354609929,0.16950354609929077,0.150354609929078,0.13687943262411348,0.1397163120567376,0.12056737588652482,0.16170212765957448,0.17304964539007092
90.0,0.09078014184397164,0.13617021276595745,0.13049645390070921,0.11347517730496454,0.12127659574468085,0.12624113475177304,0.14893617021276595,0.1652482269503546,0.17872340425531916,0.1702127659574468,0.13191489361702127,0.16312056737588654,0.14893617021276595,0.13687943262411348,0.1326241134751773,0.1226950354609929,0.14893617021276595,0.16666666666666666
91.0,0.09574468085106383,0.1375886524822695,0.13546099290780142,0.11560283687943262,0.14609929078014183,0.12907801418439716,0.14326241134751774,0.16595744680851063,0.17659574468085107,0.15886524822695036,0.12340425531914893,0.15319148936170213,0.1453900709219858,0.13333333333333333,0.13404255319148936,0.11773049645390071,0.1524822695035461,0.16099290780141845
92.0,0.10283687943262411,0.14042553191489363,0.13900709219858157,0.1099290780141844,0.12836879432624113,0.12411347517730496,0.14184397163120568,0.14822695035460992,0.15319148936170213,0.14609929078014183,0.12411347517730496,0.14822695035460992,0.14397163120567377,0.12978723404255318,0.1375886524822695,0.1226950354609929,0.14680851063829786,0.1595744680851064
93.0,0.10283687943262411,0.1425531914893617,0.14042553191489363,0.1148936170212766,0.1397163120567376,0.1226950354609929,0.13900709219858157,0.15177304964539007,0.17659574468085107,0.15531914893617021,0.11631205673758865,0.15177304964539007,0.14822695035460992,0.13404255319148936,0.13546099290780142,0.11702127659574468,0.1425531914893617,0.15815602836879433
94.0,0.10921985815602837,0.14184397163120568,0.14184397163120568,0.11843971631205674,0.1397163120567376,0.12411347517730496,0.1375886524822695,0.1524822695035461,0.17163120567375886,0.15602836879432624,0.11702127659574468,0.1453900709219858,0.14184397163120568,0.13191489361702127,0.13049645390070921,0.1148936170212766,0.14113475177304965,0.15177304964539007
95.0,0.10425531914893617,0.13829787234042554,0.13617021276595745,0.11205673758865248,0.15106382978723404,0.11560283687943262,0.13546099290780142,0.13333333333333333,0.14964539007092198,0.1326241134751773,0.12198581560283688,0.1397163120567376,0.1347517730496454,0.12907801418439716,0.13333333333333333,0.12198581560283688,0.14680851063829786,0.1475177304964539
96.0,0.09432624113475177,0.13049645390070921,0.12907801418439716,0.11134751773049645,0.12127659574468085,0.1148936170212766,0.1226950354609929,0.12907801418439716,0.175177304964539,0.13900709219858157,0.10354609929078014,0.13191489361702127,0.13333333333333333,0.1276595744680851,0.12624113475177304,0.10921985815602837,0.1276595744680851,0.14113475177304965
97.0,0.1127659574468085,0.12198581560283688,0.12198581560283688,0.11347517730496454,0.14113475177304965,0.11631205673758865,0.12624113475177304,0.13191489361702127,0.14609929078014183,0.1276595744680851,0.09858156028368795,0.1276595744680851,0.12411347517730496,0.11914893617021277,0.12056737588652482,0.11205673758865248,0.12836879432624113,0.13546099290780142
98.0,0.09787234042553192,0.1198581560283688,0.12198581560283688,0.11843971631205674,0.12127659574468085,0.11418439716312057,0.12127659574468085,0.13191489361702127,0.13829787234042554,0.1326241134751773,0.09929078014184398,0.125531914893617,0.12411347517730496,0.1198581560283688,0.11702127659574468,0.1099290780141844,0.12127659574468085,0.13120567375886524
99.0,0.09858156028368795,0.11205673758865248,0.11063829787234042,0.11063829787234042,0.11843971631205674,0.11063829787234042,0.11631205673758865,0.11063829787234042,0.13829787234042554,0.11063829787234042,0.09361702127659574,0.11631205673758865,0.1127659574468085,0.10921985815602837,0.12127659574468085,0.11205673758865248,0.11914893617021277,0.12695035460992907
100.0,0.09858156028368795,0.1049645390070922,0.10567375886524823,0.10709219858156029,0.11843971631205674,0.10638297872340426,0.1127659574468085,0.10851063829787234,0.13900709219858157,0.1099290780141844,0.08865248226950355,0.11205673758865248,0.10921985815602837,0.1049645390070922,0.11914893617021277,0.10851063829787234,0.11914893617021277,0.12056737588652482
101.0,0.10212765957446808,0.10070921985815603,0.10070921985815603,0.10567375886524823,0.11914893617021277,0.10425531914893617,0.11134751773049645,0.11205673758865248,0.13900709219858157,0.10780141843971631,0.09645390070921986,0.11418439716312057,0.11134751773049645,0.10709219858156029,0.11631205673758865,0.10212765957446808,0.12127659574468085,0.11631205673758865
102.0,0.08297872340425531,0.10638297872340426,0.10638297872340426,0.10425531914893617,0.11914893617021277,0.10567375886524823,0.1127659574468085,0.11560283687943262,0.11134751773049645,0.11063829787234042,0.09361702127659574,0.11063829787234042,0.10921985815602837,0.10567375886524823,0.11773049645390071,0.11063829787234042,0.11631205673758865,0.11773049645390071
103.0,0.10709219858156029,0.10780141843971631,0.10709219858156029,0.10212765957446808,0.11914893617021277,0.10851063829787234,0.1148936170212766,0.12127659574468085,0.14468085106382977,0.10638297872340426,0.09574468085106383,0.11063829787234042,0.10780141843971631,0.10425531914893617,0.12340425531914893,0.11631205673758865,0.12411347517730496,0.11631205673758865
104.0,0.09148936170212765,0.10709219858156029,0.10709219858156029,0.10212765957446808,0.11914893617021277,0.10921985815602837,0.11347517730496454,0.1226950354609929,0.12127659574468085,0.10851063829787234,0.08794326241134752,0.1148936170212766,0.11347517730496454,0.10921985815602837,0.12127659574468085,0.11134751773049645,0.1198581560283688,0.11702127659574468
