Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
boeck2015/tempodetector2016_default,1.0,1.2104338063155908e-07,0.5751773332162171,0.05364050505302256,0.752220792112464,0.7522220302036998,0.47781129876972905,0.6638851230266954,0.6508449890749649
davies2009/mirex_qm_tempotracker,1.2104338063155908e-07,1.0,1.1854422009030795e-07,9.525386595383413e-06,1.1392392981882764e-07,1.1392384803917301e-07,1.619839157443749e-07,1.3865689558449462e-07,1.3598304084948243e-07
percival2014/stem,0.5751773332162171,1.1854422009030795e-07,1.0,0.050895158235768866,0.5001635745112643,0.5001611032242308,0.7341622535592007,0.8952531497670797,0.805150682124511
schreiber2014/default,0.05364050505302256,9.525386595383413e-06,0.050895158235768866,1.0,0.05242190358597291,0.05242191834347899,0.048122467699817,0.05037695762938066,0.05058778175437039
schreiber2017/ismir2017,0.752220792112464,1.1392392981882764e-07,0.5001635745112643,0.05242190358597291,1.0,0.42766675402801235,0.41718429928860357,0.7474249589926638,0.7364244274879281
schreiber2017/mirex2017,0.7522220302036998,1.1392384803917301e-07,0.5001611032242308,0.05242191834347899,0.42766675402801235,1.0,0.41718268355096566,0.7474228313814496,0.7364217383498932
schreiber2018/cnn,0.47781129876972905,1.619839157443749e-07,0.7341622535592007,0.048122467699817,0.41718429928860357,0.41718268355096566,1.0,0.546493514781514,0.4596155360584012
schreiber2018/fcn,0.6638851230266954,1.3865689558449462e-07,0.8952531497670797,0.05037695762938066,0.7474249589926638,0.7474228313814496,0.546493514781514,1.0,0.923046664476489
schreiber2018/ismir2018,0.6508449890749649,1.3598304084948243e-07,0.805150682124511,0.05058778175437039,0.7364244274879281,0.7364217383498932,0.4596155360584012,0.923046664476489,1.0
