Tolerance (%),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default,zplane/auftakt_v3
0.0105,0.9197707736389685,0.9656160458452722,0.9627507163323782,0.9656160458452722,0.25644699140401145,0.8022922636103151,0.9054441260744985,0.8968481375358166,0.6547277936962751,0.8939828080229226,0.6017191977077364,0.9469914040114613,0.9584527220630372,0.9627507163323782,0.9054441260744985,0.8982808022922636,0.9111747851002865,0.8452722063037249,0.9011461318051576
0.011,0.9283667621776505,0.9656160458452722,0.9641833810888252,0.9670487106017192,0.26504297994269344,0.8094555873925502,0.9083094555873925,0.8982808022922636,0.6833810888252149,0.8954154727793696,0.6146131805157593,0.9498567335243553,0.9598853868194842,0.9641833810888252,0.9140401146131805,0.9054441260744985,0.9154727793696275,0.8495702005730659,0.9083094555873925
0.0115,0.9398280802292264,0.9684813753581661,0.9656160458452722,0.9670487106017192,0.2707736389684814,0.8123209169054442,0.9169054441260746,0.8997134670487106,0.7106017191977078,0.8982808022922636,0.6275071633237822,0.9498567335243553,0.9598853868194842,0.9641833810888252,0.9140401146131805,0.9111747851002865,0.9169054441260746,0.8553008595988538,0.9097421203438395
0.012,0.9426934097421203,0.9699140401146131,0.9656160458452722,0.9684813753581661,0.2793696275071633,0.8180515759312321,0.9226361031518625,0.8997134670487106,0.7234957020057307,0.9025787965616046,0.6332378223495702,0.9541547277936963,0.9613180515759312,0.9641833810888252,0.9183381088825215,0.9140401146131805,0.9269340974212035,0.8653295128939829,0.9126074498567335
0.0125,0.9498567335243553,0.9699140401146131,0.9656160458452722,0.9684813753581661,0.332378223495702,0.8223495702005731,0.9283667621776505,0.8997134670487106,0.7478510028653295,0.9054441260744985,0.6446991404011462,0.9541547277936963,0.9627507163323782,0.9656160458452722,0.9240687679083095,0.9183381088825215,0.9326647564469914,0.8724928366762178,0.9169054441260746
0.013,0.9527220630372493,0.9699140401146131,0.9684813753581661,0.9684813753581661,0.3510028653295129,0.828080229226361,0.9312320916905444,0.9011461318051576,0.7664756446991404,0.9111747851002865,0.6504297994269341,0.9555873925501432,0.9641833810888252,0.9684813753581661,0.9297994269340975,0.9226361031518625,0.9383954154727794,0.8782234957020058,0.9197707736389685
0.0135,0.9627507163323782,0.9699140401146131,0.9684813753581661,0.9684813753581661,0.43123209169054444,0.832378223495702,0.9369627507163324,0.9068767908309455,0.7836676217765043,0.9140401146131805,0.664756446991404,0.9555873925501432,0.9641833810888252,0.9684813753581661,0.9355300859598854,0.9269340974212035,0.9426934097421203,0.8896848137535817,0.9197707736389685
0.014,0.9656160458452722,0.9713467048710601,0.9684813753581661,0.9684813753581661,0.46275071633237824,0.833810888252149,0.9398280802292264,0.9068767908309455,0.7893982808022922,0.9140401146131805,0.667621776504298,0.9570200573065902,0.9656160458452722,0.9699140401146131,0.9426934097421203,0.9312320916905444,0.9512893982808023,0.8968481375358166,0.9212034383954155
0.0145,0.9684813753581661,0.9727793696275072,0.9713467048710601,0.9699140401146131,0.4799426934097421,0.835243553008596,0.9412607449856734,0.9097421203438395,0.7936962750716332,0.9183381088825215,0.671919770773639,0.9570200573065902,0.9670487106017192,0.9713467048710601,0.9469914040114613,0.9383954154727794,0.9541547277936963,0.9011461318051576,0.9240687679083095
0.015,0.9713467048710601,0.9727793696275072,0.9713467048710601,0.9699140401146131,0.49426934097421205,0.835243553008596,0.9426934097421203,0.9097421203438395,0.7965616045845272,0.9183381088825215,0.6790830945558739,0.9570200573065902,0.9670487106017192,0.9713467048710601,0.9512893982808023,0.9398280802292264,0.9584527220630372,0.9068767908309455,0.9269340974212035
0.0155,0.9742120343839542,0.9727793696275072,0.9727793696275072,0.9713467048710601,0.5573065902578797,0.836676217765043,0.9455587392550143,0.9097421203438395,0.8080229226361032,0.9197707736389685,0.6848137535816619,0.9598853868194842,0.9684813753581661,0.9727793696275072,0.9527220630372493,0.9412607449856734,0.9598853868194842,0.9111747851002865,0.9297994269340975
0.016,0.9770773638968482,0.9727793696275072,0.9727793696275072,0.9727793696275072,0.5744985673352435,0.83810888252149,0.9484240687679083,0.9126074498567335,0.8094555873925502,0.9197707736389685,0.6977077363896849,0.9598853868194842,0.9684813753581661,0.9727793696275072,0.9584527220630372,0.9441260744985673,0.9656160458452722,0.9183381088825215,0.9312320916905444
0.0165,0.9770773638968482,0.9742120343839542,0.9727793696275072,0.9727793696275072,0.6160458452722063,0.839541547277937,0.9498567335243553,0.9140401146131805,0.8180515759312321,0.9212034383954155,0.7048710601719198,0.9598853868194842,0.9684813753581661,0.9727793696275072,0.9584527220630372,0.9441260744985673,0.9670487106017192,0.9212034383954155,0.9326647564469914
0.017,0.9799426934097422,0.9742120343839542,0.9727793696275072,0.9727793696275072,0.6303724928366762,0.839541547277937,0.9498567335243553,0.9140401146131805,0.826647564469914,0.9226361031518625,0.7048710601719198,0.9598853868194842,0.9684813753581661,0.9727793696275072,0.9613180515759312,0.9484240687679083,0.9699140401146131,0.9312320916905444,0.9355300859598854
0.0175,0.9828080229226361,0.9742120343839542,0.9742120343839542,0.9727793696275072,0.6504297994269341,0.8424068767908309,0.9527220630372493,0.9169054441260746,0.828080229226361,0.9269340974212035,0.7077363896848138,0.9598853868194842,0.9684813753581661,0.9727793696275072,0.9641833810888252,0.9498567335243553,0.9727793696275072,0.9369627507163324,0.9355300859598854
0.018,0.9856733524355301,0.9742120343839542,0.9742120343839542,0.9727793696275072,0.667621776504298,0.8424068767908309,0.9555873925501432,0.9169054441260746,0.828080229226361,0.9297994269340975,0.7106017191977078,0.9598853868194842,0.9699140401146131,0.9742120343839542,0.9656160458452722,0.9512893982808023,0.9727793696275072,0.9383954154727794,0.9355300859598854
0.0185,0.9871060171919771,0.9742120343839542,0.9742120343839542,0.9742120343839542,0.6790830945558739,0.8424068767908309,0.9570200573065902,0.9169054441260746,0.835243553008596,0.9297994269340975,0.7163323782234957,0.9613180515759312,0.9699140401146131,0.9742120343839542,0.9684813753581661,0.9527220630372493,0.9742120343839542,0.9426934097421203,0.9369627507163324
0.019,0.9885386819484241,0.9742120343839542,0.9742120343839542,0.9742120343839542,0.7535816618911175,0.8424068767908309,0.9570200573065902,0.9169054441260746,0.836676217765043,0.9297994269340975,0.7234957020057307,0.9613180515759312,0.9713467048710601,0.9756446991404012,0.9699140401146131,0.9555873925501432,0.9742120343839542,0.9455587392550143,0.9398280802292264
0.0195,0.9914040114613181,0.9742120343839542,0.9742120343839542,0.9742120343839542,0.7607449856733525,0.8438395415472779,0.9584527220630372,0.9169054441260746,0.8424068767908309,0.9326647564469914,0.7249283667621776,0.9613180515759312,0.9713467048710601,0.9756446991404012,0.9699140401146131,0.9570200573065902,0.9742120343839542,0.9498567335243553,0.9398280802292264
0.02,0.9928366762177651,0.9742120343839542,0.9742120343839542,0.9742120343839542,0.7765042979942693,0.8452722063037249,0.9613180515759312,0.9183381088825215,0.8438395415472779,0.9326647564469914,0.7277936962750716,0.9641833810888252,0.9727793696275072,0.9770773638968482,0.9713467048710601,0.9584527220630372,0.9770773638968482,0.9541547277936963,0.9398280802292264
0.0205,0.9928366762177651,0.9742120343839542,0.9742120343839542,0.9742120343839542,0.7779369627507163,0.8481375358166189,0.9613180515759312,0.9183381088825215,0.8467048710601719,0.9340974212034384,0.7335243553008596,0.9641833810888252,0.9727793696275072,0.9770773638968482,0.9742120343839542,0.9584527220630372,0.9785100286532952,0.9555873925501432,0.9412607449856734
0.021,0.9928366762177651,0.9756446991404012,0.9742120343839542,0.9742120343839542,0.7793696275071633,0.8481375358166189,0.9627507163323782,0.9183381088825215,0.8510028653295129,0.9355300859598854,0.7349570200573066,0.9641833810888252,0.9742120343839542,0.9785100286532952,0.9785100286532952,0.9613180515759312,0.9813753581661891,0.9584527220630372,0.9426934097421203
0.0215,0.9928366762177651,0.9770773638968482,0.9742120343839542,0.9742120343839542,0.7865329512893983,0.8495702005730659,0.9670487106017192,0.9183381088825215,0.8581661891117478,0.9355300859598854,0.7392550143266475,0.9641833810888252,0.9742120343839542,0.9785100286532952,0.9785100286532952,0.9627507163323782,0.9813753581661891,0.9584527220630372,0.9426934097421203
0.022,0.9928366762177651,0.9785100286532952,0.9742120343839542,0.9756446991404012,0.7951289398280802,0.8495702005730659,0.9684813753581661,0.9183381088825215,0.8653295128939829,0.9355300859598854,0.7392550143266475,0.9641833810888252,0.9742120343839542,0.9785100286532952,0.9813753581661891,0.9641833810888252,0.9813753581661891,0.9613180515759312,0.9441260744985673
0.0225,0.994269340974212,0.9799426934097422,0.9742120343839542,0.9756446991404012,0.7979942693409742,0.8510028653295129,0.9713467048710601,0.9197707736389685,0.8724928366762178,0.9355300859598854,0.7392550143266475,0.9641833810888252,0.9742120343839542,0.9785100286532952,0.9842406876790831,0.9670487106017192,0.9828080229226361,0.9641833810888252,0.9441260744985673
0.023,0.994269340974212,0.9799426934097422,0.9742120343839542,0.9756446991404012,0.8051575931232091,0.8510028653295129,0.9713467048710601,0.9197707736389685,0.8739255014326648,0.9355300859598854,0.7406876790830945,0.9641833810888252,0.9742120343839542,0.9785100286532952,0.9842406876790831,0.9670487106017192,0.9842406876790831,0.9670487106017192,0.9441260744985673
0.0235,0.994269340974212,0.9799426934097422,0.9770773638968482,0.9756446991404012,0.8065902578796562,0.8524355300859598,0.9713467048710601,0.9197707736389685,0.8753581661891118,0.9383954154727794,0.7421203438395415,0.9641833810888252,0.9742120343839542,0.9785100286532952,0.9842406876790831,0.9684813753581661,0.9842406876790831,0.9670487106017192,0.9441260744985673
0.024,0.995702005730659,0.9799426934097422,0.9770773638968482,0.9770773638968482,0.8123209169054442,0.8553008595988538,0.9713467048710601,0.9226361031518625,0.8782234957020058,0.9398280802292264,0.7435530085959885,0.9656160458452722,0.9742120343839542,0.9785100286532952,0.9856733524355301,0.9699140401146131,0.9856733524355301,0.9699140401146131,0.9441260744985673
0.0245,0.995702005730659,0.9799426934097422,0.9785100286532952,0.9770773638968482,0.826647564469914,0.8581661891117478,0.9713467048710601,0.9226361031518625,0.8796561604584527,0.9398280802292264,0.7449856733524355,0.9656160458452722,0.9742120343839542,0.9785100286532952,0.9856733524355301,0.9699140401146131,0.9856733524355301,0.9699140401146131,0.9441260744985673
0.025,0.995702005730659,0.9813753581661891,0.9785100286532952,0.9785100286532952,0.8409742120343839,0.8581661891117478,0.9727793696275072,0.9226361031518625,0.8796561604584527,0.9412607449856734,0.7449856733524355,0.9670487106017192,0.9756446991404012,0.9799426934097422,0.9871060171919771,0.9713467048710601,0.9871060171919771,0.9742120343839542,0.9441260744985673
0.0255,0.997134670487106,0.9813753581661891,0.9785100286532952,0.9785100286532952,0.8581661891117478,0.8581661891117478,0.9742120343839542,0.9226361031518625,0.8796561604584527,0.9426934097421203,0.7449856733524355,0.9670487106017192,0.9756446991404012,0.9799426934097422,0.9871060171919771,0.9742120343839542,0.9885386819484241,0.9742120343839542,0.9441260744985673
0.026,0.997134670487106,0.9813753581661891,0.9799426934097422,0.9785100286532952,0.8624641833810889,0.8581661891117478,0.9742120343839542,0.9226361031518625,0.8810888252148997,0.9426934097421203,0.7478510028653295,0.9670487106017192,0.9770773638968482,0.9813753581661891,0.9885386819484241,0.9785100286532952,0.9899713467048711,0.9756446991404012,0.9455587392550143
0.0265,0.997134670487106,0.9813753581661891,0.9799426934097422,0.9785100286532952,0.8681948424068768,0.8595988538681948,0.9742120343839542,0.9255014326647565,0.8825214899713467,0.9426934097421203,0.7478510028653295,0.9670487106017192,0.9785100286532952,0.9828080229226361,0.9885386819484241,0.9785100286532952,0.9899713467048711,0.9770773638968482,0.9455587392550143
0.027,0.997134670487106,0.9813753581661891,0.9799426934097422,0.9785100286532952,0.8753581661891118,0.8610315186246418,0.9742120343839542,0.9255014326647565,0.8825214899713467,0.9441260744985673,0.7492836676217765,0.9684813753581661,0.9785100286532952,0.9828080229226361,0.9885386819484241,0.9785100286532952,0.9899713467048711,0.9770773638968482,0.9455587392550143
0.0275,0.998567335243553,0.9813753581661891,0.9799426934097422,0.9785100286532952,0.8782234957020058,0.8610315186246418,0.9742120343839542,0.9255014326647565,0.8882521489971347,0.9441260744985673,0.7492836676217765,0.9684813753581661,0.9785100286532952,0.9828080229226361,0.9885386819484241,0.9785100286532952,0.9899713467048711,0.9770773638968482,0.9455587392550143
0.028,0.998567335243553,0.9813753581661891,0.9799426934097422,0.9785100286532952,0.8796561604584527,0.8624641833810889,0.9742120343839542,0.9255014326647565,0.8896848137535817,0.9455587392550143,0.7492836676217765,0.9684813753581661,0.9785100286532952,0.9828080229226361,0.9885386819484241,0.9785100286532952,0.9899713467048711,0.9785100286532952,0.9469914040114613
0.0285,0.998567335243553,0.9813753581661891,0.9799426934097422,0.9785100286532952,0.8868194842406877,0.8624641833810889,0.9742120343839542,0.9255014326647565,0.8911174785100286,0.9455587392550143,0.7492836676217765,0.9684813753581661,0.9785100286532952,0.9828080229226361,0.9885386819484241,0.9799426934097422,0.9899713467048711,0.9785100286532952,0.9469914040114613
0.029,0.998567335243553,0.9813753581661891,0.9799426934097422,0.9799426934097422,0.8911174785100286,0.8624641833810889,0.9742120343839542,0.9255014326647565,0.8939828080229226,0.9455587392550143,0.7507163323782235,0.9684813753581661,0.9785100286532952,0.9828080229226361,0.9885386819484241,0.9799426934097422,0.9899713467048711,0.9813753581661891,0.9469914040114613
0.0295,0.998567335243553,0.9813753581661891,0.9799426934097422,0.9799426934097422,0.8925501432664756,0.8638968481375359,0.9756446991404012,0.9269340974212035,0.8954154727793696,0.9455587392550143,0.7521489971346705,0.9684813753581661,0.9785100286532952,0.9828080229226361,0.9885386819484241,0.9799426934097422,0.9899713467048711,0.9842406876790831,0.9484240687679083
0.03,0.998567335243553,0.9813753581661891,0.9799426934097422,0.9799426934097422,0.8968481375358166,0.8653295128939829,0.9756446991404012,0.9269340974212035,0.8968481375358166,0.9469914040114613,0.7521489971346705,0.9684813753581661,0.9785100286532952,0.9828080229226361,0.9899713467048711,0.9813753581661891,0.9914040114613181,0.9856733524355301,0.9484240687679083
0.0305,0.998567335243553,0.9813753581661891,0.9799426934097422,0.9799426934097422,0.8997134670487106,0.8653295128939829,0.9756446991404012,0.9269340974212035,0.9011461318051576,0.9469914040114613,0.7521489971346705,0.9684813753581661,0.9785100286532952,0.9828080229226361,0.9899713467048711,0.9828080229226361,0.9914040114613181,0.9856733524355301,0.9484240687679083
0.031,0.998567335243553,0.9813753581661891,0.9799426934097422,0.9799426934097422,0.9011461318051576,0.8653295128939829,0.9756446991404012,0.9269340974212035,0.9011461318051576,0.9469914040114613,0.7521489971346705,0.9684813753581661,0.9785100286532952,0.9828080229226361,0.9899713467048711,0.9828080229226361,0.9914040114613181,0.9856733524355301,0.9498567335243553
0.0315,0.998567335243553,0.9813753581661891,0.9799426934097422,0.9799426934097422,0.9040114613180515,0.8653295128939829,0.9770773638968482,0.9269340974212035,0.9011461318051576,0.9469914040114613,0.7535816618911175,0.9684813753581661,0.9785100286532952,0.9828080229226361,0.9899713467048711,0.9842406876790831,0.9914040114613181,0.9871060171919771,0.9498567335243553
0.032,0.998567335243553,0.9813753581661891,0.9799426934097422,0.9799426934097422,0.9040114613180515,0.8667621776504298,0.9770773638968482,0.9269340974212035,0.9025787965616046,0.9484240687679083,0.7535816618911175,0.9684813753581661,0.9785100286532952,0.9828080229226361,0.9899713467048711,0.9842406876790831,0.9914040114613181,0.9871060171919771,0.9512893982808023
0.0325,0.998567335243553,0.9813753581661891,0.9799426934097422,0.9799426934097422,0.9054441260744985,0.8667621776504298,0.9770773638968482,0.9269340974212035,0.9025787965616046,0.9484240687679083,0.7535816618911175,0.9699140401146131,0.9785100286532952,0.9828080229226361,0.9899713467048711,0.9842406876790831,0.9914040114613181,0.9871060171919771,0.9512893982808023
0.033,0.998567335243553,0.9813753581661891,0.9799426934097422,0.9799426934097422,0.9068767908309455,0.8681948424068768,0.9770773638968482,0.9269340974212035,0.9025787965616046,0.9484240687679083,0.7535816618911175,0.9699140401146131,0.9799426934097422,0.9842406876790831,0.9914040114613181,0.9871060171919771,0.9928366762177651,0.9871060171919771,0.9512893982808023
0.0335,0.998567335243553,0.9813753581661891,0.9799426934097422,0.9799426934097422,0.9068767908309455,0.8696275071633238,0.9770773638968482,0.9269340974212035,0.9025787965616046,0.9484240687679083,0.7550143266475645,0.9713467048710601,0.9813753581661891,0.9856733524355301,0.9928366762177651,0.9885386819484241,0.9928366762177651,0.9885386819484241,0.9512893982808023
0.034,0.998567335243553,0.9813753581661891,0.9799426934097422,0.9799426934097422,0.9083094555873925,0.8696275071633238,0.9799426934097422,0.9283667621776505,0.9040114613180515,0.9512893982808023,0.7550143266475645,0.9713467048710601,0.9842406876790831,0.9885386819484241,0.9928366762177651,0.9885386819484241,0.9928366762177651,0.9885386819484241,0.9512893982808023
0.0345,0.998567335243553,0.9813753581661891,0.9799426934097422,0.9799426934097422,0.9083094555873925,0.8724928366762178,0.9799426934097422,0.9283667621776505,0.9040114613180515,0.9512893982808023,0.7550143266475645,0.9727793696275072,0.9842406876790831,0.9885386819484241,0.9928366762177651,0.9885386819484241,0.9928366762177651,0.9885386819484241,0.9512893982808023
0.035,0.998567335243553,0.9813753581661891,0.9799426934097422,0.9799426934097422,0.9140401146131805,0.8724928366762178,0.9799426934097422,0.9283667621776505,0.9040114613180515,0.9512893982808023,0.7550143266475645,0.9727793696275072,0.9842406876790831,0.9885386819484241,0.9928366762177651,0.9885386819484241,0.9928366762177651,0.9885386819484241,0.9512893982808023
0.0355,0.998567335243553,0.9813753581661891,0.9799426934097422,0.9799426934097422,0.9154727793696275,0.8724928366762178,0.9799426934097422,0.9283667621776505,0.9040114613180515,0.9512893982808023,0.7550143266475645,0.9727793696275072,0.9842406876790831,0.9885386819484241,0.9928366762177651,0.9899713467048711,0.9928366762177651,0.9885386819484241,0.9512893982808023
0.036,0.998567335243553,0.9813753581661891,0.9799426934097422,0.9799426934097422,0.9212034383954155,0.8739255014326648,0.9799426934097422,0.9283667621776505,0.9040114613180515,0.9527220630372493,0.7550143266475645,0.9727793696275072,0.9842406876790831,0.9885386819484241,0.9928366762177651,0.9899713467048711,0.9928366762177651,0.9885386819484241,0.9512893982808023
0.0365,0.998567335243553,0.9813753581661891,0.9799426934097422,0.9799426934097422,0.9212034383954155,0.8739255014326648,0.9799426934097422,0.9283667621776505,0.9040114613180515,0.9527220630372493,0.7550143266475645,0.9727793696275072,0.9842406876790831,0.9885386819484241,0.9928366762177651,0.9899713467048711,0.9928366762177651,0.9885386819484241,0.9512893982808023
0.037,0.998567335243553,0.9813753581661891,0.9799426934097422,0.9799426934097422,0.9226361031518625,0.8739255014326648,0.9799426934097422,0.9283667621776505,0.9054441260744985,0.9527220630372493,0.7550143266475645,0.9727793696275072,0.9842406876790831,0.9885386819484241,0.9928366762177651,0.9899713467048711,0.9928366762177651,0.9885386819484241,0.9512893982808023
0.0375,0.998567335243553,0.9813753581661891,0.9799426934097422,0.9799426934097422,0.9226361031518625,0.8739255014326648,0.9799426934097422,0.9283667621776505,0.9054441260744985,0.9527220630372493,0.7550143266475645,0.9727793696275072,0.9842406876790831,0.9885386819484241,0.9928366762177651,0.9914040114613181,0.994269340974212,0.9885386819484241,0.9512893982808023
0.038,0.998567335243553,0.9813753581661891,0.9799426934097422,0.9799426934097422,0.9226361031518625,0.8739255014326648,0.9799426934097422,0.9283667621776505,0.9054441260744985,0.9527220630372493,0.7564469914040115,0.9727793696275072,0.9842406876790831,0.9885386819484241,0.9928366762177651,0.9914040114613181,0.994269340974212,0.9899713467048711,0.9512893982808023
