τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,,
0.005,-0.0004669543226369661,-1.611237376822577e-05,-0.00024934919685874014,1.6496884701693657e-06,0.019491933479752182,-0.00289526101949075,-0.0008708478352124203,-0.0033552307922979415,-0.005929483592054497,0.001151446193285954,0.036068431803286935,-0.0014076521202355484,-0.0013393050851632914,-0.0037109475251609287,-0.00037078223579388106,5.100833616996074e-05,-0.0002777246152939412,-0.0035349955569747315
0.01,-0.000713504454293523,0.00013799417185910546,-5.152450594391874e-05,0.0001683629185251966,0.018245513573888785,-0.001837087352537375,-0.001897481595034344,0.002775787297232141,-0.0027559541543810003,5.936811541209779e-05,0.027786956834904897,-0.0009750319533953823,-0.0009147786212732243,-0.0020612906973774842,-6.645227028775017e-05,0.0006389465765548373,0.00015089158286679525,-0.004336697523122411
0.015,-0.0006336970618954149,0.000286905048323168,0.00024173513544486423,0.00020365181790022002,0.020327438030590193,-0.007002984544889826,0.0003780166106346406,0.004585869243889108,-0.0004032278104251073,0.0019376076175971803,0.024839885902852184,-0.002223926933329036,-0.0013164663623161713,-0.00212080246438232,0.0011597909040339902,0.0007047288720637532,0.0011202009194479358,-0.0013814407428436328
0.02,-0.0004242401922797363,0.00035345214046954586,0.0003505152943266427,0.0001830730830437987,0.022033943602872176,-0.008549015346542732,0.0007335257707618004,0.008901992832685847,0.0010760935352361525,0.002768539898830866,0.024522120740820913,0.001565393385867977,0.0008828681902540272,-0.0011854249254428086,0.002115640281968349,0.0021122466987363716,0.0016767860954872657,0.0026219653798163866
0.025,-0.00028328077634096955,0.0004390042659515677,0.0009119059279451458,0.00020316722226527146,0.022354079642514006,-0.0076900426171664414,-0.000695930780080268,0.011999705515480245,0.0025677117300496157,0.0010751697109681305,0.026306230513167227,0.0040721554108412205,0.0015526308854951825,-0.000978085532707226,0.002182390221490886,0.0021806333122511355,0.0016968372845340405,0.005946902362221186
0.03,-0.0001809169310564169,0.0006912274463915715,0.0011114902256361976,0.00036489972920462666,0.02413844021110737,-0.01136707859440354,-0.00031861087289230953,0.014553754478743262,0.006615738277280436,0.003333980054620841,0.026925290268246,0.005004961608410339,0.002648157980401891,0.0008117088675143162,0.0034531023512383067,0.002719806950897172,0.0020135149559267415,0.005541778286922812
0.035,-0.00022924422507649176,0.000741187169631232,0.0011465761720472682,0.0003540115202533118,0.024654014078895455,-0.011436042592087466,-0.00015725678142952313,0.0143339876131092,0.007536681130219317,0.0033684964859526756,0.026825004452344422,0.005040173022668272,0.0027358512364338635,0.0009155113262909164,0.0035465486958255084,0.002860642401583268,0.002077821493752391,0.006102462468081313
0.04,-0.00028066329037262574,0.0006941710407340108,0.0010953874669144131,0.0002805472365256774,0.025317061826397685,-0.011668798335986861,-0.00023525249697418482,0.01477340270540906,0.007958584622945238,0.0034111129651592294,0.02716195064331318,0.005057719079171774,0.0027608712448632,0.0009511147062908512,0.0034876256028943797,0.0028057071359442447,0.0020013882275814803,0.005995082998545207
0.045,-0.00028066329037262574,0.0006941710407340108,0.0010953874669144131,0.0002805472365256774,0.025317061826397685,-0.011668798335986861,-0.00023525249697418482,0.01477340270540906,0.007958584622945238,0.0034111129651592294,0.02716195064331318,0.005057719079171774,0.0027608712448632,0.0009511147062908512,0.0034876256028943797,0.0028057071359442447,0.0020013882275814803,0.005995082998545207
0.05,-0.0002386670852400019,0.0007079000224946233,0.0011154407640841782,0.00031607291502780996,0.025259650588487018,-0.011624712926081436,-0.000213341585769143,0.014675501251803818,0.007963839431959214,0.0034364173917457636,0.02715018481087774,0.005050863248234567,0.0027650679922009646,0.0009605571247549127,0.0035537714329389627,0.002873829541255349,0.002051242196076679,0.006008084647177973
0.055,-0.0002386670852400019,0.0007079000224946233,0.0011154407640841782,0.00031607291502780996,0.025259650588487018,-0.011624712926081436,-0.000213341585769143,0.014675501251803818,0.007963839431959214,0.0034364173917457636,0.02715018481087774,0.005050863248234567,0.0027650679922009646,0.0009605571247549127,0.0035537714329389627,0.002873829541255349,0.002051242196076679,0.006008084647177973
0.06,-0.00021530211286187366,0.0007590105950886579,0.0011836487406200091,0.0003332490879782546,0.02518088368682943,-0.012280436139734343,-0.00016381550215870003,0.01562814597740534,0.008263004761525857,0.0033684439052561878,0.026387483675811126,0.005729449629585789,0.003448372700551814,0.0010493120100653697,0.0036408962646326585,0.002962919522925009,0.0021427095978191093,0.005564574313729945
0.065,-0.00021497061359616434,0.0007498488720554488,0.001172690907132303,0.0003229557781925526,0.02517582429738599,-0.012267582397777733,-0.00015009113309461393,0.015600023030903123,0.008253162004545164,0.0033398294621181947,0.026221817054142595,0.0057160551829685095,0.003437364690789246,0.0010417658483410225,0.003626253154666978,0.002949254734375934,0.0021416984355912415,0.005551750944758286
