Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
boeck2015/tempodetector2016_default,1.0,0.22948101302608842,0.9999999999999998,0.8238029479980463,0.6776394844055175,0.831811904907225,0.5412561893463136,0.32693958282470703,0.8450189828872682
davies2009/mirex_qm_tempotracker,0.22948101302608842,1.0,0.26493089646101,0.361594608053565,0.04328525066375736,0.06391465663909912,0.035698138177394874,0.006610751152038574,0.0755186975002289
percival2014/stem,0.9999999999999998,0.26493089646101,1.0,1.0,0.5034446716308595,0.629058837890625,0.30175781250000017,0.16706848144531244,0.6476058959960938
schreiber2014/default,0.8238029479980463,0.361594608053565,1.0,1.0,0.33230590820312506,0.45449829101562506,0.2862787246704102,0.13380050659179688,0.48068237304687483
schreiber2017/ismir2017,0.6776394844055175,0.04328525066375736,0.5034446716308595,0.33230590820312506,1.0,1.0,0.9999999999999997,0.548828125,0.9999999999999999
schreiber2017/mirex2017,0.831811904907225,0.06391465663909912,0.629058837890625,0.45449829101562506,1.0,1.0,0.7539062500000002,0.3437499999999999,1.0
schreiber2018/cnn,0.5412561893463136,0.035698138177394874,0.30175781250000017,0.2862787246704102,0.9999999999999997,0.7539062500000002,1.0,0.7265625000000002,0.7265625000000002
schreiber2018/fcn,0.32693958282470703,0.006610751152038574,0.16706848144531244,0.13380050659179688,0.548828125,0.3437499999999999,0.7265625000000002,1.0,0.21875000000000003
schreiber2018/ismir2018,0.8450189828872682,0.0755186975002289,0.6476058959960938,0.48068237304687483,0.9999999999999999,1.0,0.7265625000000002,0.21875000000000003,1.0
