Tempo (BPM),boeck2015/tempodetector2016_default,boeck2015/tempodetector2016_default_lowerci,boeck2015/tempodetector2016_default_upperci,boeck2019/multi_task,boeck2019/multi_task_lowerci,boeck2019/multi_task_upperci,boeck2019/multi_task_hjdb,boeck2019/multi_task_hjdb_lowerci,boeck2019/multi_task_hjdb_upperci,boeck2020/dar,boeck2020/dar_lowerci,boeck2020/dar_upperci,davies2009/mirex_qm_tempotracker,davies2009/mirex_qm_tempotracker_lowerci,davies2009/mirex_qm_tempotracker_upperci,echonest/version_3_2_1,echonest/version_3_2_1_lowerci,echonest/version_3_2_1_upperci,gkiokas2012/default,gkiokas2012/default_lowerci,gkiokas2012/default_upperci,klapuri2006/percival2014,klapuri2006/percival2014_lowerci,klapuri2006/percival2014_upperci,oliveira2010/ibt,oliveira2010/ibt_lowerci,oliveira2010/ibt_upperci,percival2014/stem,percival2014/stem_lowerci,percival2014/stem_upperci,scheirer1998/percival2014,scheirer1998/percival2014_lowerci,scheirer1998/percival2014_upperci,schreiber2014/default,schreiber2014/default_lowerci,schreiber2014/default_upperci,schreiber2017/ismir2017,schreiber2017/ismir2017_lowerci,schreiber2017/ismir2017_upperci,schreiber2017/mirex2017,schreiber2017/mirex2017_lowerci,schreiber2017/mirex2017_upperci,schreiber2018/cnn,schreiber2018/cnn_lowerci,schreiber2018/cnn_upperci,schreiber2018/fcn,schreiber2018/fcn_lowerci,schreiber2018/fcn_upperci,schreiber2018/ismir2018,schreiber2018/ismir2018_lowerci,schreiber2018/ismir2018_upperci,sun2021/default,sun2021/default_lowerci,sun2021/default_upperci,zplane/auftakt_v3,zplane/auftakt_v3_lowerci,zplane/auftakt_v3_upperci
37.0,0.1743225131725878,0.1161641868601571,0.23248083948501846,-0.09333722158991772,-0.13344361297070995,-0.053230830209125495,-0.06033367629846105,-0.10493706140689754,-0.015730291190024552,-0.00724864337110288,-0.05041906784569519,0.03592178110348944,0.3757325752127657,0.28238171201225537,0.46908343841327604,-0.09437778462736673,-0.11427589896122015,-0.07447967029351332,-0.07325987849470718,-0.0908082776062433,-0.05571147938317105,0.10470179712749345,0.06940550154833995,0.13999809270664693,0.17155872707640585,0.12170766263957933,0.22140979151323237,-0.009879886960406566,-0.04749292763728108,0.02773315371646795,-0.04410681280429144,-0.0798409512662826,-0.008372674342300275,-0.029412359917838162,-0.08920974167349446,0.030385021837818136,-0.016108890408213252,-0.05472586365996902,0.022508082843542523,-0.03632511519244476,-0.048060670821454037,-0.024589559563435483,-0.03795796782961581,-0.04807801540425699,-0.027837920254974623,-0.07779609143375635,-0.10930776157959454,-0.046284421287918154,0.16217040285044892,0.09335228341011141,0.23098852229078642,0.012621359052534802,-0.03519387323392247,0.060436591338992075,0.016767016638433777,-0.05041587535985387,0.08394990863672142
39.22222222222222,0.07784827346997983,0.04472331522218035,0.11097323171777931,-0.10229301863291312,-0.13387139946815518,-0.07071463779767105,-0.07531909368561752,-0.11043825133114266,-0.040199936040092386,0.0008940236551822772,-0.023694347416201206,0.02548239472656576,0.16818017177455258,0.11960082745672876,0.2167595160923764,-0.08992968367598024,-0.10865124140620716,-0.07120812594575332,-0.06900867028318762,-0.08521603899369544,-0.0528013015726798,0.07795939015672125,0.04869250472595152,0.10722627558749098,0.13585811625897734,0.09452274755993971,0.17719348495801496,-0.02456633417435996,-0.05418153718747963,0.005048868838759709,-0.04031188354379848,-0.07395417025853093,-0.006669596829066017,-0.07833295187238933,-0.12332852757338658,-0.033337376171392076,-0.029276309854671126,-0.06129662567811826,0.0027440059687760116,-0.03402825764913245,-0.04486699432779573,-0.023189520970469165,-0.036038143198070506,-0.04555980197047726,-0.026516484425663754,-0.0786674614031809,-0.1047962215112288,-0.05253870129513299,0.050170007151345876,0.010973601792169989,0.08936641251052177,-0.02145714756617637,-0.05910520222487711,0.01619090709252437,-0.020656279931657067,-0.07355375776734453,0.032241197904030405
41.44444444444444,0.017533842272242486,-0.007242556389266318,0.04231024093375129,-0.10829340163277917,-0.13272489192366865,-0.0838619113418897,-0.0876067323274772,-0.11477764281581057,-0.06043582183914384,-0.003064210038716198,-0.021455517268278598,0.015327097190846201,0.04767261636553187,0.01110676538032341,0.08423846735074034,-0.08547945410200093,-0.10304414810403326,-0.06791476009996861,-0.0647524383113909,-0.07965372979614427,-0.04985114682663752,0.05282526374265881,0.028861273953456196,0.07678925353186142,0.10219473274702476,0.06834895999543442,0.1360405054986151,-0.03838965188466458,-0.061302275196568695,-0.015477028572760464,-0.03651373785804896,-0.06809883705664513,-0.004928638659452797,-0.1170371284503782,-0.1506955901475821,-0.08337866675317429,-0.041385094225339564,-0.06760361765706055,-0.015166570793618574,-0.03172927292655715,-0.04169456571776364,-0.021763980135350663,-0.03411939145999861,-0.04305267709461573,-0.025186105825381482,-0.07851112519080539,-0.099905589658674,-0.05711666072293678,-0.024767713960939367,-0.05408535892254639,0.00454993100066765,-0.05161940158476837,-0.08074686339681958,-0.022491939772717157,-0.05509279512381758,-0.09601839618290786,-0.014167194064727294
43.666666666666664,-0.014432855439182983,-0.036354515928002554,0.007488805049636591,-0.11093053286612406,-0.13006974951891032,-0.0917913162133378,-0.09647312331231273,-0.11775835545730366,-0.07518789116732179,-0.014731293149396908,-0.03100355283249519,0.001540966533701376,-0.006599098600030301,-0.04083533311849574,0.02763713591843514,-0.08102788042140067,-0.09746012700998363,-0.06459563383281772,-0.060492038740560694,-0.07413208421957444,-0.046851993261546945,0.029783302423404625,0.010159747542412674,0.049406857304396576,0.07111670474216353,0.04340118721262133,0.09883222227170572,-0.05034563536749598,-0.06829499729462091,-0.032396273440371055,-0.03271154130494457,-0.06228235742346963,-0.003140725186419519,-0.14534090836998992,-0.17120879481411586,-0.11947302192586398,-0.05183927293613669,-0.07330901307484962,-0.030369532797423753,-0.02943230545535011,-0.038554135400279486,-0.020310475510420735,-0.032202294952137375,-0.04055962542298358,-0.02384496448129117,-0.0771385755877752,-0.09465800583823442,-0.05961914533731599,-0.06935331505823528,-0.09529297917005593,-0.043413650946414625,-0.07690798896311195,-0.09972595035347746,-0.05409002757274643,-0.08494914108669782,-0.1170095653993119,-0.05288871677408375
45.888888888888886,-0.025863894682855194,-0.044329932985376075,-0.0073978563803343104,-0.10979657460955583,-0.12581184603790319,-0.09378130318120848,-0.10119479772839655,-0.11900580725933198,-0.08338378819746113,-0.029715174373458497,-0.04342235548457512,-0.016007993262341876,-0.01544398070786765,-0.04421115454773808,0.013323193132002784,-0.07657574715015131,-0.09190485524831934,-0.06124663905198328,-0.0562283277319407,-0.06866163779640536,-0.043795017667476045,0.009317390737057188,-0.007085924510719471,0.025720705984833846,0.043172160446008884,0.020004779507668935,0.06633954138434883,-0.05943007989902967,-0.07444970731866604,-0.04441045247939329,-0.028904459442387086,-0.056512433121177735,-0.0012964857635964326,-0.1630603103494096,-0.18491269534098842,-0.14120792535783078,-0.06004287540298068,-0.07798941556448226,-0.0420963352414791,-0.027141499666142536,-0.03545632092059674,-0.018826678411688336,-0.03028743601122405,-0.038083717640099164,-0.022491154382348937,-0.07436130538523558,-0.08900578438521944,-0.05971682638525173,-0.0902973507123703,-0.11214801441039199,-0.06844668701434861,-0.09636549566107779,-0.11545905898385121,-0.07727193233830436,-0.10863192996894787,-0.13545938099734472,-0.081804478940551
48.111111111111114,-0.02457135047733284,-0.04004821503133604,-0.009094485923329631,-0.10448368913968256,-0.1191549997827088,-0.08981237849665633,-0.10104828666400126,-0.11736464164202112,-0.0847319316859814,-0.04362380240749959,-0.05511214560263866,-0.03213545921236052,0.00032896245628588616,-0.022520808583583993,0.023178733496155766,-0.07212383880422457,-0.08638423181715554,-0.05786344579129359,-0.05196216144677454,-0.06325265197489227,-0.04067167091865681,-0.008088586778285077,-0.02233776215003934,0.006160588593469183,0.01890922806017606,-0.0012157325900429491,0.03903418871039507,-0.06463878075544116,-0.07839799929893475,-0.050879562211947574,-0.025091657828278185,-0.05079715215020035,0.0006138364936439829,-0.17001135310682217,-0.19075625623111528,-0.14926644998252905,-0.06539993104178964,-0.08098966971441121,-0.04981019236916805,-0.02486099998956563,-0.03241155652918888,-0.017310443449942377,-0.028375396973995895,-0.035628137274035895,-0.021122656673955895,-0.06999080737433189,-0.0827121229344304,-0.05726949181423338,-0.09431037549517288,-0.11262398217837737,-0.07599676881196839,-0.10903450763853666,-0.12652578776101212,-0.0915432275160612,-0.12454777391921776,-0.14912393359026244,-0.0999716142481731
50.333333333333336,-0.01836000911446524,-0.03303770101392422,-0.003682317215006262,-0.09458607155331908,-0.10854018983962284,-0.08063195326701532,-0.09531261113199993,-0.1108313574052127,-0.07979386485878716,-0.052071259577182276,-0.06296638379728034,-0.04117613535708421,0.019932890447777088,-0.0012702913870561577,0.041136072282610334,-0.06767295700369448,-0.08090447702361908,-0.054441436983769874,-0.04769443351332171,-0.057915119935550846,-0.03747374709109258,-0.021951569840244222,-0.03476359710157226,-0.009139542578916185,-0.001124945014548774,-0.019220135631324534,0.016970245602226985,-0.06496985161287053,-0.07805646451028583,-0.05188323871545522,-0.02127231082424716,-0.04514513761550443,0.002600515967010105,-0.16601316210082392,-0.18634498734591504,-0.1456813368557328,-0.06731580390000517,-0.0813331874790254,-0.05329842032098494,-0.02259497096067202,-0.029430092119722875,-0.015759849801621165,-0.026466769162072454,-0.033196231554327334,-0.019737306769817574,-0.06383935136755754,-0.07527761621473045,-0.05240108652038464,-0.08809823593386226,-0.10546619024566899,-0.07073028162205554,-0.11396034137828058,-0.13059657775460687,-0.09732410500195428,-0.13110714083108646,-0.15448191950062923,-0.10773236216154371
52.55555555555556,-0.012904189064224435,-0.027063197479422763,0.0012548193509738913,-0.08029210276469326,-0.09317830886477849,-0.06740589666460803,-0.08399458788405692,-0.09832568059722616,-0.06966349517088768,-0.05246446526630237,-0.06297457520550102,-0.04195435532710372,0.02906033605936835,0.008203551324114218,0.04991712079462248,-0.0632289028343256,-0.07547781528422358,-0.05097999038442762,-0.04343698902977656,-0.05267072514734017,-0.03420325291221295,-0.0320294250607944,-0.043687079316164744,-0.02037177080542405,-0.016669895827194414,-0.03313469656424246,-0.00020509509014636149,-0.06009906587042534,-0.07218415698747913,-0.04801397475337157,-0.017448166088865777,-0.03956931358940215,0.004672981411670593,-0.15179295150569952,-0.1706437689090932,-0.13294213410230585,-0.06558596587629477,-0.07834037296551176,-0.05283155878707778,-0.02035345356242204,-0.02652854812133387,-0.014178359003510211,-0.024564770144882515,-0.030794484913366137,-0.018335055376398894,-0.05594632763959754,-0.06635399647684574,-0.045538658802349335,-0.07699063455357531,-0.09374483630001718,-0.06023643280713345,-0.11098643509996918,-0.12634949611726698,-0.09562337408267137,-0.12784751856032953,-0.1494334195323207,-0.10626161758833835
54.77777777777778,-0.00879904609148631,-0.021398813954033227,0.0038007217710606077,-0.06320673821345546,-0.07465418972316716,-0.051759286703743766,-0.06883614224068581,-0.08156715768782369,-0.05610512679354793,-0.04648456963016906,-0.05583726874302535,-0.037131870517312766,0.0288510453962863,0.010013767560602137,0.04768832323197046,-0.05880939640709429,-0.0701299481806137,-0.047488844633574875,-0.03922778205363739,-0.04756883595552512,-0.030886728151749657,-0.0386544031772558,-0.04930009245466328,-0.028008713899848308,-0.02814863430099919,-0.04318417651398747,-0.01311309208801091,-0.051317778235834,-0.06205355985211636,-0.04058199661955164,-0.013627106174519156,-0.03409142374770689,0.00683721139866858,-0.1302428733043611,-0.14662248079894316,-0.11386326580977904,-0.060935929317984666,-0.07258316570148074,-0.04928869293448859,-0.018160498581043235,-0.023738608666641788,-0.012582388495444682,-0.0226788786237013,-0.028436435374910238,-0.01692132187249236,-0.04689259523048593,-0.05639680646513122,-0.03738838399584064,-0.06303646427489012,-0.07794563351451364,-0.04812729503526661,-0.10185899697754001,-0.1155067606925015,-0.08821123326257853,-0.11699327795673302,-0.13616909687124448,-0.09781745904222156
57.0,-0.005898985365177543,-0.016394712980003577,0.004596742249648492,-0.04514152810395215,-0.055238170567220586,-0.03504488564068372,-0.05183224963735751,-0.06306099439814977,-0.04060350487656525,-0.03643608127410652,-0.04422696944147963,-0.028645193106733406,0.022697602901754002,0.007037618024591415,0.03835758777891659,-0.054433896116536915,-0.06488810577230324,-0.04397968646077059,-0.035108574401335815,-0.04266058670234987,-0.027556562100321758,-0.042242523730560144,-0.05206521371007218,-0.03241983375104811,-0.03608384878422576,-0.049957019979019135,-0.02221067758943239,-0.04015296154655406,-0.04962191177109736,-0.030684011322010762,-0.009817908353157934,-0.02873377017163408,0.009097953465318213,-0.10457081635704568,-0.11849444985528666,-0.0906471828588047,-0.05422684467982181,-0.06497365394054036,-0.043480035419103266,-0.01604220000766163,-0.021092635657444087,-0.010991764357879175,-0.020819486430061054,-0.026136427387206517,-0.015502545472915592,-0.03733798157207807,-0.0461074391454679,-0.02856852399868824,-0.04780614118846664,-0.06022562232570087,-0.035386660051232414,-0.08860173721812434,-0.10063905316886076,-0.07656442126738791,-0.10116064779915888,-0.11807370371871863,-0.08424759187959914
