Estimator,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0,0.9713003289497106,0.9576677100633257,0.956305353861818,0.9929575022694679,-0.045175463117937194,-0.04296995289803812,-1.2902746160843439e-05,-1.2902746160843439e-05,0.01952208772428366,0.01952208772428366,0.01952208772428366
1,2.0475380510924612,0.5483401041496188,0.5633850420214686,1.0165994917028418,0.04140077503969561,0.3986133918807644,0.7322378679791078,0.7322378679791078,0.5835909513326708,1.3501008211128922,0.40743399617884374
2,1.0037482976619223,0.006578096808146514,0.005665864693725582,0.4513912280716007,0.0029311878708596015,0.01863454442598426,0.014706836352951606,0.014706836352951606,1.00475305539982,0.0047530553998201405,0.9393770465477962
3,0.04100475664852879,-0.05589325046026283,-0.05007288154917707,1.0886427117672224,0.3475626980543736,0.6845145449249883,0.954330121623362,-0.04566977113695017,0.4371353921094005,0.032293659936445285,0.6374340425952317
4,0.04652666974209861,0.04974517646655116,0.0505486824972845,1.0899294088663212,0.026921300266110417,0.05020523843043497,0.048937619954187266,0.048937619954187266,0.06969978284219594,0.053758238973174687,0.053758238973174687
5,0.9342019490849129,-0.024162552005260206,-0.027980098896978424,0.9462470813747821,-0.009083576172484502,-0.07965185747121642,-0.0335324183522112,-0.0335324183522112,0.012811783781279387,0.4113611602715542,0.4113611602715542
6,-1.0969535006340312,-0.9969677584346721,-1.0165246494150606,0.4706401645195734,-0.37263355014212285,-1.056033859541185,-1.27698934613228,-2.2769893142592976,-0.3849604346992872,-0.33433436162931923,-0.5104913167831462
7,0.0017453262013061473,0.012811307134543402,0.0019472853310385182,1.1342735747129267,0.9888422977076765,-0.02529173541570795,-0.024480311835087084,-0.024480311835087084,-0.006965770510777374,-0.027429873070493133,0.03311166886455777
8,0.005682630066320807,-0.8965404074389602,-0.9029717922570745,0.14077621312244917,0.131792803742479,-0.8013142071638139,-0.8021604812931833,-0.8021604812931833,0.1496929327578402,0.04618835700398021,-0.8065856898128418
9,1.449561374613237,-0.30417243293386115,-0.12230338267358827,1.4793068336696786,0.6342826102908263,0.6146573163402074,0.6114067931974702,0.6114067931974702,1.5426707790047185,0.6267350437931928,0.6267350437931928
10,-6.973194551234873e-05,0.004604459600815623,0.0057353199690367025,0.02341647086741945,0.0019434433284028956,0.003784455664470421,0.003784455664470421,0.003784455664470421,0.004321605950093148,0.004321605950093148,0.004321605950093148
11,1.3604343278151239,0.047449703015606734,0.15343733695388054,1.1103196478287296,-0.1339885828309765,0.1785926146734075,0.18563021493336668,0.18563021493336668,0.23334316453028092,0.025234969200080417,0.23334316453028092
12,0.04239919849352,0.023588925870999308,0.019666335827740355,0.0858050642222344,0.016641937029206553,0.0016838034963978666,-0.014083522924063462,-0.014083522924063462,0.0007211672436492487,0.0007211672436492487,0.0007211672436492487
13,-0.013236164541613683,-1.0003334781998618,-0.02177834059560914,0.8287720732174353,0.28333581506073907,-0.009035105475100138,-0.011949570036162408,-0.011949570036162408,-0.030371396154329752,-0.5967182187081389,-0.030371396154329752
14,-5.125482406103878e-15,-0.001347144136603603,-0.003659464718519678,0.4341415765113664,-0.007179372163814171,-0.00013542733066555408,0.001380671543746988,0.001380671543746988,0.03796785019901543,-0.01936532486693625,0.03796785019901543
15,1.062699687521093,0.025099686854915027,0.060642329437839024,1.0172931596874597,1.0538212690021878,-0.05159758979452804,0.9539335434583182,-0.04606645654168182,0.048236185652849484,0.4956951626240708,0.06993125675216852
16,0.6589198006644753,-0.9450820808710473,-0.9381546929289357,0.6471302749536563,0.026190989575075437,-0.33477706944932095,-0.3535512290163646,-0.3535512290163646,0.09761079662641725,0.6780719051126325,0.056583528366362275
17,-1.1270079084022975,0.45724756214499734,0.4608968273821254,0.7278839856751671,0.7591412007778348,0.44869183698554227,0.4718792915036298,0.4718792915036298,-0.08589476288153189,-0.5713215900517736,0.44065105161430235
18,-0.00218517299149281,0.0043640375331858924,0.005141728803642189,1.049892032168216,-0.01539712500453586,-0.011583232562284274,-0.011583232562284274,-0.011583232562284274,0.023988639406168324,0.023988639406168324,0.023988639406168324
19,-1.4427022543576404e-05,-0.03090416721935919,-0.03817420240658415,0.9327352293015074,0.992443848288988,-0.008017048939505987,-0.006064152264401849,-0.006064152264401849,-0.00337022188514177,-0.00337022188514177,-0.00337022188514177
20,0.09423293504398877,0.10566685562804373,0.11810395886626633,0.8237622561294347,0.30020246357178765,0.12440329733027419,0.11795461890615891,0.11795461890615891,0.15016116562099585,0.1322392576237336,0.1322392576237336
21,-0.014197299527317893,0.006537628593664727,0.009184963027176422,0.5527879788319806,0.295782580945127,0.5787329498003944,0.9943109064612667,-0.005689093538733237,0.011014891447841174,-0.0094492111118746,0.011014891447841174
22,-0.029146345659515852,-0.02818486942207057,-0.03782858875931672,1.1139422614397572,0.20952028433122388,0.018647592232404874,1.0539806569030477,1.0539806569030477,0.6185519104096031,-0.07805594614046217,0.6185519104096031
23,0.09838800643525093,-0.876729638767507,-0.8424272932139136,0.16313313751665326,-0.8874906464315044,-0.8261615289180995,-0.8255497429077943,-0.8255497429077943,-0.92194763285744,-0.92194763285744,-0.9725737059274081
24,0.13980518982373752,-0.9114558256936051,0.0774793262981907,0.3055648366493859,-0.22236348076344584,0.19126506647545374,0.056013983024087034,-0.943986016975913,-0.1116951047915026,-0.04895934944354002,-0.28162010623381506
25,-0.5654078874472372,-0.5828101633454534,-0.5704950818432698,0.0541550297163649,-0.974798451643891,-0.5803101815360068,-0.5777836320358077,-0.5777836320358077,0.005040616700529179,-0.579921884020627,0.03674947642786734
26,1.0429944636184125,0.036632599049998965,0.042994463618412526,1.0620937951201526,0.041032989159267494,0.02069250961812683,0.01915132390876519,0.01915132390876519,1.0236291387514813,0.023629138751481343,0.023629138751481343
27,-0.999975955283028,-0.9930198422846677,-0.9903852886401503,-0.9720905837125944,-0.9940055695112626,-0.9927023316512178,-0.9927023316512178,-0.9927023316512178,-0.9923260721145833,-0.9923260721145833,-0.9923260721145833
28,1.644074077979199,0.6024302742174257,0.5887431744309813,1.5330936359012193,0.7052772074827495,0.6128308421274142,0.004771299991603225,0.004771299991603225,0.669389662012838,1.6795138792865454,1.6795138792865454
29,1.6111082326027326,0.005500595594776806,0.008672849200912226,1.220641906533243,0.5685681411454591,0.5919105091731242,0.5954800531656972,0.5954800531656972,0.569134586875421,0.5995082359189398,0.5995082359189398
30,1.0393532025773238,1.082827917166666,1.04790407642437,1.8745218146689338,1.10193006352693,1.0416247509823624,2.026726032142405,1.0267259266343811,1.53136898309984,0.17938365435629777,1.1212806997927296
31,-0.007087645226637348,0.003025979004705186,-0.0013428601492767635,0.02687715962694757,-8.960881227659298e-05,-0.002027782323058429,-0.0014327258602827807,-0.0014327258602827807,0.0043791399989096275,0.0043791399989096275,0.0043791399989096275
32,-0.32191607247879,-1.3962577495695498,-1.416746662231518,0.1705291397340543,-0.999399002265473,-0.9106574408211849,-0.9078654690171798,-0.9078654690171798,-0.9004130315373222,0.1257392563186463,-0.3391017988808112
33,1.5831633938411698,0.5925677126098241,0.5918795680506821,0.7303401491152697,0.010216313377313435,0.5943319912778001,0.5943319912778001,0.5943319912778001,1.5860170487620087,1.6117036924256583,0.5946301790667166
34,0.037462782842755414,-1.138758718692189,-1.1918541618597316,0.30010641561939466,-0.6607207677683629,-0.6776101729930551,-0.6398707564131826,-0.05490828068532078,-0.6733289989257895,-0.6733289989257895,-0.6429553498822709
35,0.005720902286898233,0.025869731545278097,0.011982609342833144,0.9852760737818544,0.7018257558015906,0.6244490993267939,-0.016925094189152258,-0.016925094189152258,0.9746394376731174,1.5271804607018962,1.5773039401277327
36,-0.12008978939231324,-0.6569118818649513,-0.6503961235215963,0.07964005502914961,-0.6461856096442106,-0.7310757349056609,-0.22556658398295,-1.2255665705306769,-0.7035526069837404,-1.1374491335139,0.3783890065524358
37,0.023117356115110874,0.003319478447708976,-0.0030566149046248057,0.578180561457752,0.21717917509864168,0.015473575367230572,0.9819209933903731,-0.018079028133263973,0.0026831357008387656,0.04450331139546597,-0.01869051509172813
38,1.000643301164044,0.030096429905336817,0.03578652170229745,1.9227954377351197,0.7984653346492923,1.0393407361758478,1.0054417391224404,0.005441739122440329,0.6742117476629564,1.0892492469418003,0.6235856745929884
39,1.1183130503554448,-0.013553040338946378,0.022695367651676547,2.113591789601691,1.1239369023017631,1.0470082936412348,1.0895430872117366,1.0895430872117366,1.35043911411496,1.1169489838951816,1.415290258464928
40,-0.0020462302092154753,0.9925482640234048,0.9902488861946246,1.7825109059717474,0.9934571496084122,1.8018200351371625,0.9940958158878191,1.994095815887819,0.801379424669028,0.801379424669028,0.801379424669028
41,0.026404367095641174,-0.9342902586498175,-0.9584046340263245,0.8716095706590644,0.19354079215091852,-0.04055226005337123,-0.057323642719622106,-0.057323642719622106,0.10845689517233363,0.10845689517233363,0.05783082210236548
42,1.0851481472005582,-0.017530224384205092,-0.016957157826167968,1.0792553850784237,0.023972865828936176,-0.11661336111661298,0.9184594493618603,-0.08154065050217596,1.0926021177394616,0.6627372007829786,0.3288364642295402
43,0.03554105208499031,-0.9904431397664027,0.03174907429111428,0.7974267581594207,-0.603452315213528,-0.630820369103697,-0.6336668720960195,-0.04870445166932056,0.016634188267018304,0.06195817877650849,-0.0461015670809444
44,0.04622893673000136,0.0730233906861195,0.050061283029914076,1.1718557516465868,0.12454629611485828,0.10319036135778843,0.025649393064441063,0.025649393064441063,0.13567899853588686,0.13567899853588686,0.13567899853588686
45,0.0018830745186120467,-0.9752913515437451,-0.8930069785247227,-0.036548493221576404,-0.04436436858841279,-1.030680920083184,0.07244744579095617,0.07244744579095617,-0.04101136171011258,-0.04101136171011258,-1.0410113617101127
46,-0.029836575339003274,-0.027222857386918934,-0.023081366466303165,0.8479108151672137,-8.960881227627261e-05,-0.036967371128788465,-0.01578215612100155,-0.01578215612100155,-0.025994509044609024,-0.025994509044609024,-0.025994509044609024
47,0.9914804258671,1.0279286373075083,1.038933500281233,2.3801402508151166,0.9687119672147773,1.0380151454639355,1.0380151454639355,0.038015145463935494,1.0284630677788498,1.1315565607429536,1.0105411597815877
48,0.7943536168319366,-0.7922087443138822,-0.21146489985592062,0.8013720018745392,-0.19863134805339963,-0.2109230403995682,-0.20892623734515461,-0.20892623734515461,-0.07253332233728349,0.8158213218338073,-0.04215967329376474
49,0.002740919736795025,0.06257582220335295,0.09568501962613186,1.9247608142214414,0.029457578734667412,0.011558761757817336,0.9938311701643296,-0.006168829835670335,0.0661236424652918,0.01459334182520973,1.0405885503581542
