Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017
25,0.0055742504666171835,0.005186604013954129,0.0012403490896323115,0.0017477812190893828,0.0005114280476011399,0.0005114280476011399
26,0.005324527248932251,0.012440469961303826,0.0001595528602795112,0.0007814152665342056,0.0020459573596193757,0.0020459573596193757
27,0.00011542022014127771,0.027909416287410053,0.0012455833668492601,0.0009322022752558416,0.0009322022752558416,0.0009322022752558416
28,0.00010098511842273605,0.02699547375583894,0.0008470941483762059,0.003850590304322064,0.003391918867155962,0.003391918867155962
29,0.00010820618585023425,0.024464721626838652,0.0016257223297669679,0.00046271764182566826,0.001515687014702643,0.001515687014702643
30,9.136779264099252e-05,0.01243887874272296,0.002977293267216135,0.001835157078711456,0.001835157078711456,0.001835157078711456
31,0.0022889674061024067,0.012264403791686291,0.0007915257050965961,0.002416616357614912,0.0018053067303494632,0.0018053067303494632
32,0.004985903528592056,0.03255991634077221,0.0030617601003350295,0.0034578322377450247,0.0034578322377450247,0.0034578322377450247
33,0.00012263429050626959,0.002537991564044576,0.005277883802791879,0.0022229788209550344,0.0022229788209550344,0.0022229788209550344
34,0.0058909834406782055,0.020832857048268316,0.00017401459425641296,0.0014637069162728572,0.0008833261370104383,0.0008833261370104383
35,0.0055742504666171835,0.005186604013954129,0.0012403490896323115,0.0005114280476011399,0.0005114280476011399,0.0005114280476011399
36,0.007766604671293498,0.030613877840855827,0.0031356538654321925,0.003391963245788336,0.002954434518720495,0.002954434518720495
37,1.2813706015259665e-15,0.012045132289870187,0.0032740851789381064,0.3203579412959895,0.0007744154788384698,0.0007744154788384698
38,0.0,0.013453326682677274,0.002225443147068983,6.672449134216533e-06,6.582281108277653e-06,6.582281108277653e-06
39,0.005371241353261714,0.01941083781126761,0.0008746211708896023,0.0015132874502963556,0.0015132874502963556,0.0015132874502963556
40,0.009800256854705812,0.03011374140385908,0.004378110532492224,0.0016723599771699298,0.0023700068955278875,0.0023700068955278875
41,7.93504094011899e-05,0.037021239499006424,0.00036272006696607946,0.001302273610667725,0.001302273610667725,0.001302273610667725
42,3.523769154196405e-15,0.019104077232531384,0.001961956011838409,0.0007044957003548264,0.0001354754250066727,0.0001354754250066727
43,0.00010820618585023425,0.024464721626838652,0.002151579879133837,0.00046271764182566826,0.001515687014702643,0.001515687014702643
44,1.2813706015259665e-15,0.012045132289870187,0.0010853148002771484,0.0007744154788384698,0.0001356197080684819,0.0001356197080684819
45,1.2813706015259665e-15,0.012045132289870187,0.0010853148002771484,0.0005908180180604013,0.0001356197080684819,0.0001356197080684819
46,8.896893743047978e-05,0.007027057523238901,0.002414372596403311,0.0015133420951332758,0.0015133420951332758,0.0015133420951332758
47,0.005429326597097212,0.012440469961303826,0.0001595528602795112,0.0014139451185988968,0.0020459573596193757,0.0020459573596193757
48,0.00437734209461012,0.017293159687454,0.0019204811462271126,0.0022257936617086963,0.001446980720558828,0.001446980720558828
49,0.0,0.01909933150174009,0.001961474459144891,0.0008943633687030854,0.00013542733066026794,0.00013542733066026794
50,0.00564656314113563,0.02410040338559138,0.002370942576703307,0.001843173870532021,0.001843173870532021,0.001843173870532021
51,0.007053357861130904,0.023702169572497322,0.0012403490896311894,0.002652713480642496,0.002652713480642496,0.002652713480642496
52,0.007766604671293498,0.030613877840855827,0.0031356538654321925,0.002954434518720495,0.002954434518720495,0.002954434518720495
53,1.9236062115500477e-05,0.03989476219644951,0.0002648069310268785,0.0016912967336955602,0.0016912967336955602,0.0016912967336955602
54,0.010280357862404292,0.017298742905006912,0.0006270593842192182,0.0003345456647176173,0.0010034294886890958,0.0010034294886890958
55,8.896893743047978e-05,0.007027057523238901,0.002414372596403311,0.0015133420951332758,0.0015133420951332758,0.0015133420951332758
56,0.005492683876859574,0.024100403385587287,0.002370942576707318,0.002448481586640368,0.0018431738705360307,0.0018431738705360307
57,9.377213009942557e-05,0.02167550845259058,0.0038629335863752277,0.0029258108450713237,0.00245562965577887,0.00245562965577887
58,0.016263339948377205,0.01243887874272296,0.002977293267216135,0.0035196301303933824,0.0026776394508002616,0.0026776394508002616
59,8.896893743047978e-05,0.007027057523238901,0.002414372596403311,0.0015133420951332758,0.0015133420951332758,0.0015133420951332758
60,0.012977528088223415,0.024464721626838652,0.002151579879133837,0.0009891730332848632,0.001515687014702643,0.001515687014702643
61,0.0,0.03617507814770278,0.002227243735086586,0.001653313698646307,0.0002436986984038081,0.0002436986984038081
62,0.004147090680907789,0.03677775084523535,0.002129444544106598,0.2073989924186359,0.0007092988471391731,0.0007092988471391731
63,3.523769154196405e-15,0.019104077232531384,0.001961956011838409,0.0001354754250066727,0.0001354754250066727,0.0001354754250066727
64,0.007367507957014669,0.03441294531832576,0.00035079787740920987,0.001166953888700937,0.0007045768915919906,0.0007045768915919906
65,7.694168375426587e-05,0.014118157274505782,0.004419678498617987,0.0037810122192111547,0.0037810122192111547,0.0037810122192111547
66,3.847238073185517e-05,0.007026220040036725,0.001573290438317409,0.0019773366423766945,0.0012481221247193858,0.0012481221247193858
67,3.125873118226768e-05,0.020265955447521015,0.002821398419616156,0.007340452108718232,0.0031728324823360114,0.0031728324823360114
68,0.008462735026295862,0.0325654995583278,0.0020828067428011626,0.004315872972711113,0.003909303913366054,0.003909303913366054
69,0.005891596941872056,0.005080966550628967,0.0017068940345881538,0.0025553582775559233,0.0025553582775559233,0.0025553582775559233
70,0.007353997749747879,0.014370707829353454,0.001545620618908917,0.001944217732881467,0.001944217732881467,0.001944217732881467
71,0.004538998600122309,0.03256159130828542,0.0010848533461959586,0.0022860929168457503,0.0026682473705190025,0.0026682473705190025
72,9.136779264099252e-05,0.01243887874272296,0.002977293267216135,0.001835157078711456,0.001835157078711456,0.001835157078711456
73,1.4427022536048276e-05,0.012901390570307801,0.002471287970919191,0.002165975455437462,0.0037238243150580336,0.0037238243150580336
74,0.004748088415443274,0.036176753110700025,0.0015284468095710865,0.0011110968300065058,0.00029805036099369095,0.00029805036099369095
75,0.005890983440684586,0.020832857048274634,0.00017401459426281905,0.0014637069162792577,0.0003028590270210359,0.0003028590270210359
76,3.6066925200267036e-05,0.00035157952746276864,0.006778532631049356,0.004408509175761169,0.0037904023223275574,0.0037904023223275574
77,7.93504094011899e-05,0.42404492093033325,0.00036272006696607946,0.001302273610667725,0.001302273610667725,0.001302273610667725
78,0.0,0.0022224421620449684,0.0019609929066089007,0.00024367465754749417,0.00023036869978592092,0.00023036869978592092
79,0.006207908994537042,0.02167746257589678,0.00023752322277169896,0.001065714637273167,0.001612784703463932,0.001612784703463932
80,0.00564656314113563,0.02410040338559138,0.002370942576703307,0.002448481586636357,0.001843173870532021,0.001843173870532021
81,0.00010098511842273605,0.02699547375583894,0.0008470941483762059,0.01972852884838387,0.003391918867155962,0.003391918867155962
82,9.377213009237849e-05,0.018126720532147398,0.0035723751022228864,0.0003054439117476552,0.0007175082298479833,0.0007175082298479833
83,0.008073386892290674,0.020521225040580255,0.0030074848793292933,0.0006547100949384876,0.0010792358944942235,0.0010792358944942235
84,0.0,0.03617507814770278,0.0022224421620449684,0.00024367465754749417,0.00023036869978592092,0.00023036869978592092
85,0.005371241353261714,0.01941083781126761,0.0008746211708896023,0.002805430635580309,0.0015132874502963556,0.0015132874502963556
86,3.8472380718560594e-05,0.0070270575232500585,0.00046943315189723004,0.0018052865073227545,0.0018052865073227545,0.0018052865073227545
87,4.3281500453025755e-05,0.032562149630381586,0.0008603912915158143,0.0008692503788465399,0.0008692503788465399,0.0008692503788465399
88,0.008359341967815657,0.0325654995583278,0.0020828067428011626,0.0030969214132740516,0.003909303913366054,0.003909303913366054
89,0.006207908994537042,0.02167746257589678,0.00023752322277169896,0.001612784703463932,0.001612784703463932,0.001612784703463932
90,0.00010098511842273605,0.02699547375583894,0.005164609824743349,0.002474254707058609,0.003391918867155962,0.003391918867155962
91,8.655910570573965e-05,0.0018631191178513033,0.002632794584666978,0.0006902277647923551,0.0006902277647923551,0.0006902277647923551
92,0.008073386892290674,0.020521225040580255,0.0030117979076702437,0.0010792358944942235,0.0010792358944942235,0.0010792358944942235
93,1.2022408579252243e-05,0.04402042752224425,0.0009519847914791741,0.001305024543382128,0.000930818642086602,0.000930818642086602
94,0.005324527248932251,0.012440469961303826,0.0001595528602795112,0.0014139451185988968,0.0020459573596193757,0.0020459573596193757
95,0.005890983440684586,0.020832857048274634,0.00017401459426281905,0.0008833261370168412,0.0008833261370168412,0.0008833261370168412
96,0.005429326597097212,0.012440469961303826,0.0001595528602795112,0.0014139451185988968,0.0014139451185988968,0.0014139451185988968
97,0.010024811051640829,0.013768858731070607,0.0019914676259455834,0.0004663481660097677,0.0011437863849896094,0.0011437863849896094
98,0.0067900078020993754,0.013884078492235595,0.005884936827048888,0.003087003020567579,0.003087003020567579,0.003087003020567579
99,0.007353997749747879,0.014370707829353454,0.001545620618908917,0.001944217732881467,0.001944217732881467,0.001944217732881467
