τ,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0,,,,,,,,,
0.005,-0.0008286967998770163,0.019845120999139126,4.3919297394626534e-05,0.04232576514851562,0.0422668001874906,0.0422668001874906,0.002753140754979292,0.002142259796714721,0.0007067304990077134
0.01,-0.0017390718892931734,0.018679834887848863,-0.0004667141884264495,0.038229264748291684,0.03806076096689505,0.03806076096689505,0.0021745594543103566,0.001619213128615292,0.00031418649433619436
0.015,-0.001594149231851782,0.01871518841657241,-0.0005913176737107794,0.035032203067183486,0.03487774126756991,0.03487774126756991,0.001993346166451454,0.0014842787012309781,0.0002880042864751385
0.02,-0.001594149231851782,0.01871518841657241,-0.0005913176737107794,0.035032203067183486,0.03487774126756991,0.03487774126756991,0.001993346166451454,0.0014842787012309781,0.0002880042864751385
0.025,-0.001594149231851782,0.01871518841657241,-0.0005913176737107794,0.035032203067183486,0.03487774126756991,0.03487774126756991,0.001993346166451454,0.0014842787012309781,0.0002880042864751385
0.03,-0.001594149231851782,0.01871518841657241,-0.0005913176737107794,0.035032203067183486,0.03487774126756991,0.03487774126756991,0.001993346166451454,0.0014842787012309781,0.0002880042864751385
0.035,-0.001594149231851782,0.01871518841657241,-0.0005913176737107794,0.035032203067183486,0.03487774126756991,0.03487774126756991,0.001993346166451454,0.0014842787012309781,0.0002880042864751385
0.04,-0.0014715223678630845,0.018744737884662327,-0.0006967143495133048,0.03209335677391211,0.03218442060616769,0.03218442060616769,0.001840011845955287,0.0013701034165210014,0.00026585011059253403
0.045,-0.0013664136273014355,0.018366779941663393,-0.00048798881404314134,0.029801450750713686,0.029886010023522442,0.029886010023522442,0.0017085824283870523,0.002552375172288238,0.00024686081697878167
0.05,-0.0013664136273014355,0.018366779941663393,-0.00048798881404314134,0.029801450750713686,0.029886010023522442,0.029886010023522442,0.0017085824283870523,0.002552375172288238,0.00024686081697878167
0.055,-0.0007575457407284402,0.01918325313494289,-0.00024641263541145235,0.028011649668580805,0.028090571656535644,0.028090571656535644,0.0017948428105958336,0.002582382704903607,0.0004305693066147807
0.06,-0.0007575457407284402,0.01918325313494289,-0.00024641263541145235,0.028011649668580805,0.028090571656535644,0.028090571656535644,0.0017948428105958336,0.002582382704903607,0.0004305693066147807
0.065,-0.0007575457407284402,0.01918325313494289,-0.00024641263541145235,0.028011649668580805,0.028090571656535644,0.028090571656535644,0.0017948428105958336,0.002582382704903607,0.0004305693066147807
0.07,-0.0007575457407284402,0.01918325313494289,-0.00024641263541145235,0.028011649668580805,0.028090571656535644,0.028090571656535644,0.0017948428105958336,0.002582382704903607,0.0004305693066147807
0.075,-0.0007575457407284402,0.01918325313494289,-0.00024641263541145235,0.028011649668580805,0.028090571656535644,0.028090571656535644,0.0017948428105958336,0.002582382704903607,0.0004305693066147807
0.08,-0.0007575457407284402,0.01918325313494289,-0.00024641263541145235,0.028011649668580805,0.028090571656535644,0.028090571656535644,0.0017948428105958336,0.002582382704903607,0.0004305693066147807
0.085,-0.0007575457407284402,0.01918325313494289,-0.00024641263541145235,0.028011649668580805,0.028090571656535644,0.028090571656535644,0.0017948428105958336,0.002582382704903607,0.0004305693066147807
0.09,-0.0007575457407284402,0.01918325313494289,-0.00024641263541145235,0.028011649668580805,0.028090571656535644,0.028090571656535644,0.0017948428105958336,0.002582382704903607,0.0004305693066147807
0.095,-0.0007575457407284402,0.01918325313494289,-0.00024641263541145235,0.028011649668580805,0.028090571656535644,0.028090571656535644,0.0017948428105958336,0.002582382704903607,0.0004305693066147807
0.1,-0.0007575457407284402,0.01918325313494289,-0.00024641263541145235,0.028011649668580805,0.028090571656535644,0.028090571656535644,0.0017948428105958336,0.002582382704903607,0.0004305693066147807
0.105,-0.0007575457407284402,0.01918325313494289,-0.00024641263541145235,0.028011649668580805,0.028090571656535644,0.028090571656535644,0.0017948428105958336,0.002582382704903607,0.0004305693066147807
0.11,-0.0007575457407284402,0.01918325313494289,-0.00024641263541145235,0.028011649668580805,0.028090571656535644,0.028090571656535644,0.0017948428105958336,0.002582382704903607,0.0004305693066147807
0.115,-0.0007575457407284402,0.01918325313494289,-0.00024641263541145235,0.028011649668580805,0.028090571656535644,0.028090571656535644,0.0017948428105958336,0.002582382704903607,0.0004305693066147807
0.12,-0.0007575457407284402,0.01918325313494289,-0.00024641263541145235,0.028011649668580805,0.028090571656535644,0.028090571656535644,0.0017948428105958336,0.002582382704903607,0.0004305693066147807
0.125,-0.0007575457407284402,0.01918325313494289,-0.00024641263541145235,0.028011649668580805,0.028090571656535644,0.028090571656535644,0.0017948428105958336,0.002582382704903607,0.0004305693066147807
0.13,-0.0007575457407284402,0.01918325313494289,-0.00024641263541145235,0.028011649668580805,0.028090571656535644,0.028090571656535644,0.0017948428105958336,0.002582382704903607,0.0004305693066147807
0.135,-0.0007575457407284402,0.01918325313494289,-0.00024641263541145235,0.028011649668580805,0.028090571656535644,0.028090571656535644,0.0017948428105958336,0.002582382704903607,0.0004305693066147807
0.14,-0.0007575457407284402,0.01918325313494289,-0.00024641263541145235,0.028011649668580805,0.028090571656535644,0.028090571656535644,0.0017948428105958336,0.002582382704903607,0.0004305693066147807
