Tolerance (%),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,0.008759124087591242,0.0,0.0,0.0,0.0,0.00583941605839416,0.0,0.00583941605839416,0.0,0.0,0.0,0.0,0.0,0.01167883211678832,0.0072992700729927005,0.010218978102189781,0.00291970802919708
0.0005,0.48613138686131385,0.10072992700729927,0.10072992700729927,0.00291970802919708,0.07591240875912408,0.1416058394160584,0.06569343065693431,0.016058394160583942,0.052554744525547446,0.021897810218978103,0.12700729927007298,0.145985401459854,0.1562043795620438,0.22481751824817517,0.21605839416058395,0.22335766423357664,0.10510948905109489
0.001,0.48905109489051096,0.1927007299270073,0.2116788321167883,0.004379562043795621,0.13138686131386862,0.17226277372262774,0.0948905109489051,0.017518248175182483,0.07737226277372262,0.06861313868613139,0.2,0.23795620437956205,0.24963503649635035,0.25985401459854013,0.25401459854014596,0.2613138686131387,0.1562043795620438
0.0015,0.491970802919708,0.28175182481751826,0.310948905109489,0.00583941605839416,0.1678832116788321,0.181021897810219,0.14306569343065692,0.020437956204379562,0.2,0.10072992700729927,0.24817518248175183,0.30802919708029197,0.32262773722627736,0.2686131386861314,0.26277372262773724,0.27007299270072993,0.21313868613138687
0.002,0.5007299270072992,0.37372262773722625,0.4043795620437956,0.013138686131386862,0.2029197080291971,0.19708029197080293,0.16642335766423358,0.029197080291970802,0.23065693430656933,0.11240875912408758,0.28613138686131384,0.3708029197080292,0.3927007299270073,0.3021897810218978,0.2905109489051095,0.29927007299270075,0.26277372262773724
0.0025,0.5109489051094891,0.46131386861313867,0.47737226277372263,0.016058394160583942,0.2364963503649635,0.21605839416058395,0.17372262773722627,0.035036496350364967,0.25255474452554744,0.18394160583941604,0.3284671532846715,0.4306569343065693,0.45985401459854014,0.3343065693430657,0.32408759124087594,0.32992700729927005,0.29781021897810217
0.003,0.5328467153284672,0.5343065693430656,0.5401459854014599,0.024817518248175182,0.27445255474452557,0.2583941605839416,0.21021897810218979,0.04525547445255475,0.2905109489051095,0.19562043795620437,0.3722627737226277,0.49635036496350365,0.5284671532846715,0.454014598540146,0.42627737226277373,0.4394160583941606,0.3386861313868613
0.0035,0.5664233576642336,0.5854014598540146,0.5956204379562043,0.024817518248175182,0.30656934306569344,0.2875912408759124,0.28613138686131384,0.06569343065693431,0.32262773722627736,0.21021897810218979,0.4043795620437956,0.5430656934306569,0.5795620437956205,0.5094890510948905,0.472992700729927,0.4948905109489051,0.37518248175182484
0.004,0.5737226277372263,0.6335766423357664,0.6321167883211679,0.027737226277372264,0.3357664233576642,0.3094890510948905,0.3635036496350365,0.07153284671532846,0.35036496350364965,0.22189781021897811,0.42043795620437957,0.5678832116788322,0.602919708029197,0.5357664233576642,0.5007299270072992,0.5226277372262774,0.3927007299270073
0.0045,0.5970802919708029,0.6686131386861314,0.6671532846715329,0.029197080291970802,0.34890510948905107,0.3284671532846715,0.3795620437956204,0.13138686131386862,0.39124087591240875,0.2364963503649635,0.4335766423357664,0.583941605839416,0.621897810218978,0.5547445255474452,0.5211678832116788,0.5445255474452555,0.41897810218978104
