Tolerance (%),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,0.04468085106382979,0.009219858156028368,0.007801418439716312,0.0,0.0007092198581560284,0.4553191489361702,0.0007092198581560284,0.23829787234042554,0.0,0.0,0.0,0.0,0.0,0.4652482269503546,0.4390070921985816,0.4460992907801418,0.14893617021276595
0.0005,0.06312056737588652,0.07375886524822695,0.06808510638297872,0.029078014184397163,0.1226950354609929,0.4553191489361702,0.06524822695035461,0.23829787234042554,0.10070921985815603,0.04184397163120567,0.2,0.2028368794326241,0.20638297872340425,0.4652482269503546,0.4390070921985816,0.4460992907801418,0.14893617021276595
0.001,0.12907801418439716,0.14184397163120568,0.13900709219858157,0.029787234042553193,0.1900709219858156,0.4553191489361702,0.07730496453900709,0.23829787234042554,0.1624113475177305,0.07943262411347518,0.2574468085106383,0.26666666666666666,0.27163120567375887,0.4652482269503546,0.4390070921985816,0.4460992907801418,0.21631205673758866
0.0015,0.1524822695035461,0.2099290780141844,0.2049645390070922,0.04042553191489362,0.251063829787234,0.4553191489361702,0.1624113475177305,0.23829787234042554,0.25957446808510637,0.09361702127659574,0.30354609929078014,0.3141843971631206,0.32056737588652484,0.4652482269503546,0.4390070921985816,0.4460992907801418,0.29645390070921984
0.002,0.1624113475177305,0.2631205673758865,0.27872340425531916,0.06524822695035461,0.2886524822695035,0.4553191489361702,0.2524822695035461,0.23829787234042554,0.3468085106382979,0.13404255319148936,0.3446808510638298,0.349645390070922,0.35602836879432626,0.4652482269503546,0.4390070921985816,0.4460992907801418,0.324822695035461
0.0025,0.19858156028368795,0.3262411347517731,0.3262411347517731,0.08014184397163121,0.3219858156028369,0.4553191489361702,0.27872340425531916,0.23829787234042554,0.3702127659574468,0.15886524822695036,0.3872340425531915,0.39574468085106385,0.4021276595744681,0.4652482269503546,0.4390070921985816,0.4460992907801418,0.36524822695035464
0.003,0.2574468085106383,0.36666666666666664,0.3702127659574468,0.08297872340425531,0.36524822695035464,0.45886524822695035,0.3070921985815603,0.24184397163120566,0.4056737588652482,0.19787234042553192,0.41914893617021276,0.42340425531914894,0.4297872340425532,0.46879432624113476,0.4432624113475177,0.44964539007092197,0.4021276595744681
0.0035,0.3148936170212766,0.40921985815602835,0.4085106382978723,0.1276595744680851,0.39574468085106385,0.4652482269503546,0.3851063829787234,0.2475177304964539,0.4397163120567376,0.22198581560283687,0.44893617021276594,0.45602836879432623,0.4624113475177305,0.47588652482269506,0.44893617021276594,0.45602836879432623,0.43120567375886526
0.004,0.33617021276595743,0.4397163120567376,0.4453900709219858,0.16879432624113475,0.43120567375886526,0.48439716312056735,0.45886524822695035,0.26170212765957446,0.4765957446808511,0.2574468085106383,0.49148936170212765,0.4921985815602837,0.49858156028368794,0.49432624113475176,0.4666666666666667,0.47375886524822697,0.4645390070921986
0.0045,0.3773049645390071,0.4695035460992908,0.4723404255319149,0.19432624113475178,0.4645390070921986,0.4971631205673759,0.5035460992907801,0.27163120567375887,0.5063829787234042,0.2730496453900709,0.5120567375886524,0.5191489361702127,0.5255319148936171,0.5063829787234042,0.4794326241134752,0.48652482269503544,0.49645390070921985
