τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,,
0.005,-0.00040985156931376814,-0.0013468405658824958,-0.0015800773889730064,-0.001329078503644104,0.019549036233075457,-0.0028381582661675515,-0.0008137450818892229,0.0024161576753110228,-0.005872380838731295,0.0012085489466091444,0.03607404946225275,-0.0013505493669123667,-0.001282202331840113,-0.0036538447718377546,-0.00031367948247068236,0.00010811108949315545,-0.00022062186197074278,-0.0034778928036515383
0.01,-0.0034928992137786843,-0.003153456968483729,-0.0033429756462867565,-0.003123088221817642,0.01822854975363019,0.0009083797664304981,-0.004676876354519512,0.0027588234769735384,-0.005535348913866161,-0.002720026644073075,0.024796797759848607,-0.0037544267128805644,-0.003694173380758405,-0.004840685456862666,-0.0028458470297729166,-0.00214044818293033,-0.0026285031766183713,-0.005500173772328144
0.015,-0.00025227056221463495,0.0003890073785656139,0.0003438374656873029,0.0003057541481426591,0.022646849026395032,-0.0027423692385066772,0.0007594431103154141,0.006905280239693952,-2.1801310744324993e-05,0.002319034117277948,0.026369834534595404,-0.0018425004336482759,-0.0009350398626354101,-0.0017393759647015596,0.0015412174037147644,0.0010861553717445274,0.0015016274191287096,0.00013363401404867936
0.02,-0.0013218467442583008,-0.0008425065169740892,-0.0008454433631169967,-0.0010128855743998422,0.02279746661899995,-0.007788546686541165,-0.00016408078121677415,0.00966551584881362,0.00017848698325758557,0.0018709333468522886,0.024602319344888806,0.0006677868338893886,-1.4738361724559609e-05,-0.0020830314774213945,0.0012180337299897753,0.001214640146757798,0.0007791795435086922,0.002696057334019132
0.025,-0.0027046612992050454,-0.0022841045641718554,-0.0018112029021782796,-0.0025199416078581557,0.021457089363552388,-0.008592370577543232,-0.001592921059041914,0.01262710548042107,0.0016707214510879756,0.00017817943200648092,0.025322537127496658,0.001650774887977122,-0.000868749637368916,-0.003399466055571324,-0.00023899030137319993,-0.00024074721061295002,-0.000724543238330045,0.00594162321240764
0.03,-0.00320208582714524,-0.0025818225448925015,-0.002161559765647875,-0.0029081502620794467,0.022592197568705882,-0.011442339602669691,-0.0018648535152938261,0.01448243809002909,0.005069495634878924,0.000312811158532004,0.025219213722746193,0.0019837927123214933,-0.00037301091568695406,-0.0022094600285745276,0.0004319334551494739,-0.0003013619451916598,-0.001007653940162092,0.004858312194257511
0.035,-0.0035240763649927384,-0.002808575745955055,-0.0024031867435390184,-0.003195751395332976,0.0228211702430728,-0.011811246654679967,-0.0019901006172522106,0.013963132081380112,0.0057038372943966345,7.366434603641582e-05,0.024830737517372477,0.0017453408827520014,-0.000558980903482405,-0.0023793208136253514,0.00025171655590925344,-0.0004341897383329869,-0.0012170106461638645,0.005124826966646278
0.04,-0.003513944213253939,-0.0027913445260778855,-0.0023901280998974823,-0.003204968330286219,0.023537269275609413,-0.011999360877457474,-0.002015045047762483,0.014447098526713819,0.006178792072156944,0.00017783204227790196,0.025209235461034304,0.001824438156290436,-0.000472409678018136,-0.0022821662165904834,0.00025434468001305735,-0.0004275737869370769,-0.0012318926952998423,0.005065526640665562
0.045,-0.003513944213253939,-0.0027913445260778855,-0.0023901280998974823,-0.003204968330286219,0.023537269275609413,-0.011999360877457474,-0.002015045047762483,0.014447098526713819,0.006178792072156944,0.00017783204227790196,0.025209235461034304,0.001824438156290436,-0.000472409678018136,-0.0022821662165904834,0.00025434468001305735,-0.0004275737869370769,-0.0012318926952998423,0.005065526640665562
0.05,-0.003398452026727401,-0.0027019631123384514,-0.002294422370748896,-0.003093790219805266,0.023549141009318476,-0.011890098703547724,-0.0019238511649377094,0.014414267034954123,0.0062533298527906525,0.00027663245025835075,0.025272823455955037,0.001891078306747144,-0.0003947169492864571,-0.0021992278167325082,0.0003939864914515543,-0.000285955400232058,-0.0011085427454107298,0.005145346808184991
0.055,-0.003398452026727401,-0.0027019631123384514,-0.002294422370748896,-0.003093790219805266,0.023549141009318476,-0.011890098703547724,-0.0019238511649377094,0.014414267034954123,0.0062533298527906525,0.00027663245025835075,0.025272823455955037,0.001891078306747144,-0.0003947169492864571,-0.0021992278167325082,0.0003939864914515543,-0.000285955400232058,-0.0011085427454107298,0.005145346808184991
0.06,-0.0034633505753246204,-0.002740069329329466,-0.002315431183798115,-0.0031658308364398715,0.02337792192956902,-0.012642590592805522,-0.0019667772594191414,0.015270270925347239,0.006460043004265422,0.00012039544279342815,0.024410834951640266,0.00248140116712302,0.00020032423808904603,-0.0021987364523973975,0.0003928478021699024,-0.0002851289395377459,-0.0011053388646436466,0.004606934089303539
0.065,-0.003437409237447687,-0.0027227624499810087,-0.002299920414904155,-0.003149655543843907,0.023396387116535924,-0.012608260370865983,-0.0019295283139447014,0.01526358729305451,0.006473724823695083,0.00011739083826665791,0.02427083222159056,0.002493616559116964,0.0002149260669377019,-0.0021806727755105215,0.00040381453081544434,-0.00027318388947559813,-0.0010807401882602916,0.004616415496550555
0.07,-0.0032413992146594532,-0.0026376307154166037,-0.0022117772654316127,-0.002934283837709962,0.024041664418853224,-0.01245307817321181,-0.0015447991400348094,0.015906612790928656,0.006767565976129392,0.0001422141244247724,0.024746506656434138,0.0025020014973726632,0.0003041785676489624,-0.002084526465180705,0.0006156747793879898,8.896051708930035e-05,-0.0016776480459399765,0.004252532396956633
0.075,-0.003194968742937179,-0.002582837896837545,-0.002150990568213512,-0.0028673067387198306,0.024129369899039712,-0.0128289554084905,-0.0013995685758236753,0.01555780905379311,0.00678237337179435,0.00015972083481663983,0.024724274024746463,0.0025621757680668183,0.00037033926539322673,-0.0020149337199754785,0.0006875287999204319,0.0001615713109871151,-0.001602499021348154,0.004290371172009028
