T (BPM),alonso2004/ismir2004_corr,alonso2004/ismir2004_spec,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,dixon2001/ismir2004_indu,dixon2001/ismir2004_trac,dixon2003/ismir2004_auco,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/ismir2004,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/ismir2004,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default,tzanetakis2002/ismir2004_hist,tzanetakis2002/ismir2004_mmul,tzanetakis2002/ismir2004_msum,uhle2004/ismir2004,zplane/auftakt_v3
79.0,0.04946236559139785,0.12473118279569892,0.07526881720430108,0.023655913978494623,0.08172043010752689,0.023655913978494623,0.01935483870967742,0.0989247311827957,0.1010752688172043,0.0967741935483871,0.07956989247311828,0.05161290322580645,0.15053763440860216,0.1010752688172043,0.12903225806451613,0.15483870967741936,0.15053763440860216,0.14408602150537633,0.11397849462365592,0.12258064516129032,0.13978494623655913,0.1053763440860215,0.04946236559139785,0.06236559139784946,0.07311827956989247,0.10967741935483871,0.1032258064516129
80.0,0.043010752688172046,0.12258064516129032,0.08387096774193549,0.03655913978494624,0.08172043010752689,0.02795698924731183,0.025806451612903226,0.10752688172043011,0.1010752688172043,0.12043010752688173,0.1010752688172043,0.07526881720430108,0.16129032258064516,0.09462365591397849,0.12258064516129032,0.16344086021505377,0.15053763440860216,0.14193548387096774,0.11612903225806452,0.12473118279569892,0.13548387096774195,0.0989247311827957,0.05161290322580645,0.07096774193548387,0.08172043010752689,0.11397849462365592,0.12043010752688173
81.0,0.05591397849462366,0.11397849462365592,0.07526881720430108,0.034408602150537634,0.07526881720430108,0.021505376344086023,0.02795698924731183,0.10752688172043011,0.1010752688172043,0.12043010752688173,0.10752688172043011,0.09247311827956989,0.16344086021505377,0.09247311827956989,0.12043010752688173,0.14623655913978495,0.14193548387096774,0.13333333333333333,0.11827956989247312,0.12258064516129032,0.13978494623655913,0.1010752688172043,0.03870967741935484,0.07311827956989247,0.08387096774193549,0.12043010752688173,0.12903225806451613
82.0,0.060215053763440864,0.10967741935483871,0.08172043010752689,0.05161290322580645,0.07956989247311828,0.023655913978494623,0.030107526881720432,0.10967741935483871,0.1010752688172043,0.12473118279569892,0.12258064516129032,0.09247311827956989,0.16559139784946236,0.1032258064516129,0.13333333333333333,0.13978494623655913,0.13978494623655913,0.13118279569892474,0.14408602150537633,0.12258064516129032,0.15053763440860216,0.12473118279569892,0.04516129032258064,0.06666666666666667,0.08817204301075268,0.12473118279569892,0.12258064516129032
83.0,0.06451612903225806,0.1032258064516129,0.07741935483870968,0.05591397849462366,0.07741935483870968,0.023655913978494623,0.03870967741935484,0.11397849462365592,0.10752688172043011,0.13763440860215054,0.13333333333333333,0.10967741935483871,0.17849462365591398,0.11182795698924732,0.14623655913978495,0.13763440860215054,0.14193548387096774,0.13333333333333333,0.13548387096774195,0.12043010752688173,0.13118279569892474,0.12903225806451613,0.04516129032258064,0.06236559139784946,0.08817204301075268,0.12043010752688173,0.12903225806451613
84.0,0.05806451612903226,0.10967741935483871,0.08602150537634409,0.053763440860215055,0.07956989247311828,0.023655913978494623,0.03870967741935484,0.11612903225806452,0.11182795698924732,0.14193548387096774,0.13763440860215054,0.13118279569892474,0.16989247311827957,0.11182795698924732,0.13763440860215054,0.14623655913978495,0.14623655913978495,0.13763440860215054,0.13118279569892474,0.10967741935483871,0.12043010752688173,0.12688172043010754,0.047311827956989246,0.06451612903225806,0.09247311827956989,0.11612903225806452,0.14193548387096774
85.0,0.060215053763440864,0.1010752688172043,0.1010752688172043,0.06666666666666667,0.07741935483870968,0.023655913978494623,0.03655913978494624,0.11182795698924732,0.11612903225806452,0.15268817204301074,0.15698924731182795,0.13118279569892474,0.18064516129032257,0.11397849462365592,0.14408602150537633,0.14838709677419354,0.15268817204301074,0.13978494623655913,0.15053763440860216,0.12903225806451613,0.14193548387096774,0.14408602150537633,0.04516129032258064,0.05806451612903226,0.08817204301075268,0.11397849462365592,0.14408602150537633
86.0,0.060215053763440864,0.0967741935483871,0.1010752688172043,0.08172043010752689,0.07096774193548387,0.02795698924731183,0.034408602150537634,0.11182795698924732,0.1053763440860215,0.15053763440860216,0.14193548387096774,0.15053763440860216,0.16559139784946236,0.12043010752688173,0.12043010752688173,0.14838709677419354,0.15483870967741936,0.13978494623655913,0.14838709677419354,0.11827956989247312,0.13118279569892474,0.12473118279569892,0.03655913978494624,0.05591397849462366,0.08387096774193549,0.12258064516129032,0.14838709677419354
87.0,0.060215053763440864,0.0967741935483871,0.09247311827956989,0.08172043010752689,0.07526881720430108,0.025806451612903226,0.03225806451612903,0.11612903225806452,0.11612903225806452,0.15268817204301074,0.14838709677419354,0.15698924731182795,0.16559139784946236,0.12473118279569892,0.12258064516129032,0.15698924731182795,0.16344086021505377,0.14408602150537633,0.15268817204301074,0.12043010752688173,0.14193548387096774,0.13978494623655913,0.03655913978494624,0.05806451612903226,0.08172043010752689,0.12688172043010754,0.15268817204301074
88.0,0.060215053763440864,0.09462365591397849,0.0989247311827957,0.08817204301075268,0.07526881720430108,0.023655913978494623,0.03225806451612903,0.11612903225806452,0.11612903225806452,0.15483870967741936,0.15053763440860216,0.14623655913978495,0.16559139784946236,0.11397849462365592,0.12473118279569892,0.16344086021505377,0.15698924731182795,0.13978494623655913,0.15053763440860216,0.11827956989247312,0.14193548387096774,0.13978494623655913,0.03655913978494624,0.05806451612903226,0.08387096774193549,0.11827956989247312,0.16774193548387098
89.0,0.060215053763440864,0.07311827956989247,0.09462365591397849,0.1032258064516129,0.07741935483870968,0.023655913978494623,0.034408602150537634,0.11397849462365592,0.11182795698924732,0.15053763440860216,0.15483870967741936,0.13548387096774195,0.16129032258064516,0.12258064516129032,0.12473118279569892,0.15053763440860216,0.15268817204301074,0.13333333333333333,0.15913978494623657,0.12258064516129032,0.14193548387096774,0.15268817204301074,0.04086021505376344,0.06451612903225806,0.07956989247311828,0.11827956989247312,0.14838709677419354
90.0,0.06666666666666667,0.07741935483870968,0.08172043010752689,0.09032258064516129,0.07526881720430108,0.01935483870967742,0.03225806451612903,0.1032258064516129,0.11182795698924732,0.14193548387096774,0.13333333333333333,0.13548387096774195,0.14193548387096774,0.13548387096774195,0.12258064516129032,0.13333333333333333,0.13763440860215054,0.11827956989247312,0.13118279569892474,0.1032258064516129,0.09462365591397849,0.1032258064516129,0.04516129032258064,0.060215053763440864,0.08172043010752689,0.12688172043010754,0.14193548387096774
91.0,0.05806451612903226,0.07311827956989247,0.09032258064516129,0.1053763440860215,0.07741935483870968,0.01935483870967742,0.030107526881720432,0.1053763440860215,0.11182795698924732,0.12903225806451613,0.14193548387096774,0.14623655913978495,0.14193548387096774,0.13548387096774195,0.12688172043010754,0.13978494623655913,0.14193548387096774,0.11827956989247312,0.13978494623655913,0.1010752688172043,0.13118279569892474,0.13333333333333333,0.04086021505376344,0.060215053763440864,0.07526881720430108,0.13118279569892474,0.14408602150537633
92.0,0.06451612903225806,0.06236559139784946,0.0967741935483871,0.08817204301075268,0.07526881720430108,0.021505376344086023,0.03225806451612903,0.1010752688172043,0.12043010752688173,0.14408602150537633,0.13763440860215054,0.12903225806451613,0.14838709677419354,0.11612903225806452,0.12688172043010754,0.15053763440860216,0.15053763440860216,0.12688172043010754,0.15483870967741936,0.11827956989247312,0.13978494623655913,0.12903225806451613,0.04516129032258064,0.060215053763440864,0.06881720430107527,0.12903225806451613,0.15053763440860216
93.0,0.06451612903225806,0.06881720430107527,0.0967741935483871,0.1053763440860215,0.08172043010752689,0.017204301075268817,0.03225806451612903,0.0989247311827957,0.11612903225806452,0.16344086021505377,0.13118279569892474,0.16344086021505377,0.15053763440860216,0.11397849462365592,0.12258064516129032,0.14193548387096774,0.13978494623655913,0.12043010752688173,0.13763440860215054,0.11397849462365592,0.13978494623655913,0.10752688172043011,0.04086021505376344,0.06451612903225806,0.07096774193548387,0.13118279569892474,0.15268817204301074
94.0,0.06881720430107527,0.06666666666666667,0.10967741935483871,0.1053763440860215,0.08172043010752689,0.023655913978494623,0.025806451612903226,0.09462365591397849,0.12473118279569892,0.15483870967741936,0.14408602150537633,0.17849462365591398,0.16774193548387098,0.13333333333333333,0.11827956989247312,0.15053763440860216,0.14623655913978495,0.13118279569892474,0.13333333333333333,0.11612903225806452,0.14838709677419354,0.0989247311827957,0.04086021505376344,0.07096774193548387,0.07741935483870968,0.13118279569892474,0.16774193548387098
95.0,0.07311827956989247,0.07741935483870968,0.12473118279569892,0.10967741935483871,0.09032258064516129,0.02795698924731183,0.03225806451612903,0.11182795698924732,0.13548387096774195,0.17419354838709677,0.12903225806451613,0.15698924731182795,0.16344086021505377,0.12043010752688173,0.13118279569892474,0.14408602150537633,0.13548387096774195,0.12473118279569892,0.15053763440860216,0.14408602150537633,0.16774193548387098,0.15913978494623657,0.03655913978494624,0.06666666666666667,0.07526881720430108,0.13763440860215054,0.16344086021505377
96.0,0.07526881720430108,0.07311827956989247,0.11612903225806452,0.08817204301075268,0.08817204301075268,0.025806451612903226,0.034408602150537634,0.10967741935483871,0.13763440860215054,0.18064516129032257,0.14838709677419354,0.1935483870967742,0.17204301075268819,0.13548387096774195,0.12043010752688173,0.16129032258064516,0.14408602150537633,0.13763440860215054,0.15698924731182795,0.14408602150537633,0.16344086021505377,0.14408602150537633,0.03655913978494624,0.08602150537634409,0.07741935483870968,0.13978494623655913,0.15698924731182795
97.0,0.08172043010752689,0.08172043010752689,0.14623655913978495,0.12258064516129032,0.08602150537634409,0.025806451612903226,0.03225806451612903,0.10967741935483871,0.15268817204301074,0.17634408602150536,0.15483870967741936,0.17419354838709677,0.18064516129032257,0.14193548387096774,0.12043010752688173,0.17204301075268819,0.15483870967741936,0.14838709677419354,0.16129032258064516,0.15913978494623657,0.16989247311827957,0.17204301075268819,0.03870967741935484,0.08817204301075268,0.07956989247311828,0.13548387096774195,0.17634408602150536
98.0,0.08172043010752689,0.0989247311827957,0.12903225806451613,0.11182795698924732,0.07956989247311828,0.025806451612903226,0.03655913978494624,0.11827956989247312,0.14838709677419354,0.17849462365591398,0.16129032258064516,0.1913978494623656,0.16989247311827957,0.14193548387096774,0.12903225806451613,0.16344086021505377,0.15483870967741936,0.14408602150537633,0.16129032258064516,0.15698924731182795,0.16344086021505377,0.15913978494623657,0.03655913978494624,0.08817204301075268,0.08602150537634409,0.13333333333333333,0.16129032258064516
99.0,0.08817204301075268,0.10752688172043011,0.14623655913978495,0.12258064516129032,0.08172043010752689,0.02795698924731183,0.043010752688172046,0.12043010752688173,0.14838709677419354,0.1935483870967742,0.16344086021505377,0.1913978494623656,0.16989247311827957,0.12903225806451613,0.12688172043010754,0.15913978494623657,0.15268817204301074,0.13978494623655913,0.17419354838709677,0.16774193548387098,0.17634408602150536,0.18494623655913978,0.03655913978494624,0.09462365591397849,0.08387096774193549,0.13548387096774195,0.16989247311827957
100.0,0.0967741935483871,0.1010752688172043,0.14623655913978495,0.12258064516129032,0.08172043010752689,0.034408602150537634,0.04516129032258064,0.12688172043010754,0.15698924731182795,0.21505376344086022,0.1870967741935484,0.2,0.17634408602150536,0.13333333333333333,0.12688172043010754,0.17634408602150536,0.17204301075268819,0.15483870967741936,0.15483870967741936,0.16129032258064516,0.17419354838709677,0.17849462365591398,0.03655913978494624,0.08817204301075268,0.08172043010752689,0.13978494623655913,0.16774193548387098
101.0,0.09462365591397849,0.1053763440860215,0.15698924731182795,0.14623655913978495,0.08172043010752689,0.03870967741935484,0.043010752688172046,0.12258064516129032,0.16989247311827957,0.20430107526881722,0.18064516129032257,0.2,0.17204301075268819,0.12043010752688173,0.12473118279569892,0.1827956989247312,0.16989247311827957,0.15483870967741936,0.16344086021505377,0.17204301075268819,0.1978494623655914,0.1870967741935484,0.03655913978494624,0.09247311827956989,0.07526881720430108,0.13333333333333333,0.17204301075268819
102.0,0.08387096774193549,0.11182795698924732,0.13763440860215054,0.14623655913978495,0.08387096774193549,0.04516129032258064,0.04086021505376344,0.13978494623655913,0.17419354838709677,0.2172043010752688,0.1956989247311828,0.16559139784946236,0.16989247311827957,0.13763440860215054,0.13333333333333333,0.1870967741935484,0.17419354838709677,0.15483870967741936,0.18494623655913978,0.18924731182795698,0.1827956989247312,0.16989247311827957,0.043010752688172046,0.0967741935483871,0.08387096774193549,0.12903225806451613,0.16989247311827957
103.0,0.08387096774193549,0.11827956989247312,0.16774193548387098,0.16559139784946236,0.07526881720430108,0.053763440860215055,0.043010752688172046,0.15053763440860216,0.16989247311827957,0.21935483870967742,0.20430107526881722,0.2086021505376344,0.16559139784946236,0.11827956989247312,0.13118279569892474,0.1913978494623656,0.17849462365591398,0.15483870967741936,0.1827956989247312,0.1827956989247312,0.17849462365591398,0.1870967741935484,0.03870967741935484,0.0967741935483871,0.08172043010752689,0.12473118279569892,0.17419354838709677
104.0,0.07741935483870968,0.11612903225806452,0.14193548387096774,0.16559139784946236,0.06666666666666667,0.04946236559139785,0.04516129032258064,0.14838709677419354,0.16774193548387098,0.2,0.1913978494623656,0.17419354838709677,0.15268817204301074,0.11397849462365592,0.12473118279569892,0.18064516129032257,0.17204301075268819,0.14193548387096774,0.17204301075268819,0.16774193548387098,0.16774193548387098,0.17634408602150536,0.03655913978494624,0.1010752688172043,0.07956989247311828,0.11612903225806452,0.15268817204301074
105.0,0.07311827956989247,0.0989247311827957,0.15913978494623657,0.16559139784946236,0.05591397849462366,0.047311827956989246,0.04516129032258064,0.13333333333333333,0.16344086021505377,0.21505376344086022,0.2,0.18064516129032257,0.14838709677419354,0.12258064516129032,0.11182795698924732,0.17634408602150536,0.16989247311827957,0.13548387096774195,0.17204301075268819,0.16989247311827957,0.16774193548387098,0.1913978494623656,0.034408602150537634,0.09462365591397849,0.07311827956989247,0.10967741935483871,0.15913978494623657
106.0,0.07096774193548387,0.10752688172043011,0.12903225806451613,0.16559139784946236,0.05806451612903226,0.053763440860215055,0.043010752688172046,0.13763440860215054,0.15268817204301074,0.1978494623655914,0.17849462365591398,0.18064516129032257,0.13978494623655913,0.08817204301075268,0.12473118279569892,0.16344086021505377,0.16344086021505377,0.12473118279569892,0.16774193548387098,0.15053763440860216,0.15483870967741936,0.13333333333333333,0.034408602150537634,0.09032258064516129,0.06881720430107527,0.10752688172043011,0.16559139784946236
107.0,0.07526881720430108,0.0989247311827957,0.12258064516129032,0.13118279569892474,0.05591397849462366,0.05806451612903226,0.04946236559139785,0.12473118279569892,0.14838709677419354,0.18924731182795698,0.17634408602150536,0.17419354838709677,0.12688172043010754,0.08172043010752689,0.11612903225806452,0.14408602150537633,0.14623655913978495,0.1053763440860215,0.15053763440860216,0.13548387096774195,0.14838709677419354,0.15053763440860216,0.034408602150537634,0.08172043010752689,0.06881720430107527,0.0989247311827957,0.14193548387096774
108.0,0.06881720430107527,0.08172043010752689,0.12258064516129032,0.18064516129032257,0.05806451612903226,0.05591397849462366,0.053763440860215055,0.12258064516129032,0.14193548387096774,0.18064516129032257,0.16989247311827957,0.17419354838709677,0.13548387096774195,0.0989247311827957,0.1053763440860215,0.14623655913978495,0.14623655913978495,0.1053763440860215,0.14193548387096774,0.12043010752688173,0.13978494623655913,0.12688172043010754,0.034408602150537634,0.08172043010752689,0.06881720430107527,0.09032258064516129,0.14408602150537633
109.0,0.06236559139784946,0.07311827956989247,0.12043010752688173,0.15053763440860216,0.05161290322580645,0.053763440860215055,0.04946236559139785,0.12688172043010754,0.13978494623655913,0.17634408602150536,0.16989247311827957,0.13978494623655913,0.12903225806451613,0.09032258064516129,0.09462365591397849,0.14623655913978495,0.14408602150537633,0.1032258064516129,0.14408602150537633,0.11827956989247312,0.14408602150537633,0.12473118279569892,0.03655913978494624,0.08387096774193549,0.06236559139784946,0.09032258064516129,0.13978494623655913
110.0,0.06666666666666667,0.08387096774193549,0.12043010752688173,0.1956989247311828,0.047311827956989246,0.05591397849462366,0.04516129032258064,0.12043010752688173,0.13763440860215054,0.17634408602150536,0.16344086021505377,0.17634408602150536,0.12903225806451613,0.08602150537634409,0.09462365591397849,0.14623655913978495,0.13978494623655913,0.0989247311827957,0.13118279569892474,0.10967741935483871,0.13118279569892474,0.11612903225806452,0.034408602150537634,0.07311827956989247,0.06236559139784946,0.08172043010752689,0.14193548387096774
111.0,0.053763440860215055,0.07526881720430108,0.11182795698924732,0.15698924731182795,0.043010752688172046,0.05161290322580645,0.04516129032258064,0.11827956989247312,0.13548387096774195,0.15268817204301074,0.15268817204301074,0.14838709677419354,0.12258064516129032,0.08602150537634409,0.1010752688172043,0.13118279569892474,0.12688172043010754,0.08817204301075268,0.15483870967741936,0.13978494623655913,0.14838709677419354,0.13978494623655913,0.03225806451612903,0.06881720430107527,0.06236559139784946,0.07526881720430108,0.13333333333333333
112.0,0.053763440860215055,0.07311827956989247,0.11182795698924732,0.15698924731182795,0.043010752688172046,0.04516129032258064,0.05161290322580645,0.0989247311827957,0.12903225806451613,0.17849462365591398,0.13548387096774195,0.20430107526881722,0.12688172043010754,0.08817204301075268,0.08602150537634409,0.11397849462365592,0.11397849462365592,0.07741935483870968,0.15268817204301074,0.13763440860215054,0.12903225806451613,0.13333333333333333,0.03225806451612903,0.07956989247311828,0.07741935483870968,0.07956989247311828,0.12688172043010754
113.0,0.05806451612903226,0.05806451612903226,0.12043010752688173,0.14838709677419354,0.03870967741935484,0.043010752688172046,0.053763440860215055,0.08817204301075268,0.12043010752688173,0.15913978494623657,0.15053763440860216,0.20430107526881722,0.11827956989247312,0.08817204301075268,0.08602150537634409,0.11827956989247312,0.11827956989247312,0.07741935483870968,0.12688172043010754,0.12043010752688173,0.12043010752688173,0.12903225806451613,0.030107526881720432,0.06881720430107527,0.07526881720430108,0.07526881720430108,0.13118279569892474
114.0,0.06881720430107527,0.06451612903225806,0.12043010752688173,0.14838709677419354,0.043010752688172046,0.04516129032258064,0.053763440860215055,0.09247311827956989,0.12688172043010754,0.16989247311827957,0.16989247311827957,0.16129032258064516,0.12258064516129032,0.08602150537634409,0.08602150537634409,0.12473118279569892,0.12258064516129032,0.08387096774193549,0.12258064516129032,0.11397849462365592,0.12473118279569892,0.11827956989247312,0.030107526881720432,0.06881720430107527,0.07741935483870968,0.07956989247311828,0.13118279569892474
115.0,0.07741935483870968,0.06881720430107527,0.13548387096774195,0.12688172043010754,0.043010752688172046,0.047311827956989246,0.05806451612903226,0.0989247311827957,0.13333333333333333,0.18494623655913978,0.15053763440860216,0.2021505376344086,0.11182795698924732,0.0967741935483871,0.09247311827956989,0.12688172043010754,0.12258064516129032,0.08387096774193549,0.12688172043010754,0.12473118279569892,0.12903225806451613,0.14408602150537633,0.03655913978494624,0.07956989247311828,0.08172043010752689,0.08817204301075268,0.13333333333333333
116.0,0.07956989247311828,0.06236559139784946,0.13548387096774195,0.16989247311827957,0.043010752688172046,0.03870967741935484,0.060215053763440864,0.09247311827956989,0.12688172043010754,0.15913978494623657,0.17204301075268819,0.16344086021505377,0.11827956989247312,0.0967741935483871,0.0967741935483871,0.11612903225806452,0.11397849462365592,0.07956989247311828,0.13548387096774195,0.12688172043010754,0.13548387096774195,0.12903225806451613,0.03655913978494624,0.08387096774193549,0.08387096774193549,0.09247311827956989,0.12473118279569892
117.0,0.07526881720430108,0.06236559139784946,0.11182795698924732,0.16989247311827957,0.04086021505376344,0.03655913978494624,0.060215053763440864,0.09462365591397849,0.13118279569892474,0.15483870967741936,0.16559139784946236,0.16344086021505377,0.11397849462365592,0.0967741935483871,0.0989247311827957,0.11612903225806452,0.11612903225806452,0.08387096774193549,0.12688172043010754,0.12258064516129032,0.13118279569892474,0.13333333333333333,0.03870967741935484,0.08602150537634409,0.08387096774193549,0.09247311827956989,0.12688172043010754
118.0,0.09032258064516129,0.06236559139784946,0.13333333333333333,0.12043010752688173,0.03655913978494624,0.04086021505376344,0.05591397849462366,0.09032258064516129,0.13118279569892474,0.16129032258064516,0.15483870967741936,0.17419354838709677,0.10752688172043011,0.07956989247311828,0.09032258064516129,0.10967741935483871,0.11397849462365592,0.08172043010752689,0.13118279569892474,0.11612903225806452,0.12903225806451613,0.11397849462365592,0.04086021505376344,0.09462365591397849,0.09462365591397849,0.1010752688172043,0.12688172043010754
119.0,0.08817204301075268,0.06236559139784946,0.11182795698924732,0.14838709677419354,0.047311827956989246,0.043010752688172046,0.05806451612903226,0.08172043010752689,0.12473118279569892,0.15913978494623657,0.15698924731182795,0.17419354838709677,0.11827956989247312,0.08817204301075268,0.09462365591397849,0.10967741935483871,0.11182795698924732,0.07741935483870968,0.13333333333333333,0.12258064516129032,0.13333333333333333,0.13978494623655913,0.03870967741935484,0.1053763440860215,0.0967741935483871,0.1032258064516129,0.12903225806451613
120.0,0.08602150537634409,0.04946236559139785,0.14193548387096774,0.1032258064516129,0.04946236559139785,0.043010752688172046,0.06666666666666667,0.09247311827956989,0.12903225806451613,0.16989247311827957,0.15913978494623657,0.17419354838709677,0.11182795698924732,0.07526881720430108,0.1010752688172043,0.1032258064516129,0.1032258064516129,0.07311827956989247,0.13333333333333333,0.12903225806451613,0.14193548387096774,0.13763440860215054,0.03870967741935484,0.1032258064516129,0.0967741935483871,0.11182795698924732,0.12688172043010754
121.0,0.08387096774193549,0.053763440860215055,0.12258064516129032,0.1032258064516129,0.053763440860215055,0.053763440860215055,0.07311827956989247,0.08602150537634409,0.13118279569892474,0.16774193548387098,0.15698924731182795,0.17419354838709677,0.12258064516129032,0.1010752688172043,0.08387096774193549,0.10967741935483871,0.11182795698924732,0.07956989247311828,0.13763440860215054,0.12688172043010754,0.14193548387096774,0.12688172043010754,0.04086021505376344,0.11612903225806452,0.1032258064516129,0.11827956989247312,0.12473118279569892
122.0,0.09462365591397849,0.05161290322580645,0.12258064516129032,0.14838709677419354,0.05591397849462366,0.06236559139784946,0.07741935483870968,0.08602150537634409,0.13763440860215054,0.16129032258064516,0.16344086021505377,0.17419354838709677,0.10752688172043011,0.08172043010752689,0.07741935483870968,0.11397849462365592,0.10752688172043011,0.07741935483870968,0.12043010752688173,0.1010752688172043,0.13333333333333333,0.1010752688172043,0.03870967741935484,0.11827956989247312,0.1053763440860215,0.12043010752688173,0.12903225806451613
123.0,0.09247311827956989,0.060215053763440864,0.11397849462365592,0.11612903225806452,0.06881720430107527,0.06666666666666667,0.08387096774193549,0.08817204301075268,0.12688172043010754,0.15268817204301074,0.14623655913978495,0.11827956989247312,0.10752688172043011,0.09032258064516129,0.07741935483870968,0.1032258064516129,0.0989247311827957,0.06881720430107527,0.11397849462365592,0.0967741935483871,0.13978494623655913,0.13118279569892474,0.030107526881720432,0.1053763440860215,0.08387096774193549,0.11397849462365592,0.11827956989247312
124.0,0.08602150537634409,0.053763440860215055,0.11397849462365592,0.11612903225806452,0.06881720430107527,0.07526881720430108,0.08817204301075268,0.07741935483870968,0.12473118279569892,0.16344086021505377,0.11612903225806452,0.15698924731182795,0.10752688172043011,0.07741935483870968,0.08817204301075268,0.09247311827956989,0.09032258064516129,0.06236559139784946,0.10752688172043011,0.09032258064516129,0.12903225806451613,0.12473118279569892,0.02795698924731183,0.11827956989247312,0.07741935483870968,0.12688172043010754,0.11612903225806452
125.0,0.08172043010752689,0.053763440860215055,0.11397849462365592,0.15053763440860216,0.06666666666666667,0.07956989247311828,0.09032258064516129,0.06666666666666667,0.11397849462365592,0.13118279569892474,0.13118279569892474,0.15698924731182795,0.1053763440860215,0.07741935483870968,0.06881720430107527,0.08817204301075268,0.08602150537634409,0.06236559139784946,0.10752688172043011,0.08817204301075268,0.12688172043010754,0.12473118279569892,0.03225806451612903,0.12473118279569892,0.07956989247311828,0.11397849462365592,0.11827956989247312
126.0,0.08602150537634409,0.04946236559139785,0.1010752688172043,0.10752688172043011,0.07096774193548387,0.08387096774193549,0.09247311827956989,0.07096774193548387,0.1010752688172043,0.12043010752688173,0.11612903225806452,0.11612903225806452,0.0967741935483871,0.09462365591397849,0.05806451612903226,0.08387096774193549,0.08172043010752689,0.053763440860215055,0.1010752688172043,0.07956989247311828,0.12043010752688173,0.0989247311827957,0.023655913978494623,0.10752688172043011,0.07526881720430108,0.1053763440860215,0.11182795698924732
127.0,0.09247311827956989,0.053763440860215055,0.1010752688172043,0.10752688172043011,0.07311827956989247,0.09032258064516129,0.1032258064516129,0.06666666666666667,0.0967741935483871,0.12043010752688173,0.10752688172043011,0.11612903225806452,0.0989247311827957,0.07956989247311828,0.06451612903225806,0.08172043010752689,0.07956989247311828,0.05161290322580645,0.09032258064516129,0.07096774193548387,0.1053763440860215,0.1032258064516129,0.02795698924731183,0.11827956989247312,0.08172043010752689,0.1053763440860215,0.10752688172043011
128.0,0.08602150537634409,0.05806451612903226,0.07956989247311828,0.13763440860215054,0.07741935483870968,0.0967741935483871,0.10752688172043011,0.06451612903225806,0.08817204301075268,0.12903225806451613,0.12043010752688173,0.14838709677419354,0.09247311827956989,0.08602150537634409,0.06451612903225806,0.07741935483870968,0.07526881720430108,0.04946236559139785,0.09247311827956989,0.06881720430107527,0.10752688172043011,0.0967741935483871,0.025806451612903226,0.11612903225806452,0.09032258064516129,0.1053763440860215,0.10967741935483871
129.0,0.08387096774193549,0.060215053763440864,0.10752688172043011,0.10967741935483871,0.07311827956989247,0.1032258064516129,0.10967741935483871,0.06236559139784946,0.08387096774193549,0.12903225806451613,0.1032258064516129,0.10752688172043011,0.08387096774193549,0.07741935483870968,0.06451612903225806,0.07526881720430108,0.07526881720430108,0.053763440860215055,0.08387096774193549,0.07096774193548387,0.10752688172043011,0.10967741935483871,0.021505376344086023,0.1010752688172043,0.07526881720430108,0.11397849462365592,0.10752688172043011
130.0,0.08172043010752689,0.060215053763440864,0.10752688172043011,0.10967741935483871,0.07311827956989247,0.10752688172043011,0.11182795698924732,0.053763440860215055,0.09462365591397849,0.12903225806451613,0.0989247311827957,0.10752688172043011,0.07526881720430108,0.08817204301075268,0.053763440860215055,0.07311827956989247,0.07311827956989247,0.053763440860215055,0.09032258064516129,0.07311827956989247,0.10752688172043011,0.09032258064516129,0.03870967741935484,0.10967741935483871,0.08817204301075268,0.11827956989247312,0.1032258064516129
131.0,0.07956989247311828,0.060215053763440864,0.07741935483870968,0.14838709677419354,0.07311827956989247,0.1053763440860215,0.11397849462365592,0.053763440860215055,0.08172043010752689,0.12043010752688173,0.11612903225806452,0.13333333333333333,0.07526881720430108,0.06236559139784946,0.053763440860215055,0.06666666666666667,0.06666666666666667,0.04946236559139785,0.08172043010752689,0.060215053763440864,0.0967741935483871,0.09247311827956989,0.03655913978494624,0.10967741935483871,0.08602150537634409,0.0989247311827957,0.1032258064516129
132.0,0.07096774193548387,0.05591397849462366,0.0989247311827957,0.1032258064516129,0.06236559139784946,0.0989247311827957,0.11612903225806452,0.047311827956989246,0.07956989247311828,0.1010752688172043,0.1010752688172043,0.0967741935483871,0.07741935483870968,0.07311827956989247,0.05806451612903226,0.05806451612903226,0.06451612903225806,0.047311827956989246,0.07741935483870968,0.060215053763440864,0.09462365591397849,0.08817204301075268,0.03225806451612903,0.0967741935483871,0.07956989247311828,0.09462365591397849,0.09247311827956989
133.0,0.06666666666666667,0.047311827956989246,0.06881720430107527,0.1032258064516129,0.047311827956989246,0.0967741935483871,0.11397849462365592,0.034408602150537634,0.06236559139784946,0.11397849462365592,0.09032258064516129,0.0967741935483871,0.06666666666666667,0.06451612903225806,0.053763440860215055,0.05161290322580645,0.053763440860215055,0.043010752688172046,0.07311827956989247,0.053763440860215055,0.08817204301075268,0.08387096774193549,0.034408602150537634,0.0967741935483871,0.08387096774193549,0.09032258064516129,0.08602150537634409
