Tolerance (%),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0065,0.6743284408751038,0.1296039878150097,0.8543339795070618,0.9401827748546109,0.9454444752146219,0.9075048463029631,0.856272500692329,0.90473553032401
0.007,0.7020216006646358,0.13985045693713652,0.8573802270839103,0.9401827748546109,0.9454444752146219,0.9155358626419274,0.868457490999723,0.9133204098587648
0.0075,0.7266685128773193,0.15785101080033231,0.8604264746607588,0.9404597064525062,0.9457214068125173,0.9219052893935198,0.8787039601218499,0.9191359734145667
0.008,0.761008031016339,0.18332871780670174,0.8634727222376073,0.9404597064525062,0.9457214068125173,0.9260592633619495,0.8878427028523954,0.9257823317640543
0.0085,0.8202713929659374,0.2245915258931044,0.8656881750207699,0.9404597064525062,0.9457214068125173,0.9288285793409028,0.8931044032124066,0.9282747161451121
0.009,0.8377180836333425,0.24646912212683467,0.8667959014123512,0.9404597064525062,0.9457214068125173,0.931597895319856,0.8967045139850457,0.9293824425366934
0.0095,0.8582110218775962,0.32400996953752426,0.8695652173913043,0.9410135696482969,0.9462752700083079,0.9343672112988092,0.9003046247576848,0.9310440321240654
0.01,0.869288285793409,0.33813348103018553,0.8717806701744669,0.9412905012461922,0.9465522016062032,0.9357518692882858,0.9036278039324287,0.9327056217114372
0.0105,0.883965660481861,0.35308778731653284,0.8734422597618389,0.9415674328440875,0.9468291332040986,0.9382442536693437,0.9077817779008585,0.9363057324840764
0.011,0.8914428136250346,0.36361118803655496,0.8745499861534201,0.9415674328440875,0.9468291332040986,0.9393519800609249,0.9102741622819164,0.9379673220714484
0.0115,0.8994738299639989,0.38022708391027416,0.875380780947106,0.9415674328440875,0.9468291332040986,0.9399058432567156,0.912489615065079,0.938521185267239
0.012,0.9033508723345334,0.39684297978399335,0.8773193021323733,0.9415674328440875,0.9468291332040986,0.9407366380504015,0.9138742730545555,0.9396289116588202
0.0125,0.9061201883134866,0.41899750761561894,0.877873165328164,0.9418443644419828,0.9471060648019939,0.9423982276377735,0.9160897258377181,0.9407366380504015
0.013,0.9077817779008585,0.43589033508723346,0.8787039601218499,0.9421212960398782,0.9473829963998892,0.9437828856272501,0.91775131542509,0.9423982276377735
0.0135,0.9097202990861257,0.4699529216283578,0.8792578233176406,0.9423982276377735,0.9476599279977845,0.9446136804209361,0.9183051786208807,0.9432290224314595
0.014,0.9119357518692883,0.48933813348103017,0.8803655497092219,0.9429520908335641,0.9479368595956799,0.9451675436167266,0.918582110218776,0.9437828856272501
0.0145,0.912489615065079,0.5087233453337026,0.8809194129050124,0.9429520908335641,0.9479368595956799,0.9465522016062032,0.9205206314040432,0.9459983384104126
0.015,0.9141512046524508,0.5200775408474106,0.8811963445029077,0.9432290224314595,0.9482137911935752,0.9468291332040986,0.9207975630019385,0.9459983384104126
0.0155,0.9152589310440321,0.5306009415674329,0.8811963445029077,0.9432290224314595,0.9482137911935752,0.9476599279977845,0.9216283577956245,0.9468291332040986
0.016,0.9158127942398228,0.5458321794516754,0.8820271392965937,0.9432290224314595,0.9482137911935752,0.9476599279977845,0.9227360841872058,0.9473829963998892
0.0165,0.9163666574356134,0.5649404597064525,0.8828579340902797,0.9432290224314595,0.9482137911935752,0.9479368595956799,0.9230130157851011,0.9476599279977845
0.017,0.9171974522292994,0.5810024923843811,0.883134865688175,0.9432290224314595,0.9482137911935752,0.9487676543893658,0.9241207421766824,0.9487676543893658
0.0175,0.9180282470229854,0.6147881473276101,0.8834117972860703,0.9432290224314595,0.9482137911935752,0.9495984491830518,0.9249515369703684,0.9495984491830518
0.018,0.9183051786208807,0.6286347272223761,0.8836887288839657,0.9432290224314595,0.9482137911935752,0.9504292439767378,0.925505400166159,0.9501523123788425
0.0185,0.9188590418166713,0.6482968706729438,0.883965660481861,0.9432290224314595,0.9482137911935752,0.9509831071725284,0.925505400166159,0.9504292439767378
0.019,0.9196898366103572,0.6618665189698144,0.8845195236776516,0.9432290224314595,0.9482137911935752,0.9512600387704238,0.9257823317640543,0.9504292439767378
0.0195,0.9205206314040432,0.7061755746330657,0.8845195236776516,0.9432290224314595,0.9482137911935752,0.9515369703683191,0.9257823317640543,0.9507061755746331
0.02,0.9207975630019385,0.7238991968983661,0.884796455275547,0.9432290224314595,0.9482137911935752,0.9520908335641096,0.9260592633619495,0.9512600387704238
0.0205,0.9216283577956245,0.7313763500415398,0.884796455275547,0.9432290224314595,0.9482137911935752,0.9526446967599003,0.9263361949598449,0.9520908335641096
0.021,0.9216283577956245,0.7418997507615619,0.8853503184713376,0.9432290224314595,0.9482137911935752,0.9529216283577956,0.9263361949598449,0.9520908335641096
0.0215,0.9219052893935198,0.7549155358626419,0.8853503184713376,0.9432290224314595,0.9482137911935752,0.9529216283577956,0.9266131265577402,0.9523677651620049
0.022,0.9219052893935198,0.7643312101910829,0.8856272500692329,0.9432290224314595,0.9482137911935752,0.9529216283577956,0.9271669897535308,0.9526446967599003
0.0225,0.9221822209914151,0.7726391581279424,0.8864580448629189,0.9432290224314595,0.9482137911935752,0.9529216283577956,0.9271669897535308,0.9526446967599003
0.023,0.9221822209914151,0.7767931320963722,0.8864580448629189,0.9432290224314595,0.9482137911935752,0.9529216283577956,0.9271669897535308,0.9526446967599003
0.0235,0.9227360841872058,0.7859318748269177,0.8864580448629189,0.9432290224314595,0.9482137911935752,0.9529216283577956,0.9271669897535308,0.9526446967599003
0.024,0.9227360841872058,0.7923013015785101,0.8867349764608142,0.9432290224314595,0.9482137911935752,0.9529216283577956,0.9271669897535308,0.9529216283577956
0.0245,0.9227360841872058,0.7978399335364165,0.8867349764608142,0.9432290224314595,0.9482137911935752,0.9529216283577956,0.9271669897535308,0.9529216283577956
0.025,0.9227360841872058,0.8114095818332872,0.8872888396566048,0.9432290224314595,0.9482137911935752,0.9529216283577956,0.9271669897535308,0.9531985599556909
0.0255,0.9230130157851011,0.8357795624480753,0.8872888396566048,0.9432290224314595,0.9482137911935752,0.9529216283577956,0.9271669897535308,0.9531985599556909
0.026,0.9230130157851011,0.8557186374965383,0.8875657712545001,0.9432290224314595,0.9482137911935752,0.9529216283577956,0.9277208529493215,0.9537524231514816
0.0265,0.9230130157851011,0.8587648850733869,0.8875657712545001,0.9432290224314595,0.9482137911935752,0.9534754915535862,0.9282747161451121,0.9540293547493769
0.027,0.9230130157851011,0.8643035170312933,0.8875657712545001,0.9432290224314595,0.9482137911935752,0.9534754915535862,0.9282747161451121,0.9540293547493769
0.0275,0.9230130157851011,0.8728883965660482,0.8878427028523954,0.9432290224314595,0.9482137911935752,0.9534754915535862,0.9288285793409028,0.9543062863472722
0.028,0.9230130157851011,0.877042370534478,0.8878427028523954,0.9432290224314595,0.9482137911935752,0.9534754915535862,0.9288285793409028,0.9545832179451675
0.0285,0.9232899473829964,0.8789808917197452,0.8878427028523954,0.9435059540293548,0.9484907227914705,0.9543062863472722,0.9288285793409028,0.9548601495430629
0.029,0.9232899473829964,0.8800886181113265,0.8878427028523954,0.9435059540293548,0.9484907227914705,0.9543062863472722,0.9288285793409028,0.9551370811409582
0.0295,0.9232899473829964,0.8811963445029077,0.8878427028523954,0.9437828856272501,0.9487676543893658,0.9543062863472722,0.9288285793409028,0.9551370811409582
0.03,0.9232899473829964,0.8820271392965937,0.8881196344502907,0.9437828856272501,0.9487676543893658,0.9545832179451675,0.9291055109387981,0.9551370811409582
0.0305,0.9235668789808917,0.883134865688175,0.8881196344502907,0.9437828856272501,0.9487676543893658,0.9545832179451675,0.9291055109387981,0.9551370811409582
0.031,0.9238438105787871,0.8859041816671283,0.8881196344502907,0.9437828856272501,0.9487676543893658,0.9545832179451675,0.9291055109387981,0.9551370811409582
0.0315,0.9238438105787871,0.8861811132650236,0.8881196344502907,0.9437828856272501,0.9487676543893658,0.9545832179451675,0.9291055109387981,0.9551370811409582
0.032,0.9241207421766824,0.8867349764608142,0.8881196344502907,0.9437828856272501,0.9487676543893658,0.9545832179451675,0.9291055109387981,0.9551370811409582
0.0325,0.9241207421766824,0.8875657712545001,0.8881196344502907,0.9437828856272501,0.9487676543893658,0.9548601495430629,0.9293824425366934,0.9554140127388535
0.033,0.9241207421766824,0.8875657712545001,0.8881196344502907,0.9437828856272501,0.9487676543893658,0.9548601495430629,0.9293824425366934,0.9554140127388535
0.0335,0.9241207421766824,0.8875657712545001,0.8881196344502907,0.9437828856272501,0.9490445859872612,0.9548601495430629,0.9293824425366934,0.9554140127388535
0.034,0.9241207421766824,0.8881196344502907,0.8883965660481861,0.9437828856272501,0.9490445859872612,0.9548601495430629,0.9296593741345888,0.9554140127388535
0.0345,0.9241207421766824,0.8883965660481861,0.8883965660481861,0.9437828856272501,0.9490445859872612,0.9548601495430629,0.9296593741345888,0.9554140127388535
0.035,0.9241207421766824,0.8883965660481861,0.8883965660481861,0.9437828856272501,0.9490445859872612,0.9551370811409582,0.9299363057324841,0.9559678759346442
0.0355,0.9241207421766824,0.8883965660481861,0.8883965660481861,0.9437828856272501,0.9490445859872612,0.9554140127388535,0.9304901689282747,0.9567986707283301
0.036,0.9241207421766824,0.8883965660481861,0.8883965660481861,0.9437828856272501,0.9490445859872612,0.9554140127388535,0.9307671005261701,0.9567986707283301
0.0365,0.9241207421766824,0.8883965660481861,0.8883965660481861,0.9437828856272501,0.9490445859872612,0.9554140127388535,0.9307671005261701,0.9567986707283301
0.037,0.9241207421766824,0.8886734976460814,0.8883965660481861,0.9437828856272501,0.9490445859872612,0.9554140127388535,0.9307671005261701,0.9570756023262255
0.0375,0.9241207421766824,0.8886734976460814,0.8883965660481861,0.9437828856272501,0.9490445859872612,0.9554140127388535,0.9307671005261701,0.9573525339241208
0.038,0.9241207421766824,0.8886734976460814,0.8886734976460814,0.9437828856272501,0.9490445859872612,0.9554140127388535,0.9307671005261701,0.9573525339241208
0.0385,0.9241207421766824,0.8889504292439767,0.8886734976460814,0.9437828856272501,0.9490445859872612,0.9554140127388535,0.9307671005261701,0.9573525339241208
0.039,0.9241207421766824,0.889227360841872,0.8886734976460814,0.9437828856272501,0.9490445859872612,0.9554140127388535,0.9307671005261701,0.9573525339241208
0.0395,0.9241207421766824,0.889227360841872,0.8886734976460814,0.9437828856272501,0.9490445859872612,0.9554140127388535,0.9307671005261701,0.9573525339241208
0.04,0.9241207421766824,0.889227360841872,0.8886734976460814,0.9437828856272501,0.9490445859872612,0.9554140127388535,0.9307671005261701,0.9573525339241208
0.0405,0.9243976737745777,0.889227360841872,0.8886734976460814,0.9437828856272501,0.9490445859872612,0.9554140127388535,0.9307671005261701,0.9573525339241208
0.041,0.9243976737745777,0.8895042924397674,0.8889504292439767,0.9437828856272501,0.9490445859872612,0.9554140127388535,0.9307671005261701,0.9573525339241208
0.0415,0.9243976737745777,0.8895042924397674,0.889227360841872,0.9437828856272501,0.9490445859872612,0.9554140127388535,0.9307671005261701,0.9573525339241208
0.042,0.9243976737745777,0.8895042924397674,0.889227360841872,0.9437828856272501,0.9490445859872612,0.9554140127388535,0.9307671005261701,0.9573525339241208
0.0425,0.9243976737745777,0.8895042924397674,0.889227360841872,0.9437828856272501,0.9490445859872612,0.9554140127388535,0.9307671005261701,0.9573525339241208
0.043,0.9243976737745777,0.8895042924397674,0.8895042924397674,0.9437828856272501,0.9490445859872612,0.9554140127388535,0.9307671005261701,0.9573525339241208
0.0435,0.9243976737745777,0.8895042924397674,0.8895042924397674,0.9437828856272501,0.9490445859872612,0.9556909443367488,0.9307671005261701,0.9573525339241208
0.044,0.9243976737745777,0.890058155635558,0.8895042924397674,0.9437828856272501,0.9490445859872612,0.9556909443367488,0.9310440321240654,0.9573525339241208
0.0445,0.9243976737745777,0.890058155635558,0.8895042924397674,0.9437828856272501,0.9490445859872612,0.9556909443367488,0.9310440321240654,0.9573525339241208
0.045,0.9243976737745777,0.8903350872334533,0.8895042924397674,0.9437828856272501,0.9490445859872612,0.9556909443367488,0.9310440321240654,0.9573525339241208
0.0455,0.9243976737745777,0.8906120188313487,0.8895042924397674,0.9437828856272501,0.9490445859872612,0.9556909443367488,0.9310440321240654,0.9573525339241208
0.046,0.924674605372473,0.8906120188313487,0.8895042924397674,0.9437828856272501,0.9490445859872612,0.9559678759346442,0.9310440321240654,0.9573525339241208
0.0465,0.924674605372473,0.8906120188313487,0.8895042924397674,0.9437828856272501,0.9490445859872612,0.9559678759346442,0.9310440321240654,0.9576294655220161
0.047,0.924674605372473,0.8906120188313487,0.8895042924397674,0.9437828856272501,0.9490445859872612,0.9559678759346442,0.9310440321240654,0.9576294655220161
0.0475,0.924674605372473,0.8906120188313487,0.8895042924397674,0.9437828856272501,0.9490445859872612,0.9559678759346442,0.9310440321240654,0.9576294655220161
0.048,0.924674605372473,0.8906120188313487,0.8895042924397674,0.9437828856272501,0.9490445859872612,0.9559678759346442,0.9310440321240654,0.9576294655220161
0.0485,0.924674605372473,0.8906120188313487,0.8895042924397674,0.9437828856272501,0.9490445859872612,0.9559678759346442,0.9310440321240654,0.9576294655220161
0.049,0.924674605372473,0.8906120188313487,0.8895042924397674,0.9437828856272501,0.9490445859872612,0.9559678759346442,0.9310440321240654,0.9576294655220161
0.0495,0.924674605372473,0.8906120188313487,0.8895042924397674,0.9437828856272501,0.9490445859872612,0.9559678759346442,0.9310440321240654,0.9576294655220161
0.05,0.924674605372473,0.8906120188313487,0.8895042924397674,0.9437828856272501,0.9490445859872612,0.9559678759346442,0.9310440321240654,0.9579063971199114
