Estimator,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default,zplane/auftakt_v3
0,2.404471697622203e-05,0.006563735417485459,0.009614711359853836,0.004618840508353068,0.027909416287410053,0.004173924721815086,0.007673927885421169,0.0012403490896318306,0.0062652630724525146,0.00599443048874181,,0.004011357200002474,0.004011357200002474,0.004011357200002474,0.007673927885421169,0.007673927885421169,0.007673927885421169,0.0062652630724525146,0.004896843214847462
1,1.2813706015259665e-15,0.008914486345775756,0.00984383337260713,0.009960043855644746,0.012045132289870187,0.01200688203469905,0.011587974275210553,0.00544209051188513,0.023269779322845886,0.009785731641225105,0.0032468292568629755,0.011558422598812568,0.011558422598812568,0.011558422598812568,0.011587974275210553,0.011587974275210553,0.011587974275210553,0.011587974275210553,0.012751907408846434
2,4.808975451182987e-06,0.009466615488268828,0.010140090194759765,0.014062439014760687,0.017293159687454315,0.01022986307309938,0.015069321717644715,0.017295605139401673,0.015069321717644715,0.012797245984935838,0.014364577618245531,0.011648990982964364,0.012090942578198656,0.012090942578198656,0.0038420662943908493,0.0038420662943908493,0.0038420662943908493,0.0038420662943908493,0.011710309627729912
3,0.009233397879881528,0.003819055171407303,0.004044247560983067,0.0033687758166628078,0.008054952832121594,1.0066816133538459,0.0053961405609419385,0.00986450873613004,0.005831114862312213,0.009866396842413432,0.010872984857009792,0.004678690911435216,0.004678690911435216,0.004678690911435216,0.0053961405609419385,0.0053961405609419385,0.0053961405609419385,0.0053961405609419385,0.007652114501309836
4,1.2813706015259665e-15,0.012519045647241956,0.010657503400719687,0.009146766983999218,0.012045132289870187,1.0094720227194174,0.011587974275210553,0.00544209051188513,0.023269779322845886,0.01410324731759225,0.0032468292568629755,0.011558422598812568,0.011558422598812568,0.011558422598812568,0.011587974275210553,0.011587974275210553,0.011587974275210553,0.011587974275210553,0.011587974275210553
5,0.0049685313583487664,0.0019664951907351937,0.0026722801668429496,0.00012983671111809446,0.01851767145458295,7.328704660436356e-05,0.00057719346274328,0.004167614848437342,0.014791052682444154,0.0005962868858967787,0.0016275957198581094,0.000556472550421072,0.000556472550421072,0.000556472550421072,0.00057719346274328,0.00057719346274328,0.00057719346274328,0.00057719346274328,0.00057719346274328
6,0.006316697119191754,0.0003347440813020989,0.0004983650490207563,0.0018355539453660823,0.01677539698404152,0.006548227129311337,0.006980157715335529,0.004600535361807477,0.02346828050390474,0.0014485291314247659,0.2706639065424834,0.005184648803224759,0.005184648803224759,0.005184648803224759,0.006980157715335529,0.006980157715335529,0.006980157715335529,0.006980157715335529,0.0013351104966681086
7,1.585049065020565,0.005380823546683448,0.005054993261093504,0.00546226962121846,0.5541709063623411,1.56611613926372,1.5806408947710633,0.9982670352879935,0.9875505131665068,1.0105452090154703,0.027077596551311936,0.9954026944747145,0.005239910978959526,0.005239910978959526,0.004321605950092829,0.004321605950092829,0.004321605950092829,0.004321605950092829,0.9956783940499072
8,0.012174713946100597,3.637000477385449e-05,0.0031801203473634707,0.0031801203473634707,0.006929363286427138,5.067528874254521e-05,0.002180579030969504,0.007149796613348651,0.002180579030969504,0.00013530446778881638,0.0026090386809697924,0.0004128880815120827,0.0004128880815120827,0.0004128880815120827,0.002180579030969504,0.002180579030969504,0.002180579030969504,0.012174713946100597,0.0007514604981695247
9,0.007195501404203447,0.00032608592833930153,0.003005607498779413,0.001123421920803255,0.026299578636731283,0.004263853841146949,0.00730406829091164,0.001718781712390514,0.00730406829091164,0.0017189849415737584,0.005983128301836283,0.0019310355110204258,0.0030721629507074835,0.0030721629507074835,0.007195501404203447,0.007195501404203447,0.007195501404203447,0.007195501404203447,0.00575208453453484
10,0.003612260452493209,0.002314418856846301,0.0030352978209726602,0.0013057930693243843,0.015491816780034652,0.4114865520626913,0.003612260452493209,0.001412656880258611,0.010743032524576895,0.005574216464335133,0.011171492174577179,0.0026104258423318857,0.0026104258423318857,0.0026104258423318857,0.003612260452493209,0.003612260452493209,0.003612260452493209,0.003612260452493209,0.0021702862785868823
11,0.02188333481142462,0.01617167954138687,0.01165200698093575,0.008146469142917893,1.0341271347131813,0.32464530060736985,0.04857812963544689,0.7221816678291204,0.033884030556526154,0.03863065935830322,0.04055108469758774,0.006574250014963353,0.0046055197178106085,0.0046055197178106085,0.0003314708454997001,0.0003314708454997001,0.0003314708454997001,0.0003314708454997001,0.0203692240820447
12,0.0001870470486848133,0.002685491298415457,0.011241042518595127,0.00812009059374376,0.2525676484286854,0.5744971424198005,0.02043335203259517,0.10671391442683939,0.0046660361742786845,0.025794413716383927,,0.00921101252210673,0.010452009995321532,1.0104520414842924,0.02043335203259517,0.03637489590161677,0.02043335203259517,0.03637489590161677,0.15841256794737915
13,0.02081626681430606,0.0101591912750137,0.011495638837827848,0.012330290316641132,0.03127496667915572,0.9793729839272506,0.021479727410449817,0.007027258519138475,0.037967850199018854,0.0435523891843322,0.029244373457086505,0.012607955271899236,0.012607955271899236,0.012607955271899236,0.021479727410449817,0.021479727410449817,0.021479727410449817,0.021479727410449817,0.013164459198446419
14,1.2022408579252243e-05,0.0005168731220790927,0.0006851174419067848,0.007984820040676771,0.05593833296913094,0.0045493314605727685,0.9951990137361804,0.9929727414808616,0.9951990137361804,0.9929729424767569,,0.9953082265293003,0.004691773470699687,0.004691773470699687,0.004800986263819683,0.004800986263819683,0.004800986263819683,0.004800986263819683,0.9951990137361804
15,0.017396505106516982,0.006929045810944067,0.0038658267155746544,0.002095352298054226,1.5629806606862888,1.3243250790274697,1.558233250233661,1.0484067143013474,0.9811759475978509,1.579852748452942,0.00139095288766906,1.0025723617753377,0.0038418303131001453,0.0038418303131001453,0.00515481053229089,0.010875299286658131,0.021365037713549962,0.021365037713549962,1.0067676615005918
16,4.808975451182987e-06,0.003616627581393604,0.004630824488460651,0.004968731748674786,0.017293159687454315,0.9958198416740133,0.9961579337056091,0.0006263018807974124,0.015069321717644715,0.0038307951953558184,0.9933001722120944,0.004559515943897341,0.004559515943897341,0.004559515943897341,0.0038420662943908493,0.0038420662943908493,0.0038420662943908493,0.0038420662943908493,0.0038420662943908493
17,3.523769154196405e-15,0.0015878380160782826,0.004045212057945201,0.003900544718552101,0.019104077232531384,0.005145158170772551,3.523769154196405e-15,0.0089142831165905,0.01449956969511153,0.001961956011838409,0.41464431130591023,0.005264465893179377,0.005264465893179377,0.005264465893179377,3.523769154196405e-15,3.523769154196405e-15,3.523769154196405e-15,3.523769154196405e-15,0.0057823525940027334
