Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn
boeck2015/tempodetector2016_default,1.0,3.8733883408746205e-06,0.21523127984062587,0.3460756714137272,0.12267831595474583,0.28232523196902265,0.021068927287350072,0.38812209853230084
davies2009/mirex_qm_tempotracker,3.8733883408746205e-06,1.0,3.0164290957585093e-05,6.171983427082716e-06,0.00036643744436267253,0.00013681076842471962,0.00010641453852045782,4.54728801549666e-06
percival2014/stem,0.21523127984062587,3.0164290957585093e-05,1.0,0.6620229937893886,0.3777872821967354,0.9820080594548478,0.19945342523822274,0.6342793424564059
schreiber2014/default,0.3460756714137272,6.171983427082716e-06,0.6620229937893886,1.0,0.19120118063141267,0.648506874567903,0.06366070914239491,0.9847066261177515
schreiber2017/ismir2017,0.12267831595474583,0.00036643744436267253,0.3777872821967354,0.19120118063141267,1.0,0.17367456009178667,0.49297243490848797,0.18535804872898215
schreiber2017/mirex2017,0.28232523196902265,0.00013681076842471962,0.9820080594548478,0.648506874567903,0.17367456009178667,1.0,0.17470809974548018,0.615043462399284
schreiber2018/cnn,0.021068927287350072,0.00010641453852045782,0.19945342523822274,0.06366070914239491,0.49297243490848797,0.17470809974548018,1.0,0.03009143208531776
schreiber2018/fcn,0.38812209853230084,4.54728801549666e-06,0.6342793424564059,0.9847066261177515,0.18535804872898215,0.615043462399284,0.03009143208531776,1.0
