τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,
0.005,0.03420589567339872,0.02857848425497653,0.03376497892245015,0.03147486252588704,0.03851550855877044,0.0244562963507856,0.02210653368477565,0.02933313721878638,0.029757345937223272,0.06138699194653785,0.03833681776615597,0.02947870690507809,0.018519819202224775,0.0348738050006408,0.03103579676730353,0.03869417091463019,0.09410975059764477
0.01,0.018710093306071277,0.016685237325277328,0.016974028705577782,0.025064550845669976,0.022218504933167838,0.01644825250391496,0.014467841284066104,0.01863510055039401,0.013321552612687576,0.05861882406708639,0.01610104489236251,0.012219753766328055,0.009663628367011734,0.010705499874838898,0.011430458763431229,0.016823661756477707,0.029930564889000554
0.015,0.016868904293975424,0.017537112429588338,0.017762065867729715,0.025205644370474203,0.024933271223526125,0.01532976973631766,0.01622334871176274,0.02065811650014507,0.014449240415424587,0.05879165051792091,0.01735216134850514,0.013380575412045114,0.011573271504557373,0.012761864092298415,0.012824056270442932,0.018258327495878784,0.029201819536808653
0.02,0.016107564104542862,0.016412898360313365,0.016601868035923534,0.026254844358042154,0.025363089672059407,0.014878986321532136,0.018496789837145124,0.022628841488395796,0.014750454983860678,0.06039162314400388,0.0176514687390628,0.013785925602841573,0.011780503382701065,0.012022755869765263,0.013074254630540188,0.017780918301280497,0.02815406051991235
0.025,0.01667977181892532,0.01714092761312047,0.01729583108986832,0.026639005794871135,0.026859312887649818,0.016016429046870954,0.019222194999185187,0.02632338430066254,0.015249887137819123,0.064004343628613,0.019946669874195237,0.016456049020659565,0.012456009472773335,0.013400608545109138,0.01361031228717129,0.020298494254291668,0.030942667003366363
0.03,0.01671555885566829,0.01877072500986707,0.01846034635510828,0.02774121515178409,0.0302223879438225,0.017159422189564785,0.020811161666433157,0.02898317764331657,0.015973786621515468,0.06586056385896681,0.021563992934244672,0.017284195578397388,0.012430984988019133,0.014063580934893457,0.013746974491653784,0.020846679667075457,0.030070116711818064
0.035,0.018166960464371128,0.01950410987789126,0.019216004078984016,0.028361996315320676,0.03153179893405786,0.01877347142328185,0.02107813493607337,0.03255451138649816,0.016962768896775123,0.06847571801193125,0.023315038464230376,0.01769803781701977,0.012628797176323609,0.014072800252897838,0.013904088085294232,0.020387145296890948,0.030459269100043828
0.04,0.018792674308050778,0.019439849849357798,0.01921450664993659,0.030326873668586357,0.03369499727344637,0.020426583829484046,0.022600265589632223,0.03329382438295599,0.017380229582883582,0.06992510150965803,0.02377033616153813,0.01850548803733052,0.013745964221203588,0.014581470652215475,0.015092954461030548,0.022354217479250846,0.030996351489954825
0.045,0.01920057166447014,0.020183231093281476,0.01996166632356814,0.030755733430053115,0.03684797190936364,0.02315282774681444,0.02343916566054493,0.035264152704015415,0.01868336396877301,0.07375271646051713,0.024937692868861498,0.019981633436456564,0.014186994668977439,0.01571209479837688,0.016606208637248383,0.023015215643996806,0.03369450290736016
