Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0,1.9900845311349171,0.566991459629829,0.9902047607312943,0.9912178870566475,0.9918679212770047,0.9918679212770047,0.008267615983600572,0.0,0.008267615983600572
1,0.014355292977070054,0.0047487842554576176,0.009329052980369124,0.003157741720295561,0.00259346711248151,0.00259346711248151,0.0,0.0,0.0
2,0.00549046274753558,0.5649186667758319,0.011866273404001043,0.9891437236394427,0.010450245334062677,0.010450245334062677,0.010341944221458961,0.010341944221458961,0.010341944221458961
3,0.008888096132200913,0.43337960680416554,0.001667051308266115,0.0001611369614836671,0.0001611369614836671,0.0001611369614836671,1.0080823462978585,1.0,0.0
4,0.017921907997262457,0.995531418685415,0.015696464850193572,0.01827090206844963,0.9820846742838458,0.9820846742838458,0.9820780920027375,0.017921907997262457,0.017921907997262457
5,1.000663460596144,0.034458605558681084,1.0023799213349303,1.000344795565434,1.000344795565434,1.000344795565434,0.0,0.0,0.0
6,0.015119816927750678,0.025908417656872972,0.008744006271284922,0.010160034341223258,0.010566385814820767,0.010566385814820767,0.010268335453827113,0.010268335453827113,0.010268335453827113
7,0.02290040211007877,0.010855269820209868,0.010855269820209868,0.011702767823938481,0.011251341957619709,0.011251341957619709,0.011404763272249362,0.011404763272249362,0.011404763272249362
8,0.9888549127471512,0.5647306414074169,0.011583263426570867,0.00992216405158226,0.00992216405158226,0.00992216405158226,0.009781020792585396,0.009781020792585396,0.009781020792585396
9,0.017373771576956843,0.04997920270779139,0.9889393050318909,0.991467878239225,0.00925694012488297,0.00925694012488297,0.009218530029378632,1.0,1.0
10,0.002853654920838868,0.5718865019279119,1.0025195721163207,0.00016421599930443458,0.9998356976216061,0.9998356976216061,0.0,0.0,0.0
11,0.00549046274753558,0.36852215187462384,0.9881296089689697,0.010450245334062677,0.010043893860465409,0.010043893860465409,0.010341944221458961,0.010341944221458961,0.010341944221458961
12,0.012084854709155771,0.5658592609693978,0.986898892671772,0.9191911535066735,0.993191802522349,0.993191802522349,0.00846157874819607,0.016873818564396122,0.00846157874819607
13,1.000663460596144,0.9902047607312943,1.0023799213349303,0.9996907657585483,1.000344795565434,1.000344795565434,0.0,0.0,0.0
14,1.9900845311349171,0.9655430135740645,0.9902047607312943,0.9925181825272055,0.9918679212770047,0.9918679212770047,0.008267615983600572,0.008267615983600572,1.0
15,0.00549046274753558,0.5649186667758319,0.9881296089689697,0.010856379373467923,0.010043893860465409,0.010043893860465409,0.010341944221458961,0.010341944221458961,0.010341944221458961
16,0.02531558403363914,0.5692533675947119,1.0189356557501446,0.7754465371801867,0.020355801447111754,0.020355801447111754,0.020464102559715577,0.020464102559715577,0.020464102559715577
17,1.0,0.98090066849826,1.001961474459145,0.0013806715437524287,0.00013542733066026794,0.00013542733066026794,0.009586048829197932,0.0,1.0
18,0.00549046274753558,0.5649186667758319,0.011866273404001043,0.010450245334062677,0.010450245334062677,0.010450245334062677,0.010341944221458961,0.010341944221458961,0.010341944221458961
19,0.004759307341953563,0.4454964137840109,0.001958375776071256,0.00033336379256503746,0.00033336379256503746,0.00033336379256503746,0.0,0.0,0.0
20,1.000663460596144,0.566991459629829,1.0023799213349303,1.0009989560620753,0.9996907657585483,0.9996907657585483,0.0,0.0,0.0
21,0.012084854709155771,0.5658592609693978,0.9988225625374676,1.152168418796204,0.15216839993528422,0.15216839993528422,0.0,0.008511499855517406,1.0
22,1.0077454206866536,0.024766406620897706,0.010855269820209868,0.011702767823938481,0.011251341957619709,0.011251341957619709,0.011404763272249362,0.011404763272249362,0.011404763272249362
23,0.0,0.012045132289868915,0.0010853148002784307,0.00013561970806976338,0.00013561970806976338,0.00013561970806976338,0.0,0.0,0.0
24,1.0077454206866536,0.4398094891172942,0.010855269820209868,0.011702767823938481,0.011251341957619709,0.011251341957619709,0.011404763272249362,0.011404763272249362,0.011404763272249362
25,0.032122483322135964,0.967543433873346,0.9848895119402827,0.9826792910130782,0.9826792910130782,0.9826792910130782,0.017594060014738132,0.017594060014738132,0.017594060014738132
26,0.00549046274753558,0.5649186667758319,0.011866273404001043,0.010043893860465409,0.010450245334062677,0.010450245334062677,0.010341944221458961,0.010341944221458961,0.010341944221458961
27,0.006465541662623988,0.0005511684169813306,0.008009798234341526,0.011875321679490439,0.011875321679490439,0.011875321679490439,0.011777167776353662,0.011777167776353662,0.011777167776353662
28,0.9944061441939843,0.7835596511534678,0.9881296089689697,0.010856379373467923,0.010450245334062677,0.010450245334062677,0.010341944221458961,0.010341944221458961,0.010341944221458961
29,0.004851481473923584,0.5752606109972909,0.001524329182542226,1.0002980503609937,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0
30,0.9888549127471512,0.5647306414074169,0.011583263426570867,0.00953778920022373,0.00992216405158226,0.00992216405158226,0.009781020792585396,0.009781020792585396,0.009781020792585396
31,0.0038138531148822156,0.30666720059036273,1.0608090771646278e-05,0.00029943422526777915,0.00011881507229048795,0.00011881507229048795,0.0,0.0,0.0
32,1.4148836200145638,0.41540389728865196,1.001089934906121,0.00031955041336048315,0.00013561970806976338,0.00013561970806976338,0.0,0.0,0.0
33,0.004851481473923584,0.5752606109972909,0.001524329182542226,0.00029805036099369095,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0
34,1.0148493563475471,0.012045132289868915,0.5961869383834103,0.011558422598813858,0.011558422598813858,0.011558422598813858,0.011587974275211846,0.011587974275211846,0.011587974275211846
35,1.000663460596144,0.9902047607312943,1.0023799213349303,0.9983842575302225,1.000344795565434,1.000344795565434,0.0,0.0,0.0
36,2.0006634605961438,0.566991459629829,1.0023799213349303,1.000344795565434,1.000344795565434,1.000344795565434,0.0,0.0,0.0
37,0.00549046274753558,0.046518697332159076,0.011866273404001043,0.9903626751988799,0.010043893860465409,0.010043893860465409,0.010341944221458961,0.010341944221458961,0.010341944221458961
38,0.9942008160620326,0.5624644810931181,0.989361374868302,0.009770056349842626,0.010162474247715478,0.010162474247715478,0.00998408857262207,0.019899557437704798,0.00998408857262207
39,0.01146678522554667,0.004465231386645883,0.009468634260870384,0.009982237894406729,0.009982237894406729,0.009982237894406729,0.01005366466392291,0.01005366466392291,0.01005366466392291
40,0.00549046274753558,0.5649186667758319,0.011866273404001043,0.9903626751988799,0.010450245334062677,0.010450245334062677,0.010341944221458961,0.010341944221458961,0.010341944221458961
41,2.012842552388767,0.9790599851381275,1.0083242167341426,1.0087182244486783,1.0087182244486783,1.0087182244486783,1.0086648611271276,1.0086648611271276,1.0086648611271276
42,0.02053664212283724,0.5747027394936932,1.0064152949895926,1.0088826966539417,1.0082434832593423,1.0082434832593423,0.0,0.008082346297858742,0.016210227181258967
43,0.00549046274753558,0.5649186667758319,0.011866273404001043,0.010043893860465409,0.010450245334062677,0.010450245334062677,0.010341944221458961,0.010341944221458961,0.010341944221458961
44,0.017262189820224316,0.0055850833493378575,0.01278939813690268,0.011176193324510891,0.011176193324510891,0.011176193324510891,0.010971117821003148,0.010971117821003148,0.010971117821003148
45,0.9879993042548986,0.9566522010202677,0.9809001101761805,0.983235394228724,0.983235394228724,0.983235394228724,0.016873818564396122,0.9831261814356039,0.9831261814356039
46,1.0180012584066676,0.5938769870669333,0.017563082232945674,1.0196085369601269,0.01922418160793428,0.01922418160793428,0.019365324866931058,0.019365324866931058,0.019365324866931058
47,0.007992790753530621,0.005587316635494957,0.002591779289689553,0.004089109717668441,0.004089109717668441,0.004089109717668441,0.0,0.0,0.0
48,0.007992790753530621,0.03874831818715887,0.005587316635494957,0.00708151436158235,0.00708151436158235,0.00708151436158235,0.012278329778436693,0.012278329778436693,0.012278329778436693
49,1.597741913969623,0.5840403794362411,0.5958177705413661,0.011251341957619709,0.011251341957619709,0.011251341957619709,0.011404763272249362,0.011404763272249362,0.011404763272249362
50,1.584847089734263,0.012045132289868915,0.0010853148002784307,0.00013561970806976338,0.00013561970806976338,0.00013561970806976338,0.0,0.0,0.0
51,1.000663460596144,0.009795239268705765,0.002379921334930202,0.0003092342414516489,0.0003447955654340049,0.0003447955654340049,1.0,1.0,1.0
52,0.02531558403363914,0.015712650550984537,0.01893977337717339,0.021168721980054334,0.020355801447111754,0.020355801447111754,0.020464102559715577,0.020464102559715577,0.020464102559715577
53,0.00549046274753558,0.5649186667758319,0.011866273404001043,0.9903626751988799,0.010450245334062677,0.010450245334062677,0.010341944221458961,0.010341944221458961,0.010341944221458961
54,1.0150645127421938,0.9977739287405769,0.011238526522288914,0.010953845537825887,0.011398247460523652,0.011398247460523652,0.01122725542325414,0.01122725542325414,0.01122725542325414
55,0.00549046274753558,0.5649186667758319,0.011866273404001043,0.010450245334062677,0.010450245334062677,0.010450245334062677,0.010341944221458961,0.010341944221458961,0.010341944221458961
56,0.00549046274753558,0.5649186667758319,0.011866273404001043,0.9899561061395346,0.010450245334062677,0.010450245334062677,0.010341944221458961,0.010341944221458961,0.010341944221458961
57,1.0252121909751588,1.004189893905424,1.0189356557501446,0.020762152920709303,0.020355801447111754,0.020355801447111754,0.020464102559715577,0.020464102559715577,0.020464102559715577
58,0.004851481473923584,0.036176753110700025,0.9984715531904289,0.5820130423249321,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0
59,0.021467705001870657,0.9902047607312943,1.0084286868467605,1.0088717721385507,1.0082141163197091,1.0082141163197091,0.00831526821200374,0.0,1.0166787411466303
60,0.011972641666075944,0.009750199504031068,0.009750199504031068,0.0117289670085286,0.0117289670085286,0.0117289670085286,0.011972641666075944,0.011972641666075944,0.011972641666075944
61,0.9986890548476532,0.03045807702148059,0.0005640728646827518,7.134606329770848e-05,7.134606329770848e-05,7.134606329770848e-05,0.0,0.0,0.0
62,0.006465541662623988,0.0005511684169813306,0.012273918793463033,0.011875321679490439,0.011875321679490439,0.011875321679490439,0.011777167776353662,0.011777167776353662,0.011777167776353662
63,0.00549046274753558,0.5649186667758319,0.011866273404001043,0.010043893860465409,0.010450245334062677,0.010450245334062677,0.010341944221458961,0.010341944221458961,0.010341944221458961
64,0.0,0.012045132289868915,0.0010853148002784307,0.00013561970806976338,0.00013561970806976338,0.00013561970806976338,0.0,0.0,0.0
65,0.00549046274753558,0.5649186667758319,0.006988937343159154,0.010043893860465409,0.010450245334062677,0.010450245334062677,0.010341944221458961,0.010341944221458961,0.010341944221458961
