T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
31.0,0.10323413786137645,0.22169581258672383,0.09211752353948206,0.1466413942729866,0.20211017072432214,0.24462192702350308,0.057117145225150025,0.10450320219623115,0.04317576994188654,0.2054858148463511,0.18259956275419306,0.0894223108767959,0.08511812979939178,0.10364097196002948,0.12595613877343956
32.0,0.08630323783025634,0.18255806284451986,0.11655853438100779,0.1954406860922334,0.16852335921178588,0.20928062406891879,0.08526025940146602,0.08612398504107602,0.07423093499601108,0.1694236382513029,0.15069852290317362,0.07632420145925817,0.07272822728344214,0.12252784062900993,0.10532525247203801
33.0,0.07768467758400023,0.15811113822257758,0.14001788720328165,0.20210289423629524,0.14727169257639056,0.1876547973020104,0.07726491642155218,0.10971546957646995,0.09982936730859918,0.1483323857968163,0.13248805742532227,0.06982041215164686,0.06547967872869513,0.11022914632289385,0.09444138030357263
34.0,0.07336088514119399,0.1742532038160368,0.1311741984316176,0.18884469627574338,0.1380999820453696,0.17425088320900964,0.07565937319868221,0.10250175580257441,0.09385433311135048,0.13889285027898066,0.12418025964830763,0.06483323985510066,0.06198028187582898,0.10353335892758493,0.08911045893047317
35.0,0.06576512106449538,0.15481371719342998,0.1435077807075949,0.16726545159704903,0.12378599902625674,0.17156003287438387,0.0680018724364296,0.11905532943616709,0.11048637691570753,0.12384712823042793,0.1369134565037305,0.05875542722898666,0.058332017993073894,0.1172019331786307,0.08123602398744892
36.0,0.10166088869871645,0.15530344117289707,0.16861263426702733,0.1436325105688396,0.10673787817305892,0.14668861879188427,0.05878136756756146,0.12428326912879727,0.13907055074029523,0.12845554482354435,0.13945876863264123,0.05197700059207587,0.0950268693422384,0.12331783712590014,0.09277792018621124
37.0,0.09377955299578843,0.14297993810353576,0.1537086423342954,0.13068021226006013,0.09745875547711862,0.13561100262537326,0.054305322271727054,0.11927286466917782,0.14572302621214037,0.1171465088089633,0.12710180654100334,0.04823931119088763,0.10598185744422835,0.1127857823405382,0.1039715687295051
38.0,0.07795468772535658,0.11964279529856531,0.14138979888866848,0.1226684304075495,0.08025985801306063,0.11182022084311317,0.0612626850006384,0.14001110212796036,0.15093412481670415,0.09592713004653468,0.10396794744549008,0.04011856803326231,0.1192518554104132,0.09225225626951855,0.11711614754818249
39.0,0.07519432467369279,0.1154911242935098,0.13642540475430184,0.11867887155786142,0.07750942599775013,0.10822676829070456,0.05921587798394968,0.15082277348442255,0.14565221018245444,0.09268251151488384,0.1004255208620261,0.039186411493733024,0.11538883637543387,0.08938922238790568,0.11299931090709119
40.0,0.09155675501274606,0.11395282355066269,0.1426049855984503,0.12818198555357924,0.08035835904220268,0.10091002186441869,0.0779579113017263,0.14183112314567903,0.15048503224418738,0.080190808816529,0.09969389480564415,0.04769611742139138,0.12465000287043992,0.10302466096581342,0.10994335994370559
41.0,0.0847762282398816,0.10582214138209098,0.1306555723113904,0.11814344286576596,0.07414715405546747,0.09347892220915717,0.07164779220075472,0.12965063794783838,0.14978898199631935,0.07362987064378612,0.09146126354811998,0.044013989048692144,0.1139657169101165,0.09419397574017228,0.11274285658100043
42.0,0.07562162952637763,0.09530160375973735,0.11550479970256769,0.1044210168999109,0.0665516468474546,0.08423701234189017,0.06409266961406297,0.13431691326449988,0.13221618861489948,0.0655173596238502,0.08111982841514231,0.03920586517967823,0.10041362705842456,0.0834584985228491,0.10007321856797975
43.0,0.07532224423477404,0.0937432356180555,0.12445893807034225,0.10116679718330228,0.06643487825294257,0.08242203040104622,0.06382360127694385,0.12954722068869606,0.14215353316528387,0.06530835190780761,0.07982227636482353,0.05061709632921119,0.09823333713339016,0.08214608891801889,0.11207741405534422
44.0,0.0675613976933662,0.08952957297838565,0.14538333760122768,0.10654876044769453,0.07043617569689332,0.07804691235193803,0.07288921062273608,0.14201281059334375,0.15863253210777092,0.08397600964753382,0.09671271886491517,0.06154057738898411,0.11063632585536966,0.09579192620247812,0.13147766778443212
45.0,0.06419870230018332,0.08582175380170734,0.1453753687374609,0.10855186482391553,0.0665524419662023,0.08220343510601405,0.07695521928235793,0.15034168332003495,0.157756921292371,0.08739754404846961,0.09939944311869432,0.05832850677067231,0.10459180821015103,0.0984156171697693,0.1317315027130327
46.0,0.06341793350534386,0.0766938715169867,0.14420979629699082,0.10720082540179333,0.06522852891825205,0.08052249246571029,0.08807785170949198,0.14466353996371165,0.15509603094811386,0.0830100109997463,0.09977027169081586,0.0655498771420184,0.10381311331733775,0.09904498440620173,0.1236715003405117
47.0,0.06664726142446632,0.0678996243352671,0.13839174098297408,0.09756665137022963,0.057582843140641105,0.0736588721140533,0.08485730897019603,0.14291820245131032,0.15535603063679376,0.0808612064623945,0.09684791666003008,0.06360412724569992,0.1006987819778598,0.09568348461689315,0.11300807280478402
48.0,0.057486589770455024,0.0587214854989267,0.14521293389865467,0.09636953328949156,0.059675788980692014,0.07507700894932164,0.07921038091445941,0.14064278431401211,0.15432989534533384,0.08616498734021638,0.10080070794368558,0.059663101239668434,0.09315042515346234,0.08326628129087348,0.11571952955873874
49.0,0.05447178537504596,0.051359886300855674,0.15367189180087598,0.09116322180433825,0.06216744731197149,0.07204827970715502,0.08645137704813198,0.13807454728221422,0.15049511973964952,0.08167396906580619,0.09534681331378399,0.05677494685142161,0.08831058923072517,0.07850623944864371,0.1195121696050728
50.0,0.04665793273918122,0.04330565314098753,0.14628443507500632,0.08430340099501614,0.05985053155617413,0.06775702718073508,0.07992907668958076,0.12574997066065013,0.14353332629931867,0.07341939040914175,0.08806777195826805,0.05542195550194125,0.08408590211151463,0.07260591556274247,0.11604536407844535
51.0,0.044394251471448466,0.04215604969162998,0.1386979975704537,0.07875984405450522,0.0530458844846692,0.06159585336878683,0.07865905627283992,0.11895737521592138,0.1333102970993148,0.0649538453967297,0.07834215111367308,0.053774364818249286,0.08022795258588716,0.07101039887072551,0.11232661082140662
52.0,0.04471579151336023,0.044530914385690436,0.1322681483194001,0.07205572233836503,0.05408881920703927,0.06191807041380296,0.07630021823714885,0.12002409239003574,0.13053930693570556,0.06755444895244496,0.07988229481062054,0.049280613834637,0.0733707303103691,0.07325432037315523,0.1121355847700253
53.0,0.04664259550549223,0.04782634909413327,0.12515508421157784,0.06451241254519935,0.05700239245140855,0.06607708059151018,0.07096481198844586,0.12617971235125117,0.1229837032121896,0.06914099918314401,0.08056404901503147,0.05139149184214008,0.06959439948293604,0.06595066883947963,0.11575828715159239
54.0,0.044701232048127794,0.04613738817501376,0.11926289881817276,0.058194754111495606,0.05788064506639214,0.06697461160551636,0.06792764116449987,0.11715098880045788,0.11402325513514826,0.06972752465270823,0.08064956352705675,0.04910669151978185,0.06649126643232477,0.06277514443788927,0.11639768804559147
55.0,0.04370474258924146,0.04328315696911746,0.11226827382816686,0.05585872646241658,0.0554848237297394,0.06441676416717645,0.06441097859307321,0.11701366098416903,0.10619375309346427,0.06607614514767027,0.0759579898435094,0.04764489765858035,0.06309027224888517,0.05989361970110876,0.10845089451733997
56.0,0.04191409476412507,0.044682087530647556,0.10740240841324368,0.05634840555448133,0.056232734712682156,0.06346277764238613,0.0647151294994135,0.11437994130299381,0.10180961300437352,0.06639690091204309,0.07273335061031387,0.04861622140979914,0.0633610001320171,0.05745317644434416,0.10715646622671256
57.0,0.036849244064911996,0.04418257576871939,0.0970021854119173,0.052331587643540484,0.055740424500137054,0.06301287030211607,0.06053238611207412,0.10435260948212256,0.09028525630334662,0.058582380725884696,0.06422914882434369,0.04583361684086122,0.05270294408784028,0.05040930300378203,0.10054098225280356
58.0,0.03887426591909363,0.04766914365935312,0.09932880621326907,0.05348255519569424,0.060941772095110966,0.06671180805867202,0.06134097543730281,0.1004390693566609,0.08948675044052308,0.06211422303111551,0.06743521604697109,0.04715126882309708,0.05116559591940869,0.05189442362584008,0.0988639600786781
59.0,0.03931691441604279,0.04637010165783515,0.09188390871572594,0.049760956126157725,0.06062582517018155,0.06967915680211861,0.05702434198605122,0.09936496869590306,0.0833947426111924,0.062351849210277935,0.06717786601811686,0.04685183745099501,0.0449170387172809,0.051962385058545286,0.09241213234968595
60.0,0.035668173871063316,0.04540337871114067,0.0847355719621133,0.04543055345536131,0.05723490913633233,0.06631084284301371,0.05401447081387297,0.09037977337858986,0.07603324683848602,0.05891891831682166,0.061126564017191076,0.04248872597586876,0.04065377744328531,0.0489782943517272,0.08641897912745218
61.0,0.03208130341023876,0.04582723320128853,0.08023156498936798,0.04308997451957404,0.05645877672867471,0.06563346979275728,0.05114178237433473,0.08918975208519536,0.0719627285343111,0.05797509587118986,0.060050282829537095,0.04246691027174688,0.03871949941956652,0.046647835917990016,0.0841481463184387
62.0,0.031160076062545037,0.04630408503110139,0.0798248342197463,0.041623659824737695,0.056640146148894316,0.06866193978103974,0.0490614958975137,0.08903924252417708,0.06810961752152425,0.05690872915877478,0.058830198474160954,0.040991512461393764,0.03739797193676044,0.044514054895243946,0.08228410118928754
63.0,0.0321770238486552,0.0487116105672653,0.08089984897793867,0.042109724261018326,0.056778844493103914,0.07003311652283294,0.04856655586725854,0.08362374410193078,0.06910006716953508,0.05644260448657237,0.05827905303579101,0.04192505879289204,0.03848932647426562,0.04431199097187271,0.0819620607642312
64.0,0.03137211199975021,0.05243408541843741,0.07407469906138946,0.04209680364795001,0.054224557693507716,0.07049693917867103,0.045330808222821484,0.08114356928750736,0.06611569542626758,0.05505391595259257,0.05674794604289221,0.03888172346531093,0.035950079618126074,0.04284970220990864,0.07470244393021054
65.0,0.030318822612629286,0.050609186662909075,0.06751680273594529,0.03741046724047262,0.050791874237160944,0.07210586343972175,0.04270127217196797,0.07720732033388635,0.05897645522973694,0.0485490005779792,0.05013918200611337,0.034734626310852355,0.031913261366696484,0.0378524605677802,0.06866250182951891
66.0,0.02796815331825594,0.05137691566250897,0.06368791649730714,0.033247323763971874,0.049200773427760476,0.06920657500941074,0.03825200470103135,0.07277883241388385,0.05397839112760325,0.04550035034676349,0.04550035013186787,0.032171758044448176,0.029533850777679983,0.03353565533555684,0.06625850023891987
67.0,0.027462091297929602,0.050401070410404376,0.05975775078217742,0.03107144653029819,0.04635648359045483,0.0694853360693275,0.03448832982448309,0.07025381554160319,0.04904817051554053,0.04244128825071008,0.04244128804845538,0.02985576371254537,0.027448034121683954,0.03211301846137436,0.06402700472709107
68.0,0.02761088345804454,0.04991551796500782,0.05925518332089297,0.03222123482100868,0.045530946232548004,0.06793869331993536,0.03416483144348081,0.07037854123434402,0.046784813162339775,0.04043333809343807,0.0404333378998897,0.02980457038773074,0.027384027313925304,0.03194493550224231,0.06316938827698058
69.0,0.028626487590798944,0.05179388861589628,0.05522657396348586,0.031758682650205414,0.043682039278051914,0.065545004359018,0.03352998640360268,0.06857833313837178,0.04480009371522056,0.03866459289180289,0.0386645927038556,0.030792473063443532,0.028434092263925088,0.03304136284824533,0.060002043284514604
70.0,0.030768387340327694,0.0528830339782049,0.052620932833578556,0.03230140671892136,0.04217233275957261,0.06604322892411521,0.03165269491209115,0.07158071202914014,0.04350916562103677,0.037649974377023235,0.03764997419827213,0.029991234926066368,0.02774899309253039,0.03347421082112096,0.05819457049058842
71.0,0.03193230917094088,0.05437329255438892,0.051784638288195434,0.03212646144541407,0.04075166240113374,0.06566284380247189,0.03139583968532494,0.0710476469301036,0.04192554508556557,0.03730955858600177,0.037309558409942704,0.029656373787129958,0.02742325953834932,0.03440844211826099,0.05648814236179704
72.0,0.03150534233531661,0.05416335922697686,0.05150922346514509,0.03133265671604319,0.03980861961028017,0.06410200577229729,0.02964105362882368,0.07165594594189491,0.040903140469721884,0.03649865290408139,0.03649865279227055,0.028609152496646965,0.026257942931994384,0.03285478452037253,0.05403946775513895
73.0,0.030289630728883455,0.05421240487010375,0.0481116989033306,0.02977210751477238,0.03701374651862633,0.061267001468784825,0.027356327351050768,0.07053528712111568,0.03874304088279152,0.034288065810576376,0.034288065703212564,0.027056610271103662,0.025961943909476412,0.031097592814033247,0.048077913639923864
74.0,0.03015399833442033,0.05534672240419214,0.04887335719699196,0.029449082377667007,0.03646449345273694,0.06075246775397261,0.028427957370318162,0.06730398427140359,0.03809037640315986,0.033841735737903667,0.03384173558904101,0.027892502510161576,0.027028658916060093,0.03179674273638656,0.04823906637966223
75.0,0.030390356528497763,0.0549479235675556,0.04706908557494836,0.029445011068971506,0.03550484802933986,0.05991362186031722,0.028651169212147744,0.06739423243415706,0.038044348108266124,0.03282626355239373,0.032826263407458846,0.028224574912563326,0.02732083398945506,0.032084966229231314,0.04616679063052127
76.0,0.029931946945863583,0.05520173015005264,0.047463468583574496,0.02920909409511012,0.035144523502694765,0.05975085937498468,0.028304947836495523,0.06550051895877587,0.037664937601863055,0.03251853925077167,0.03251853910735047,0.027954397614067025,0.027108270935103682,0.0318594440172662,0.04562765868555734
77.0,0.028556334330835192,0.05352274207227735,0.0456937803847981,0.027710687643457566,0.033374988887062355,0.0575345717452411,0.026880692110990093,0.06343257988596256,0.03582628517670016,0.030903921270004357,0.030903921130940253,0.02646587248087065,0.025584881928216868,0.030205638841923812,0.04455979189927485
78.0,0.029176527825291346,0.05152234989881561,0.04452861065319612,0.028330662199746476,0.03174111230293681,0.056615681773284396,0.026307327859369404,0.06273437132409551,0.03536806123479551,0.03155694825389184,0.03155694811482773,0.026974474077768287,0.026364680468907133,0.03093137681864398,0.04309309771536778
79.0,0.029816491298745418,0.05203482267996953,0.044794020278397136,0.028908717853130216,0.030238231663557543,0.05654455985482664,0.026794643263289175,0.06152261708228886,0.03545482224097836,0.03108886216304705,0.031088862072957628,0.027609308427962113,0.027010147513210597,0.03151598808936978,0.04229839604440738
80.0,0.029259682090439172,0.05170726192884039,0.04395354972100569,0.02831326672062651,0.02941737448698371,0.054682407805830696,0.02624631022638428,0.05705375499043022,0.03396250064108351,0.02951334494208164,0.029513344851299212,0.02676843325853848,0.026478883916912388,0.030321767884687052,0.04061890009985267
81.0,0.029829067282072064,0.05071631689096321,0.04387654520408748,0.02879767086540772,0.029068235237861086,0.05403539923170655,0.025816051617520912,0.060041248891123174,0.034413347868969275,0.030021329747990627,0.03002132965812986,0.02717340882744187,0.02702277662472986,0.029904681510655267,0.03984129617872942
82.0,0.030135240233895567,0.04862896826281515,0.044000300450799175,0.027862376329490006,0.027694237118193157,0.051464704595197634,0.024789364290884193,0.06065401944852548,0.033473172599445135,0.02914705091894463,0.029147050828855207,0.02626368526294877,0.02708557121796239,0.02900022564306581,0.038155653698854194
83.0,0.030082757447619457,0.04784541486270134,0.043282423388912916,0.028463392527391326,0.026220514363966156,0.048837077315542474,0.0244971935107606,0.0603683269849919,0.03312186706115985,0.028847483244147824,0.028847483204300823,0.0258372725032896,0.02797362813516916,0.02989747645745925,0.03734942869647151
84.0,0.02812258086817425,0.04522733091700706,0.0423340991845318,0.026516885209396775,0.02475921821521066,0.04692940583395612,0.02291014199521287,0.06117000108643754,0.03062460781863995,0.0272939312930031,0.027293931253055733,0.023740946737471506,0.02647474583517932,0.02835100206822861,0.03695061934767875
85.0,0.028165355843444928,0.04205994097877182,0.041946362029880044,0.025697925100479368,0.024823648457699594,0.04480429168758355,0.023052117194993515,0.06680829776141922,0.028719826024952627,0.026503031085609217,0.026503031045961453,0.023900503870738606,0.026619452176935145,0.027519549922566555,0.036148870346867826
86.0,0.028699847911439435,0.041941997622708935,0.04054393065130171,0.02580973301970773,0.024403041307331914,0.04234642487506217,0.022582014382163847,0.07128053421821612,0.027488411444658856,0.026316273608142003,0.026316273617079285,0.023731280616228617,0.02661028326906676,0.027913469912050983,0.0349925232509767
87.0,0.02902405848583019,0.040809250693638804,0.040901100873343935,0.02612252968068443,0.024819882116257286,0.04113467854637693,0.02288939617254386,0.0742678336690088,0.02779531366853046,0.026614673769438834,0.02661467377846777,0.024023874363370175,0.02682632324053628,0.02837398280628626,0.03440873652517522
88.0,0.028864571479812907,0.04091562556607684,0.040528504631019674,0.02540363313098461,0.025020243562395687,0.038678644371704554,0.02310084429704043,0.07800809998483317,0.02824146170822141,0.027053333946913647,0.027053333956131673,0.024447593944170534,0.0271750825429666,0.02823353638907749,0.03296993898733487
89.0,0.027937726261936514,0.039997363552872096,0.03803127175330939,0.024551302973502567,0.024086534983543562,0.03760863399481205,0.0221610126622542,0.07804863394117581,0.027166252493402942,0.02581886321662299,0.02581886322586522,0.023462405654312044,0.02634553260932461,0.02726146117799987,0.03253349635872881
90.0,0.028945685730525583,0.03988454683942555,0.03915261354806471,0.025525825201446813,0.024959525991265694,0.03857037286361546,0.023112766428147375,0.08079162510885049,0.028221078147933773,0.026813028794348753,0.02681302880373885,0.024527089670855554,0.02726535990038632,0.028236504104262365,0.03325357377799778
91.0,0.025999875739498718,0.03840345171927531,0.037161252709105794,0.02358744147569465,0.023235865054467224,0.033652385613672224,0.02214931474943578,0.08097154469749089,0.026271564377205923,0.02484938411135353,0.024849384121054044,0.02367319979902442,0.026632520070795133,0.025421435646777856,0.031191523935829628
92.0,0.02549598836398354,0.03504730697928065,0.03568888297095856,0.02312032461488569,0.02327634533130628,0.03333537726172778,0.021650080815035975,0.08032000253562604,0.02577435790932786,0.024414534376899222,0.024414534142417718,0.023231400531189772,0.0262075077123813,0.025077709105530425,0.03073867820417049
93.0,0.026653609511437037,0.03657852107895498,0.03640809208127507,0.024540622710409372,0.024644797806860887,0.035941341274250194,0.022921841987469275,0.0852042253811232,0.027268791276415995,0.025830249507344315,0.025830249457811774,0.024647886735229493,0.027772940248809688,0.026522763763798262,0.03371145580355466
94.0,0.028004918860695296,0.03320423282701879,0.03684736807206674,0.028281840540771853,0.025935572176594597,0.03596417740116188,0.023033153664909028,0.08460985199570753,0.027485599078100595,0.0260567559523716,0.026056755901964955,0.024880830023570454,0.028087898741868008,0.026778293502403863,0.03376751059259623
95.0,0.02735720237351652,0.032010635773155195,0.035585252422703606,0.02774911356861757,0.025188949385407063,0.03444919615444332,0.022084282170769562,0.08956712070615931,0.02688546421673875,0.02538219811854677,0.02538219811854677,0.024204411325655102,0.02754566350332042,0.026327919898121475,0.032536228389885645
96.0,0.028276788679613692,0.03325284587723504,0.036837666334602455,0.028710949796129974,0.02610171579537259,0.03444376998230724,0.022811684382456215,0.0958002617526105,0.027731909288175816,0.02625396340251585,0.02625396340251585,0.02483201478666173,0.0284941820010558,0.02691245350080896,0.033503303557159046
97.0,0.028535273680886847,0.03200774458840024,0.03458633589086697,0.028827374081735024,0.026321741611011622,0.03442303985779217,0.022963639595719527,0.10195314249105887,0.02797056534733334,0.026440728807196102,0.026440728807196102,0.024813846587065563,0.02848125754959156,0.027052602707263722,0.03387105040197069
98.0,0.028224533791790785,0.03172647187889905,0.03517969526479509,0.02836771752251651,0.025938671533883195,0.033371563450737426,0.022631843865276953,0.10310508501009787,0.028758097817244525,0.02719150597507794,0.02719150597507794,0.02436769856894528,0.02812317654753212,0.0265456027747666,0.03567986422933425
99.0,0.026542376025762704,0.03145137257001382,0.034911926219126935,0.02672221869597815,0.025358578444658483,0.032034266993099664,0.022112799607748087,0.10529599312727805,0.027001044822349163,0.02544400316399812,0.02544400316399812,0.022623151698798402,0.02641104792393455,0.024791885312400043,0.0340513072782348
100.0,0.02720406877163334,0.03084988192040472,0.03313722486421614,0.02600352365234247,0.02472900527971148,0.029885125880782362,0.02151475674728919,0.1090155756766909,0.025131703870346682,0.024940490665654746,0.024940490665654746,0.022157068036586357,0.025841123947312118,0.02417185452415251,0.03464033222383344
101.0,0.02680623835010823,0.030682374275568806,0.03320854645693512,0.025899828963559416,0.024537887572567026,0.029288844561957954,0.02119326943979487,0.11398617782899868,0.02496532024594194,0.024764765551054467,0.024764765551054467,0.02198694937755497,0.02578531510440401,0.024034655716089166,0.03492668722995354
102.0,0.029096109575600028,0.03147233862799577,0.03408883967333308,0.026559212626962793,0.02517118794348139,0.03034953659733991,0.021883701909197938,0.11451381952001334,0.027025337696184756,0.026854523359010216,0.026854523359010216,0.022772797667420266,0.026528452863105585,0.026063895015896555,0.035894514193430385
103.0,0.02952173521376546,0.0325097133203241,0.03466489392368325,0.027239891607940665,0.025774783703089176,0.03142940406547257,0.022377526004854133,0.11745573179105846,0.027738791746386493,0.02752650552843068,0.02752650552843068,0.023413570499115393,0.02590141551748086,0.02682163450882133,0.03688275176711414
104.0,0.030792637595568023,0.03396205284394839,0.03370420929946796,0.027193889562204553,0.02726865598118732,0.032799013204587946,0.023668666709298642,0.12163489113333222,0.02774156830261732,0.027511898935496864,0.027511898935496864,0.024773770865419018,0.025699631538730342,0.02668502954568401,0.03608553889814587
105.0,0.031604746058103955,0.033649841753728434,0.03107754225385509,0.027622978575525422,0.026776223265678346,0.03141768511764858,0.024010391170995345,0.12242794227739297,0.027584060740078267,0.02758243871383676,0.02758243871383676,0.02513676595395773,0.025152626442868156,0.027045101060063588,0.035118241847880524
106.0,0.03203225515793631,0.03399880731511734,0.03153038517982552,0.028109380025497104,0.027041513482971024,0.03013697266826434,0.024166874910150196,0.11470584134944956,0.028157608295262867,0.028034841550861757,0.028034841550861757,0.025301837701281315,0.02544002704081092,0.027338762465145265,0.03612165019190677
107.0,0.03226036354972699,0.03401999396341271,0.031862936896862815,0.028399284494816854,0.02727152748092014,0.030527227078633055,0.024371340923058673,0.11482600742113991,0.028440507043272074,0.028291900870902876,0.028291900870902876,0.025570677679575604,0.025616123725755984,0.02762040304681086,0.03648106173094459
108.0,0.0333560811781059,0.0350206808428042,0.03154535414379757,0.02942800932415925,0.02830427357099554,0.03160839042207395,0.025361767035739485,0.11358771323979538,0.029598285892459844,0.02944871828732282,0.02944871828732282,0.026645611917626467,0.02682737391717948,0.028623246772135118,0.037726259758269584
109.0,0.03180979704231467,0.03376862420781316,0.030109531584158623,0.028001607592260096,0.02684871443030514,0.030527716673343662,0.023864969063945574,0.10628965781911595,0.028505032801253397,0.028507583661090477,0.028507583661090477,0.025073879622848842,0.025585784851162734,0.027204983622706284,0.03510012781719197
110.0,0.03178382078272187,0.03387050356995783,0.030370444861019318,0.028256253160694418,0.027142910464654852,0.030872234207146583,0.024117378456104337,0.10552758618669454,0.02861476904494543,0.02873962038754796,0.02873962038754796,0.025399170766267996,0.025761036235854132,0.02745966884015978,0.03529924048762002
111.0,0.030356793367464857,0.032425504592941315,0.0289541713716281,0.026793943194755507,0.025778853584768852,0.02954426869879633,0.022647108408659345,0.10058266974796048,0.027284205718594252,0.027419456201767455,0.027419456201767455,0.02372973908173401,0.02441675410582203,0.02589144773856884,0.03378852755774933
