Estimator,AOE1_MEAN,AOE1_STDEV,AOE2_MEAN,AOE2_STDEV
boeck2015/tempodetector2016_default,0.45356829808395704,0.5515154586648342,0.06510551699327935,0.10343741182249527
schreiber2014/default,0.581953670457032,0.5576032030668973,0.12431511654293934,0.1371473551591792
schreiber2017/mirex2017,0.6367448606888472,0.6766118380119935,0.13286602289138985,0.2051148324660581
schreiber2017/ismir2017,0.6805022356967638,0.6793215391308169,0.12954752442001793,0.2024888040701753
percival2014/stem,0.7048876296850894,0.529261032435883,0.0974248641547859,0.13500689186072568
davies2009/mirex_qm_tempotracker,0.7273660742943286,0.5427543974076189,0.09108588848037491,0.11138273960928283
