Tempo (BPM),boeck2015/tempodetector2016_default,boeck2015/tempodetector2016_default_lowerci,boeck2015/tempodetector2016_default_upperci,boeck2019/multi_task,boeck2019/multi_task_lowerci,boeck2019/multi_task_upperci,boeck2019/multi_task_hjdb,boeck2019/multi_task_hjdb_lowerci,boeck2019/multi_task_hjdb_upperci,boeck2020/dar,boeck2020/dar_lowerci,boeck2020/dar_upperci,davies2009/mirex_qm_tempotracker,davies2009/mirex_qm_tempotracker_lowerci,davies2009/mirex_qm_tempotracker_upperci,echonest/version_3_2_1,echonest/version_3_2_1_lowerci,echonest/version_3_2_1_upperci,gkiokas2012/default,gkiokas2012/default_lowerci,gkiokas2012/default_upperci,klapuri2006/percival2014,klapuri2006/percival2014_lowerci,klapuri2006/percival2014_upperci,oliveira2010/ibt,oliveira2010/ibt_lowerci,oliveira2010/ibt_upperci,percival2014/stem,percival2014/stem_lowerci,percival2014/stem_upperci,scheirer1998/percival2014,scheirer1998/percival2014_lowerci,scheirer1998/percival2014_upperci,schreiber2014/default,schreiber2014/default_lowerci,schreiber2014/default_upperci,schreiber2017/ismir2017,schreiber2017/ismir2017_lowerci,schreiber2017/ismir2017_upperci,schreiber2017/mirex2017,schreiber2017/mirex2017_lowerci,schreiber2017/mirex2017_upperci,schreiber2018/cnn,schreiber2018/cnn_lowerci,schreiber2018/cnn_upperci,schreiber2018/fcn,schreiber2018/fcn_lowerci,schreiber2018/fcn_upperci,schreiber2018/ismir2018,schreiber2018/ismir2018_lowerci,schreiber2018/ismir2018_upperci,zplane/auftakt_v3,zplane/auftakt_v3_lowerci,zplane/auftakt_v3_upperci
156.88311688311677,0.9998015448461665,0.9949953385126854,1.0046077511796474,0.9999999999771003,0.9999999999742257,0.9999999999799749,1.0007127805948492,0.9959145476829684,1.0055110135067302,0.9999999999771003,0.9999999999742257,0.9999999999799749,0.9774554169309322,0.8708199026782648,1.0840909311835996,1.0137519331923959,0.8505781732516002,1.1769256931331915,0.9962262974722327,0.9785790596867479,1.0138735352577175,0.8526515126990547,0.37853122873990996,1.3267717966581993,1.0086506293086772,0.8495051569026894,1.167796101714665,1.0061496530440976,0.9180145147438553,1.09428479134434,0.8639529749409309,0.7838414828931594,0.9440644669887025,0.9831123129445684,0.9357647433803513,1.0304598825087854,0.9836841976542291,0.9645027983126099,1.0028655969958484,0.9785860399983537,0.9621403841478278,0.9950316958488796,0.9876718562220721,0.9769808798701574,0.9983628325739868,0.9952305862198354,0.9835239986819749,1.006937173757696,0.9903096016370191,0.9807382831674254,0.9998809201066128,1.0049833880686603,0.9169691320528592,1.0929976440844613
158.35497835497824,0.9998348931841138,0.9950132950862509,1.0046564912819766,0.9999999999768059,0.9999999999739221,0.9999999999796897,1.000693761154973,0.9958801620134082,1.005507360296538,0.9999999999768059,0.9999999999739221,0.9999999999796897,0.9739416018292215,0.8703499872286977,1.0775332164297453,1.0090056157545362,0.8531323013530532,1.1648789301560192,0.9957843003671518,0.9780805477116972,1.0134880530226065,0.9117149948229566,0.5610577505353918,1.2623722391105214,1.0035865895840603,0.851561335861209,1.1556118433069116,1.0043533823812736,0.9187340524277522,1.089972712334795,0.8568399346459609,0.7768738209993754,0.9368060482925463,0.980347627189324,0.9338730496766207,1.0268222047020275,0.9829809759704509,0.9636636346090223,1.0022983173318794,0.977718293233749,0.9611560840685461,0.9942805023989519,0.9872589549957129,0.9765337410398329,0.9979841689515929,0.9948368558917703,0.983092778278662,1.0065809335048785,0.9899451199985387,0.9803431496033959,0.9995470903936816,1.0037047437408357,0.9182028454995318,1.0892066419821398
159.82683982683972,0.9998658845786466,0.9950302941316185,1.0047014750256746,0.9999999999765291,0.9999999999736369,0.9999999999794214,1.0006730500031285,0.9958454817254881,1.0055006182807689,0.9999999999765291,0.9999999999736369,0.9999999999794214,0.9695702605638157,0.8698156850496274,1.069324836078004,1.0030390711847372,0.855780739369506,1.1502974029999684,0.9953266219592035,0.977571492751066,1.013081751167341,0.9727684418576632,0.738597695594068,1.2069391881212583,0.9964833802773001,0.852860430172113,1.1401063303824872,1.002060806131223,0.9196128208550135,1.0845087914074325,0.8496367471469067,0.7699717327378411,0.9293017615559723,0.9773075511057445,0.931961858431961,1.0226532437795282,0.982309209258,0.9628716850093008,1.0017467335066992,0.9768811651176734,0.9602159141270032,0.9935464161083436,0.9868614205861088,0.9761050819003164,0.9976177592719012,0.9944244481409299,0.9826462890404701,1.0062026072413897,0.9895840251323503,0.9799541896767614,0.9992138605879393,1.0020462554736942,0.919711352232641,1.0843811587147474
161.2987012987012,0.9998946166656448,0.9950465435098409,1.0047426898214487,0.9999999999762668,0.9999999999733671,0.9999999999791664,1.0006508569945876,0.9958108267167912,1.0054908872723838,0.9999999999762668,0.9999999999733671,0.9999999999791664,0.9643216337014564,0.8691972129721579,1.059446054430755,0.9957942719906366,0.8583578359107162,1.133230708070557,0.9948564887296556,0.9770555260065401,1.012657451452771,1.0257985542615926,0.856872758605156,1.1947243499180291,0.9872327346800619,0.8531892061515152,1.1212762632086086,0.9992308686541465,0.9206097447681382,1.0778519925401548,0.8424090986751069,0.7632001714500098,0.921618025900204,0.9739931590613151,0.9300280125728944,1.0179583055497359,0.981674553131571,0.9621358445149091,1.001213261748233,0.9760804755985183,0.9593284716414284,0.9928324795556082,0.9864817925711036,0.9756976872154951,0.997265897926712,0.9939939277698924,0.9821853642479713,1.0058024912918135,0.9892276840943841,0.9795729899513469,0.9988823782374213,0.999975372508629,0.9214620819027854,1.0784886631144726
162.77056277056266,0.9999211870809886,0.9950622350177132,1.0047801391442641,0.9999999999760159,0.9999999999731096,0.9999999999789221,1.0006273919846231,0.9957765008472937,1.0054782831219526,0.9999999999760159,0.9999999999731096,0.9999999999789221,0.958175961808886,0.8684722266030418,1.0478796970147302,0.9872131906798726,0.8607309572075004,1.1136954241522448,0.9943771271597762,0.9765362196956997,1.0122180346238527,1.060792032493161,0.8881115685895101,1.2334724963968118,0.9757263860840115,0.8523666326271533,1.0990861395408698,0.9958225143102448,0.9216816320364236,1.069963396584066,0.8352226754619001,0.7566217172258234,0.9138236336979768,0.970405525423521,0.9280632381852344,1.0127478126618077,0.9810826632058584,0.9614650145003545,1.0007003119113622,0.975322044624675,0.9585023593941397,0.9921417298552102,0.9861226105285416,0.9753143060157511,0.996930915041332,0.993545859581236,0.981710798053654,1.0053809211088178,0.9888774639405702,0.9792011049998138,0.9985538228813265,0.997459544087034,0.9234203501907725,1.0714987379832954
164.24242424242414,0.9999456936006789,0.9950775125197289,1.0048138746816289,0.999999999975773,0.9999999999728614,0.9999999999786847,1.0006028603087587,0.9957427554645515,1.0054629651529658,0.999999999975773,0.9999999999728614,0.9999999999786847,0.9511823878812636,0.8676277138448747,1.0347370619176526,0.9773282312949858,0.8627228693711665,1.0919335932188052,0.9938917604868256,0.9760169662817044,1.0117665546919468,1.070009534645809,0.8859951657021293,1.2540239035894885,0.9620319331167946,0.8502558456487908,1.0738080205847984,0.9918172111928748,0.9227585790529299,1.0608758433328196,0.8281445370117381,0.7502914098868593,0.9059976641366169,0.966560028934213,0.9260550039658522,1.0070650539025738,0.9805395889245256,0.9608681123310419,1.0002110655180094,0.9746122933897813,0.9577464574637148,0.9914781293158478,0.9857864902788154,0.9749576566412091,0.9966153239164216,0.9930808751721081,0.9812233343134696,1.0049384160307464,0.9885347866056727,0.9788400485398444,0.9982295246715011,0.9944798506112211,0.9255159362577854,1.0634437649646569
165.7142857142856,0.9999682346696103,0.9950923957473395,1.0048440735918809,0.9999999999755336,0.9999999999726172,0.9999999999784499,1.0005774457266727,0.9957096957453846,1.0054451957079609,0.9999999999755336,0.9999999999726172,0.9999999999784499,0.9437189731712808,0.866765952146484,1.0206719941960776,0.9666034892364199,0.8640133711284471,1.0691936073443926,0.9934035964622036,0.9755006844990559,1.0113065084253512,1.0565668686268452,0.8852468070419008,1.2278869302117896,0.9470564995316475,0.846999034309278,1.0471139647540169,0.9873039485268393,0.9237016374377617,1.0509062596159169,0.8212482983977207,0.7442458938020375,0.8982507029934039,0.9625403328645333,0.9240060790797971,1.0010745866492696,0.9800532597453555,0.9603546190750419,0.9997519004156691,0.9739605132408681,0.9570713875093456,0.9908496389723905,0.9854764115999745,0.9746305437789009,0.996322279421048,0.9925999249956634,0.9807237317564255,1.0044761182349013,0.9882013359985372,0.9784913477264163,0.9979113242706581,0.9910824433061206,0.9275673663532624,1.0545975202589788
167.18614718614708,0.999988908932049,0.9951068233680623,1.0048709944960357,0.999999999975292,0.999999999972372,0.999999999978212,1.0005513255671106,0.995677339307188,1.005425311827033,0.999999999975292,0.999999999972372,0.999999999978212,0.936261816859563,0.8660263887610786,1.0064972449580474,0.9556317305553549,0.8643195784271708,1.046943882683539,0.9929158382215685,0.9749899900871306,1.0108416863560064,1.0268153465176315,0.8871411413852575,1.1664895516500056,0.9319574393498957,0.8428995197915065,1.0210153589082849,0.9824037634658561,0.9243535987302197,1.0404539282014924,0.8146095286567429,0.738520378454291,0.8906986788591947,0.9584504534870409,0.921921480125726,0.9949794268483559,0.9796321654862948,0.959934149511771,0.9993301814608186,0.9733768510077048,0.956488260874852,0.9902654411405576,0.9851954627518977,0.9743356998347277,0.9960552256690678,0.9921040545438131,0.9802126462153778,1.0039954628722483,0.9878788741124438,0.9781564459671507,0.9976013022577369,0.9873328685152739,0.9293623228357912,1.0453034141947566
168.65800865800855,1.0000078150322953,0.9951206632920945,1.004894966772496,0.9999999999750434,0.9999999999721203,0.9999999999779665,1.000524677157715,0.9956456331262858,1.005403721189144,0.9999999999750434,0.9999999999721203,0.9999999999779665,0.9292870349486174,0.8655641395197633,0.9930099303774715,0.9450057433809819,0.8636414117511674,1.0263700750107962,0.9924316888997867,0.9744872389804666,1.0103761388191068,0.987106835564966,0.8826937430102255,1.0915199281197066,0.9178921495287373,0.8385364675923618,0.9972478314651129,0.977237698662601,0.9245701962749202,1.0299052010502818,0.8083037971609708,0.7331559634847858,0.8834516308371557,0.9543944105665739,0.9198044143956434,0.9889844067375044,0.9792847960614397,0.959616195159763,0.9989533969631164,0.9728714536668487,0.9560080832875836,0.9897348240461138,0.9849467320130784,0.974075699839796,0.9958177641863607,0.9915943093247761,0.9796905611941729,1.0034980574553793,0.9875691629540705,0.9778366457733502,0.9973016801347908,0.9832966759101428,0.9307014099553675,1.0358919418649182
170.12987012987003,1.0000250516146494,0.9951336974484314,1.0049164057808673,0.9999999999747824,0.9999999999718568,0.9999999999777079,1.000497677826128,0.9956144383404413,1.005380917311815,0.9999999999747824,0.9999999999718568,0.9999999999777079,0.9232707434409515,0.8655605691936029,0.9809809176883001,0.9353183158424924,0.8624692408833974,1.0081673908015873,0.9919543516317247,0.9739944714112367,1.0099142318522127,0.943793203015649,0.8606076008093475,1.0269788052219504,0.9060180270253709,0.8349673847351468,0.9770686693155951,0.9719267967697499,0.9242288583833936,1.0196247351561063,0.8024066732825713,0.7282007565148566,0.876612590050286,0.9504762238679703,0.9176595285327105,0.98329291920323,0.9790196413848867,0.959410017712404,0.9986292650573695,0.9724544681948576,0.9556416634285108,0.9892672729612044,0.9847333076620092,0.9738529275677154,0.995613687756303,0.991071734846771,0.9791577507702621,1.00298571892328,0.9872739645300956,0.9775330784290742,0.9970148506311171,0.9790394151621891,0.9314068971730374,1.0266719331513408
