Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
boeck2015/tempodetector2016_default,1.0,0.39623160263575186,0.36678492069653945,0.09898374569031426,0.08725450357271818,0.21495481345224188,0.0839743296043665,0.009549927782613009,0.0596714702326687
davies2009/mirex_qm_tempotracker,0.39623160263575186,1.0,0.07463808351350343,0.020175535769471613,0.00574955881051757,0.02441294821694385,0.006599151718086253,5.925773411298631e-05,0.0036807431882960404
percival2014/stem,0.36678492069653945,0.07463808351350343,1.0,0.35318823408768873,0.2589535050492742,0.6076336796876654,0.2532536766991605,0.03155920619803986,0.20577461964077082
schreiber2014/default,0.09898374569031426,0.020175535769471613,0.35318823408768873,1.0,0.704264707870596,0.7962924241045662,0.7934968052749432,0.09957306906634107,0.5974297956658867
schreiber2017/ismir2017,0.08725450357271818,0.00574955881051757,0.2589535050492742,0.704264707870596,1.0,0.1824712131095872,0.8792830622238541,0.24858130628953667,0.9464122009662865
schreiber2017/mirex2017,0.21495481345224188,0.02441294821694385,0.6076336796876654,0.7962924241045662,0.1824712131095872,1.0,0.5888124833401794,0.06748995868788749,0.4275962498878022
schreiber2018/cnn,0.0839743296043665,0.006599151718086253,0.2532536766991605,0.7934968052749432,0.8792830622238541,0.5888124833401794,1.0,0.13473432025798632,0.7319038143263872
schreiber2018/fcn,0.009549927782613009,5.925773411298631e-05,0.03155920619803986,0.09957306906634107,0.24858130628953667,0.06748995868788749,0.13473432025798632,1.0,0.0830110005782764
schreiber2018/ismir2018,0.0596714702326687,0.0036807431882960404,0.20577461964077082,0.5974297956658867,0.9464122009662865,0.4275962498878022,0.7319038143263872,0.0830110005782764,1.0
