τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,,
0.005,-0.005302803123261826,-0.00911264759064574,-0.003941948731161823,0.008070162977324708,0.009526452190818466,-0.02162150160109867,-0.0244562963507856,-0.019309104343362082,-0.011533427240642696,-0.008682086645013838,0.03906899968897867,0.003189275604458337,-0.014482827825251487,-0.0032655956708111666,-0.013710377729077568,-0.0047376456788685555,-0.023723878229543815,-0.0554019369640107
0.01,-0.0025935004345650214,-0.0002258104614580838,-0.0009439889122174281,-0.0013565855840066833,0.01614606852729024,-0.012693222181986437,-0.003814030549605355,-0.007823306116040098,-0.005803476200712805,-0.0045768327506323,0.02926512397414212,-0.003871009555274441,-0.006482146595165139,-0.003896243281701392,-0.003326443010362234,-0.0035295940119849174,-0.009436826486716277,-0.0156755995334351
0.015,-0.0019368939776387643,0.00038370688050380793,-0.0001527515990321522,-0.0008509967890194166,0.016634074402579486,-0.015255116521606406,-0.0025829076615531137,-0.007058253892947193,-0.008387164547309086,-0.001262478493973827,0.0206679758270232,-0.005418699078469684,-0.006936059749124879,-0.005107700500327364,-0.005651863248140208,-0.0034512517781684496,-0.005545185195703709,-0.014301690124628993
0.02,-0.002149177835411078,0.0007736980537691552,0.00020081120175876232,-0.0002449604936447321,0.014766118841922747,-0.01257213953427336,-0.002295793095716363,-0.0084305959000492,-0.007804886011814319,-0.0024280954764433057,0.023115027490717123,-0.005618940516251247,-0.004471836907158522,-0.00357086715999128,-0.0041273568801991865,-0.0034217552275939925,-0.004976614844313783,-0.011984318780423274
0.025,-0.002016846144451811,0.0006971804394094238,5.8121418821960865e-05,0.0004005873189563449,0.014535404332757141,-0.011666456222840332,-0.0015975714365134407,-0.008076940036334102,-0.01099377618094604,-0.0033008185118668446,0.02304792496205779,-0.007072680271945661,-0.004563795976340112,-0.004037789894222853,-0.0037105239054599877,-0.002755298981861444,-0.0041984954502591616,-0.013980004552114724
0.03,-0.002186410359286786,-0.0003565148593268538,-0.00015986442201882428,6.86786683826671e-05,0.015120386240236627,-0.014370456098177194,-0.0017908967399841008,-0.006297131345338845,-0.01067804951399228,-0.004082264147747882,0.020258835489682915,-0.006896397276057274,-0.004373110724929103,-0.003890625728481489,-0.0028461684725633856,-0.0028173802852789116,-0.004066338545400973,-0.012139085868635546
0.035,-0.0014967424721247095,-0.0012715866379903492,-0.001168699258894458,0.0008377341221486915,0.016226882762622855,-0.014240714545941703,-0.0025934225257930586,-0.006435872027281753,-0.010811893341787646,-0.003554912795668024,0.02294498374041664,-0.008534196213030898,-0.004606068267842135,-0.0036057232388147734,-0.002425605515943074,-0.0025700896222150614,-0.0036787867001546945,-0.011855864435617612
0.04,-0.0006601036963376112,-0.001242840029619218,-0.0011791788144541765,0.0014497753883829703,0.016009666694722865,-0.011267530281564334,-0.0031062142674127846,-0.005187312049460648,-0.010292273979773295,-0.0031817528387495003,0.022952529396139378,-0.007283994212069151,-0.003538266919290963,-0.0025990400444325912,-0.0027782562276545807,-0.0029984035938253363,-0.0033358582633332785,-0.010731047680997408
0.045,-0.001374332058286468,-0.0022556669366887573,-0.0022654922897168486,0.0006500505545477613,0.016398914592332524,-0.010614278847487703,-0.0022118492902560853,-0.005859226952334232,-0.010248939626042432,-0.004637990886480296,0.02397183660768808,-0.00858305782842065,-0.0049384940033901665,-0.002562308315815441,-0.0036653257190731475,-0.004503939205172553,-0.004226096877113594,-0.01159456387366745
0.05,-0.0010242997145037663,-0.0014048675888807774,-0.0014229802718108743,0.0010198040748367998,0.016862311814579565,-0.010764405241081972,-0.0017518936216430589,-0.005387331582263399,-0.00944022751753761,-0.004137287792368064,0.02500547134360944,-0.007969364999800426,-0.004364061548751174,-0.0025336167646935496,-0.0030938576287437296,-0.003901100432490019,-0.004095611775300482,-0.01083793899761595
0.055,-0.0009986496695213447,-0.0016479994080584451,-0.0019278683843913097,0.0008681548878688695,0.016979264646867605,-0.00995406317649808,-0.0012014886451039242,-0.006125413932195569,-0.009361710802715145,-0.003550134752562998,0.024585959765602624,-0.007838163270717895,-0.004144348214557454,-0.002462378120884914,-0.0040041390932377486,-0.004655247854286806,-0.003550791776207936,-0.01000857170942061
