T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.5893272574229627,1.7579995096833292,1.2329088278488072,1.6203706969511484,2.0759157969349213,2.0759157969349213
29.0,0.5893272574229627,1.7579995096833292,1.2329088278488072,1.6203706969511484,2.0759157969349213,2.0759157969349213
30.0,0.5893272574229627,1.7579995096833292,1.2329088278488072,1.6203706969511484,2.0759157969349213,2.0759157969349213
31.0,0.5893272574229627,1.7579995096833292,1.2329088278488072,1.6203706969511484,2.0759157969349213,2.0759157969349213
32.0,0.5893272574229627,1.7579995096833292,1.2329088278488072,1.6203706969511484,2.0759157969349213,2.0759157969349213
33.0,0.5893272574229627,1.7579995096833292,1.2329088278488072,1.6203706969511484,2.0759157969349213,2.0759157969349213
34.0,0.5893272574229627,1.7579995096833292,1.2329088278488072,1.6203706969511484,2.0759157969349213,2.0759157969349213
35.0,0.5893272574229627,1.7579995096833292,1.2329088278488072,1.6203706969511484,2.0759157969349213,2.0759157969349213
36.0,0.7946708421506187,1.8898355549406805,1.1145237427405088,1.3208462718328908,1.5411821708233866,1.5411821708233866
37.0,0.7946708421506187,1.8898355549406805,1.1145237427405088,1.3208462718328908,1.5411821708233866,1.5411821708233866
38.0,0.7946708421506187,1.8898355549406805,1.1145237427405088,1.3208462718328908,1.5411821708233866,1.5411821708233866
39.0,0.7946708421506187,1.8898355549406805,1.1145237427405088,1.3208462718328908,1.5411821708233866,1.5411821708233866
40.0,0.7946708421506187,1.8898355549406805,1.1145237427405088,1.3208462718328908,1.5411821708233866,1.5411821708233866
41.0,0.7946708421506187,1.8898355549406805,1.1145237427405088,1.3208462718328908,1.5411821708233866,1.5411821708233866
42.0,0.7946708421506187,1.8898355549406805,1.1145237427405088,1.3208462718328908,1.5411821708233866,1.5411821708233866
43.0,0.7946708421506187,1.8898355549406805,1.1145237427405088,1.3208462718328908,1.5411821708233866,1.5411821708233866
44.0,0.5319058372285267,1.6035399550261307,0.745718191799527,0.8986170972655473,1.366117221095566,1.0327838877622328
45.0,0.5319058372285267,1.6035399550261307,0.745718191799527,0.8986170972655473,1.366117221095566,1.0327838877622328
46.0,0.5319058372285267,1.6035399550261307,0.745718191799527,0.8986170972655473,1.366117221095566,1.0327838877622328
47.0,0.5319058372285267,1.6035399550261307,0.745718191799527,0.8986170972655473,1.366117221095566,1.0327838877622328
48.0,0.33544418176893065,1.3594217747906028,0.3298245800735667,0.3440767825881599,0.6590507402214949,0.3257174068881616
49.0,0.24893223437989476,1.2781471524252197,0.2486844111701652,0.2395971568512416,0.48737418899952023,0.23737418899952026
50.0,0.33352111464356565,1.1927306467254069,0.3320069925899417,0.330518028383099,0.4917724278350715,0.3251057611684049
51.0,0.33352111464356565,1.1927306467254069,0.3320069925899417,0.330518028383099,0.4917724278350715,0.3251057611684049
52.0,0.33352111464356565,1.1927306467254069,0.3320069925899417,0.330518028383099,0.4917724278350715,0.3251057611684049
53.0,0.37440826434263713,1.1486828660199286,0.3743154675427547,0.3762023268004471,0.37026020245604324,0.24526020245604324
54.0,0.5033898492092596,1.1231702820077767,0.49920410368056095,0.4260081343533181,0.5016297369151099,0.4016297369151099
55.0,0.5033898492092596,1.1231702820077767,0.49920410368056095,0.4260081343533181,0.5016297369151099,0.4016297369151099
56.0,0.44820934057936906,1.0233368022088594,0.44398915324148897,0.359862166313172,0.4455387582710274,0.33442764715991635
57.0,0.40371586302014,1.024179219602408,0.5018201769842235,0.3240403481715803,0.40055011717209005,0.30055011717209
