Tempo (BPM),boeck2015/tempodetector2016_default,boeck2015/tempodetector2016_default_lowerci,boeck2015/tempodetector2016_default_upperci,boeck2019/multi_task,boeck2019/multi_task_lowerci,boeck2019/multi_task_upperci,boeck2019/multi_task_hjdb,boeck2019/multi_task_hjdb_lowerci,boeck2019/multi_task_hjdb_upperci,boeck2020/dar,boeck2020/dar_lowerci,boeck2020/dar_upperci,davies2009/mirex_qm_tempotracker,davies2009/mirex_qm_tempotracker_lowerci,davies2009/mirex_qm_tempotracker_upperci,percival2014/stem,percival2014/stem_lowerci,percival2014/stem_upperci,schreiber2014/default,schreiber2014/default_lowerci,schreiber2014/default_upperci,schreiber2017/ismir2017,schreiber2017/ismir2017_lowerci,schreiber2017/ismir2017_upperci,schreiber2017/mirex2017,schreiber2017/mirex2017_lowerci,schreiber2017/mirex2017_upperci,schreiber2018/cnn,schreiber2018/cnn_lowerci,schreiber2018/cnn_upperci,schreiber2018/fcn,schreiber2018/fcn_lowerci,schreiber2018/fcn_upperci,schreiber2018/ismir2018,schreiber2018/ismir2018_lowerci,schreiber2018/ismir2018_upperci,sun2021/default,sun2021/default_lowerci,sun2021/default_upperci
32.708242477104235,1.0848183264200935,0.8986631776989514,1.2709734751412354,0.8976519764355264,0.7240565875477103,1.0712473653233425,0.8290008697229164,0.6871557751588317,0.9708459642870011,0.438242434672348,0.3277890153130393,0.5486958540316568,1.9708502741204814,1.842184877173437,2.099515671067526,1.35779706953924,1.2404195037441725,1.4751746353343076,1.208752182753837,1.081692128081033,1.335812237426641,1.1353328989092804,1.0077830553994802,1.2628827424190805,0.7002302154796815,0.5618386420021804,0.8386217889571825,1.2482863206347148,1.111831775259414,1.3847408660100156,1.0883903485753803,0.9439896319640058,1.2327910651867549,1.280283486607715,1.0828030134752051,1.477763959740225,0.9370196328225979,0.8027309753499157,1.0713082902952802
34.4677203482864,1.0496679784751093,0.87222668233331,1.2271092746169086,0.8461421355014727,0.6871803198217784,1.005103951181167,0.7882929457444031,0.6553902528852813,0.9211956386035249,0.41892546373131145,0.3123303674213136,0.5255205600413093,1.9174070290287086,1.7968531404039287,2.0379609176534883,1.305810232859965,1.1958325517610577,1.4157879139588723,1.163198459363676,1.0441487067251478,1.282248212002204,1.094591678947491,0.9730123956961534,1.2161709621988286,0.6744482361473795,0.5408909122646478,0.8080055600301111,1.2031967679796876,1.0753447855831348,1.3310487503762403,1.0525527304005375,0.9149113570871982,1.190194103713877,1.2419035797260733,1.0753706747527292,1.4084364846994175,0.9043720706020153,0.77636941473785,1.0323747264661804
36.22719821946856,1.014548189740086,0.8456104451310824,1.1834859343490898,0.7946168148046882,0.6493794339220059,0.9398541956873704,0.747615012389253,0.6233298849919826,0.8719001397865234,0.3996112510080343,0.29680306050801164,0.502419441508057,1.8640521085281567,1.7513150745099724,1.976789142546341,1.2539140648539626,1.151067464742384,1.3567606649655413,1.1176069420232606,1.0062765140613756,1.2289373699851456,1.0538859162388463,0.938133099108574,1.1696387333691187,0.6486855021293907,0.5198729462827552,0.7774980579760262,1.1582804240985662,1.0387185132124355,1.277842334984697,1.0167389168808687,0.8856937561542509,1.1477840776074866,1.2027777021322743,1.0615504838196237,1.344004920444925,0.8717736677452692,0.7499053064570734,0.993642029033465
37.98667609065073,0.9794892586752703,0.8188097294126985,1.140168787937842,0.7431263858103405,0.6105044078441064,0.8757483637765746,0.7070144533325474,0.5909556901600606,0.8230732165050343,0.3803045251307845,0.2812029746799466,0.4794060755816224,1.8108517076504413,1.7055766759078066,1.916126739393076,1.2021586999480636,1.1061194597315602,1.298197940164567,1.0719640133605228,0.9680024851929636,1.175925541528082,1.0132411246582875,0.9031466741235343,1.1233355751930407,0.6229540613307755,0.49878570528978555,0.7471224173717654,1.1136268102062052,1.001978636441786,1.2252749839706245,0.9809693779840274,0.8563301223432912,1.1056086336247635,1.162656123836629,1.039766002501139,1.2855462451721191,0.839252235212715,0.7233411878081867,0.9551632826172433
39.746153961832896,0.944521483740908,0.7918188084678562,1.0972241590139598,0.6917212199835971,0.5704335728719361,0.8130088670952582,0.6665386522493674,0.5582500018122385,0.7748273026864962,0.3610100147278298,0.26552547582639846,0.4564945536292611,1.757872021427176,1.6596451335945617,1.8560989092597902,1.1505942725690976,1.0609848417276202,1.240203703410575,1.0262560560033944,0.9292547329243686,1.1232573790824203,0.9726828180807555,0.8680539508782578,1.0773116852832532,0.5972659616565938,0.4776295062349982,0.7169024170781895,1.0693254475174583,0.9651520983430364,1.1734987966918802,0.9452645836776676,0.8268129808647158,1.0637161864906195,1.1212891148494493,1.0094784803144647,1.2330997493844338,0.8068355839647077,0.6966788819031217,0.9169922860262937
41.50563183301506,0.9096751633972446,0.7646310176624391,1.0547193091320501,0.640451688789625,0.529090889554831,0.751812488024419,0.6262349928147933,0.5251978345939675,0.7272721510356192,0.3417324484274372,0.24976537694882092,0.4336995199060535,1.7051792448899752,1.6135300686612508,1.7968284211186996,1.0992709171438937,1.0156621344555816,1.1828796998322058,0.9804694525798062,0.8899637718089929,1.0709751333506197,0.9322365103811913,0.832855116863033,1.0316179038993496,0.5716332510119051,0.4564039733320477,0.6868625286917625,1.0254658572471784,0.9282684213160666,1.1226632931782903,0.9096450039294426,0.7971341293805732,1.022155878478312,1.078426945181044,0.9718611458839232,1.1849927444781647,0.7745515249616017,0.6699195352540457,0.8791835146691578
43.26510970419722,0.8749806222432049,0.7372388690560724,1.0127223754303376,0.5893684148097367,0.4864649146456982,0.6922719149737752,0.5861509385227514,0.4917886481583589,0.6805132288871438,0.322476561063637,0.233916906981039,0.41103621514623495,1.6528395845324249,1.5672450732532102,1.7384340958116395,1.0482388260938043,0.9701535318518121,1.1263241203357963,0.9345906674507675,0.8500641083223243,1.0191172265792106,0.8919277331729917,0.7975497952836544,0.9863056710623289,0.5460679794277732,0.4351079933430958,0.6570279655124506,0.9821375181140819,0.8913612845628544,1.0729137516653093,0.874131125215095,0.7672847231457974,0.9809775272843925,1.0338211757540954,0.9294128456550828,1.138229505853108,0.7424278898157781,0.6430637022523061,0.8417920773792501
45.024587575379385,0.8404758251163768,0.709640408970108,0.9713112412626455,0.5385954209440872,0.44268143090088247,0.634509410987292,0.5463572836197771,0.45803883498454034,0.6346757322550138,0.30324890139167193,0.21797518502540658,0.3885226177579373,1.6009225971396082,1.52081035718995,1.6810348370892663,0.997565143423981,0.9244811601712697,1.0706491266766922,0.8886300552531555,0.8095173658316648,0.9677427446746463,0.8517872029542456,0.7621413512566672,0.941433054651824,0.5205828183580863,0.41373991704588686,0.6274257196702857,0.9394174873728733,0.8544554110049217,1.024379563740825,0.8387482592633415,0.7372591090600901,0.940237409466593,0.987600696395782,0.8846921561818747,1.0905092366096891,0.7104985466499176,0.6161164545892714,0.8048806387105638
46.78406544656155,0.8062169516402686,0.6818493732886483,0.930584529991889,0.48843172084284014,0.39808449939473445,0.5787789422909458,0.5069804442619834,0.42402450432710376,0.5899363841968631,0.28406034266344615,0.20193849773530398,0.3661821875915883,1.5495058267919135,1.474257831973071,1.624753821610756,0.9473574267291853,0.8787109477816963,1.0160039056766743,0.8426549264703344,0.7683457915936427,0.916964061347026,0.8118579972982486,0.7266437807406144,0.8970722138558828,0.4951919207659161,0.3922981271431918,0.5980857143886404,0.8973532087651633,0.8175498492991045,0.9771565682312222,0.8035332214945787,0.7070611788969429,0.9000052640922146,0.9407939716086691,0.839489036818662,1.042098906398676,0.6788117549882917,0.5890954337116461,0.7685280762649374
48.54354331774371,0.7722628379025165,0.6538850712742968,0.8906406045307361,0.43920184899687054,0.35311619119201243,0.5252875068017286,0.4681549485650822,0.38984676583129474,0.5464631312988697,0.26492238882014474,0.18580553641975278,0.3440392412205367,1.498667982445535,1.4276358932033342,1.5697000716877356,0.897729127565907,0.8329286922785618,0.9625295628532521,0.7967408980880725,0.7265950674545874,0.8668867287215576,0.7721849965309034,0.6910748810589578,0.8532951120028491,0.46990965567923904,0.3707809391959617,0.5690383721625164,0.8559878071657048,0.7806555758541925,0.931320038477217,0.7685245050400697,0.6766987647938233,0.8603502452863162,0.8945606608413352,0.7950170369802949,0.9941042847023756,0.6474178732127815,0.562022484128318,0.7328132622972451
