Tempo (BPM),boeck2015/tempodetector2016_default,boeck2015/tempodetector2016_default_lowerci,boeck2015/tempodetector2016_default_upperci,davies2009/mirex_qm_tempotracker,davies2009/mirex_qm_tempotracker_lowerci,davies2009/mirex_qm_tempotracker_upperci,percival2014/stem,percival2014/stem_lowerci,percival2014/stem_upperci,schreiber2014/default,schreiber2014/default_lowerci,schreiber2014/default_upperci,schreiber2017/ismir2017,schreiber2017/ismir2017_lowerci,schreiber2017/ismir2017_upperci,schreiber2017/mirex2017,schreiber2017/mirex2017_lowerci,schreiber2017/mirex2017_upperci
48.0,0.4112943994177291,0.2518821826211086,0.5707066162143496,0.6374962932571782,0.28484506116697805,0.9901475253473783,0.5401042291923034,0.3721856112767932,0.7080228471078136,0.4897913630980365,0.333376305032427,0.646206421163646,0.2155090114975045,0.059364488948515814,0.3716535340464932,0.020257116988991797,-0.270062721252796,0.3105769552307796
49.85858585858586,0.5374803237507473,0.4141940023012668,0.6607666452002278,0.5904160809995186,0.38199465730435783,0.7988375046946794,0.600473672011997,0.4663759977255384,0.7345713462984556,0.5963118791401649,0.47534350221320465,0.7172802560671252,0.37398975136724855,0.2532306013699167,0.4947489013645804,0.2787039096465986,0.10712114314197049,0.45028667615122664
51.717171717171716,0.6548650069913484,0.5633078079569371,0.7464222060257597,0.6084978173618653,0.48228913003828633,0.7347065046854442,0.6584037315106401,0.554802982925485,0.7620044800957952,0.69215577219996,0.6023199685766859,0.7819915758232342,0.5221027170679913,0.43242229346915234,0.6117831406668301,0.49434645013753237,0.3904452515756685,0.5982476486993962
53.57575757575758,0.759051532579684,0.693337212944116,0.8247658522152521,0.6695106933065302,0.5835574227784822,0.7554639638345783,0.7113448442453613,0.6331075578438586,0.7895821306468639,0.7746647777124425,0.7101859734646283,0.8391435819602566,0.6546814020419728,0.5903141203472555,0.7190486837366901,0.667901786241965,0.5971408266157899,0.73866274586814
55.43434343434343,0.845642983955904,0.7976214173205896,0.8936645505912184,0.751223899795825,0.6860783526923138,0.8163694468993363,0.7567474467732878,0.6968440311174868,0.8166508624290887,0.8411806311126311,0.7940619329061616,0.8882993293191006,0.7665592997314301,0.7195220980350756,0.8135965014277846,0.8000869657400641,0.7464559473960628,0.8537179840840654
57.292929292929294,0.9102424445601595,0.8704021003359702,0.9500827887843487,0.8314066277920626,0.7780672076001708,0.8847460479839545,0.7920619756515478,0.7427141874608533,0.8414097638422423,0.8890450678355459,0.849953774329912,0.9281363613411798,0.8525699035786027,0.8135462223822613,0.8915935847749442,0.8916190364120007,0.8477074023869706,0.9355306704370308
59.151515151515156,0.9484637464422339,0.9108341518927865,0.9860933409916812,0.8878578549629706,0.8383970898931493,0.937318620032792,0.8147446738801728,0.7706684425450974,0.8588209052152482,0.915607846606972,0.8786857377829893,0.9525299554309548,0.9075591530534125,0.8707009047164503,0.9444174013903747,0.9432232369127204,0.9025047025430097,0.983941771282431
61.01010101010101,0.95906250043802,0.9237604152739372,0.9943645856021028,0.9070831026483057,0.8599352796264739,0.9542309256701376,0.8239489862146316,0.7842678435380407,0.8636301288912226,0.9205639043275895,0.8859255446602007,0.9552022639949783,0.9300109154213677,0.8954324662679882,0.9645893645747472,0.9580189682577683,0.9192045615363718,0.9968333749791649
62.868686868686865,0.9482845059111145,0.9175245030691455,0.9790445087530835,0.8963448130176788,0.8547361787431806,0.9379534472921769,0.8228745879005795,0.7885646250135244,0.8571845507876347,0.9091992229260368,0.8790175484765608,0.9393808973755129,0.9270820953876557,0.896952623168519,0.9572115676067925,0.9448334577189839,0.9105791836010806,0.9790877318368871
64.72727272727272,0.9234679394411661,0.8986509076315323,0.9482849712507999,0.8659326400800377,0.8325371520869909,0.8993281280730845,0.8153112608254502,0.7868427520563719,0.8437797695945286,0.887615188399872,0.8632647493336345,0.9119656274661094,0.9071944828413322,0.882886160299515,0.9315028053831493,0.9133263681380848,0.8858335599755229,0.9408191763006466
66.58585858585859,0.8919509776078234,0.872395895477187,0.9115060597384598,0.8261362378443298,0.8006064300898496,0.85166604559881,0.805048786876678,0.7813302609192552,0.8287673128341009,0.8619131867466525,0.8427257658048587,0.8811006076884463,0.8787698676714522,0.8596156332968681,0.8979241020460362,0.8731573623567886,0.8521399690140968,0.8941747556994805
