T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.2109256361109008,0.25856917444714766,-0.18327515382947798,-0.1661015205179074,0.0,0.0
39.0,0.2109256361109008,0.25856917444714766,-0.18327515382947798,-0.1661015205179074,0.0,0.0
40.0,0.2109256361109008,0.25856917444714766,-0.18327515382947798,-0.1661015205179074,0.0,0.0
41.0,0.2109256361109008,0.25856917444714766,-0.18327515382947798,-0.1661015205179074,0.0,0.0
42.0,-0.07108073096367294,0.09479630290509129,-0.06401542793861383,-0.19603435072911715,-0.21154829939553818,-0.41906709533992514
43.0,0.04444300976623889,0.05062618791277387,-0.006506511918062606,-0.08119172359514744,-0.04562501923032884,-0.06812358033592428
44.0,0.049039316933582336,0.054517013232212246,0.008816951294085799,-0.05911618533340637,-0.02537679402073748,-0.046268315047361806
45.0,0.030413497747969583,0.05041701081645699,-0.011860410478711463,-0.03999334647195729,-0.027050045272671307,-0.03109587897027385
46.0,0.02665234778789102,0.046653494598716205,-0.003820763437840872,-0.03631218794481447,-0.03897770223043831,-0.034892493717018566
47.0,0.033246392117654025,0.05388428460240775,0.005750616471933142,-0.02608066189877932,-0.02966049281335992,-0.02009310136286674
48.0,0.03230168001279509,0.05334726397087307,0.002156434304871056,-0.025089605068887355,-0.03440023641695648,-0.01925675000602688
49.0,0.031798805351667736,0.052979082113857295,0.0021478183520179436,-0.024737733691355766,-0.03390078250482678,-0.01896762229404899
50.0,0.021742668159151393,0.033999431182181135,0.014605168781185089,-0.01674806558727959,-0.02015707234853358,-0.020980877666408042
51.0,0.019480688073576453,0.02969274446980069,0.01313184475298837,-0.009104440152343607,-0.0123356753382682,-0.013053384875784651
52.0,0.017924998854431166,0.029051375744541235,0.012399494814084215,-0.007968165287197463,-0.010746327819115317,-0.011395215894130192
53.0,0.02179159510212702,0.028652903091829048,0.009307183207796919,-0.005458017898185498,-0.003475213901955954,-0.008980051149038453
54.0,0.01304374049694508,0.025876601358188978,0.00832675167495417,-0.0032104130588693595,0.0005529188399005859,-0.004419192343188885
55.0,0.007309913692670108,0.026459037566003995,0.007487856095159913,-0.0009900919179662879,0.003448780817845554,-0.00031062212391430545
56.0,0.006300253988760869,0.02564479629743421,0.006458211125395521,-0.0011050231645979242,0.0029906261689975995,-0.0004601684912074727
57.0,0.0027137576028518073,0.014435532874472273,0.017735570176860227,-0.0009079152627828132,0.0010568177421264313,0.0006522345556348064
58.0,0.0010934407367801152,0.01524811733217994,0.01616414872480017,-0.003279977206226397,-0.0012827716308452173,-0.0016466369123556495
59.0,0.0002953418788662145,0.013581459736192045,0.01655031280400281,-0.0026958763856414145,-0.0011436512181919503,-0.001486934221637513
60.0,-0.0030914754391139837,0.017037312997500026,0.00980283817455267,-0.004782995305916604,-0.007211675421686647,-0.006074587432422928
61.0,-0.0010065754012946325,0.015216658033882571,0.0094267702973528,-0.003435940676845881,-0.005937335914355801,-0.004355237221353674
