Estimator,Accuracy1,Accuracy2
boeck2015/tempodetector2016_default,0.5081967213114754,0.7540983606557377
schreiber2018/ismir2018,0.36065573770491804,0.6229508196721312
schreiber2018/cnn,0.36065573770491804,0.639344262295082
schreiber2018/fcn,0.3442622950819672,0.639344262295082
davies2009/mirex_qm_tempotracker,0.26229508196721313,0.6229508196721312
percival2014/stem,0.26229508196721313,0.6721311475409836
schreiber2017/mirex2017,0.26229508196721313,0.6229508196721312
schreiber2014/default,0.2459016393442623,0.45901639344262296
schreiber2017/ismir2017,0.21311475409836064,0.6065573770491803
