Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
boeck2015/tempodetector2016_default,1.0,1.0325821975243342e-08,0.09228515625000003,5.947612226009371e-05,0.30175781250000017,0.30175781250000017,0.0390625,0.0390625,0.0390625
davies2009/mirex_qm_tempotracker,1.0325821975243342e-08,1.0,1.7763568394002505e-13,0.03846005334892747,5.125629249688736e-06,5.125629249688736e-06,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
percival2014/stem,0.09228515625000003,1.7763568394002505e-13,1.0,2.980232238769532e-08,0.004180908203124999,0.004180908203124999,1.0,1.0,1.0
schreiber2014/default,5.947612226009371e-05,0.03846005334892747,2.980232238769532e-08,1.0,0.0004882812500000001,0.0004882812500000001,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09
schreiber2017/ismir2017,0.30175781250000017,5.125629249688736e-06,0.004180908203124999,0.0004882812500000001,1.0,1.0,0.0018310546875000002,0.004180908203124999,0.004180908203124999
schreiber2017/mirex2017,0.30175781250000017,5.125629249688736e-06,0.004180908203124999,0.0004882812500000001,1.0,1.0,0.0018310546875000002,0.004180908203124999,0.004180908203124999
schreiber2018/cnn,0.0390625,1.4210854715202004e-14,1.0,3.725290298461914e-09,0.0018310546875000002,0.0018310546875000002,1.0,1.0,1.0
schreiber2018/fcn,0.0390625,1.4210854715202004e-14,1.0,3.725290298461914e-09,0.004180908203124999,0.004180908203124999,1.0,1.0,1.0
schreiber2018/ismir2018,0.0390625,1.4210854715202004e-14,1.0,3.725290298461914e-09,0.004180908203124999,0.004180908203124999,1.0,1.0,1.0
