Item,davies2009/mirex_qm_tempotracker,klapuri2006/percival2014,schreiber2018/fcn,schreiber2018/ismir2018,schreiber2018/cnn,percival2014/stem,gkiokas2012/default,schreiber2017/mirex2017,schreiber2017/ismir2017,scheirer1998/percival2014,zplane/auftakt_v3,oliveira2010/ibt,boeck2015/tempodetector2016_default,echonest/version_3_2_1,schreiber2014/default
Albums-Ballroom_Classics4-18.jams,0.9808959227674721,0.9949750826672479,0.0,0.0,0.0,1.001961956011842,1.0,1.0007044957003584,1.0007044957003584,1.0012123731023672,1.0014434168696686,1.0144995696951151,1.0,0.99850037682643,1.0007044957003584
Albums-Ballroom_Classics4-19.jams,0.980905135082674,1.0094690471398475,0.0,0.0,0.0,1.009465074964243,1.0,1.005566941440398,1.005566941440398,0.9977952108173984,1.0042494730013578,1.0142138592197008,1.0043913378956055,1.0014717336020738,1.006126764859799
Albums-Ballroom_Classics4-20.jams,0.980905135082674,1.0094690471398475,0.0,0.0,0.0,1.009465074964243,1.0142138592197008,1.0100526201792035,1.0100526201792035,0.9977952108173984,1.0113598621645479,1.0142138592197008,0.028569152196770954,1.0152998601733767,1.0100526201792035
Albums-Ballroom_Magic-01.jams,0.9430639987912793,0.40390539831019634,0.0,0.0,0.0,0.045621092764372505,1.0,0.5832300659405869,0.5832300659405869,,0.03125093398443963,0.8556100906648252,0.011553347793651787,0.24248902696967717,0.00037917286449722727
Albums-Ballroom_Magic-02.jams,0.009795239268705765,0.0023796223535282337,0.0,0.0,0.0,0.06175877549099682,0.0,0.002308001482876896,0.002308001482876896,0.7435174441867544,0.004983407514255662,0.016488122788569093,0.0006634605961439046,0.014355292977070054,0.0029631360471841974
Albums-Ballroom_Magic-03.jams,0.014452614055010913,0.0019615226144073144,0.0,0.0,0.0,0.014452614055010913,0.0,0.0041866142894951466,0.0041866142894951466,0.006838172812038671,0.011177549311485535,0.0161196653632769,0.0072315692310758635,0.009117729858922483,0.0041866142894951466
Albums-Ballroom_Magic-04.jams,0.8924379257213114,0.0023796223535282337,0.0,0.0,0.0,0.10756207427868861,0.0,0.5918621207911663,0.5918621207911663,1.0634077274802993,0.061676896554824355,0.032789935117669415,0.0006634605961439046,0.3075933252018389,0.5918621207911663
Albums-Ballroom_Magic-05.jams,0.8556005992188604,0.3808621722415571,0.0,0.0,0.0,0.09035854213061799,0.01727799143183547,0.003009851363753364,0.9969901314254366,0.9061026231677833,0.008613130304708033,0.08341600818763747,0.011553347793651787,0.3488854208556904,0.005047086944673315
Albums-Ballroom_Magic-06.jams,0.013451093393063442,0.004468368175188124,0.0,0.0,0.0,1.1271099034786778e-05,1.0,0.0023951250880699044,0.0023951250880699044,0.0054768442960679104,0.004515481122493035,0.01122725542325412,0.0038372573189395104,0.0073675079570167615,0.002840282143508157
Albums-Ballroom_Magic-07.jams,0.013451093393063442,0.004468368175188124,0.0,0.0,0.0,0.991047060573065,1.0,0.001505019746766943,0.001505019746766943,0.0054768442960679104,0.003385285184638509,0.02272007650008353,0.0038372573189395104,0.7952136901634275,0.0010602067689150084
Albums-Ballroom_Magic-08.jams,0.013451093393063442,0.004468368175188124,0.0,0.0,0.0,1.1271099034786778e-05,1.0,0.003731031139028523,0.003731031139028523,0.0054768442960679104,0.003385285184638509,0.02272007650008353,0.0038372573189395104,0.004617242198497945,0.003731031139028523
Albums-Ballroom_Magic-09.jams,0.009796551324411784,1.0025886412380867,0.0,0.0,0.0,1.0510866678852568,1.5849625007211563,1.0029408767537413,1.0029408767537413,1.0009033935805542,1.0032640173218939,1.0081739314457001,0.004326414941578202,1.0215313230201122,1.0029408767537413
Albums-Ballroom_Magic-10.jams,0.03617116989314686,1.0019615226144074,0.007992790753530621,0.024247546246677347,0.007992790753530621,1.5827352569860693,1.5849625007211563,1.002919440075276,1.002919440075276,0.5773005315643513,1.0048170162977759,0.9840584561309785,0.014513996573389797,1.5841692365763156,1.002919440075276
Albums-Ballroom_Magic-11.jams,0.03617116989314686,1.0019615226144074,0.007992790753530621,0.024247546246677347,0.007992790753530621,1.5827352569860693,1.5849625007211563,1.0003882975153797,1.0003882975153797,0.014498126999352837,1.0016038857025897,0.9840584561309785,0.014513996573389797,1.0014434168696686,1.0003882975153797
Albums-Ballroom_Magic-15.jams,0.9797645115980113,1.008914276975053,0.0,1.0,1.0,1.0016794973966794,1.0,1.004210985278765,1.004210985278765,0.9938124734652163,1.0041676342152288,1.0139391909578737,1.007649883168445,1.010162317117657,1.0036625706854188
Albums-Ballroom_Magic-16.jams,0.980905135082674,1.0094690471398475,0.0,0.0,0.0,1.009465074964243,1.0,1.003888347939305,1.003888347939305,0.9977952108173984,1.001415100693044,1.043068721891886,1.0043913378956055,1.004462275574336,1.003888347939305
Albums-Ballroom_Magic-17.jams,0.9808959227674721,1.0089142831165938,0.0,1.0,0.0,1.001961956011842,1.0,1.0035528816286567,1.0035528816286567,1.0012123731023672,1.0028882793248266,1.0144995696951151,1.0,0.9996537947331571,1.0029827514769643
Albums-Ballroom_Magic-18.jams,0.01063822732732532,0.0019615226144073144,0.0,0.0,0.0,0.001961795494258182,0.0,0.0022862379910142424,0.0022862379910142424,0.006838172812038671,0.0016038857025896592,0.0161196653632769,0.0072315692310758635,0.5532144378568775,0.0022862379910142424
Albums-Cafe_Paradiso-01.jams,0.019094864917326062,0.009469047139847486,0.0,0.0,0.0,0.00237816262169032,0.0,0.0038883479393050178,0.0038883479393050178,0.002204789182601569,0.002831590783162632,0.014213859219700802,0.004391337895605532,0.004561594184803083,0.0038883479393050178
Albums-Cafe_Paradiso-02.jams,0.019104077232527907,0.005024917332752112,1.0071955014042038,0.0,0.0,0.005026239996700916,0.0,0.003273797293974328,0.003273797293974328,0.4306385427932557,0.0014419741739063218,0.014499569695115089,0.0,0.003933191095259678,0.003273797293974328
Albums-Cafe_Paradiso-03.jams,0.019094864917326062,0.009469047139847486,0.0,0.0,0.0,0.00237816262169032,0.9929105752136806,0.0022117052329314853,0.0022117052329314853,0.002204789182601569,0.002831590783162632,0.014213859219700802,0.004391337895605532,0.003015836688422234,0.0033293213899252007
Albums-Cafe_Paradiso-04.jams,0.019104077232527907,0.008914283116593884,0.0,0.0,0.0,0.0019619560118419375,0.0,0.0035528816286567854,0.0035528816286567854,0.3211059929908442,0.0028882793248265117,0.014499569695115089,0.0,0.9930873833573701,0.0035528816286567854
Albums-Cafe_Paradiso-05.jams,0.023633106565081,0.023633312585873412,0.023083613113041242,0.023083613113041242,0.023083613113041242,0.019242768147265294,0.023083613113041242,0.020073715853794062,0.020073715853794062,0.024331119304849696,0.019644529146270174,0.023083613113041242,0.011587974275211825,0.019782250022790233,0.020073715853794062
Albums-Cafe_Paradiso-06.jams,0.023633106565081,0.0111321022248717,0.0,0.011681805047635324,0.011681805047635324,0.011130636630654021,0.011681805047635324,0.009635978188406464,0.009635978188406464,0.008341145018347568,0.010509358789780307,0.011681805047635324,0.01814734671025936,1.0079333260544248,0.010097774770922857
Albums-Cafe_Paradiso-07.jams,0.023633106565081,0.0111321022248717,0.0,0.0,0.0,0.0025152730423816947,0.0,0.0036448456785865726,0.0036448456785865726,,0.0034946202978678688,0.011681805047635324,0.01814734671025936,0.004159556186786417,0.0036448456785865726
Albums-Cafe_Paradiso-08.jams,0.023633106565081,0.0061458837633254545,0.0,0.0,0.0,0.0025152730423816947,0.0,0.002265820627993052,0.002265820627993052,,0.0023288060599728753,0.011681805047635324,0.01814734671025936,0.002107407816456144,0.0027253569687316287
Albums-Cafe_Paradiso-09.jams,0.012326884557164393,0.0005496994728321702,0.0,0.0,0.0,0.00530305133876894,0.0,0.001653348087915801,0.001653348087915801,0.005587509493947555,0.001718517226299227,0.017073513358941406,0.008732736542602117,0.04410271151149062,0.001653348087915801
Albums-Cafe_Paradiso-10.jams,0.02249801962803803,0.004468371943860869,0.0,0.0,0.0,0.004468748811186093,0.0,0.0028402444992868493,0.0028402444992868493,,0.004515481122492874,0.02974734339405193,0.011466785225546831,0.002301129421392964,0.0028402444992868493
Albums-Cafe_Paradiso-11.jams,0.02249801962803803,0.004468371943860869,0.0,0.0,0.0,0.004468748811186093,0.0,0.004028182753242732,0.004028182753242732,0.5821047392276412,0.004515481122492874,0.0,0.011466785225546831,0.9966749670697064,0.004028182753242732
Albums-Cafe_Paradiso-12.jams,0.02249801962803803,0.004468371943860869,0.0,0.0,0.0,0.004468748811186093,0.0,0.004028182753242732,0.004028182753242732,0.5821047392276412,0.004515481122492874,0.0,0.011466785225546831,0.0030238093981279548,0.0034340913553399465
Albums-Cafe_Paradiso-14.jams,0.9735260195846638,0.997773727744681,0.0,0.0,0.0,1.003772711236168,1.0,1.0020949379004387,1.0020949379004387,0.016106524476506994,1.0033590120899147,1.0,1.0048731228192946,0.0018380902766205042,1.0020949379004387
Albums-Cafe_Paradiso-15.jams,0.9977739287405766,0.997773727744681,0.0,1.0,0.0,1.003772711236168,1.0,1.0020949379004387,1.0020949379004387,0.00011742388730457861,1.0016785284509966,1.0168738185643962,1.0048731228192946,1.0013930408010534,1.0027574260886472
Albums-Cafe_Paradiso-16.jams,0.9977739287405766,0.997773727744681,0.0,0.0,0.0,1.003772711236168,1.0168738185643962,1.0020949379004387,1.0020949379004387,0.415742243378243,1.01010058996897,0.09534787658748096,0.004788963855240325,1.003678525391375,1.000770705628589
Albums-Chrisanne1-01.jams,0.9888707591719788,0.1228852386282117,0.0,0.0,0.0,0.011132702421028743,0.0,0.0017324262034046733,0.0017324262034046733,0.6821773097892201,0.0034390839667710277,0.017073513358941406,0.008732736542602117,0.18305902911319802,0.0017324262034046733
Albums-Chrisanne1-02.jams,1.0361767531106998,0.5682342162086872,0.0,0.0,0.0,0.011132702421028743,0.017073513358941406,0.007133294306755917,0.007133294306755917,1.0180660854823118,0.017073513358941406,0.03394733192333753,1.0291583680680974,0.011086653706560382,0.007807004761629627
Albums-Chrisanne1-03.jams,0.9888707591719788,0.011132096641652628,0.0,0.0,0.0,0.02272007650008353,0.6109577092541006,0.01390845647827858,0.01390845647827858,0.5062416429346049,0.027744990482904155,0.01727799143183547,0.011553347793651787,0.17402059213990204,0.012541671785870255
Albums-Chrisanne1-04.jams,0.013451093393063442,0.004468368175188124,0.0,0.0,0.01122725542325412,0.022500978732367866,0.0,0.006480369209096555,0.006480369209096555,0.021472570308275138,0.001127546005725294,0.02272007650008353,0.0038372573189395104,0.0018810393685372683,0.004709579231058769
Albums-Chrisanne1-05.jams,0.0055850833493378575,0.012793235478148781,0.0,0.044394119358453395,0.044394119358453395,0.01278939813690268,0.02202630632999891,0.006406874292548864,0.006406874292548864,0.014106381722178247,0.013175388747733168,0.03316686393519929,0.017262189820224316,0.013219508536751579,0.006406874292548864
Albums-Chrisanne1-06.jams,0.013451093393063442,0.004468368175188124,0.0,0.0,0.0,1.0000090168721834,1.0227200765000835,0.002840282143508157,0.002840282143508157,0.0054768442960679104,0.0,0.01122725542325412,0.0038372573189395104,0.00825142202993757,0.002840282143508157
Albums-Chrisanne1-07.jams,1.5658631692194163,1.0512892228344746,0.007992790753530621,0.024247546246677347,0.008037319065418259,1.5827352569860693,1.5611157587667883,1.0067243388462277,1.0067243388462277,0.0014915556454581933,1.0096501700337193,0.9840584561309785,0.014513996573389797,1.3272075875605969,1.0054548703084651
Albums-Chrisanne1-08.jams,0.014450994922265302,0.8283420272279242,0.007992790753530621,0.007992790753530621,0.007992790753530621,0.9893617726726747,1.5849625007211563,0.9915645849839074,0.9915645849839074,0.014498126999352837,1.0,0.9840584561309785,0.02857396118825555,1.5873689984282513,0.9903083803302056
Albums-Chrisanne1-12.jams,0.9808959227674721,0.9949750826672479,0.056583528366367514,0.0,0.0,1.001961956011842,1.0,1.9978617800275895,1.9978617800275895,0.9532295778375498,1.0,0.7013416844354848,1.0,1.114238234101041,1.0230723019628767
Albums-Chrisanne1-13.jams,0.9523359828859029,0.9666860394920485,0.056583528366367514,0.03562390973072122,0.02856915219677092,0.9305315427770665,0.9573556625915063,0.9675117623377736,0.9675117623377736,0.9692260586206277,0.965784284662087,0.9573556625915063,0.9758221856988347,1.5139344064566238,0.9675117623377736
Albums-Chrisanne1-14.jams,0.7007905160185035,0.9879203310242743,0.056583528366367514,0.0,0.0,0.6122514685531738,1.0,1.9854197784044945,1.9854197784044945,0.441399286356793,0.5994620704162712,1.1202942337177118,1.0,0.4062637922128277,0.9854197498407296
Albums-Chrisanne2-01.jams,1.085084678628649,0.7731392117445882,0.05062607306996814,0.05062607306996814,0.05062607306996814,0.012326884557164393,0.09953567355091437,0.04635202419765713,1.0463520241976572,0.01040645921787986,0.030588319833422854,0.017073513358941406,0.02907420910404295,0.2736877566919022,0.044383293900504425
Albums-Chrisanne2-02.jams,0.0361734031827609,0.024200969631184805,0.05062607306996814,0.05062607306996814,0.05062607306996814,0.02420145941898038,0.017073513358941406,0.0245477315511307,0.0245477315511307,0.026400449550390913,0.022156413652167473,0.017073513358941406,0.02907420910404295,0.022511546912571085,0.02521327616492901
Albums-Chrisanne2-03.jams,0.38847821788121645,0.08508320521792481,0.0,0.0,0.0,0.011132702421028743,0.0,0.001653348087915801,0.9983467378852565,0.005587509493947555,0.005143303275959625,0.1622714288988771,0.988533214774453,0.4998535353193759,0.003009851363753364
Albums-Chrisanne2-04.jams,0.04305811380111438,0.0242009757727255,0.021695071099318976,0.021695071099318976,0.021695071099318976,0.028890572503522647,0.021695071099318976,0.021882178665595397,0.021882178665595397,,0.023846741954367662,0.010888316142736155,0.01446350186824337,0.013630083974095543,0.9772691443130332
Albums-Chrisanne2-05.jams,0.04997920270779139,0.03160088388030472,0.044394119358453436,0.01122725542325412,0.044394119358453436,0.04076095183937147,0.044394119358453436,0.03885272253812655,0.03885272253812655,0.04251301816988592,0.03891898929230235,0.0552824355011896,0.027131929538229127,0.04219561398628914,0.03885272253812655
Albums-Chrisanne2-06.jams,0.04997920270779139,0.013453538845010897,0.0,0.01122725542325412,0.02236781302845451,0.013451093393063442,0.01122725542325412,0.01837624086085831,0.01837624086085831,0.026512376743552515,0.01903466936433698,0.01122725542325412,0.027131929538229127,0.01509162942248294,0.01837624086085831
Albums-Chrisanne2-07.jams,0.034458605558681084,1.0023796223535282,0.0,1.0,0.0,1.0023799213349303,0.00831526821200374,1.000344795565434,1.000344795565434,,1.0,0.9672100648823306,0.021467705001870657,1.0133777423249406,1.000344795565434
Albums-Chrisanne2-11.jams,0.9808959227674721,1.0089142831165938,1.0,0.0,0.0,1.001961956011842,1.0,1.0024129043470444,1.0024129043470444,0.9212398923967856,1.0086822430998008,0.98564470702293,1.0,1.0060141294506197,1.0024129043470444
Albums-Chrisanne2-12.jams,0.980905135082674,0.9952551916888193,0.0,0.0,0.0,1.0023781626216903,1.0,1.0033293213899253,1.0033293213899253,0.9977952108173984,1.001415100693044,1.0142138592197008,0.020364493001151507,0.9915524826755038,1.0033293213899253
Albums-Chrisanne3-01.jams,0.012326884557164393,0.4673307745435769,0.0,0.0,0.0,0.016937347038850636,0.01727799143183547,0.5812023574526614,0.5812023574526614,0.02158294391035269,0.43803932464045936,0.01727799143183547,0.008732736542602117,0.3809112395317758,0.42284450404047336
Albums-Chrisanne3-02.jams,1.085084678628649,0.0422226559998507,0.0,0.0,0.0,0.03017462068716932,0.05062607306996814,0.056155247284073194,0.056155247284073194,,0.006853671041062473,0.017073513358941406,0.008732736542602117,0.013096381856000034,0.056155247284073194
Albums-Chrisanne3-03.jams,1.0361767531106998,0.06042116410422015,0.06711419585853703,0.05062607306996814,0.06711419585853703,0.05432093832667352,0.06711419585853703,0.0755638268794299,0.0755638268794299,0.026400449550390913,0.06875269125429075,0.06711419585853703,0.07104346303789742,0.05570800134049734,0.07749058986787812
Albums-Chrisanne3-04.jams,0.04305811380111438,0.012793235478148781,0.010888316142736155,0.021695071099318976,0.021695071099318976,0.0055850833493378575,0.0,0.011610450454412002,0.011610450454412002,0.030100613209527134,0.9978157527381242,0.010888316142736155,0.01446350186824337,0.00018578967058189807,0.010741956756551558
Albums-Chrisanne3-05.jams,0.04997920270779139,0.04997940956606706,0.0552824355011896,0.0552824355011896,0.0552824355011896,0.04997920270779139,0.044394119358453436,0.04919782891901123,0.04919782891901123,0.04251301816988592,0.05093696522522534,0.0552824355011896,0.05885762122669671,0.04883558532115207,0.048338319160790656
Albums-Chrisanne3-06.jams,0.013451093393063442,0.004468368175188124,0.0,0.0,0.0,0.004467684013093359,0.0,0.001161578026591042,0.001161578026591042,0.0054768442960679104,0.002252451731378552,0.02272007650008353,0.0038372573189395104,0.00556841210790096,0.00027340988542816905
Albums-Chrisanne3-07.jams,0.566991459629829,0.5832952985263912,0.0,0.5849625007211563,0.5849625007211563,0.58329690105069,1.5849625007211563,0.5898924945635221,0.5898924945635221,0.9922353539533634,1.0049834075142556,0.597453444904353,1.5926941375623995,1.4812507198571634,0.5898924945635221
Albums-Chrisanne3-08.jams,0.014450994922265302,0.9893614862535153,1.0,1.0,0.007992790753530621,1.014452614055011,1.016119665363277,1.004186614289495,1.004186614289495,0.014498126999352837,1.0128812912967322,1.016119665363277,0.02857396118825555,1.0075860437177155,1.004186614289495
Albums-Chrisanne3-09.jams,0.5827400585591113,0.5994149650063121,0.57298985905508,0.57298985905508,0.57298985905508,0.6035603795140336,1.6092100469678334,0.6004444818326911,0.6004444818326911,0.5932940306163096,0.5934028635218089,0.6214883767462701,0.02857396118825555,1.6021362047145966,0.5994866012980798
Albums-Chrisanne3-13.jams,0.980905135082674,1.0094690471398475,0.028569152196770954,0.028569152196770954,0.028569152196770954,1.0165297427184592,1.0142138592197008,1.0117382628363027,1.0117382628363027,0.9977952108173984,1.0113598621645479,1.0577154978562873,1.0043913378956055,1.0087676223003517,1.0128631578262313
Albums-Chrisanne3-14.jams,0.04767099614616679,0.9949750826672479,0.0,0.0,0.0,0.9949737600032991,0.98564470702293,0.9803606333468917,0.9803606333468917,1.0012123731023672,0.994240730711315,0.98564470702293,0.0,1.0017756071226713,0.9803606333468917
Albums-Chrisanne3-15.jams,0.980905135082674,0.9664003323665656,0.028014376169596473,0.9719856238304035,0.028014376169596473,0.980905135082674,1.9719856238304034,0.9685372680676048,0.9685372680676048,0.9977952108173984,0.9733734979546459,1.0142138592197008,1.0043913378956055,1.0327590461021947,0.9949690241320963
Albums-Commitments-08.jams,0.023636177332655328,1.0221703686524228,0.017702001733458983,0.017702001733458983,0.017702001733458983,1.0165233917948209,1.017702001733459,1.0151430435584177,1.0151430435584177,0.011144649202156326,1.017702001733459,0.026635126503466736,0.016277820925909483,0.018093898053881986,1.0158444369490534
Albums-Commitments-10.jams,0.023636177332655328,1.0221703686524228,0.026635126503466736,0.017702001733458983,0.026635126503466736,1.0221705830480439,1.017702001733459,0.024285269129822127,0.024285269129822127,1.018806709669899,0.024844070977478695,0.026635126503466736,0.016277820925909483,1.0257572314630143,1.0228750446803834
Albums-Commitments-11.jams,0.030394157924032595,0.030394012202011118,0.0648511443499679,0.0159415438690215,0.048363021561399,0.03659904922686201,0.048363021561399,0.0367036770917297,0.0367036770917297,0.4409584563274679,0.03693244078499477,0.03206120923229856,0.04443375438203844,0.5475745713417899,0.0367036770917297
Albums-Fire-01.jams,0.023633106565081,0.0111321022248717,0.0,0.0,0.0,0.0025152730423816947,0.0,0.0036448456785865726,0.0036448456785865726,0.008341145018347568,0.0034946202978678688,0.011681805047635324,0.011587974275211825,0.001303668233836067,1.0036448456785865
Albums-Fire-02.jams,0.020235488401988754,0.005585291463837719,0.0,0.0,0.0,0.0016794973966794862,0.0,0.002566394306163379,0.002566394306163379,0.006187526534783763,0.0027770846705736842,0.013939190957873729,0.007649883168444964,0.0027770846705736842,0.002566394306163379
Albums-Fire-03.jams,0.14742698181427424,0.16097285357601793,0.15497465997634088,0.15497465997634088,0.15497465997634088,0.16097355552638343,0.15497465997634088,0.15917439874088496,0.15917439874088496,0.1602284855748304,0.15795235977623645,0.14017765804826027,0.15839954530677533,0.1606375545061163,0.15917439874088496
Albums-Fire-07.jams,0.9820311363626334,1.0066930317543166,0.008220506804968527,0.0,0.0,1.006692883519863,1.0,1.0044603892318271,1.0044603892318271,0.9927294621348541,1.0032825839893016,0.40414918313610754,0.0038475165041219604,1.0056013028302133,1.0038121075128008
Albums-Fire-08.jams,0.023633106565081,0.0111321022248717,0.0,0.0,0.0,0.0025152730423816947,0.0,0.0036448456785865726,0.0036448456785865726,0.008341145018347568,0.0023288060599728753,0.011681805047635324,0.011587974275211825,0.0030631592236489463,0.003185121352992879
Albums-Fire-09.jams,0.27738969881086384,0.24262449002091122,0.253756592245783,0.253756592245783,0.253756592245783,0.25124131920340126,0.253756592245783,0.25011174656719654,0.25011174656719654,0.2620977372641305,0.25142778618581013,0.24207478719814773,0.2653445665209948,0.2507050923415877,0.25057147089279025
Albums-Fire-10.jams,0.019104077232527907,0.008914283116593884,0.0,0.014499569695115089,0.014499569695115089,0.01583358622949301,0.029146345659516508,0.013279623920925437,0.013279623920925437,0.0012123731023673094,0.014499569695115089,0.014499569695115089,0.0,0.015024281481546194,0.012705623140905615
Albums-Fire-12.jams,0.9893617726726747,1.0019615226144074,0.008037319065418259,0.008037319065418259,0.008037319065418259,1.0019617954942581,1.0,1.002919440075276,1.002919440075276,0.9931618271879613,1.00320955647589,1.016119665363277,0.014513996573389797,0.009706652488842888,1.002919440075276
Albums-Fire-13.jams,0.014452614055010913,0.01445246833298962,0.5525410230287786,0.0,0.0324214776923775,0.020657505357840486,0.0161196653632769,0.5654821455828053,0.5654821455828053,0.9985084443545418,0.02099089691597307,0.0161196653632769,0.028492210513016966,0.5666474047509568,0.43451785441719465
