Tolerance (%),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.019,0.5573770491803278,0.29508196721311475,0.4918032786885246,0.2786885245901639,0.45901639344262296,0.45901639344262296,0.5245901639344263,0.4262295081967213,0.4098360655737705
0.0195,0.5573770491803278,0.29508196721311475,0.5081967213114754,0.29508196721311475,0.45901639344262296,0.45901639344262296,0.5245901639344263,0.4262295081967213,0.4098360655737705
0.02,0.5573770491803278,0.3114754098360656,0.5245901639344263,0.29508196721311475,0.45901639344262296,0.45901639344262296,0.5409836065573771,0.45901639344262296,0.4262295081967213
0.0205,0.5573770491803278,0.32786885245901637,0.5409836065573771,0.29508196721311475,0.47540983606557374,0.47540983606557374,0.5573770491803278,0.45901639344262296,0.4426229508196721
0.021,0.5573770491803278,0.32786885245901637,0.5409836065573771,0.3114754098360656,0.4918032786885246,0.4918032786885246,0.5573770491803278,0.45901639344262296,0.4426229508196721
0.0215,0.5573770491803278,0.3442622950819672,0.5409836065573771,0.3114754098360656,0.4918032786885246,0.4918032786885246,0.5737704918032787,0.4918032786885246,0.4918032786885246
0.022,0.5737704918032787,0.36065573770491804,0.5409836065573771,0.32786885245901637,0.5081967213114754,0.5081967213114754,0.5901639344262295,0.5081967213114754,0.4918032786885246
0.0225,0.5737704918032787,0.36065573770491804,0.5409836065573771,0.32786885245901637,0.5081967213114754,0.5081967213114754,0.5901639344262295,0.5081967213114754,0.4918032786885246
0.023,0.5737704918032787,0.3770491803278688,0.5409836065573771,0.32786885245901637,0.5245901639344263,0.5245901639344263,0.5901639344262295,0.5245901639344263,0.4918032786885246
0.0235,0.5737704918032787,0.3770491803278688,0.5409836065573771,0.32786885245901637,0.5409836065573771,0.5409836065573771,0.5901639344262295,0.5409836065573771,0.4918032786885246
0.024,0.5737704918032787,0.3770491803278688,0.5409836065573771,0.32786885245901637,0.5573770491803278,0.5573770491803278,0.5901639344262295,0.5409836065573771,0.4918032786885246
0.0245,0.5737704918032787,0.4262295081967213,0.5409836065573771,0.3442622950819672,0.5573770491803278,0.5737704918032787,0.5901639344262295,0.5409836065573771,0.4918032786885246
0.025,0.5737704918032787,0.4426229508196721,0.5573770491803278,0.3442622950819672,0.5573770491803278,0.5737704918032787,0.5901639344262295,0.5409836065573771,0.4918032786885246
0.0255,0.5901639344262295,0.4426229508196721,0.5737704918032787,0.3442622950819672,0.5573770491803278,0.5737704918032787,0.5901639344262295,0.5409836065573771,0.4918032786885246
0.026,0.6065573770491803,0.4426229508196721,0.5737704918032787,0.3442622950819672,0.5573770491803278,0.5737704918032787,0.5901639344262295,0.5409836065573771,0.4918032786885246
0.0265,0.6065573770491803,0.45901639344262296,0.5737704918032787,0.36065573770491804,0.5573770491803278,0.5737704918032787,0.5901639344262295,0.5409836065573771,0.4918032786885246
0.027,0.6065573770491803,0.45901639344262296,0.5737704918032787,0.36065573770491804,0.5573770491803278,0.5737704918032787,0.5901639344262295,0.5409836065573771,0.4918032786885246
0.0275,0.6065573770491803,0.45901639344262296,0.5737704918032787,0.36065573770491804,0.5737704918032787,0.5901639344262295,0.5901639344262295,0.5409836065573771,0.5081967213114754
0.028,0.6229508196721312,0.45901639344262296,0.5737704918032787,0.36065573770491804,0.5737704918032787,0.5901639344262295,0.5901639344262295,0.5573770491803278,0.5245901639344263
0.0285,0.639344262295082,0.47540983606557374,0.5901639344262295,0.36065573770491804,0.5737704918032787,0.5901639344262295,0.5901639344262295,0.5737704918032787,0.5245901639344263
0.029,0.6557377049180327,0.4918032786885246,0.5901639344262295,0.36065573770491804,0.5737704918032787,0.5901639344262295,0.5901639344262295,0.5737704918032787,0.5245901639344263
0.0295,0.6721311475409836,0.4918032786885246,0.5901639344262295,0.36065573770491804,0.5737704918032787,0.5901639344262295,0.5901639344262295,0.5737704918032787,0.5573770491803278
0.03,0.6721311475409836,0.4918032786885246,0.5901639344262295,0.36065573770491804,0.5737704918032787,0.5901639344262295,0.5901639344262295,0.5737704918032787,0.5573770491803278
0.0305,0.6721311475409836,0.4918032786885246,0.5901639344262295,0.36065573770491804,0.5737704918032787,0.5901639344262295,0.5901639344262295,0.5737704918032787,0.5573770491803278
0.031,0.6721311475409836,0.5245901639344263,0.5901639344262295,0.36065573770491804,0.5737704918032787,0.5901639344262295,0.5901639344262295,0.5901639344262295,0.5573770491803278
0.0315,0.7049180327868853,0.5409836065573771,0.5901639344262295,0.36065573770491804,0.5737704918032787,0.5901639344262295,0.5901639344262295,0.5901639344262295,0.5737704918032787
0.032,0.7049180327868853,0.5409836065573771,0.5901639344262295,0.36065573770491804,0.5737704918032787,0.5901639344262295,0.5901639344262295,0.6065573770491803,0.5901639344262295
0.0325,0.7049180327868853,0.5573770491803278,0.5901639344262295,0.36065573770491804,0.5737704918032787,0.5901639344262295,0.5901639344262295,0.6065573770491803,0.5901639344262295
0.033,0.7049180327868853,0.5573770491803278,0.6065573770491803,0.36065573770491804,0.5737704918032787,0.5901639344262295,0.6065573770491803,0.6229508196721312,0.5901639344262295
0.0335,0.7049180327868853,0.5573770491803278,0.6065573770491803,0.3770491803278688,0.5737704918032787,0.5901639344262295,0.6229508196721312,0.6229508196721312,0.6065573770491803
0.034,0.7049180327868853,0.5573770491803278,0.6065573770491803,0.3770491803278688,0.5737704918032787,0.5901639344262295,0.6229508196721312,0.6229508196721312,0.6065573770491803
0.0345,0.7049180327868853,0.5737704918032787,0.6229508196721312,0.3770491803278688,0.5737704918032787,0.5901639344262295,0.6229508196721312,0.6229508196721312,0.6065573770491803
0.035,0.7049180327868853,0.5737704918032787,0.6229508196721312,0.4262295081967213,0.5901639344262295,0.6065573770491803,0.6229508196721312,0.6229508196721312,0.6229508196721312
0.0355,0.7049180327868853,0.5901639344262295,0.6229508196721312,0.4262295081967213,0.5901639344262295,0.6065573770491803,0.6229508196721312,0.6229508196721312,0.6229508196721312
0.036,0.7049180327868853,0.5901639344262295,0.6229508196721312,0.4262295081967213,0.5901639344262295,0.6065573770491803,0.6229508196721312,0.6229508196721312,0.6229508196721312
0.0365,0.7049180327868853,0.5901639344262295,0.6229508196721312,0.45901639344262296,0.6065573770491803,0.6229508196721312,0.6229508196721312,0.6229508196721312,0.6229508196721312
0.037,0.7049180327868853,0.5901639344262295,0.6229508196721312,0.45901639344262296,0.6065573770491803,0.6229508196721312,0.6229508196721312,0.6229508196721312,0.6229508196721312
0.0375,0.7049180327868853,0.5901639344262295,0.6229508196721312,0.45901639344262296,0.6065573770491803,0.6229508196721312,0.639344262295082,0.639344262295082,0.6229508196721312
0.038,0.7213114754098361,0.5901639344262295,0.6229508196721312,0.45901639344262296,0.6065573770491803,0.6229508196721312,0.639344262295082,0.639344262295082,0.6229508196721312
0.0385,0.7213114754098361,0.5901639344262295,0.6229508196721312,0.45901639344262296,0.6065573770491803,0.6229508196721312,0.639344262295082,0.639344262295082,0.6229508196721312
0.039,0.7377049180327869,0.6229508196721312,0.639344262295082,0.45901639344262296,0.6065573770491803,0.6229508196721312,0.639344262295082,0.639344262295082,0.6229508196721312
0.0395,0.7540983606557377,0.6229508196721312,0.6721311475409836,0.45901639344262296,0.6065573770491803,0.6229508196721312,0.639344262295082,0.639344262295082,0.6229508196721312
0.04,0.7540983606557377,0.6229508196721312,0.6721311475409836,0.45901639344262296,0.6065573770491803,0.6229508196721312,0.639344262295082,0.639344262295082,0.6229508196721312
0.0405,0.7540983606557377,0.6229508196721312,0.6721311475409836,0.45901639344262296,0.6229508196721312,0.639344262295082,0.639344262295082,0.639344262295082,0.639344262295082
0.041,0.7540983606557377,0.6229508196721312,0.6721311475409836,0.45901639344262296,0.6229508196721312,0.639344262295082,0.639344262295082,0.639344262295082,0.639344262295082
0.0415,0.7540983606557377,0.6229508196721312,0.6721311475409836,0.45901639344262296,0.6229508196721312,0.639344262295082,0.639344262295082,0.639344262295082,0.639344262295082
0.042,0.7540983606557377,0.6229508196721312,0.6721311475409836,0.45901639344262296,0.6229508196721312,0.639344262295082,0.639344262295082,0.6557377049180327,0.639344262295082
0.0425,0.7540983606557377,0.639344262295082,0.6721311475409836,0.47540983606557374,0.6229508196721312,0.639344262295082,0.639344262295082,0.6557377049180327,0.639344262295082
0.043,0.7540983606557377,0.639344262295082,0.6721311475409836,0.47540983606557374,0.6229508196721312,0.639344262295082,0.639344262295082,0.6557377049180327,0.639344262295082
0.0435,0.7540983606557377,0.639344262295082,0.6721311475409836,0.47540983606557374,0.6229508196721312,0.639344262295082,0.639344262295082,0.6557377049180327,0.639344262295082
0.044,0.7540983606557377,0.639344262295082,0.6721311475409836,0.47540983606557374,0.6229508196721312,0.639344262295082,0.639344262295082,0.6557377049180327,0.639344262295082
0.0445,0.7540983606557377,0.639344262295082,0.6721311475409836,0.47540983606557374,0.6229508196721312,0.639344262295082,0.639344262295082,0.6557377049180327,0.639344262295082
0.045,0.7540983606557377,0.639344262295082,0.6721311475409836,0.47540983606557374,0.6229508196721312,0.639344262295082,0.639344262295082,0.6557377049180327,0.639344262295082
0.0455,0.7540983606557377,0.639344262295082,0.6721311475409836,0.47540983606557374,0.6229508196721312,0.639344262295082,0.6557377049180327,0.6721311475409836,0.639344262295082
0.046,0.7540983606557377,0.639344262295082,0.6721311475409836,0.47540983606557374,0.6229508196721312,0.639344262295082,0.6557377049180327,0.6721311475409836,0.639344262295082
0.0465,0.7704918032786885,0.6557377049180327,0.6721311475409836,0.4918032786885246,0.6229508196721312,0.639344262295082,0.6557377049180327,0.6721311475409836,0.639344262295082
0.047,0.7704918032786885,0.6557377049180327,0.6721311475409836,0.5081967213114754,0.639344262295082,0.6557377049180327,0.6557377049180327,0.6721311475409836,0.639344262295082
0.0475,0.7704918032786885,0.6557377049180327,0.6721311475409836,0.5245901639344263,0.639344262295082,0.6557377049180327,0.6557377049180327,0.6721311475409836,0.639344262295082
0.048,0.7704918032786885,0.6557377049180327,0.6721311475409836,0.5245901639344263,0.639344262295082,0.6557377049180327,0.6557377049180327,0.6885245901639344,0.639344262295082
0.0485,0.7704918032786885,0.6557377049180327,0.6721311475409836,0.5245901639344263,0.639344262295082,0.6557377049180327,0.6557377049180327,0.6885245901639344,0.639344262295082
0.049,0.7704918032786885,0.6557377049180327,0.6721311475409836,0.5245901639344263,0.639344262295082,0.6557377049180327,0.6557377049180327,0.6885245901639344,0.639344262295082
0.0495,0.7704918032786885,0.6557377049180327,0.6721311475409836,0.5245901639344263,0.639344262295082,0.6557377049180327,0.6557377049180327,0.6885245901639344,0.639344262295082
0.05,0.7704918032786885,0.6557377049180327,0.6721311475409836,0.5245901639344263,0.639344262295082,0.6557377049180327,0.6557377049180327,0.6885245901639344,0.639344262295082
