Tempo (BPM),boeck2015/tempodetector2016_default,boeck2015/tempodetector2016_default_lowerci,boeck2015/tempodetector2016_default_upperci,davies2009/mirex_qm_tempotracker,davies2009/mirex_qm_tempotracker_lowerci,davies2009/mirex_qm_tempotracker_upperci,percival2014/stem,percival2014/stem_lowerci,percival2014/stem_upperci,schreiber2017/ismir2017,schreiber2017/ismir2017_lowerci,schreiber2017/ismir2017_upperci,schreiber2017/mirex2017,schreiber2017/mirex2017_lowerci,schreiber2017/mirex2017_upperci,schreiber2018/cnn,schreiber2018/cnn_lowerci,schreiber2018/cnn_upperci,schreiber2018/fcn,schreiber2018/fcn_lowerci,schreiber2018/fcn_upperci,schreiber2018/ismir2018,schreiber2018/ismir2018_lowerci,schreiber2018/ismir2018_upperci
44.43589,0.005461761715046087,-0.03834950295506996,0.049273026385162136,0.02341123840504873,-0.061055841357951016,0.10787831816804848,-0.030850739788692898,-0.05829005382753397,-0.003411425749851822,-0.003338752484113125,-0.02378193117564678,0.01710442620742053,-0.0033397754187709378,-0.02130281171012111,0.014623260872579234,-0.02346338522315146,-0.07304712490598049,0.026120354459677572,0.12637712555774566,0.07717533779152139,0.17557891332396994,-0.09918232522212467,-0.14865130989094982,-0.0497133405532995
45.61754939393939,0.2620235045073596,0.22587589722974966,0.2981711117849696,0.2142158056443928,0.1445240756715273,0.2839075356172583,-0.0296833959285737,-0.05619841965318383,-0.003168372203963564,0.032990484146051866,0.016123315384506842,0.04985765290759689,0.03324335286059492,0.018422489179476684,0.04806421654171315,0.1637859309450131,0.12287559514654184,0.20469626674348435,0.1145860547274059,0.07399085815133143,0.15518125130348037,-0.01795047738474634,-0.05876613161648853,0.022865176846995856
46.79920878787879,0.36752046566800106,0.329366653242678,0.4056742780933241,0.29038015904949954,0.21682051310778938,0.3639398049912097,-0.02851715221864773,-0.054113526766124416,-0.0029207776711710418,0.05444767380928088,0.0366443711416414,0.07225097647692036,0.05470263645952293,0.039059209537018844,0.07034606338202702,0.23231233110367122,0.18913145701913192,0.2754932051882105,0.0907774212153255,0.047929176692871674,0.13362566573777934,0.0226570660391264,-0.0204238716178266,0.0657380036960794
47.98086818181818,0.36219648932334086,0.32603280546515984,0.3983601731815219,0.2827593429143256,0.2130366176752052,0.35248206815344596,-0.027352726089075626,-0.05203689939153837,-0.002668552786612887,0.06363241135424767,0.0467577409510167,0.08050708175747864,0.06372619442733539,0.04889873919487954,0.07855364965979124,0.21539748720441731,0.174468956610794,0.25632601779804065,0.059876486614059476,0.019263235400411277,0.10048973782770768,0.032777796986173,-0.008056009931271958,0.07361160390361796
49.16252757575758,0.28629541959975163,0.25365771663744824,0.318933122562055,0.22220840153282823,0.1592836838795984,0.28513311918605805,-0.02619083497001799,-0.04997008677110901,-0.002411583168926968,0.06314429162962625,0.04791491172554235,0.07837367153371014,0.06300214581335493,0.04962037637134968,0.07638391525536019,0.14632307119884685,0.1093850969195469,0.1832610454781468,0.026808512516162397,-0.009844922312065026,0.06346194734438981,0.02254920739307377,-0.014303278825365723,0.05940169361151326
50.34418696969697,0.18006110062360658,0.14737942511557944,0.21274277613163373,0.13958237919896613,0.07657288351992501,0.20259187487800723,-0.025032196291635462,-0.04791466803679687,-0.002149724546474052,0.05558290948409057,0.040333011144473706,0.07083280782370743,0.05521860966690413,0.041818811061837595,0.06861840827197067,0.05837075503855613,0.021383014488486,0.09535849558862625,-0.0035012394858105478,-0.04020405722682376,0.03320157825520267,0.0021087891965088923,-0.03479334811524269,0.03901092650826048
51.52584636363636,0.08369206719085942,0.048349282154213885,0.11903485222750496,0.06570132572090859,-0.002438726049228679,0.13384137749104585,-0.023877528499510078,-0.0458722598373212,-0.0018827971616989549,0.04354674507011609,0.027055121844881014,0.06003836829535117,0.04306245960934678,0.028571580721668908,0.05755333849702465,-0.01521706670790747,-0.05521653867290096,0.02478240525708602,-0.026134335919458823,-0.06582568519992035,0.013557013361002714,-0.018416395253295928,-0.05832329372555065,0.021490503218958797
52.70750575757576,0.024143104628559675,-0.011255533929060826,0.05954174318618018,0.02115653232021651,-0.047091203714384716,0.08940426835481774,-0.022727846843147412,-0.04384489721200807,-0.0016107964742867534,0.02930845696982591,0.01279077141750578,0.04582614252214604,0.028856535282395915,0.01434275591850884,0.04337031464628299,-0.05267863306507303,-0.09274131768702235,-0.01261594844312372,-0.038168177544104134,-0.07792225254375454,0.0015858974555462632,-0.031947813098619576,-0.07191777793048787,0.008022151733248724
53.88916515151515,-0.0032048925443292076,-0.03498684510252455,0.028577060013866132,0.0021533179925223595,-0.059121533166661265,0.06342816915170599,-0.021584874170357808,-0.041835538592819396,-0.00133420974789622,0.014363925655083223,-0.00046614465229628116,0.029193995962462728,0.014055797548351956,0.0010248939323180741,0.027086701164385836,-0.059622700170207626,-0.09559217227112349,-0.023653228069291772,-0.04143835329314999,-0.07713074647875838,-0.005745960107541595,-0.038674808116493826,-0.07456103362687304,-0.0027885826061146146
55.07082454545455,-0.007575800278013078,-0.03339248061057766,0.0182408800545515,0.0013405251037499066,-0.048433422607785624,0.05111447281528544,-0.02045043652585554,-0.03984728313250696,-0.0010535899192041162,9.574543593555973e-05,-0.011950814124369014,0.012142304996240133,-1.136511266468243e-05,-0.01059645023239117,0.010573720007061806,-0.04564977005254585,-0.07486799889673282,-0.016431541208358887,-0.038474391422332374,-0.06746754731764093,-0.009481235527023811,-0.03984667909249515,-0.06899728620662243,-0.010696071978367881
56.25248393939394,0.0018065054773027112,-0.017852402169563217,0.02146541312416864,0.011366996019823258,-0.026534911920166646,0.04926890395981316,-0.01932635995435492,-0.03788324353789964,-0.0007694763708101966,-0.012113489377569203,-0.021286713773882283,-0.002940264981256123,-0.012016564220533224,-0.02007690381967356,-0.00395622462139289,-0.02036034474132223,-0.04260946643526567,0.0018887769526212163,-0.03180582018738727,-0.053883553141228946,-0.009728087233545592,-0.03671272481219989,-0.058910353853755815,-0.014515095770643974
57.43414333333334,0.015718148771413032,6.295875936072892e-05,0.031373338783465335,0.024881573106666555,-0.005301262139240443,0.05506440835257355,-0.01821447050057024,-0.03594655397363258,-0.000482387027507903,-0.02088118447538337,-0.028186197222130234,-0.013576171728636503,-0.020631411295133087,-0.02705018848524458,-0.014212634105021594,0.006645073734229054,-0.011072809373863624,0.02436295684232173,-0.023962167844050544,-0.0415435671077498,-0.006380768580351293,-0.030522244061184395,-0.0481991214698846,-0.012845366652484185
58.61580272727273,0.02502301269187296,0.010795048931199288,0.03925097645254663,0.034601228648746166,0.007170051783914777,0.062032405513577554,-0.017116596611743473,-0.03404038762160485,-0.000192805601882097,-0.02484635238191453,-0.03148539391075946,-0.0182073108530696,-0.024548372294451823,-0.030381973111716688,-0.018714771477186958,0.025860471076953356,0.009757862384007374,0.04196307976989934,-0.017450167099059152,-0.03342873467909292,-0.0014715995190253822,-0.022521804827278072,-0.0385871461600395,-0.006456463494516649
59.79746212121212,0.0251772970105425,0.012019618055414084,0.03833497596567091,0.03680808525128961,0.011440392121059975,0.06217577838151925,-0.01603469245627501,-0.03216827530489261,9.889039234258282e-05,-0.023778663259757027,-0.029918289314172168,-0.017639037205341886,-0.02355119888914478,-0.028945972730086273,-0.01815642504820329,0.0327242535253445,0.017832947988886516,0.04761555906180248,-0.013583689129816598,-0.02836028442604705,0.0011929061664138537,-0.01381507599213308,-0.028671917569512886,0.0010417655852467261
60.97912151515152,0.018393022239492962,0.006968879816654287,0.029817164662331638,0.03302900758212834,0.011003531793660815,0.05505448337059586,-0.014970897152704412,-0.030334213952383875,0.0003924196469750514,-0.01911111339799991,-0.024441837966353325,-0.013780388829646493,-0.019029048290895453,-0.023713055622895187,-0.01434504095889572,0.02994863291523836,0.017019270837727335,0.042877994992749385,-0.011921769980597671,-0.024751534999525142,0.0009079950383298011,-0.005295505581211599,-0.018194944358548897,0.007603933196125701
62.16078090909091,0.007422983331812794,-0.002030509500794286,0.016876476164419875,0.025210679390482365,0.0069845692988593396,0.04343678948210539,-0.013927364624035703,-0.028542202875057116,0.0006874736269857108,-0.012409841199898908,-0.016821022769098,-0.007998659630699817,-0.012499583531396186,-0.0163756057396291,-0.008623561323163274,0.020828057987093307,0.010128993916815291,0.03152712205737132,-0.011882978678465411,-0.02249962605218805,-0.0012663313047427717,0.002160285656881686,-0.008514016843271398,0.01283458815703477
63.3424403030303,-0.00498002475941034,-0.013169231581093874,0.003209182062273195,0.01529978442557147,-0.0004888122061681086,0.03108838105731105,-0.012906248793272884,-0.02679619992168638,0.0009837023351406127,-0.005240985068709805,-0.009062226469937752,-0.0014197436674818582,-0.005480467642339393,-0.008838120530082066,-0.0021228147545967195,0.008656977481367512,-0.0006112210587256341,0.017925176021460657,-0.01288588425048301,-0.022082688292732584,-0.003689080208233435,0.0076756769735422115,-0.0015710715456355683,0.01692242549271999
64.5240996969697,-0.016063207081088382,-0.024047002031150178,-0.008079412131026588,0.005243006436615521,-0.010149560975808313,0.020635573849039357,-0.011909703583419966,-0.025100119678896825,0.0012807125120568932,0.0008293165923116547,-0.002896075679051077,0.0045547088636743865,0.0005106363445825379,-0.002762795717023328,0.003784068406188404,-0.003270159861480784,-0.012305881917570429,0.00576556219460886,-0.014349055723713616,-0.02331517408755844,-0.005382937359868792,0.010374047620165375,0.0013592375488859498,0.0193888576914448
65.7057590909091,-0.023171716567281092,-0.031047238709771465,-0.015296194424790719,-0.003065832837157634,-0.018249652843128808,0.01211798716881354,-0.010939865427940003,-0.023457834733681952,0.0015781038778019483,0.00429490528472827,0.0006200351877260232,0.007969775381730517,0.004013428895914037,0.0007843897178831179,0.007242468073944956,-0.011765670493991381,-0.020678853957648822,-0.002852487030333941,-0.015704350626817562,-0.02454887433369244,-0.006859826919942686,0.00943398680853487,0.0005414317303064405,0.018326541886763296
