Estimator,Size,Min,Max,Avg,Stdev,Sweet Oct. Start,Sweet Oct. Coverage
boeck2015/tempodetector2016_default,61,45.8,200.0,113.1827868852459,36.424093360080015,91.0,0.6721311475409836
davies2009/mirex_qm_tempotracker,61,70.7941,198.768,135.77465901639346,24.128401524457832,100.0,0.9672131147540983
percival2014/stem,61,59.2317,151.999,109.66348524590164,28.149016843523068,76.0,0.8360655737704918
schreiber2014/default,61,49.936157,129.40424,81.56038067213115,18.873894971364187,57.0,0.9180327868852459
schreiber2017/ismir2017,61,41.321037,151.7602,102.89409198360656,30.206794076619314,73.0,0.7540983606557377
schreiber2017/mirex2017,61,41.321037,151.7602,95.2973243442623,29.83062934790471,64.0,0.7540983606557377
schreiber2018/cnn,61,60.0,205.0,104.85245901639344,33.1500809780679,70.0,0.819672131147541
schreiber2018/fcn,61,57.0,205.0,99.1639344262295,28.548893923623297,67.0,0.8524590163934426
schreiber2018/ismir2018,61,64.0,205.0,108.91803278688525,33.57295294428101,77.0,0.7868852459016393
