τ,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017
0.0,,,,,,
0.005,0.0018068784615479889,0.022860477430743115,0.002206670030969314,-0.0038131166843940936,0.0022823453634054926,0.0022823453634054926
0.01,0.0014696616222800436,0.027010678493292417,0.0018050288209371281,-0.009004477649965013,0.001836804631419079,0.001836804631419079
0.015,0.0009986638653750005,0.026096521578546302,0.0014966429550884255,-0.008840198866857042,0.0014901678152349426,0.0014901678152349426
0.02,0.0009466891574414177,0.025620041070635844,0.0013711338721252584,-0.008523170011523114,0.001434700377516465,0.001434700377516465
0.025,0.0011876667128573849,0.02568585230206644,0.0013500249903657922,-0.007861512153857001,0.0013793346479928012,0.0013793346479928012
0.03,0.0011876667128573849,0.02568585230206644,0.0013500249903657922,-0.007861512153857001,0.0013793346479928012,0.0013793346479928012
0.035,0.0011750319605929446,0.02561583341834794,0.0013147911499167737,-0.007779320273762887,0.0013632196472161734,0.0013632196472161734
0.04,0.0024130679444045434,0.026768720774288678,0.002662673227850757,-0.008030680461195917,0.0025566986355617665,0.0025566986355617665
0.045,0.0024130679444045434,0.026768720774288678,0.002662673227850757,-0.008030680461195917,0.0025566986355617665,0.0025566986355617665
0.05,0.0024130679444045434,0.026768720774288678,0.002662673227850757,-0.008030680461195917,0.0025566986355617665,0.0025566986355617665
0.055,0.0024130679444045434,0.026768720774288678,0.002662673227850757,-0.008030680461195917,0.0025566986355617665,0.0025566986355617665
0.06,0.0024130679444045434,0.026768720774288678,0.002662673227850757,-0.008030680461195917,0.0025566986355617665,0.0025566986355617665
0.065,0.0024130679444045434,0.026768720774288678,0.002662673227850757,-0.008030680461195917,0.0025566986355617665,0.0025566986355617665
0.07,0.0024130679444045434,0.026768720774288678,0.002662673227850757,-0.008030680461195917,0.0025566986355617665,0.0025566986355617665
0.075,0.0024130679444045434,0.026768720774288678,0.002662673227850757,-0.008030680461195917,0.0025566986355617665,0.0025566986355617665
0.08,0.0024130679444045434,0.026768720774288678,0.002662673227850757,-0.008030680461195917,0.0025566986355617665,0.0025566986355617665
0.085,0.0024130679444045434,0.026768720774288678,0.002662673227850757,-0.008030680461195917,0.0025566986355617665,0.0025566986355617665
0.09,0.0024130679444045434,0.026768720774288678,0.002662673227850757,-0.008030680461195917,0.0025566986355617665,0.0025566986355617665
0.095,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.1,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.105,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.11,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.115,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.12,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.125,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.13,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.135,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.14,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.145,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.15,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.155,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.16,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.165,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.17,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.175,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.18,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.185,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.19,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.195,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.2,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.205,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.21,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.215,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.22,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.225,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.23,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.235,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.24,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.245,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.25,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.255,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.26,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.265,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.27,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.275,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.28,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.285,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.29,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.295,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
0.3,0.0023886935207236885,0.026619997658284437,0.0026688491061445546,-0.011185501277708997,0.002538695775392831,0.002538695775392831
