T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.6758215513475291,0.9787438443489013,0.7110923665749884,1.9268869852234016,1.6572522871427737,1.3213559405440578,0.8180845183327816,0.8180845183327816,1.4853495347779841,0.7098479139248937,1.3708119613685747
24.0,0.7969994416822842,1.013439208546313,0.8233636097829392,1.9094326016300691,1.4721455525289828,1.228112883948316,1.2209656961941464,0.8876323276914717,1.5006900241434262,0.533027167326852,1.2876355474347834
25.0,0.9056693871731198,0.798202884111649,0.6887442206838417,1.960601459199676,1.3857825081924129,1.1425153512344512,1.1440118918598778,0.9440118707582732,1.4413182362385313,0.9673244700606756,1.263723683302587
26.0,1.155527824398542,0.8138274689917392,0.7916387176047398,1.971856650433054,1.3545888415591016,1.1016054615093498,1.2586409794828146,0.9586409689320124,1.3800786670723952,1.2340515247766077,1.2347830003833373
27.0,1.1310139617878394,0.7614859081493291,0.7451031633501058,1.978749026856608,1.3434195545677419,1.082780519900153,1.2133837770460694,0.8800504349204009,1.3210543502990915,1.196223034359517,1.1951968634693804
28.0,1.1310139617878394,0.7614859081493291,0.7451031633501058,1.978749026856608,1.3434195545677419,1.082780519900153,1.2133837770460694,0.8800504349204009,1.3210543502990915,1.196223034359517,1.1951968634693804
29.0,1.1310139617878394,0.7614859081493291,0.7451031633501058,1.978749026856608,1.3434195545677419,1.082780519900153,1.2133837770460694,0.8800504349204009,1.3210543502990915,1.196223034359517,1.1951968634693804
30.0,1.14324021857533,0.8499953645567218,0.8379553777011607,1.9173141526155715,1.3087274498575363,1.1074719543921774,1.2119861701793928,0.8119861631455245,1.2587405387970383,1.091583403625758,1.1921811519020316
31.0,1.1384421094086261,0.8187058278971473,0.8367025419828144,1.9281166606327318,1.2974256117756502,1.0997024635390256,1.1691724381863124,0.7818216953507086,1.2313340498443825,1.0142622213314991,1.1641797153007107
32.0,1.1543081094735341,0.8333555525283216,0.8571612358949692,1.9199694620220367,1.2672584098426989,1.086551977640225,1.1300369718947287,0.850788835319279,1.1987079782267944,1.055938821220026,1.178567140914192
33.0,1.2059692208320576,0.8248806520221036,0.8472017476395601,1.9296547030900648,1.2668316058137634,1.09037003327939,1.1361432881547358,0.8701926818924025,1.2013193478816897,1.0625725964197832,1.1821375980601636
34.0,1.2059692208320576,0.8248806520221036,0.8472017476395601,1.9296547030900648,1.2668316058137634,1.09037003327939,1.1361432881547358,0.8701926818924025,1.2013193478816897,1.0625725964197832,1.1821375980601636
35.0,1.1678881485432033,0.8168327448629643,0.8177475234360824,1.8839751676019307,1.2208638865548544,1.1178471196007365,1.0831626464630448,0.8504558672189905,1.153122413689991,1.0738075152138937,1.1733845832758365
36.0,1.150472286442693,0.748287306119444,0.7468315516748925,1.865069519063521,1.2270377695265025,1.0693191741552586,1.0838035401975692,0.8028789945048821,1.1393579482476919,1.090398740317814,1.1441653436391126
37.0,1.1467094167185028,0.7561381353838736,0.7547571934843915,1.8360352494748142,1.219844942922607,1.0703083738950174,1.084357681471654,0.7777518705958048,1.1369354879837346,1.0897248231942094,1.141037249915963
38.0,1.068968708170014,0.7114277635469539,0.7011058961601059,1.7844628214906948,1.1915747458562564,1.0411080719525043,1.0921337704240217,0.7829414246212832,1.0917371382646104,1.044015594152213,1.1467479388218702
39.0,1.0116886133342848,0.6883964835905596,0.6851753314034088,1.729532176711903,1.1829066299775983,1.0231944236854371,1.0124558202727338,0.6528854577093093,1.0441382934966763,0.9911768735197474,1.1058714773384624
40.0,1.0116886133342848,0.6883964835905596,0.6851753314034088,1.729532176711903,1.1829066299775983,1.0231944236854371,1.0124558202727338,0.6528854577093093,1.0441382934966763,0.9911768735197474,1.1058714773384624
41.0,1.0116886133342848,0.6883964835905596,0.6851753314034088,1.729532176711903,1.1829066299775983,1.0231944236854371,1.0124558202727338,0.6528854577093093,1.0441382934966763,0.9911768735197474,1.1058714773384624
42.0,0.9597276105356654,0.6654530311425275,0.6618993382287832,1.7127509842963102,1.1548436643942956,0.9982285619199932,0.9807017600393214,0.6135406054862638,0.9913903257559071,0.9398201235068555,1.0608127972039822
43.0,0.9000054996063858,0.6150487843371915,0.6391392365041404,1.6389076751811398,1.0787086604591358,0.968151006505068,0.9463718395837036,0.5421237127170516,0.9445853680796941,0.8884241771776586,1.0056861288958432
44.0,0.8745129007709321,0.587754824359064,0.612846283111563,1.6210260047017542,1.0712645179627276,0.9595268687018172,0.911091209520427,0.5172190249608086,0.9236282798414897,0.9012667221580429,0.9919558627162823
45.0,0.8461638871357291,0.5663043069015432,0.5917924109057585,1.6153472698357085,1.0291507898256935,0.9350934996547207,0.9096440690974174,0.4657718845377986,0.874523732988381,0.847924361781892,0.9721675200975909
46.0,0.7411535306397266,0.48909847109085297,0.5057553596867725,1.5161717616836246,0.9134701250502196,0.8966587130279198,0.7881532876509486,0.34428110340747686,0.8260874281222967,0.7782939832068665,0.9207167214375506
47.0,0.7506487050091943,0.44446583045939536,0.47465119885335416,1.4579270574721779,0.8599540846504065,0.8677862163722393,0.7489029431856048,0.3261675296203936,0.7893696972332672,0.730061431299988,0.886596197404217
48.0,0.7729616959813241,0.4381017749408813,0.4677252894485785,1.4644834695278766,0.85810623720975,0.867668001357848,0.7520284003330012,0.33912404289721343,0.7876157364395907,0.7270903288808317,0.8825811552112159
49.0,0.7738138455522011,0.4141014368820949,0.4410919257602728,1.438800334557466,0.830288561168539,0.8225831723322877,0.7211068170689028,0.3433432560106288,0.7772742824714296,0.7254873843506836,0.8602072392008273
50.0,0.7888856998128505,0.4043217430387152,0.43090182971040975,1.4079790702779056,0.84443228487887,0.8037358545459145,0.7329115344555531,0.38385138091932663,0.7672696237139452,0.7158419211395298,0.8471507364502281
51.0,0.7029757412545871,0.3435727428068609,0.36161210898720614,1.365232129259689,0.7761770364533344,0.7525536962251748,0.6578981394139061,0.3748780914839093,0.751377966241471,0.7119544244137903,0.8132253221246447
52.0,0.6588701460804126,0.2894205883242894,0.3342360909617459,1.3078276780984686,0.7308566223934604,0.6845595735888804,0.6487305378218853,0.3627508868937261,0.7332718815911607,0.6626737194587431,0.7730165643486826
53.0,0.5927156722056586,0.2671797933969788,0.3196595118811694,1.2861472056310828,0.7190158699287021,0.6936376857484049,0.6084441679345278,0.3222191751928018,0.7214602752045444,0.6341473067267381,0.7574218491606247
54.0,0.5879211284063648,0.2360452631791978,0.28101268082028236,1.253213996225421,0.6826816110574552,0.6386899018977701,0.614520435200896,0.31665281561648506,0.6782543137316047,0.6004796127369265,0.7475706306342201
55.0,0.5665381364925337,0.2013583724034512,0.2531751235069219,1.2329972007420027,0.6499486375924718,0.5890349896915303,0.594113947766155,0.29435649166498895,0.6548710318732514,0.5727514195308858,0.7231128891981453
56.0,0.5322466387961468,0.18924372227484978,0.24228473562482408,1.1961644193538392,0.6028497536404719,0.5460576831654299,0.5333821375762612,0.2628442559691744,0.603705504020543,0.546599191538316,0.689154890683797
57.0,0.5162674241047921,0.17450234690217242,0.22742365978459844,1.2011472095466813,0.5939935975830039,0.5444679687874057,0.5164516955093371,0.2612984288379615,0.5967577107642295,0.5394327235247763,0.680624233599362
58.0,0.5272578651712266,0.17606872009209382,0.21615190646946053,1.1650518204124825,0.5782780522474521,0.5017389659937604,0.5030713638495975,0.24060923937494166,0.5904417014095699,0.545588014018858,0.6470821538318051
59.0,0.5217482672467235,0.1426620973726456,0.18322149098172838,1.1553850110826944,0.544605592989825,0.4730852264840054,0.4945718722817442,0.2735875939489114,0.6041436884771606,0.5587753561187935,0.6483596387269781
60.0,0.5244567492061691,0.138228351593219,0.17883847123055124,1.155343050374163,0.5357939769105996,0.4716650475213291,0.49405717343450833,0.2795724342767541,0.6069312792544244,0.5468776051059352,0.6427261791470966
61.0,0.5106962136976388,0.11241164197413037,0.16056009546627212,1.1152069617342864,0.5345646539603274,0.4533813153165697,0.4711853105662235,0.2605777124212602,0.568223407197527,0.5277011452970601,0.6016916661234136
62.0,0.5167462343924974,0.0905438674172165,0.15225698405317156,1.1010629649676709,0.5399919234737157,0.42678364629249627,0.4618681782027234,0.26740201508293654,0.5683868772206222,0.5288580278983303,0.6040378310080635
63.0,0.5075734254535815,0.0667162693820587,0.12133860623573006,1.0958791196428521,0.5042110081998238,0.3933744406255295,0.4448253501781416,0.28482535180772744,0.5670975293267397,0.5100781421713766,0.5922279297664139
