Estimator,Accuracy1,Accuracy2
schreiber2018/cnn,0.5877192982456141,0.9714912280701754
schreiber2018/ismir2018,0.5833333333333334,0.9605263157894737
boeck2015/tempodetector2016_default,0.5723684210526315,0.9956140350877193
schreiber2018/fcn,0.5021929824561403,0.9364035087719298
davies2009/mirex_qm_tempotracker,0.43640350877192985,0.9364035087719298
schreiber2017/mirex2017,0.3092105263157895,0.9451754385964912
schreiber2017/ismir2017,0.29605263157894735,0.9473684210526315
percival2014/stem,0.2675438596491228,0.9078947368421053
schreiber2014/default,0.22149122807017543,0.8925438596491229
