τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0,,,,,,,,,,,,
0.005,0.0037503361752588647,0.0027737983739913323,0.0026342389987058165,0.0020758664553490254,0.031635707745692555,-0.0011109902633366137,-0.0010625756730793792,-0.0010625756730793792,-0.0010625756730793792,-0.002538971614169904,-0.002538971614169904,-0.002538971614169904
0.01,0.0037503361752588647,0.0027737983739913323,0.0026342389987058165,0.0020758664553490254,0.031635707745692555,-0.0011109902633366137,-0.0010625756730793792,-0.0010625756730793792,-0.0010625756730793792,-0.002538971614169904,-0.002538971614169904,-0.002538971614169904
0.015,0.0037503361752588647,0.0027737983739913323,0.0026342389987058165,0.0020758664553490254,0.031635707745692555,-0.0011109902633366137,-0.0010625756730793792,-0.0010625756730793792,-0.0010625756730793792,-0.002538971614169904,-0.002538971614169904,-0.002538971614169904
0.02,0.5262509310135879,0.5293810657086919,0.5321130965427312,0.5305610795601212,0.556899538109778,0.5283866655212838,0.5282930556660329,0.5286328743801464,0.5286328743801464,0.3317169558995412,-0.0016163774337921045,0.5267044561399266
0.025,0.2626143524555467,0.26543853506646753,0.26628892711789437,0.26440637493372576,0.2887664003221579,0.2630843382837783,0.26289497368921105,0.26336007342591733,0.26336007342591733,0.16444552961733738,-0.00222113704932927,0.26193927973753006
0.03,0.2626143524555467,0.26543853506646753,0.26628892711789437,0.26440637493372576,0.2887664003221579,0.2630843382837783,0.26289497368921105,0.26336007342591733,0.26336007342591733,0.16444552961733738,-0.00222113704932927,0.26193927973753006
0.035,0.3257457436546286,0.21186568403253722,0.4074709124811127,0.3236981600105867,0.62935167461686,0.4539954646348125,0.3969068289124776,0.41449872498457946,0.4144987208317951,0.24915398290929971,0.16085071994178798,0.4504938782541191
0.04,0.23394238386663757,0.1371990244445488,0.30310637316588634,0.2307304981042968,0.615968859575008,0.3259302878879092,0.29323193489983707,0.3078138477714068,0.3078138442575123,0.21313238994821299,0.17117776862351686,0.46285913675747076
0.045,0.3577954501904254,0.13325565638780254,0.22968924903685328,0.21151108029448248,0.7171888709891939,0.452653888416417,0.35725677819293106,0.33939618708098857,0.2560628518442958,0.37389786651505563,0.28055128284305364,0.47879718531586973
0.05,0.28775642997238926,0.13368330781086926,0.1573573148329527,0.10157714370635773,0.6002959379894083,0.3576439743736471,0.3039920472282858,0.29460207957242784,0.10541289069245932,0.31402563353556007,0.19777536635999837,0.3782599225307079
0.055,0.2770215436611144,0.13833383343816605,0.1564483721662876,0.06315837506243316,0.6612228471344082,0.3533781553165103,0.31407804613260165,0.28775115873879203,0.10407769020014304,0.3445287464595581,0.19708259734201558,0.3708016240907522
0.06,0.2719004781163785,0.1299955128456532,0.12887734841092544,0.05027451033215005,0.6824953320077329,0.31067791760453045,0.28754425328018535,0.2704336323569692,0.10094211046549777,0.32822635431602915,0.19507303573197463,0.37046804828201213
0.065,0.21725595828821542,0.08020948389560315,0.08902252911083826,0.029789964676209767,0.6786775088429085,0.2679433077162758,0.2522837874113078,0.2385450436728872,0.09568790222595129,0.28015297792041804,0.14455540573583925,0.3304340220250929
0.07,0.26113765204052,0.13345138270170503,0.14064476387405092,0.04524793449079277,0.7689825949786273,0.3388302050204295,0.294324964579432,0.27641876530235415,0.08100165174100289,0.31568761973651716,0.2273538323407301,0.3707167137055694
0.075,0.24645666199663818,0.10700090517168352,0.1141749047660843,0.0425126809392963,0.753204254734568,0.314674466780772,0.2726970405092681,0.24653571147931966,0.06615068357653385,0.3094537927044105,0.23197729627180447,0.35441342992839125
0.08,0.24419787807863225,0.08568773792900689,0.09159358509265607,0.040184750851751834,0.7958977688363736,0.30887395757371106,0.2624281504371299,0.2373479303528782,0.04504023812494047,0.3269533101194054,0.25803358131154075,0.3643780327679003
0.085,0.28077870401002275,0.08971836786920115,0.10903327278605328,0.04761594642176069,0.8228277042339884,0.32645485116367906,0.2790454800468719,0.27025173583542184,0.07752885623552072,0.34670203126899574,0.2667589129090027,0.3776184495575759
0.09,0.2608536801629708,0.06952960355841012,0.09649072092100909,0.02113964418402037,0.8103172308770284,0.3240258621643065,0.26976364147259535,0.2584165822907137,0.06538271396540553,0.3374255950991743,0.25845817607262994,0.3731919169047495
0.095,0.2509138358989493,0.06977705022218965,0.08722066005422248,0.009458184775419204,0.8386139009875117,0.3263516176071502,0.27663390999646403,0.25246838593486276,0.07463403480052372,0.337172813781971,0.2687836337778974,0.3879741361587618
0.1,0.2527963815300869,0.053678964688783116,0.07438924174012342,0.0031692800922752404,0.8477073510047088,0.33640860283395413,0.2865096116138314,0.23750134492772892,0.04513320512275857,0.34251668710443156,0.27993513383615154,0.3855581353055046
0.105,0.25800223657636784,0.05142220425453774,0.07275016287418794,0.006945986805019251,0.8496716066030263,0.3323770180619299,0.29459477362893266,0.25082942757884996,0.04947933565139696,0.3562955872524536,0.278660377780316,0.39158218228307273
0.11,0.27131382776628826,0.0549304506744262,0.0692768703261786,0.015038189314083156,0.8506255855174254,0.33629083623950795,0.2876384701499732,0.2561326605842451,0.06049462800225178,0.36390624717996195,0.2944671149892583,0.4030371054471841
0.115,0.279211082682048,0.06829892274528662,0.0854204304482671,0.02260304711079164,0.87665932120257,0.3610357512986915,0.30673699762765116,0.27466239404033654,0.08572429374742879,0.38279396482148825,0.30901192734434774,0.4238276917589644
0.12,0.27976848197689846,0.05459131218740487,0.07124751746699796,0.009391474307283874,0.8757342182253588,0.3629608060631219,0.29855484908145186,0.26936945641321697,0.0815699562963516,0.3824202776853747,0.31156596314516394,0.41973287926873276
0.125,0.27749049973069223,0.04761165353816517,0.06438982280208962,0.002676562223821064,0.8707146387904524,0.3611639089630153,0.2941283142480221,0.26800037754734557,0.08144458272926741,0.3801978844703129,0.30973285126943745,0.4172633827319269
0.13,0.28458934505845146,0.04245514997657826,0.06559997570943847,0.005736651906738448,0.8804061506029431,0.3564642168813835,0.29469640552330434,0.26905452628283333,0.08723634413299804,0.38032644531991416,0.310803449354644,0.4162625133858607
0.135,0.2817203913549167,0.03635286935983477,0.05911235404713756,0.0061356793648425995,0.8769363803618484,0.3466200143612501,0.2877652767353152,0.26217453704054755,0.08268735722596655,0.3765899713876533,0.3017400473072047,0.4120653206322416
0.14,0.29138014544346397,0.04062024452690838,0.07016441019595406,0.006075543040203785,0.8860226664731925,0.3566000307188948,0.3004542006319034,0.26354374435651684,0.0859497601082914,0.392031597723427,0.31111178915194493,0.4241441277361349
0.145,0.3039042306081729,0.030498934064537544,0.06595450227902849,0.0006140305420797657,0.8792246466254309,0.35566832997064973,0.2992622459188437,0.2659722485580365,0.09270982490123122,0.38782699750757255,0.31013007925011504,0.41972839119357447
0.15,0.30674344537546333,0.03139145009001762,0.06662266817126751,0.0016020847207586573,0.8776885733046221,0.3546576710507727,0.3007028024658318,0.2615539564566369,0.09540221430287153,0.38632378072310075,0.3113167098417363,0.4239454838640563
0.155,0.3099954721789276,0.014181085160537087,0.0485450264932657,-0.009101618896818639,0.8624956106270979,0.3406650275964198,0.28685208133531565,0.248446637173149,0.08718171096508258,0.381662709690325,0.30237052574221324,0.4090732329577357
0.16,0.3120639778914616,-0.0014299443484667082,0.03711600581863184,-0.027007847777683846,0.852830102354239,0.31838334979782607,0.27159687969772245,0.23543428367223473,0.07306264107011305,0.36275360926790035,0.29623809554182107,0.3905197617687642
0.165,0.31639545242393735,-0.00045087627324964937,0.03699949889120862,-0.026712190193640135,0.8522410211066572,0.3184132756032924,0.272670023217698,0.23779642737463194,0.06692543025543793,0.36304351158641585,0.2989005893508142,0.38933973693261714
0.17,0.32077778066321583,0.0035411267604815626,0.043607051288369496,-0.02676911324015839,0.8653575552579653,0.32085875168951256,0.2726106140557755,0.2481622488440465,0.07742834953011027,0.36377826450442496,0.30335922094104795,0.395690310594475
0.175,0.32822533104870594,0.0029527298510546025,0.043764542744359924,-0.026444453510503473,0.8675542746768877,0.32789548222829723,0.2748770763155637,0.2505608644293035,0.08074985105760477,0.3663456366281222,0.30625318248941213,0.3980851851717396
0.18,0.33030583972824307,-0.002523153078415029,0.04290617600861944,-0.026632662198746118,0.8685491542033207,0.3261818965088532,0.27116291570217377,0.2546134322505884,0.08127098533278998,0.36826154467642835,0.30611732267609887,0.3952824498789248
0.185,0.32925553222744425,-0.00230319252058897,0.037701244816955116,-0.03125486540276052,0.8647208127656805,0.3251144031021077,0.2646594437793602,0.2535113618354149,0.08109094920973248,0.36733985650532186,0.3055261888773345,0.39421703348865605
0.19,0.3297479763398004,-0.004023739193066371,0.03559700042547552,-0.027307739896189474,0.8653416474728434,0.32710430421286707,0.2650874397626943,0.26074458738536593,0.08487596914121537,0.36957689036907526,0.3051913465474697,0.39644038765353234
0.195,0.3297479763398004,-0.004023739193066371,0.03559700042547552,-0.027307739896189474,0.8653416474728434,0.32710430421286707,0.2650874397626943,0.26074458738536593,0.08487596914121537,0.36957689036907526,0.3051913465474697,0.39644038765353234
0.2,0.33699121595193954,0.00271640017264822,0.040032806794876384,-0.02064558493276072,0.8743527240338623,0.3349384297702896,0.269817413260164,0.2646721545135245,0.08635589821099278,0.3766399051273565,0.3145923135565555,0.40100386272695937
0.205,0.33908743024194415,0.007920427872954772,0.04504625123238644,-0.020409709652905502,0.8788408639602342,0.3391250834957552,0.2739665058248426,0.2671473088416569,0.09490484714221176,0.38017302600573116,0.3223963491841622,0.4027945896027394
0.21,0.34328426666689027,-0.00207802270260578,0.04024080662547144,-0.019353602403293264,0.8723524920475517,0.3358281259385385,0.2613641930386015,0.26209081889636526,0.09837850793832316,0.3791768059554643,0.3221822657040142,0.3907626487849613
