T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.17570616907542144,-0.021371537923206417,0.21097698430288067,0.3418091022301375,0.07217440414950967,0.02875930791137199,-0.18203086393932594,-0.18203086393932594,-0.09972834821527975,-0.29026746834721406,0.07821532873588898
24.0,0.13025518024272226,0.01336161377341767,0.15661934834337707,0.32439250613601744,0.08209295727531649,0.03304778893503545,0.025900601180865717,-0.11244526708142359,-0.08435007135062526,-0.13371709411271013,0.09257045242150248
25.0,0.10562350635955955,-0.0018429967019112467,0.0886983398702815,0.3755930776649593,0.03475912694615894,0.025476970276659745,0.02697351090208653,-0.056034010055287055,-0.143690145296185,0.05028608910288383,0.02969280220056409
26.0,0.13847842196154098,0.013770566698969278,0.09158181531196997,0.38683724741912806,0.12054693897786888,-0.015443940927651268,0.08309532697369808,8.781656712693389e-05,-0.02945198572518363,0.10000962219537532,0.0007410978021050674
27.0,0.11680518065465141,0.01143754380300044,0.07838813233711062,0.3937381617891233,0.09963681492093142,-0.014761594566368233,0.06709478751945191,-0.00207813781935738,-0.020222139467911415,0.08452050310613614,0.00016099888266654267
28.0,0.11680518065465141,0.01143754380300044,0.07838813233711062,0.3937381617891233,0.09963681492093142,-0.014761594566368233,0.06709478751945191,-0.00207813781935738,-0.020222139467911415,0.08452050310613614,0.00016099888266654267
29.0,0.11680518065465141,0.01143754380300044,0.07838813233711062,0.3937381617891233,0.09963681492093142,-0.014761594566368233,0.06709478751945191,-0.00207813781935738,-0.020222139467911415,0.08452050310613614,0.00016099888266654267
30.0,0.09287617291486111,0.010959652325740145,0.06558633213684596,0.37131093975958795,0.07470423738616903,-0.009558757934958417,0.05595795780418002,0.0006196175331325646,-0.014280173722405812,0.06888852458387833,-0.0028445605212583246
31.0,0.11841863626378325,0.01955809017368484,0.037554804259352,0.3775314222729549,0.056526403209426694,-0.0035585095633965252,0.03150190621794001,0.007087928173060428,-0.009565158721840916,0.05306227759842092,-0.007900375533611826
32.0,0.10803729018116173,0.004077233380180309,0.027882916746827923,0.3642248922248547,0.062491340478210575,-0.0012225915800319373,0.013014277638414035,0.013014266099021971,-0.006059091137693937,0.05966800192765322,0.003048196585761653
33.0,0.134046554567131,-0.012527133118738418,0.009793962498718178,0.3725189411062718,0.07181548713354344,0.00677534330796165,0.024693241006109583,0.024693230016212382,0.006303229201469723,0.06612433495110193,0.014976836557141718
34.0,0.134046554567131,-0.012527133118738418,0.009793962498718178,0.3725189411062718,0.07181548713354344,0.00677534330796165,0.024693241006109583,0.024693230016212382,0.006303229201469723,0.06612433495110193,0.014976836557141718
35.0,0.12224947391375714,-0.040898637919526006,0.0016828073202586797,0.32336149249171364,0.05022521192540841,-0.004044679968613339,0.02731095109041015,0.04460417184635559,-0.017516260939455176,0.052542278114495966,0.002745908646390532
36.0,0.12527771969620027,-0.051176241921563746,-0.015594959329078352,0.30175180368810905,0.03202977682737417,-0.001990670288883579,0.03415897355791428,0.04953072416152345,-0.03398476664694913,0.028167136534284005,-0.029177371255528196
37.0,0.12241479718829537,-0.05048728753747332,-0.01615394372266973,0.2928361651952918,0.0318016626523583,0.0015454508706481166,0.036486276330183184,0.05130903688290539,-0.030216274403615875,0.02971591794971607,-0.026114512471387536
38.0,0.11154166265436347,-0.049394846321984084,-0.027458649192702907,0.27496198521046467,0.021729555156052315,-0.007611715452104426,0.0300256765910636,0.043413975949615345,-0.026980229831685645,0.02207241960430406,-0.023097251878333742
39.0,0.08982381168032291,-0.04261974646999517,-0.017269470085717484,0.2448316603601374,0.01575718544588927,-0.019959306478140284,0.014586732986904126,0.014586727586941068,-0.032441865279538046,0.00031100045781843244,-0.044564752886927926
40.0,0.08982381168032291,-0.04261974646999517,-0.017269470085717484,0.2448316603601374,0.01575718544588927,-0.019959306478140284,0.014586732986904126,0.014586727586941068,-0.032441865279538046,0.00031100045781843244,-0.044564752886927926
41.0,0.08982381168032291,-0.04261974646999517,-0.017269470085717484,0.2448316603601374,0.01575718544588927,-0.019959306478140284,0.014586732986904126,0.014586727586941068,-0.032441865279538046,0.00031100045781843244,-0.044564752886927926
42.0,0.08769333479846726,-0.026048812006312417,-0.02960250492005674,0.23844069463629383,-0.003270678929960556,-0.01556551105602996,0.009744511407113236,0.009744505522194908,-0.026996314826665264,0.0025145640053644822,-0.05446472177645895
43.0,0.0683798401734555,-0.024584374951507428,-0.05049392278455865,0.2001767028696026,-0.027916998973794432,-0.01960246537377553,-0.0017575697771110288,0.008618365874265937,-0.01816810379914946,-0.0035774197372426806,-0.06131546801905809
44.0,0.06788749124720224,-0.02687808502043464,-0.051786626267935676,0.19691934481744594,-0.03536089156100207,-0.02822635326782604,-0.022413887413158154,0.008713928027223213,-0.024500879610124628,-0.015734624847658196,-0.07504548428941855
45.0,0.06453829699298244,-0.02332878309697216,-0.04784067909275685,0.19124042933238355,-0.03785073779902421,-0.027659902933939218,-0.02386120845518479,0.007266606985196575,-0.019357482046192188,-0.029453103324796677,-0.0802099450090978
46.0,0.049150655233839866,-0.025535966688831326,-0.05887907809291172,0.13593576095321752,-0.08890868783763792,-0.02647197482388014,-0.06610521264676453,-0.009977396890236337,-0.04279513469344518,-0.049084829680991156,-0.09203802893227828
47.0,0.03993009330121643,-0.021856054903572803,-0.06309925793818533,0.10972183836378713,-0.10457762222698488,-0.01138924048798202,-0.06467995409929561,-0.011224891474030663,-0.014331354830708343,-0.034112239880288095,-0.07793550947317449
48.0,0.041911948503657655,-0.017375297950469812,-0.05751922530323767,0.11077238458934163,-0.10725019623057258,-0.014317211135471304,-0.06588966094721405,-0.013677739313234308,-0.020650289973674674,-0.042567558064634185,-0.08277527822910671
49.0,0.04998178561526093,-0.02388833565202137,-0.060727634007885965,0.10274619992228441,-0.09546317952740237,-0.005616174731288772,-0.06975449803374885,-0.021986144198405694,-0.04730963902954442,-0.05494361169509439,-0.0655445014951142
50.0,0.04537268892967284,-0.027360535628375808,-0.06460316455507042,0.09135719500486185,-0.08926780608569337,-0.009487110107144653,-0.06587030646396017,-0.018101952628617,-0.05000481768490213,-0.05875511843330604,-0.06678121246819042
51.0,0.026651536422699,-0.03203088894309546,-0.055658189429417,0.07214724714915433,-0.0856734703567184,-0.025963477251544742,-0.06322554443440774,-0.033745592364404546,-0.05661915513689105,-0.0528096241230255,-0.06081190345043217
52.0,0.02233029211130174,-0.024872451763787638,-0.058488321675350854,0.05492336318950057,-0.08029622167274657,-0.028554054791052212,-0.06918921796660668,-0.04958136888062547,-0.0582731193377913,-0.06524162464988487,-0.07735196599203413
53.0,0.010100418432486089,-0.016385931938239538,-0.05824583609555833,0.0427857252795351,-0.08039608187603735,-0.030302567943127384,-0.06351707628222154,-0.05568617278392597,-0.059083752071893154,-0.0663002583263688,-0.07972595170071864
54.0,0.013353053417623025,-0.010333467405382093,-0.04733326287905164,0.04176682275780073,-0.07746515236129885,-0.03948964840623001,-0.06767735277255547,-0.06087345595170143,-0.0586951136333979,-0.07368169989762237,-0.08093555903768652
55.0,0.01736569539828079,0.007339963706841298,-0.03761747873807511,0.0438295982643745,-0.06568025502163206,-0.043208015802536345,-0.07708127545821568,-0.067646392826441,-0.037934675268613174,-0.06497303762261018,-0.06646701149210629
56.0,0.008419369722376443,0.004178761026523789,-0.035087917931194194,0.0337252271365774,-0.06175251532235121,-0.05700612425893161,-0.09145147752931346,-0.08245205142190308,-0.03274176496446953,-0.06807826976548352,-0.07036930137813877
57.0,0.007824816101945933,0.004822046724770633,-0.03456433270049569,0.029708639927710574,-0.05522401030889512,-0.05859579295064714,-0.09299725852531328,-0.08399783286680713,-0.03968951253447431,-0.07524469209271446,-0.07889991277626486
58.0,0.004141392045292058,-0.003472379770350036,-0.03801605906462513,0.007461093490623498,-0.05156043569622029,-0.05966724581974546,-0.09438018377404059,-0.08564939777940803,-0.04193298058548034,-0.08059207843471693,-0.09596472964501883
59.0,0.005840840846663417,-0.009312753138719352,-0.04451093528721229,0.004253152809819195,-0.05562626510822411,-0.06654057100798316,-0.09679691762356013,-0.08164540049092085,-0.031540442391867665,-0.07062032779146456,-0.08452203000991143
60.0,0.00901702478266183,-0.009276813879496026,-0.042196106006869676,0.008656083250570785,-0.046784166513897066,-0.06679544884434414,-0.09462446262644215,-0.07991857677359099,-0.024762305388963974,-0.0640066045480584,-0.08330619225039229
