Tolerance (%),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,0.12177650429799428,0.01862464183381089,0.012893982808022923,0.0,0.0,0.6575931232091691,0.0,0.10028653295128939,0.0,0.0,0.0,0.0,0.0,0.7134670487106017,0.7134670487106017,0.7406876790830945,0.14756446991404013
0.0005,0.19054441260744986,0.15616045845272206,0.14613180515759314,0.01002865329512894,0.1361031518624642,0.6575931232091691,0.03008595988538682,0.10028653295128939,0.07736389684813753,0.012893982808022923,0.25501432664756446,0.26504297994269344,0.26504297994269344,0.7134670487106017,0.7134670487106017,0.7406876790830945,0.14756446991404013
0.001,0.19484240687679083,0.30802292263610315,0.29656160458452724,0.01002865329512894,0.2134670487106017,0.6575931232091691,0.03008595988538682,0.10028653295128939,0.09598853868194843,0.08166189111747851,0.3467048710601719,0.3524355300859599,0.3524355300859599,0.7134670487106017,0.7134670487106017,0.7406876790830945,0.28939828080229224
0.0015,0.1977077363896848,0.44412607449856734,0.4326647564469914,0.011461318051575931,0.29512893982808025,0.6575931232091691,0.07593123209169055,0.10028653295128939,0.2994269340974212,0.08739255014326648,0.41117478510028654,0.42406876790830944,0.42406876790830944,0.7134670487106017,0.7134670487106017,0.7406876790830945,0.35673352435530087
0.002,0.1977077363896848,0.5358166189111748,0.5186246418338109,0.034383954154727794,0.35673352435530087,0.6575931232091691,0.167621776504298,0.10028653295128939,0.4699140401146132,0.16905444126074498,0.47421203438395415,0.48567335243553006,0.48424068767908307,0.7134670487106017,0.7134670487106017,0.7406876790830945,0.4297994269340974
0.0025,0.20057306590257878,0.5759312320916905,0.5888252148997135,0.03581661891117478,0.42120343839541546,0.6575931232091691,0.167621776504298,0.10028653295128939,0.47564469914040114,0.17191977077363896,0.5558739255014327,0.5601719197707736,0.5601719197707736,0.7134670487106017,0.7134670487106017,0.7406876790830945,0.5300859598853869
0.003,0.336676217765043,0.6232091690544412,0.6303724928366762,0.03581661891117478,0.4713467048710602,0.6575931232091691,0.167621776504298,0.10028653295128939,0.5071633237822349,0.17621776504297995,0.6404011461318052,0.6418338108882522,0.6432664756446992,0.7134670487106017,0.7134670487106017,0.7406876790830945,0.5702005730659025
0.0035,0.45702005730659023,0.6575931232091691,0.66189111747851,0.04727793696275072,0.504297994269341,0.6575931232091691,0.41117478510028654,0.10028653295128939,0.5959885386819485,0.18051575931232092,0.660458452722063,0.66189111747851,0.666189111747851,0.7134670487106017,0.7134670487106017,0.7406876790830945,0.6160458452722063
0.004,0.45988538681948427,0.6876790830945558,0.6876790830945558,0.06017191977077364,0.5286532951289399,0.6575931232091691,0.46131805157593125,0.10028653295128939,0.6174785100286533,0.21203438395415472,0.6819484240687679,0.6862464183381088,0.6905444126074498,0.7134670487106017,0.7134670487106017,0.7406876790830945,0.6346704871060171
0.0045,0.45988538681948427,0.7091690544412608,0.7063037249283668,0.06160458452722063,0.5472779369627507,0.6575931232091691,0.5401146131805158,0.10028653295128939,0.6332378223495702,0.2492836676217765,0.7034383954154728,0.7020057306590258,0.7048710601719198,0.7134670487106017,0.7134670487106017,0.7406876790830945,0.6461318051575932
0.005,0.46131805157593125,0.7263610315186246,0.7263610315186246,0.06446991404011461,0.5630372492836676,0.663323782234957,0.5558739255014327,0.10028653295128939,0.6361031518624641,0.2621776504297994,0.7134670487106017,0.7206303724928367,0.7249283667621776,0.7148997134670487,0.7191977077363897,0.7406876790830945,0.666189111747851
0.0055,0.5573065902578797,0.7406876790830945,0.7406876790830945,0.0659025787965616,0.5759312320916905,0.663323782234957,0.5573065902578797,0.10028653295128939,0.6361031518624641,0.3166189111747851,0.7306590257879656,0.7335243553008596,0.7378223495702005,0.7148997134670487,0.7191977077363897,0.7406876790830945,0.6747851002865329
0.006,0.5587392550143266,0.7478510028653295,0.7578796561604585,0.0659025787965616,0.6045845272206304,0.667621776504298,0.5616045845272206,0.11891117478510028,0.6432664756446992,0.4383954154727794,0.7435530085959885,0.7464183381088825,0.7507163323782235,0.7607449856733525,0.7722063037249284,0.7693409742120344,0.6991404011461319
0.0065,0.5859598853868195,0.7621776504297995,0.7693409742120344,0.07879656160458452,0.6160458452722063,0.667621776504298,0.6504297994269341,0.12320916905444126,0.66189111747851,0.44126074498567336,0.7464183381088825,0.7521489971346705,0.7564469914040115,0.7607449856733525,0.7722063037249284,0.7722063037249284,0.7063037249283668
0.007,0.5873925501432665,0.7707736389684814,0.7793696275071633,0.1318051575931232,0.6289398280802292,0.667621776504298,0.6977077363896849,0.12320916905444126,0.6934097421203438,0.46418338108882523,0.7593123209169055,0.7679083094555874,0.7722063037249284,0.7607449856733525,0.7750716332378224,0.7736389684813754,0.7120343839541547
