T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
89.0,0.8974358974358975,0.8461538461538461,0.8461538461538461,0.7435897435897436,0.6410256410256411,1.0,0.9230769230769231,0.9230769230769231,0.8974358974358975,0.6410256410256411,0.7692307692307693,0.7435897435897436
90.0,0.9024390243902439,0.8536585365853658,0.8536585365853658,0.7560975609756098,0.6829268292682927,1.0,0.9024390243902439,0.926829268292683,0.9024390243902439,0.6341463414634146,0.7560975609756098,0.7560975609756098
91.0,0.9024390243902439,0.8780487804878049,0.8780487804878049,0.7560975609756098,0.7317073170731707,0.975609756097561,0.9024390243902439,0.926829268292683,0.9024390243902439,0.6341463414634146,0.7317073170731707,0.8048780487804879
92.0,0.9024390243902439,0.8780487804878049,0.8780487804878049,0.7560975609756098,0.7317073170731707,0.975609756097561,0.9024390243902439,0.926829268292683,0.9024390243902439,0.6341463414634146,0.7317073170731707,0.8048780487804879
93.0,0.9,0.875,0.875,0.75,0.725,0.975,0.9,0.925,0.9,0.625,0.725,0.8
94.0,0.9,0.875,0.875,0.75,0.8,0.975,0.9,1.0,0.925,0.625,0.725,0.8
95.0,0.9230769230769231,0.8717948717948718,0.8717948717948718,0.7435897435897436,0.8717948717948718,0.9743589743589743,0.8461538461538461,1.0,0.9487179487179487,0.6153846153846154,0.717948717948718,0.7948717948717948
96.0,0.9444444444444444,0.9166666666666666,0.9166666666666666,0.7777777777777778,0.9166666666666666,0.9722222222222222,0.8333333333333334,1.0,0.9722222222222222,0.6111111111111112,0.75,0.7777777777777778
97.0,0.9444444444444444,0.9166666666666666,0.9166666666666666,0.8055555555555556,0.9166666666666666,0.9722222222222222,0.8333333333333334,1.0,0.9722222222222222,0.6111111111111112,0.75,0.7777777777777778
98.0,0.9428571428571428,0.9142857142857143,0.9142857142857143,0.8,0.9142857142857143,0.9714285714285714,0.8285714285714286,1.0,0.9714285714285714,0.6,0.7428571428571429,0.7714285714285715
99.0,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.8529411764705882,0.9117647058823529,0.9705882352941176,0.8235294117647058,1.0,0.9705882352941176,0.6470588235294118,0.7647058823529411,0.8235294117647058
100.0,1.0,1.0,1.0,0.90625,0.9375,0.96875,0.84375,1.0,0.96875,0.65625,0.8125,0.875
101.0,1.0,1.0,1.0,0.90625,0.9375,0.96875,0.84375,1.0,0.96875,0.65625,0.8125,0.875
102.0,1.0,1.0,1.0,0.9375,0.9375,0.96875,0.84375,1.0,0.96875,0.6875,0.84375,0.875
103.0,1.0,1.0,1.0,0.9411764705882353,0.9411764705882353,0.9705882352941176,0.8529411764705882,1.0,0.9705882352941176,0.7647058823529411,0.8823529411764706,0.9117647058823529
104.0,1.0,1.0,1.0,0.9411764705882353,0.9411764705882353,0.9705882352941176,0.8235294117647058,1.0,0.9705882352941176,0.8235294117647058,0.8823529411764706,0.9411764705882353
105.0,1.0,1.0,1.0,0.9411764705882353,0.9411764705882353,0.9705882352941176,0.8235294117647058,1.0,0.9705882352941176,0.8529411764705882,0.8823529411764706,0.9411764705882353
106.0,1.0,1.0,1.0,0.9411764705882353,0.9411764705882353,0.9705882352941176,0.8235294117647058,1.0,0.9705882352941176,0.8823529411764706,0.8823529411764706,0.9411764705882353
107.0,1.0,1.0,1.0,0.9354838709677419,0.9354838709677419,0.967741935483871,0.8064516129032258,1.0,0.967741935483871,0.9032258064516129,0.9032258064516129,0.967741935483871
108.0,1.0,1.0,1.0,0.96875,0.9375,0.96875,0.78125,1.0,0.96875,0.9375,0.9375,1.0
109.0,1.0,1.0,1.0,0.9705882352941176,0.9411764705882353,0.9705882352941176,0.7941176470588235,1.0,0.9705882352941176,0.9411764705882353,0.9411764705882353,1.0
110.0,1.0,1.0,1.0,0.967741935483871,0.9354838709677419,0.967741935483871,0.8064516129032258,1.0,0.967741935483871,0.967741935483871,0.967741935483871,1.0
111.0,1.0,1.0,1.0,0.9705882352941176,0.9705882352941176,1.0,0.8529411764705882,1.0,0.9705882352941176,1.0,1.0,1.0
112.0,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,0.8571428571428571,1.0,0.9714285714285714,1.0,1.0,1.0
113.0,1.0,1.0,1.0,0.9743589743589743,1.0,1.0,0.8461538461538461,1.0,0.9743589743589743,1.0,1.0,1.0
114.0,1.0,1.0,1.0,0.975,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0
115.0,1.0,1.0,1.0,1.0,1.0,0.9761904761904762,0.8809523809523809,1.0,1.0,1.0,1.0,1.0
116.0,1.0,1.0,1.0,1.0,1.0,0.9777777777777777,0.8888888888888888,1.0,1.0,1.0,1.0,1.0
117.0,1.0,1.0,1.0,0.9795918367346939,1.0,0.9795918367346939,0.8775510204081632,1.0,1.0,1.0,1.0,1.0
118.0,1.0,0.9807692307692307,1.0,0.9807692307692307,1.0,0.9807692307692307,0.8653846153846154,1.0,1.0,0.9807692307692307,0.9807692307692307,1.0
119.0,1.0,0.9807692307692307,1.0,0.9807692307692307,1.0,0.9807692307692307,0.8653846153846154,1.0,1.0,0.9807692307692307,0.9807692307692307,1.0
120.0,1.0,0.9811320754716981,1.0,0.9811320754716981,1.0,0.9811320754716981,0.8679245283018868,1.0,1.0,0.9811320754716981,0.9811320754716981,1.0
121.0,0.9827586206896551,0.9655172413793104,0.9827586206896551,0.9655172413793104,0.9827586206896551,0.9655172413793104,0.8275862068965517,0.9827586206896551,0.9827586206896551,0.9655172413793104,0.9655172413793104,0.9827586206896551
122.0,0.9836065573770492,0.9672131147540983,0.9836065573770492,0.9672131147540983,0.9836065573770492,0.9672131147540983,0.819672131147541,0.9836065573770492,0.9672131147540983,0.9672131147540983,0.9672131147540983,0.9836065573770492
123.0,0.9824561403508771,0.9649122807017544,0.9824561403508771,0.9649122807017544,0.9824561403508771,0.9649122807017544,0.8070175438596491,0.9824561403508771,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9824561403508771
124.0,0.9824561403508771,0.9649122807017544,0.9824561403508771,0.9649122807017544,0.9824561403508771,0.9649122807017544,0.7894736842105263,0.9824561403508771,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9824561403508771
125.0,0.9827586206896551,0.9655172413793104,0.9827586206896551,0.9655172413793104,0.9827586206896551,0.9482758620689655,0.7758620689655172,0.9827586206896551,0.9655172413793104,0.9655172413793104,0.9655172413793104,0.9827586206896551
126.0,0.9830508474576272,0.9661016949152542,0.9830508474576272,0.9661016949152542,0.9830508474576272,0.9491525423728814,0.7457627118644068,0.9830508474576272,0.9491525423728814,0.9661016949152542,0.9661016949152542,0.9830508474576272
127.0,0.9838709677419355,0.967741935483871,0.9838709677419355,0.967741935483871,0.9838709677419355,0.9516129032258065,0.7096774193548387,0.9838709677419355,0.9193548387096774,0.967741935483871,0.967741935483871,0.9838709677419355
128.0,0.9833333333333333,0.9666666666666667,0.9833333333333333,0.9666666666666667,0.9833333333333333,0.95,0.7166666666666667,0.9833333333333333,0.9166666666666666,0.9666666666666667,0.9666666666666667,0.9833333333333333
129.0,0.9836065573770492,0.9672131147540983,0.9836065573770492,0.9672131147540983,0.9836065573770492,0.9344262295081968,0.6885245901639344,0.9836065573770492,0.9180327868852459,0.9672131147540983,0.9344262295081968,0.9836065573770492
130.0,0.9682539682539683,0.9523809523809523,0.9682539682539683,0.9523809523809523,0.9841269841269841,0.9206349206349206,0.6825396825396826,0.9682539682539683,0.9206349206349206,0.9682539682539683,0.9206349206349206,0.9841269841269841
131.0,0.9491525423728814,0.9322033898305084,0.9491525423728814,0.9322033898305084,0.9830508474576272,0.8813559322033898,0.6440677966101694,0.9322033898305084,0.8813559322033898,0.9322033898305084,0.8813559322033898,0.9830508474576272
132.0,0.9491525423728814,0.9322033898305084,0.9491525423728814,0.9322033898305084,0.9830508474576272,0.8813559322033898,0.6101694915254238,0.9322033898305084,0.8813559322033898,0.9322033898305084,0.8813559322033898,0.9830508474576272
133.0,0.9473684210526315,0.9298245614035088,0.9473684210526315,0.9298245614035088,0.9824561403508771,0.8771929824561403,0.5789473684210527,0.9298245614035088,0.8771929824561403,0.9298245614035088,0.8771929824561403,0.9824561403508771
134.0,0.9259259259259259,0.9259259259259259,0.9444444444444444,0.9259259259259259,0.9814814814814815,0.8518518518518519,0.5370370370370371,0.9074074074074074,0.8518518518518519,0.9259259259259259,0.8703703703703703,0.9814814814814815
135.0,0.92,0.92,0.94,0.92,0.98,0.86,0.52,0.9,0.84,0.92,0.86,0.98
136.0,0.9148936170212766,0.9148936170212766,0.9361702127659575,0.9148936170212766,0.9787234042553191,0.851063829787234,0.48936170212765956,0.8936170212765957,0.8297872340425532,0.9148936170212766,0.851063829787234,0.9787234042553191
137.0,0.9047619047619048,0.9047619047619048,0.9285714285714286,0.9285714285714286,0.9761904761904762,0.8333333333333334,0.4523809523809524,0.8809523809523809,0.8095238095238095,0.9047619047619048,0.8333333333333334,0.9761904761904762
138.0,0.9,0.925,0.925,0.925,0.975,0.8,0.425,0.875,0.775,0.925,0.85,0.975
139.0,0.8974358974358975,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9743589743589743,0.7948717948717948,0.41025641025641024,0.8717948717948718,0.7692307692307693,0.9230769230769231,0.8461538461538461,0.9743589743589743
140.0,0.8888888888888888,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9722222222222222,0.7777777777777778,0.3611111111111111,0.8611111111111112,0.75,0.9166666666666666,0.8333333333333334,0.9722222222222222
141.0,0.90625,0.90625,0.9375,0.9375,1.0,0.75,0.34375,0.84375,0.71875,0.9375,0.8125,0.96875
142.0,0.896551724137931,0.8620689655172413,0.9310344827586207,0.9310344827586207,1.0,0.6896551724137931,0.27586206896551724,0.8275862068965517,0.7241379310344828,0.9310344827586207,0.7586206896551724,0.9655172413793104
143.0,0.8928571428571429,0.8571428571428571,0.9285714285714286,0.9285714285714286,1.0,0.6785714285714286,0.25,0.8214285714285714,0.7142857142857143,0.9285714285714286,0.75,0.9642857142857143
144.0,0.8461538461538461,0.8076923076923077,0.8846153846153846,0.8846153846153846,1.0,0.6153846153846154,0.23076923076923078,0.8076923076923077,0.6923076923076923,0.8846153846153846,0.6923076923076923,0.9230769230769231
145.0,0.84,0.8,0.88,0.88,1.0,0.6,0.2,0.76,0.64,0.88,0.64,0.92
146.0,0.8260869565217391,0.782608695652174,0.8695652173913043,0.8695652173913043,1.0,0.5217391304347826,0.17391304347826086,0.6956521739130435,0.6521739130434783,0.8695652173913043,0.6086956521739131,0.8695652173913043
147.0,0.8095238095238095,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.47619047619047616,0.19047619047619047,0.6190476190476191,0.6666666666666666,0.8571428571428571,0.5714285714285714,0.8571428571428571
148.0,0.7894736842105263,0.6842105263157895,0.8421052631578947,0.8421052631578947,0.9473684210526315,0.42105263157894735,0.15789473684210525,0.5789473684210527,0.631578947368421,0.8421052631578947,0.5263157894736842,0.8421052631578947
149.0,0.75,0.625,0.8125,0.8125,0.9375,0.375,0.125,0.5,0.5625,0.8125,0.5625,0.8125
150.0,0.7857142857142857,0.6428571428571429,0.8571428571428571,0.8571428571428571,0.9285714285714286,0.35714285714285715,0.07142857142857142,0.5,0.5,0.7857142857142857,0.5714285714285714,0.7857142857142857
151.0,0.8461538461538461,0.6923076923076923,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.38461538461538464,0.0,0.6153846153846154,0.6153846153846154,0.9230769230769231,0.6923076923076923,0.7692307692307693
152.0,0.8333333333333334,0.6666666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.25,0.0,0.5833333333333334,0.5833333333333334,0.9166666666666666,0.6666666666666666,0.75
153.0,0.75,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.08333333333333333,0.0,0.4166666666666667,0.4166666666666667,0.8333333333333334,0.5833333333333334,0.6666666666666666
154.0,0.8181818181818182,0.5454545454545454,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.09090909090909091,0.0,0.45454545454545453,0.45454545454545453,0.8181818181818182,0.5454545454545454,0.6363636363636364
155.0,0.75,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.08333333333333333,0.0,0.5,0.4166666666666667,0.8333333333333334,0.5833333333333334,0.6666666666666666
156.0,0.75,0.5833333333333334,0.8333333333333334,0.8333333333333334,0.9166666666666666,0.08333333333333333,0.0,0.5,0.4166666666666667,0.8333333333333334,0.5833333333333334,0.6666666666666666
157.0,0.7857142857142857,0.5,0.7857142857142857,0.8571428571428571,0.9285714285714286,0.07142857142857142,0.0,0.5,0.42857142857142855,0.8571428571428571,0.6428571428571429,0.7142857142857143
158.0,0.7692307692307693,0.46153846153846156,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.07692307692307693,0.0,0.46153846153846156,0.46153846153846156,0.8461538461538461,0.6153846153846154,0.6923076923076923
159.0,0.7692307692307693,0.46153846153846156,0.7692307692307693,0.8461538461538461,0.9230769230769231,0.07692307692307693,0.0,0.46153846153846156,0.46153846153846156,0.8461538461538461,0.6153846153846154,0.6923076923076923
160.0,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.9285714285714286,0.07142857142857142,0.0,0.5,0.42857142857142855,0.7857142857142857,0.5714285714285714,0.6428571428571429
161.0,0.7333333333333333,0.4,0.6,0.8,0.8666666666666667,0.06666666666666667,0.0,0.4666666666666667,0.4666666666666667,0.7333333333333333,0.6666666666666666,0.6666666666666666
162.0,0.7333333333333333,0.4666666666666667,0.6,0.8,0.8,0.06666666666666667,0.0,0.4666666666666667,0.4666666666666667,0.7333333333333333,0.7333333333333333,0.6666666666666666
163.0,0.7333333333333333,0.4666666666666667,0.6,0.8,0.8,0.06666666666666667,0.0,0.4666666666666667,0.4666666666666667,0.7333333333333333,0.7333333333333333,0.6666666666666666
164.0,0.8,0.5333333333333333,0.6666666666666666,0.8,0.8,0.06666666666666667,0.0,0.4666666666666667,0.4666666666666667,0.7333333333333333,0.8,0.6666666666666666
165.0,0.7857142857142857,0.5,0.6428571428571429,0.7857142857142857,0.7857142857142857,0.07142857142857142,0.0,0.5,0.5,0.7142857142857143,0.8571428571428571,0.6428571428571429
166.0,0.7692307692307693,0.46153846153846156,0.6153846153846154,0.7692307692307693,0.7692307692307693,0.07692307692307693,0.0,0.5384615384615384,0.46153846153846156,0.6923076923076923,0.8461538461538461,0.6923076923076923
167.0,0.6923076923076923,0.46153846153846156,0.5384615384615384,0.6923076923076923,0.7692307692307693,0.0,0.0,0.5384615384615384,0.46153846153846156,0.6923076923076923,0.8461538461538461,0.6923076923076923
168.0,0.6923076923076923,0.46153846153846156,0.5384615384615384,0.6923076923076923,0.7692307692307693,0.0,0.0,0.5384615384615384,0.46153846153846156,0.6923076923076923,0.8461538461538461,0.6923076923076923
169.0,0.6666666666666666,0.4,0.5333333333333333,0.6666666666666666,0.7333333333333333,0.0,0.0,0.4666666666666667,0.4666666666666667,0.6666666666666666,0.8666666666666667,0.6666666666666666
170.0,0.6666666666666666,0.4,0.5333333333333333,0.6666666666666666,0.7333333333333333,0.0,0.0,0.4666666666666667,0.4666666666666667,0.6666666666666666,0.8666666666666667,0.6666666666666666
171.0,0.6428571428571429,0.35714285714285715,0.5,0.6428571428571429,0.7142857142857143,0.0,0.0,0.42857142857142855,0.42857142857142855,0.6428571428571429,0.8571428571428571,0.6428571428571429
172.0,0.6153846153846154,0.3076923076923077,0.46153846153846156,0.6153846153846154,0.6923076923076923,0.0,0.0,0.38461538461538464,0.38461538461538464,0.6153846153846154,0.8461538461538461,0.6153846153846154
