τ,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0,,,,,,,,,
0.005,,,,,,,,,
0.01,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
0.015,0.8028169014084507,0.7183098591549296,0.5352112676056338,0.43661971830985913,0.5915492957746479,0.5774647887323944,0.8028169014084507,0.7183098591549296,0.8309859154929577
0.02,0.7212389380530974,0.584070796460177,0.3805309734513274,0.30973451327433627,0.4336283185840708,0.42920353982300885,0.7522123893805309,0.6637168141592921,0.7876106194690266
0.025,0.6206896551724138,0.48563218390804597,0.3017241379310345,0.2471264367816092,0.33620689655172414,0.34195402298850575,0.6436781609195402,0.5459770114942529,0.6522988505747126
0.03,0.5925925925925926,0.44938271604938274,0.28641975308641976,0.23209876543209876,0.3160493827160494,0.32098765432098764,0.6074074074074074,0.5209876543209877,0.6074074074074074
0.035,0.585480093676815,0.44028103044496486,0.2810304449648712,0.22950819672131148,0.3091334894613583,0.3114754098360656,0.5995316159250585,0.5128805620608899,0.5925058548009368
0.04,0.5802752293577982,0.43577981651376146,0.2775229357798165,0.22706422018348624,0.30504587155963303,0.3073394495412844,0.591743119266055,0.5022935779816514,0.5871559633027523
0.045,0.5763097949886105,0.43507972665148065,0.275626423690205,0.2255125284738041,0.30296127562642367,0.3052391799544419,0.5899772209567198,0.4988610478359909,0.5831435079726651
0.05,0.5762331838565022,0.43946188340807174,0.273542600896861,0.2242152466367713,0.30493273542600896,0.3071748878923767,0.5896860986547086,0.5,0.5852017937219731
0.055,0.5749440715883669,0.4407158836689038,0.27293064876957496,0.22371364653243847,0.3042505592841163,0.30648769574944074,0.5883668903803132,0.4988814317673378,0.5861297539149888
0.06,0.5736607142857143,0.43973214285714285,0.27232142857142855,0.22321428571428573,0.30357142857142855,0.30580357142857145,0.5870535714285714,0.49776785714285715,0.5848214285714286
0.065,0.5733333333333334,0.43777777777777777,0.27111111111111114,0.22444444444444445,0.30444444444444446,0.30666666666666664,0.5866666666666667,0.49777777777777776,0.5844444444444444
0.07,0.5733333333333334,0.43777777777777777,0.27111111111111114,0.22444444444444445,0.30444444444444446,0.30666666666666664,0.5866666666666667,0.49777777777777776,0.5844444444444444
0.075,0.5720620842572062,0.43680709534368073,0.270509977827051,0.22394678492239467,0.30376940133037694,0.30598669623059865,0.5853658536585366,0.49667405764966743,0.5831485587583148
0.08,0.5707964601769911,0.4358407079646018,0.26991150442477874,0.2234513274336283,0.3030973451327434,0.3053097345132743,0.584070796460177,0.49557522123893805,0.581858407079646
0.085,0.5707964601769911,0.4358407079646018,0.26991150442477874,0.2234513274336283,0.3030973451327434,0.3053097345132743,0.584070796460177,0.49557522123893805,0.581858407079646
0.09,0.5707964601769911,0.4358407079646018,0.26991150442477874,0.2234513274336283,0.3030973451327434,0.3053097345132743,0.584070796460177,0.49557522123893805,0.581858407079646
0.095,0.5707964601769911,0.4358407079646018,0.26991150442477874,0.2234513274336283,0.3030973451327434,0.3053097345132743,0.584070796460177,0.49557522123893805,0.581858407079646
0.1,0.5707964601769911,0.4358407079646018,0.26991150442477874,0.2234513274336283,0.3030973451327434,0.3053097345132743,0.584070796460177,0.49557522123893805,0.581858407079646
0.105,0.5707964601769911,0.4358407079646018,0.26991150442477874,0.2234513274336283,0.3030973451327434,0.3053097345132743,0.584070796460177,0.49557522123893805,0.581858407079646
0.11,0.5707964601769911,0.4358407079646018,0.26991150442477874,0.2234513274336283,0.3030973451327434,0.3053097345132743,0.584070796460177,0.49557522123893805,0.581858407079646
0.115,0.5707964601769911,0.4358407079646018,0.26991150442477874,0.2234513274336283,0.3030973451327434,0.3053097345132743,0.584070796460177,0.49557522123893805,0.581858407079646
0.12,0.5707964601769911,0.4358407079646018,0.26991150442477874,0.2234513274336283,0.3030973451327434,0.3053097345132743,0.584070796460177,0.49557522123893805,0.581858407079646
0.125,0.5707964601769911,0.4358407079646018,0.26991150442477874,0.2234513274336283,0.3030973451327434,0.3053097345132743,0.584070796460177,0.49557522123893805,0.581858407079646
0.13,0.5707964601769911,0.4358407079646018,0.26991150442477874,0.2234513274336283,0.3030973451327434,0.3053097345132743,0.584070796460177,0.49557522123893805,0.581858407079646
0.135,0.5707964601769911,0.4358407079646018,0.26991150442477874,0.2234513274336283,0.3030973451327434,0.3053097345132743,0.584070796460177,0.49557522123893805,0.581858407079646
0.14,0.5707964601769911,0.4358407079646018,0.26991150442477874,0.2234513274336283,0.3030973451327434,0.3053097345132743,0.584070796460177,0.49557522123893805,0.581858407079646
0.145,0.5717439293598234,0.434878587196468,0.2693156732891832,0.2229580573951435,0.30242825607064017,0.304635761589404,0.5849889624724062,0.4966887417218543,0.5827814569536424
0.15,0.5717439293598234,0.434878587196468,0.2693156732891832,0.2229580573951435,0.30242825607064017,0.304635761589404,0.5849889624724062,0.4966887417218543,0.5827814569536424
0.155,0.5717439293598234,0.434878587196468,0.2693156732891832,0.2229580573951435,0.30242825607064017,0.304635761589404,0.5849889624724062,0.4966887417218543,0.5827814569536424
0.16,0.5704845814977973,0.43392070484581496,0.2687224669603524,0.22246696035242292,0.30176211453744495,0.3039647577092511,0.5837004405286343,0.4955947136563877,0.5814977973568282
0.165,0.5704845814977973,0.43392070484581496,0.2687224669603524,0.22246696035242292,0.30176211453744495,0.3039647577092511,0.5837004405286343,0.4955947136563877,0.5814977973568282
0.17,0.5704845814977973,0.43392070484581496,0.2687224669603524,0.22246696035242292,0.30176211453744495,0.3039647577092511,0.5837004405286343,0.4955947136563877,0.5814977973568282
0.175,0.5704845814977973,0.43392070484581496,0.2687224669603524,0.22246696035242292,0.30176211453744495,0.3039647577092511,0.5837004405286343,0.4955947136563877,0.5814977973568282
0.18,0.5704845814977973,0.43392070484581496,0.2687224669603524,0.22246696035242292,0.30176211453744495,0.3039647577092511,0.5837004405286343,0.4955947136563877,0.5814977973568282
0.185,0.5704845814977973,0.43392070484581496,0.2687224669603524,0.22246696035242292,0.30176211453744495,0.3039647577092511,0.5837004405286343,0.4955947136563877,0.5814977973568282
0.19,0.5704845814977973,0.43392070484581496,0.2687224669603524,0.22246696035242292,0.30176211453744495,0.3039647577092511,0.5837004405286343,0.4955947136563877,0.5814977973568282
0.195,0.5704845814977973,0.43392070484581496,0.2687224669603524,0.22246696035242292,0.30176211453744495,0.3039647577092511,0.5837004405286343,0.4955947136563877,0.5814977973568282
0.2,0.5704845814977973,0.43392070484581496,0.2687224669603524,0.22246696035242292,0.30176211453744495,0.3039647577092511,0.5837004405286343,0.4955947136563877,0.5814977973568282
0.205,0.5692307692307692,0.432967032967033,0.2681318681318681,0.22197802197802197,0.3010989010989011,0.3032967032967033,0.5824175824175825,0.4945054945054945,0.5802197802197803
0.21,0.5692307692307692,0.432967032967033,0.2681318681318681,0.22197802197802197,0.3010989010989011,0.3032967032967033,0.5824175824175825,0.4945054945054945,0.5802197802197803
0.215,0.5692307692307692,0.432967032967033,0.2681318681318681,0.22197802197802197,0.3010989010989011,0.3032967032967033,0.5824175824175825,0.4945054945054945,0.5802197802197803
0.22,0.5692307692307692,0.432967032967033,0.2681318681318681,0.22197802197802197,0.3010989010989011,0.3032967032967033,0.5824175824175825,0.4945054945054945,0.5802197802197803
0.225,0.5692307692307692,0.432967032967033,0.2681318681318681,0.22197802197802197,0.3010989010989011,0.3032967032967033,0.5824175824175825,0.4945054945054945,0.5802197802197803
0.23,0.5692307692307692,0.432967032967033,0.2681318681318681,0.22197802197802197,0.3010989010989011,0.3032967032967033,0.5824175824175825,0.4945054945054945,0.5802197802197803
0.235,0.5692307692307692,0.432967032967033,0.2681318681318681,0.22197802197802197,0.3010989010989011,0.3032967032967033,0.5824175824175825,0.4945054945054945,0.5802197802197803
0.24,0.5692307692307692,0.432967032967033,0.2681318681318681,0.22197802197802197,0.3010989010989011,0.3032967032967033,0.5824175824175825,0.4945054945054945,0.5802197802197803
0.245,0.5692307692307692,0.432967032967033,0.2681318681318681,0.22197802197802197,0.3010989010989011,0.3032967032967033,0.5824175824175825,0.4945054945054945,0.5802197802197803
0.25,0.5692307692307692,0.432967032967033,0.2681318681318681,0.22197802197802197,0.3010989010989011,0.3032967032967033,0.5824175824175825,0.4945054945054945,0.5802197802197803
