Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn
14,-0.0072315692310758635,0.01063822732732532,-0.008221093043072317,0.00024371472564080788,0.00024371472564080788,0.00024371472564080788,0.0,0.0
15,-0.014355292977070054,0.0047487842554576176,-0.002315883498758304,-0.003157741720295561,-0.003157741720295561,-0.003157741720295561,0.0,0.0
16,-0.0006634605961439046,0.009795239268705765,0.009795239268705765,0.006831130965343152,0.006831130965343152,0.006831130965343152,0.016488122788569093,1.0
17,0.8845275915555187,-0.0566712468915237,-0.10613768986404871,-0.1546692193359882,-0.44925044710713224,-0.44925044710713224,-0.08314123530024586,-0.08314123530024586
18,0.004764116509774755,0.027611389679336986,0.00013316570391323857,-4.805364279834213e-05,-4.805364279834213e-05,-4.805364279834213e-05,0.0,0.0
19,-0.011466785225546831,-0.004468748811186093,-0.004468748811186093,-0.004028182753242732,-0.004028182753242732,-0.004028182753242732,0.0,0.0
20,0.0,0.019104077232527907,-0.008914486345777045,0.0010018346101612174,-0.00013547542501019682,-0.00013547542501019682,0.0,0.0
21,1.3584900378376639,0.7560696713987339,0.6275912749924064,0.727699042863265,0.727699042863265,-0.2723009861765636,0.48542682717024166,0.28293396327149856
22,-0.5933366020233238,-0.5823640385308231,-0.58915189911604,-0.5905868179320372,-0.5900003633590077,-0.5900003633590077,-0.5899117166928896,-0.5899117166928896
23,-0.0072315692310758635,0.01063822732732532,-0.001961795494258182,0.0008755142984312865,0.0015069092026112005,0.0015069092026112005,0.0,0.0
24,-0.004851481473923584,0.036176753110700025,0.001524329182542226,-0.9998915958454895,0.0001083011126038656,0.0001083011126038656,0.0,0.0
25,0.015502666816364894,0.03617675311069971,0.004462868488536361,0.005279043711620475,0.005279043711620475,0.005279043711620475,0.0,0.0
26,0.014499569695115169,0.4206225826281817,0.01952580969181604,0.0330161017126824,0.01379507399475686,0.01379507399475686,0.014499569695115169,0.014499569695115169
27,0.0033557948625981735,-0.5548828554510696,-0.9785650563144369,-0.9902567396136587,-0.9902567396136587,-0.9902567396136587,0.0,0.0
28,-1.0089310765797443,0.02619098957508047,-0.9984723767148947,-1.0001355372606053,-0.00013545481314590545,-0.00013545481314590545,0.0,-0.00826761598360044
29,-0.4436932157750231,0.6915229985057012,-0.5334407423796322,0.16890417407486785,0.16827168774366602,-0.831728312256334,0.12101540096136584,0.12101540096136584
30,0.014487547186347073,0.025908138496508214,-1.0007054900427226,-0.0011261957644516894,-0.0011261957644516894,-0.0011261957644516894,0.0,0.0
31,0.0033389631539520737,0.02363271573964792,0.0005488234655184055,0.0001973894027983882,0.0001973894027983882,0.0001973894027983882,0.0,0.0
32,0.0033389631539520737,1.0236361773326554,0.0005488234655184055,0.0001973894027983882,0.0001973894027983882,0.0001973894027983882,0.0,0.0
33,0.008711096712083578,0.015712650550984537,0.0007617856592848874,0.0002168959423721415,0.0002168959423721415,0.0002168959423721415,0.0,0.0
34,0.0033557948625981735,0.05809346311760366,-0.9785650563144369,0.011290348396985592,0.011290348396985592,0.011290348396985592,0.009847785956347206,0.009847785956347206
35,-1.01010696484515,1.0224984662856842,0.030036186799705687,-0.012077727452985595,-0.013160467407432179,-0.013160467407432179,0.0,0.07943446749440491
36,-0.011972641666075944,0.0242024364816268,-0.0013360055573390763,-0.00039888281603520196,-0.00039888281603520196,-0.00039888281603520196,0.0,0.0
37,-0.006491991093748904,-0.5647306414074169,-0.9987168666199693,-0.000491581479911691,-1.0001045255700056,-1.0001045255700056,0.0,-0.9902189792074146
38,-0.007231569231075703,0.021363042701795433,-0.016109987749981097,-0.009181113890176656,-0.009181113890176656,-0.009181113890176656,0.0,0.0
39,0.008711096712083578,0.015712650550984537,-0.9992402452343363,-0.0001835997059675228,-0.0001835997059675228,-0.0001835997059675228,0.0,0.0
40,0.008888096132200913,0.026757892690602234,0.00789857232020453,0.008760334230942794,0.008760334230942794,0.008760334230942794,1.0080823462978585,1.0
41,-0.011466785225546831,-0.2939741935303715,-0.31027592211123717,-0.006406922321967892,-0.007002103514509264,-0.007002103514509264,0.014950341465971604,0.014950341465971604
42,-0.010106964845150033,-0.007245248020118205,-0.014595807565541116,-0.013160467407432179,-0.013160467407432179,-0.013160467407432179,0.0,-0.01367493689707654
43,-0.007731636841243449,1.0179710410913272,0.9855506800407318,-0.011835181349592216,0.5731272692136699,-0.011835181349592216,0.0,1.584962500721156
44,-0.004851481473923584,0.036176753110700025,-0.9984715531904289,0.0001083011126038656,0.0001083011126038656,0.0001083011126038656,0.0,0.0
45,0.004853083222963362,0.03046044989066264,0.003337856540637525,0.0004085071220018773,0.0004085071220018773,0.0004085071220018773,0.0,0.0
46,0.004759307341953563,0.030461985274524088,-0.001958375776071256,0.0001611964835418337,0.0001611964835418337,0.0001611964835418337,0.0,0.0
47,-0.004285539024905978,-0.006691013142941898,-0.009962013605526274,-1.0115000516330164,-0.011500100929324087,-0.011500100929324087,-0.012278329778436703,-0.012278329778436703
48,0.005724643638183641,1.0061487506038145,0.016508348820416876,-0.0007388490224293655,0.9992611683683424,0.9992611683683424,0.0,0.0
49,-0.9981594362280644,0.025908417656872972,-0.9947972729382386,0.002379915209209735,-0.9976201052208201,-0.9976201052208201,0.0,-0.9898042328941117
50,0.9961579337056059,1.0259033927620473,-0.013622375226744823,-0.0036741848317757794,-0.0024612794454440977,-0.0024612794454440977,0.9923056082099992,0.0
51,0.014461097314390752,0.010636636108736996,0.0011750506332296223,3.291444472523207e-05,3.291444472523207e-05,3.291444472523207e-05,0.0,0.0
52,0.0014241808075495434,-0.8871112677671907,-0.948302222717283,-0.9356900764238141,-0.9343473579572631,-0.9343473579572631,-0.930459066746923,-0.930459066746923
53,-1.0119846641748438,-1.0005640728646827,-1.0032037144345056,-1.0025165487290597,-1.0025165487290597,-1.0025165487290597,0.0,0.0
54,-0.01146678522554667,-0.004465231386645883,-0.006909395259015734,-1.011574239004745,-1.011574239004745,-1.011574239004745,0.0,0.0
55,-0.5525410230287788,-0.516365944881076,-1.4447371179445112,-0.5499295852110041,-0.5499295852110041,-0.5499295852110041,-0.22102687931221843,-0.5405683813627028
56,0.0036401071646615683,0.010638143579022404,0.01741636058362377,0.00393070732657588,0.0033335549197585075,0.0033335549197585075,0.015106892390208387,0.015106892390208387
57,0.8245574796633272,-0.4163719136175946,-1.0139336345726848,-0.42676642621927885,-0.005108950424823275,-0.005108950424823275,-0.06088224214702235,0.0
58,0.004764116509774755,0.027611389679336986,0.00013316570391323857,-1.0000481646230406,-4.805364279834213e-05,-4.805364279834213e-05,0.0,0.0
59,0.599423598035547,0.08864065558029552,0.6340769137369917,-0.47919224613933165,0.041973569532272756,0.041973569532272756,0.0159415438690215,-0.5849625007211563
60,-0.009356790258252022,0.0055850833493378575,0.00810147789803102,-0.012044985285372335,-0.00510888926835055,-0.00510888926835055,1.0144995696951151,0.014499569695115169
61,0.988533214774453,1.0361767531106998,-0.0007696426114186543,-0.001653348087915801,-0.001653348087915801,-0.001653348087915801,0.991386869695292,0.991386869695292
62,0.0,0.0022224421620449684,-0.9977727562649135,-1.0007045197570203,-0.0007045197570204304,-0.0007045197570204304,-1.0,-1.0
63,-0.001427547295631953,0.020232752628616964,0.0073280046226003375,-0.0018619605451399937,-0.0018619605451399937,-0.0018619605451399937,0.0,0.0
64,0.0,0.019104077232527907,-0.9871195807325336,-0.0007044957003583519,-0.0007044957003583519,-0.0007044957003583519,0.0,0.0
65,-0.011984664174843822,0.03045807702148059,-0.008220506804968527,7.134606329770848e-05,-0.00044599285144858165,-0.00044599285144858165,0.0,0.0
66,-0.004788963855240325,0.0022294211873622703,-1.0020497468740832,-1.0040833999268448,-1.0047468862141573,-0.004746886214157327,0.0,0.016678741146630392
67,-0.006465541662623988,-0.5613297849815082,0.0005511684169813306,0.0025075693420657116,0.0025075693420657116,0.0025075693420657116,0.0,0.011681805047635238
68,0.023255352300303185,0.03617116989314686,0.03978178835316036,-0.9902300431611324,-0.9902300431611324,-0.9902300431611324,0.00998408857262207,-0.01005366466392291
69,-1.0017108748413452,0.010636636108736996,-0.9988228137824715,-0.9995457828717799,-0.00038829751537965466,-0.00038829751537965466,0.0,-0.9893527558004916
70,-0.004285539024905978,0.026469988408722004,0.005138082101034201,0.00011510535558224972,-0.9984395547436188,-0.9984395547436188,-0.024662054234269072,-0.024662054234269072
71,0.0038138531148822156,0.03846716881632703,-1.0608090771646278e-05,0.0023887579298527187,0.0023887579298527187,0.0023887579298527187,0.01056924171018727,0.01056924171018727
72,0.020086987634230096,0.035028861241819906,-0.4091893493928955,-0.4003450229207691,0.014498863220566437,0.014498863220566437,-0.9852029980719195,-0.41008828330711045
73,-0.09310940439148147,1.0134533266826773,-0.36413651121111734,0.6973253536582812,-0.3009214962248714,-0.3009214962248714,0.070389327891398,0.12101540096136584
74,-1.0006273951135576,-0.4170042498893473,-1.0019625631872104,0.00040849667065001735,-1.0000036590138017,-1.0000036590138017,-1.0,0.0
75,0.014513996573389797,0.14308860709927293,0.02974734339405193,0.022815674421259265,0.022815674421259265,0.022815674421259265,0.0159415438690215,0.0
76,-0.01146678522554667,-0.22685932768609113,-0.6093307860329709,-1.0227673019995789,-0.09856432833551183,-0.09856432833551183,0.16992500144231237,0.03952836418663728
77,0.011587974275211825,0.014863594839644058,-0.0003847699825151057,0.0001825746903427758,0.0001825746903427758,0.0001825746903427758,0.0,0.015430040569605969
78,0.948956760913414,0.9888707591719788,-0.02272007650008353,-0.0359558686812563,-0.0359558686812563,-0.0359558686812563,0.0,0.0
79,-1.0038372573189396,0.013451093393063442,-0.009964129550776553,-1.010877572818033,-0.01087757281803313,-0.01087757281803313,0.0,-1.0227200765000835
80,0.4739600419446949,-0.12609495494854173,-0.4265333689478981,-0.5753886933546293,-0.5753886933546293,-0.5753886933546293,-0.5145731728297583,-0.0489096004809464
81,0.9818526532897407,0.43526935859258314,-0.00042698314027246923,-0.00029813870751425425,-0.00029813870751425425,-0.00029813870751425425,0.0,0.0
82,-0.9963166134988855,-0.9866868567237557,-1.0053032327933982,-1.0043676657550205,-0.0043676657550204044,-0.0043676657550204044,-1.0108883161427362,-0.010888316142736243
83,-0.9996897763581447,0.014863594839644058,-0.004676940507106466,-0.00349166571121109,-0.0004292113199623707,-0.0004292113199623707,0.5797822616154761,0.5797822616154761
84,0.937907141704485,0.40058817931957574,0.449496104837525,0.3882931792779053,0.3842912205654513,-0.6157087794345487,-0.05062607306996795,0.41503749927884376
85,-0.011972641666075944,-0.009750199504031068,-0.8621063184818555,-0.0074698112311882585,-0.00794233705300413,-0.00794233705300413,0.0,0.0
86,-1.0148493563475471,-0.4117618787144116,-0.009785731641226396,-0.012476086758911216,-0.012017123525312421,-0.012017123525312421,-0.011587974275211846,-0.011587974275211846
87,-0.017262189820224316,0.0055850833493378575,-0.004608676174688515,0.0013635765726932314,0.0013635765726932314,0.0013635765726932314,0.0,0.0
88,-1.0152243599846067,0.028178379139616124,-1.589103632824942,-1.0058545387687117,-0.005854538768711583,-0.005854538768711583,0.0,0.0
89,-0.011534111218553803,0.08864417300483539,-0.6191782160590692,0.007806928840509952,-0.04229529819599219,-0.04229529819599219,0.0,0.0
90,0.9068905956085185,0.36959211200145925,0.41353992617347024,0.7164919538149981,-0.6782074093942588,-1.6782074093942587,0.43295940727610627,0.6205864104518776
91,-0.011972641666075944,0.0242024364816268,-0.0013360055573390763,-1.0041657393979586,-0.004165739397958684,-0.004165739397958684,-0.011972641666075944,0.0
92,-0.028605220023642696,-0.1443971674941182,-0.039215755198625905,-0.12637240383286297,-0.00011881507229048795,-0.00011881507229048795,-0.0213736507925669,-0.1449483359110995
93,0.15196702561817815,-0.3788632027812051,-0.44187443798590803,-0.003552920195385304,-0.004503613987014544,-0.004503613987014544,-0.5145731728297583,-1.0
94,0.003567972051926555,0.006429688876958289,-0.0009208706684645932,-2.7150402147374607e-05,-2.7150402147374607e-05,-2.7150402147374607e-05,0.0,0.0
95,0.015502666816364894,0.03617675311069971,-0.971769334874307,0.019378752173291276,0.03433428297056686,0.03433428297056686,0.03813512888677098,0.03813512888677098
96,0.08461742419898935,0.22294526471642664,-1.0005771934627454,0.04571208143423822,-0.9542879185657618,-0.9542879185657618,-0.02365126806464533,0.11276793016194972
97,1.2009126939259962,0.46616954192183513,0.1692040265579842,-0.5396058204355951,-0.34933863756419653,-0.34933863756419653,-0.3554806545983888,-0.19501598240514273
98,0.346495756124675,-0.109892134070598,-1.02416205067399,-0.49133434274619886,-0.48241501893899014,-1.4824150189389902,-0.08305573972755852,-0.9899463353360769
99,0.0018864045437677972,0.008951934447736419,-0.004929755913584831,-0.0014758901217419194,-0.0020082263248769956,-0.0020082263248769956,0.0,0.0
100,-0.17717366917995594,0.32205874814459234,0.22376058278129443,-0.05938346053100852,-0.4699545181663771,-1.0549169340571203,-0.04141992737998079,-0.06970897181140442
101,0.0011907245728894238,0.012611315883050369,0.0029485535998047935,-0.0007828413262818362,0.000782813624642746,0.000782813624642746,0.0,0.0
102,-0.011466785225546831,0.02249801962803803,-0.004468748811186093,-0.005217099980783089,-0.005217099980783089,-0.005217099980783089,0.0,0.0
103,0.01718572640202139,-0.009750199504031068,-0.9541688875186285,0.009442530211633462,0.009909397054711862,0.009909397054711862,-0.3642743855969572,-0.31895039508746686
104,0.003567972051926555,0.006429688876958289,-0.0009208706684645932,-2.7150402147374607e-05,-2.7150402147374607e-05,-2.7150402147374607e-05,0.0,0.0
105,0.6052981400138472,-0.014449319959268217,-0.41741742061377396,0.20276680780871592,-0.2973919763098663,-0.2973919763098663,0.6655809609294409,0.0
106,0.014513996573389797,0.03617429649763859,0.01697959368356697,0.015956065869091884,0.015956065869091884,0.015956065869091884,0.0159415438690215,0.0
107,0.014461097314390752,0.010636636108736996,0.0011750506332296223,3.291444472523207e-05,3.291444472523207e-05,3.291444472523207e-05,0.0,0.0
108,1.0145139965733898,0.01063822732732532,-0.001961795494258182,0.0015069092026112005,0.0015069092026112005,0.0015069092026112005,0.0,0.0
109,0.014461097314390752,0.010636636108736996,0.0011750506332296223,3.291444472523207e-05,3.291444472523207e-05,3.291444472523207e-05,0.0,0.0
110,0.023269779322847295,-0.5613297849815082,0.009166532005253785,0.012170028161199335,0.012170028161199335,0.012170028161199335,0.011681805047635238,0.011681805047635238
111,-0.010106964845150033,0.0224984662856843,0.0001360968861808688,-0.001295195858691754,-0.001295195858691754,-0.001295195858691754,0.013546531837947923,0.013546531837947923
112,0.014461097314390752,0.010636636108736996,0.0011750506332296223,3.291444472523207e-05,0.0004542171282201589,0.0004542171282201589,0.0,0.0
113,-0.0072315692310758635,0.01063822732732532,-0.001961795494258182,0.00024371472564080788,0.00024371472564080788,0.00024371472564080788,0.0,0.0
114,0.9951485185260764,0.42473938900270913,0.0064262691594330875,1.000108301112604,0.0005143321390983276,0.0005143321390983276,0.0,1.0
115,0.9880153358251562,1.2686194891831317,0.9994359271353173,0.9954099194600274,0.9974834512709402,0.9974834512709402,1.0,1.0
116,-0.006755388595304922,0.027897927106139784,-1.0010555542541162,-0.000268555822887876,-0.000268555822887876,-0.000268555822887876,0.0,0.0
117,0.004764116509774755,0.027611389679336986,0.00013316570391323857,0.0012640237897715407,0.0012640237897715407,0.0012640237897715407,0.0,0.0
118,0.32192809488736235,-0.24393032860126607,-0.9977727562649135,-0.6778283025776615,-0.6778283025776615,0.3221716974223386,-1.0,-1.0
119,-0.7074742974568069,-0.1654587830219479,-0.28884350160452626,-0.11850685860708685,-0.29134336096048147,-0.29134336096048147,-0.10852445677816903,-0.7162070339994087
120,-0.0014996831297288827,1.0685948808751382,0.02420176649588336,0.014038874534492462,0.013307237895523513,0.013307237895523513,0.0,0.0
121,1.0173737715769569,0.4352729876808325,-0.005303316541696175,0.9998060554579389,0.9998060554579389,0.9998060554579389,1.0092185300293786,1.0092185300293786
122,0.9746844159663609,1.0157126505509846,-0.004993040044126957,-0.007010622737305476,-0.007010622737305476,-0.007010622737305476,0.0,0.0
123,-0.02365349668309778,-0.020791779858065993,-0.005998965340314352,-0.002540704998249005,-0.002540704998249005,-0.002540704998249005,0.0,0.0
124,-1.0108423568929172,-0.9998697934004166,-1.0066576539856336,-1.0039916463569385,-1.0039916463569385,-1.0039916463569385,-1.007417471562483,-1.007417471562483
125,0.0035751857255072275,0.032169797658377984,0.003975488067530818,-0.9992289608315313,0.00034360252967926685,0.00034360252967926685,0.0,0.0
126,-0.004851481473923584,0.036176753110700025,-0.002557897451077366,-1.0027384417694951,-1.0027384417694951,-0.002738462418582254,-0.010341944221458987,-1.0
127,0.01718572640202139,0.0242024364816268,0.007124316964416159,0.008975512238064441,0.008975512238064441,0.008975512238064441,0.0,0.0
128,-0.03513061959055196,0.47817571677226,-0.8354832825767461,-0.023486814027858585,-0.023486814027858585,-0.023486814027858585,-0.02748073642210701,-0.02748073642210701
129,-0.011534111218553803,0.025908138496508214,0.0023091347703628417,-0.0005991901701383128,-0.0005991901701383128,-0.0005991901701383128,0.0,0.0
130,-0.011984664174843822,0.03045807702148059,-0.0005640728646827518,7.134606329770848e-05,7.134606329770848e-05,7.134606329770848e-05,0.0,0.0
131,0.007478055908894649,-0.010855269820209868,-0.0067863792984405626,-0.003148804311673769,-0.003148804311673769,-0.003148804311673769,0.0,-1.0114047632722494
132,0.0,0.0022224421620449684,0.0022224421620449684,-0.00023036869978592092,-0.00023036869978592092,-0.00023036869978592092,0.0,0.0
133,-0.001427547295631953,0.020232752628616964,0.001038049814545368,0.0031364316509847083,0.0025126975558290633,0.0025126975558290633,0.0,0.0
134,0.9951485185260764,0.9966469931217,-0.0025620267575790796,-0.007631726622440581,-0.007631726622440581,0.9923682940968019,0.989658055778541,0.0
135,0.0033557948625981735,1.016271612455442,0.0060053009204744205,0.004315103670133925,0.004315103670133925,0.004315103670133925,0.0,0.0
136,-0.001480446554630774,0.005586088328536371,-0.010715640252329272,-0.008239260905475694,-0.008239260905475694,-0.008239260905475694,-0.01861567816734691,0.0
137,-1.0,0.013453326682677274,-1.0038426818444095,-1.001060229327597,-1.001060229327597,-1.001060229327597,-1.0,0.0
138,-1.0047480884154432,0.036176753110700025,-0.9984715531904289,-1.0007046194203388,-0.9998915958454895,0.0001083011126038656,-1.0,-1.0
139,0.0,1.01909933150174,0.9980365993291033,0.0002436025349761487,0.0002436025349761487,1.0002436025349761,1.0,1.0
140,0.9885332147744532,0.025908138496508214,0.0030691391994363466,0.0004542438363846068,0.0004542438363846068,0.0004542438363846068,0.0,0.0
141,0.002678626458781078,0.023352712753116303,-0.0004980072415450638,0.00805731663772777,0.008557837334534198,0.008557837334534198,1.012711051749554,0.012711051749553986
142,-0.011984664174843822,0.03045807702148059,-0.0005640728646827518,7.134606329770848e-05,7.134606329770848e-05,7.134606329770848e-05,0.0,0.0
143,-1.0047480884154432,0.036176753110700025,0.001524329182542226,-0.00029805036099369095,-0.00029805036099369095,-0.00029805036099369095,-1.0,-1.0
144,1.0291583680680974,0.4512142523895436,0.02420145941898038,0.01854346454097524,0.01854346454097524,0.01854346454097524,0.017073513358941406,0.017073513358941406
145,0.0,0.03617507814770278,0.0022224421620449684,0.00024367465754749417,0.00024367465754749417,0.00024367465754749417,0.0,0.0
146,0.012084854709155771,-0.5658592609693978,-1.589709980964059,-0.9998677873010833,-0.9998677873010833,0.00013221269891672347,0.0,0.0
147,-0.007649883168444964,-0.9797645115980113,-0.994420360300153,-0.9981895830871064,-0.9976433968215771,-0.9976433968215771,0.0,0.0
148,0.0,0.0022224421620449684,-0.0019609929066089007,-0.00023036869978592092,-0.00023036869978592092,-0.00023036869978592092,0.0,0.0
149,0.007992790753530621,0.03359862203573432,-0.988094690349426,-0.9905301058174422,-0.9905301058174422,0.009469894182557843,-0.9906013019977504,-0.9906013019977504
150,-0.0038420662943940928,0.02590490023233289,-0.0005664457299618018,-3.867702379051088e-05,-3.867702379051088e-05,-3.867702379051088e-05,0.0,0.0
151,0.004759307341953563,0.030461985274524088,-0.001958375776071256,-0.00033336379256503746,-0.00033336379256503746,-0.00033336379256503746,-0.9875090558168031,0.0
152,0.0,0.0022224421620449684,-0.006132446576216935,-0.0007045197570204304,-0.0007045197570204304,-0.0007045197570204304,0.0,0.0
153,1.1546892501519563,1.0685948808751382,0.30041054214016283,0.41732315567635436,0.41732315567635436,-0.5826768162636875,0.0,0.3914249420568935
154,-0.0014131205616237726,0.00558843327727709,-0.024162050673989938,-1.0079060018617205,-0.007106352162862339,-0.007106352162862339,-0.010124217273707334,-0.030588319833422896
155,1.0,0.0022224421620449684,-0.0019609929066089007,-0.001653313698646307,-0.001653313698646307,-0.001653313698646307,0.0,0.0
156,0.988533214774453,1.0361767531106998,-0.00530305133876894,-0.010493833061539393,0.03118990583469063,0.03118990583469063,0.991386869695292,-0.01727799143183547
157,0.5875038556284697,0.32905478472302646,-0.7024219532390632,-0.29519240708751315,-0.29519240708751315,-0.29519240708751315,-0.11150831521699037,-0.11150831521699037
158,0.007992790753530621,0.03359862203573432,-1.009469820695031,-1.0046340537895408,-0.004261294543079091,-0.004261294543079091,0.0,-1.0094603292490663
159,-0.004851481473923584,0.036176753110700025,0.001524329182542226,-0.00029805036099369095,-0.00029805036099369095,-0.00029805036099369095,0.0,0.0
160,0.9434212806090874,-0.06335892044021456,0.21903941445814792,-0.1883447053756691,-0.1883447053756691,-0.1883447053756691,-0.0489096004809464,0.01197264166607594
161,1.0369686942207033,0.7243549492958008,1.038467168816327,0.019820782510315993,0.021057956514027792,0.021057956514027792,0.02106161552782957,0.02106161552782957
162,0.0033557948625981735,0.016271612455442,-0.9939946990795255,-0.993356000013216,0.006643999986783998,0.006643999986783998,0.0,0.009847785956347206
163,-0.9649626708997985,0.22685528982498415,-0.4687495577391307,0.3897598694360245,-0.43539887931127247,-0.43539887931127247,0.07324898203063845,-0.6307661903342809
164,0.988533214774453,0.35810149807012326,0.07269873484385034,0.007133294306755917,-0.02764852223159071,-0.02764852223159071,0.0,0.0
165,0.008711096712083578,0.015712650550984537,0.0007617856592848874,-1.0001834980947983,-0.0001835997059675228,-0.0001835997059675228,0.0,0.0
166,-0.004851481473923584,0.036176753110700025,0.001524329182542226,-1.0015176887964214,-0.00111099370096984,-0.00111099370096984,-1.0,-1.0
167,1.0,1.01909933150174,-0.001961474459144891,0.9979669650473096,0.997207126210595,0.997207126210595,0.0,1.0
168,0.6438561897747247,0.6211336706143031,0.008951445915928773,0.297313543921782,-0.679725218811284,-0.679725218811284,-0.14201900487242788,0.6438561897747247
169,-0.0006634605961439046,0.009795239268705765,0.003694865256705477,0.0009626362527482126,0.0009626362527482126,0.0009626362527482126,0.0,0.0
170,0.003929267179360588,0.01796886363736658,0.005584538985313306,-0.0005750613574407573,-0.0005750613574407573,-0.0005750613574407573,0.0,0.0
171,-0.0006634605961439046,1.034458605558681,-0.002379921334930202,0.0003092342414516489,0.0003092342414516489,0.0003092342414516489,0.0,1.0
172,-1.000663460596144,-0.9902047607312943,-1.0023799213349303,-1.000344795565434,-1.000344795565434,-0.0003447955654340049,-1.0,0.0
173,0.6119071368925268,-0.03230856798961967,-1.0010551773867946,-0.4549067665400528,-1.1265900925905619,-1.1265900925905619,-0.4835172371616104,0.6195762558024933
174,-0.038006322579744754,-0.04183078378539871,-0.03230438057442922,-1.0830949510323036,-0.0830948418730493,-0.0830948418730493,-0.010341944221458987,0.0
175,0.005799183937967428,1.0361711698931468,0.9955347686133541,-0.003236065035880081,-0.003236065035880081,-0.003236065035880081,0.0,0.0
176,-0.0072315692310758635,0.01063822732732532,-0.001961795494258182,0.00024371472564080788,0.00024371472564080788,0.00024371472564080788,0.0,0.0
177,0.0,0.0022224421620449684,0.0022224421620449684,0.00024367465754749417,0.00024367465754749417,0.00024367465754749417,0.0,0.0
178,-0.02290040211007877,0.024766406620897706,-0.006455429663938749,-0.005844627559499035,-0.005844627559499035,-0.005844627559499035,-0.011404763272249362,0.0
179,-1.000663460596144,0.6070357068590632,0.40058817931957574,0.32914960037337904,0.3275874681086332,0.3275874681086332,0.0,1.0
180,-0.008340776816339504,1.0191032397517583,0.00117743746253245,0.002138287763392705,0.002138287763392705,0.002138287763392705,0.0,0.0
181,-0.015119816927750678,0.025908417656872972,-1.003842066294394,0.0015741341591511927,-0.9988289251970244,-0.9988289251970244,-0.020610279675286152,-0.010268335453827113
182,1.2288186904958809,1.3695990910335292,0.29920801838727884,0.05237248743713286,-0.9586404431849049,-1.958640443184905,0.43295940727610627,0.9164766444377165
183,0.003929267179360588,0.01796886363736658,0.011763972334536972,0.011017881694952238,0.011017881694952238,0.011017881694952238,0.0,0.0
184,-0.0072315692310758635,0.01063822732732532,-0.001961795494258182,-0.00038829751537965466,-0.00038829751537965466,-0.00038829751537965466,0.0,0.0
185,-0.004873122819294683,1.0511373467053116,0.0022260712594234246,-0.00010921279311994747,-0.00010921279311994747,-0.00010921279311994747,0.0,0.0
186,0.004853083222963362,0.004465436770300531,0.004465436770300531,0.0004085071220018773,0.0004085071220018773,0.0004085071220018773,-0.015767315858316675,-0.015767315858316675
187,-0.016277820925909483,0.023636177332655328,-0.9994511765344816,-1.0004962316758634,-1.0004962316758634,-0.0004962316758634885,0.0,0.0
188,0.012000695745101455,1.0191032397517583,0.00117743746253245,-0.0012067673530845025,-0.0012067673530845025,-0.0012067673530845025,0.0,0.0
189,0.008732736542602117,0.0361734031827609,0.018250950821473842,0.01720572605785842,0.01720572605785842,0.01720572605785842,0.017073513358941406,0.017073513358941406
