Tolerance (%),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default,zplane/auftakt_v3
0.006,0.4594594594594595,0.6531531531531531,0.6666666666666666,0.6936936936936937,0.08108108108108109,0.5675675675675675,0.5675675675675675,0.6306306306306306,0.30180180180180183,0.6171171171171171,0.23423423423423423,0.545045045045045,0.5945945945945946,0.6081081081081081,0.536036036036036,0.5405405405405406,0.5495495495495496,0.3918918918918919,0.6261261261261262
0.0065,0.4954954954954955,0.6531531531531531,0.6846846846846847,0.7117117117117117,0.08558558558558559,0.5765765765765766,0.5720720720720721,0.6576576576576577,0.31981981981981983,0.6261261261261262,0.26576576576576577,0.5495495495495496,0.6036036036036037,0.6171171171171171,0.5495495495495496,0.5540540540540541,0.5630630630630631,0.4189189189189189,0.6306306306306306
0.007,0.536036036036036,0.6621621621621622,0.6936936936936937,0.7117117117117117,0.0990990990990991,0.5855855855855856,0.5720720720720721,0.6621621621621622,0.34234234234234234,0.6261261261261262,0.2747747747747748,0.5495495495495496,0.6171171171171171,0.6306306306306306,0.5495495495495496,0.5630630630630631,0.5630630630630631,0.44144144144144143,0.6306306306306306
0.0075,0.5675675675675675,0.6711711711711712,0.7072072072072072,0.7432432432432432,0.10810810810810811,0.5855855855855856,0.5765765765765766,0.6711711711711712,0.3738738738738739,0.6261261261261262,0.2882882882882883,0.5585585585585585,0.6171171171171171,0.6351351351351351,0.5540540540540541,0.5675675675675675,0.5675675675675675,0.4774774774774775,0.6396396396396397
0.008,0.5945945945945946,0.6936936936936937,0.7162162162162162,0.7567567567567568,0.13063063063063063,0.5945945945945946,0.5945945945945946,0.6801801801801802,0.3918918918918919,0.6351351351351351,0.3108108108108108,0.5720720720720721,0.6216216216216216,0.6396396396396397,0.5900900900900901,0.5945945945945946,0.5945945945945946,0.5315315315315315,0.6441441441441441
0.0085,0.6126126126126126,0.7027027027027027,0.7297297297297297,0.7657657657657657,0.15315315315315314,0.5990990990990991,0.5945945945945946,0.6891891891891891,0.4189189189189189,0.6441441441441441,0.3153153153153153,0.5765765765765766,0.6261261261261262,0.6441441441441441,0.5990990990990991,0.5945945945945946,0.5990990990990991,0.5495495495495496,0.6531531531531531
0.009,0.6531531531531531,0.7117117117117117,0.7387387387387387,0.7657657657657657,0.16216216216216217,0.5990990990990991,0.6126126126126126,0.6891891891891891,0.4369369369369369,0.6576576576576577,0.31981981981981983,0.581081081081081,0.6396396396396397,0.6576576576576577,0.6081081081081081,0.5990990990990991,0.6171171171171171,0.581081081081081,0.6576576576576577
0.0095,0.6981981981981982,0.7162162162162162,0.7432432432432432,0.7657657657657657,0.17567567567567569,0.6081081081081081,0.6306306306306306,0.6891891891891891,0.45495495495495497,0.6621621621621622,0.33783783783783783,0.5900900900900901,0.6531531531531531,0.6711711711711712,0.6261261261261262,0.6171171171171171,0.6441441441441441,0.5855855855855856,0.6621621621621622
0.01,0.7207207207207207,0.7207207207207207,0.7567567567567568,0.7747747747747747,0.1981981981981982,0.6171171171171171,0.6351351351351351,0.6981981981981982,0.47297297297297297,0.6621621621621622,0.33783783783783783,0.5990990990990991,0.6576576576576577,0.6756756756756757,0.6306306306306306,0.6171171171171171,0.6531531531531531,0.5855855855855856,0.6621621621621622
0.0105,0.7252252252252253,0.7252252252252253,0.7567567567567568,0.7747747747747747,0.22072072072072071,0.6171171171171171,0.6351351351351351,0.7072072072072072,0.4864864864864865,0.6621621621621622,0.35135135135135137,0.6081081081081081,0.6756756756756757,0.6891891891891891,0.6441441441441441,0.6351351351351351,0.6666666666666666,0.6081081081081081,0.6621621621621622
0.011,0.7432432432432432,0.7297297297297297,0.7657657657657657,0.7837837837837838,0.22972972972972974,0.6216216216216216,0.6396396396396397,0.7072072072072072,0.5045045045045045,0.6621621621621622,0.36486486486486486,0.6126126126126126,0.6801801801801802,0.6936936936936937,0.6621621621621622,0.6531531531531531,0.6891891891891891,0.6171171171171171,0.6621621621621622
0.0115,0.7612612612612613,0.7432432432432432,0.7702702702702703,0.7837837837837838,0.23423423423423423,0.6261261261261262,0.6396396396396397,0.7072072072072072,0.536036036036036,0.6621621621621622,0.3738738738738739,0.6171171171171171,0.6891891891891891,0.7027027027027027,0.6711711711711712,0.6621621621621622,0.6891891891891891,0.6261261261261262,0.6666666666666666
0.012,0.7612612612612613,0.7657657657657657,0.7702702702702703,0.7882882882882883,0.24774774774774774,0.6351351351351351,0.6441441441441441,0.7072072072072072,0.5495495495495496,0.6666666666666666,0.3783783783783784,0.6171171171171171,0.6891891891891891,0.7027027027027027,0.6801801801801802,0.6711711711711712,0.6936936936936937,0.6351351351351351,0.6711711711711712
0.0125,0.7657657657657657,0.7747747747747747,0.7702702702702703,0.7927927927927928,0.2702702702702703,0.6351351351351351,0.6441441441441441,0.7117117117117117,0.5720720720720721,0.6711711711711712,0.3783783783783784,0.6171171171171171,0.6891891891891891,0.7027027027027027,0.6801801801801802,0.6756756756756757,0.7027027027027027,0.6396396396396397,0.6756756756756757
0.013,0.7702702702702703,0.7747747747747747,0.7747747747747747,0.7972972972972973,0.2702702702702703,0.6351351351351351,0.6441441441441441,0.7117117117117117,0.5900900900900901,0.6711711711711712,0.3783783783783784,0.6171171171171171,0.6891891891891891,0.7027027027027027,0.6801801801801802,0.6846846846846847,0.7027027027027027,0.6486486486486487,0.6756756756756757
0.0135,0.7702702702702703,0.7747747747747747,0.7882882882882883,0.8108108108108109,0.2972972972972973,0.6351351351351351,0.6441441441441441,0.7117117117117117,0.5945945945945946,0.6756756756756757,0.3783783783783784,0.6216216216216216,0.6936936936936937,0.7072072072072072,0.6801801801801802,0.6891891891891891,0.7027027027027027,0.6576576576576577,0.6756756756756757
0.014,0.7792792792792793,0.7792792792792793,0.7882882882882883,0.8153153153153153,0.31981981981981983,0.6351351351351351,0.6441441441441441,0.7117117117117117,0.6036036036036037,0.6756756756756757,0.38288288288288286,0.6216216216216216,0.6936936936936937,0.7072072072072072,0.6891891891891891,0.7072072072072072,0.7072072072072072,0.6756756756756757,0.6756756756756757
0.0145,0.7837837837837838,0.7792792792792793,0.7927927927927928,0.8153153153153153,0.3333333333333333,0.6351351351351351,0.6486486486486487,0.7117117117117117,0.6081081081081081,0.6756756756756757,0.38288288288288286,0.6216216216216216,0.6981981981981982,0.7117117117117117,0.6936936936936937,0.7117117117117117,0.7072072072072072,0.6846846846846847,0.6801801801801802
0.015,0.7882882882882883,0.7837837837837838,0.7927927927927928,0.8153153153153153,0.35135135135135137,0.6351351351351351,0.6531531531531531,0.7162162162162162,0.6126126126126126,0.6846846846846847,0.3918918918918919,0.6216216216216216,0.6981981981981982,0.7117117117117117,0.7027027027027027,0.7207207207207207,0.7162162162162162,0.6936936936936937,0.6801801801801802
0.0155,0.7882882882882883,0.7837837837837838,0.7927927927927928,0.8198198198198198,0.36486486486486486,0.6396396396396397,0.6531531531531531,0.7162162162162162,0.6126126126126126,0.6846846846846847,0.3918918918918919,0.6216216216216216,0.6981981981981982,0.7117117117117117,0.7027027027027027,0.7252252252252253,0.7162162162162162,0.7027027027027027,0.6801801801801802
0.016,0.7882882882882883,0.7837837837837838,0.7927927927927928,0.8198198198198198,0.38738738738738737,0.6441441441441441,0.6531531531531531,0.7162162162162162,0.6126126126126126,0.6846846846846847,0.3963963963963964,0.6261261261261262,0.7027027027027027,0.7162162162162162,0.7027027027027027,0.7252252252252253,0.7162162162162162,0.7027027027027027,0.6801801801801802
0.0165,0.7882882882882883,0.7837837837837838,0.7972972972972973,0.8198198198198198,0.4144144144144144,0.6441441441441441,0.6531531531531531,0.7207207207207207,0.6261261261261262,0.6846846846846847,0.4099099099099099,0.6306306306306306,0.7027027027027027,0.7162162162162162,0.7072072072072072,0.7342342342342343,0.7207207207207207,0.7072072072072072,0.6801801801801802
0.017,0.7927927927927928,0.7837837837837838,0.7972972972972973,0.8198198198198198,0.42792792792792794,0.6441441441441441,0.6531531531531531,0.7207207207207207,0.6306306306306306,0.6846846846846847,0.4099099099099099,0.6441441441441441,0.7027027027027027,0.7162162162162162,0.7072072072072072,0.7342342342342343,0.7252252252252253,0.7117117117117117,0.6801801801801802
0.0175,0.8018018018018018,0.7882882882882883,0.7972972972972973,0.8198198198198198,0.44594594594594594,0.6441441441441441,0.6531531531531531,0.7207207207207207,0.6441441441441441,0.6846846846846847,0.4189189189189189,0.6441441441441441,0.7072072072072072,0.7162162162162162,0.7072072072072072,0.7342342342342343,0.7252252252252253,0.7162162162162162,0.6801801801801802
0.018,0.8018018018018018,0.7927927927927928,0.7972972972972973,0.8198198198198198,0.47297297297297297,0.6441441441441441,0.6531531531531531,0.7207207207207207,0.6486486486486487,0.6891891891891891,0.4189189189189189,0.6441441441441441,0.7072072072072072,0.7207207207207207,0.7117117117117117,0.7342342342342343,0.7342342342342343,0.7207207207207207,0.6801801801801802
0.0185,0.8018018018018018,0.7927927927927928,0.7972972972972973,0.8198198198198198,0.4864864864864865,0.6486486486486487,0.6531531531531531,0.7207207207207207,0.6531531531531531,0.6891891891891891,0.4189189189189189,0.6486486486486487,0.7072072072072072,0.7207207207207207,0.7252252252252253,0.7387387387387387,0.7477477477477478,0.7297297297297297,0.6801801801801802
0.019,0.8063063063063063,0.7972972972972973,0.7972972972972973,0.8198198198198198,0.509009009009009,0.6531531531531531,0.6531531531531531,0.7252252252252253,0.6621621621621622,0.6891891891891891,0.4189189189189189,0.6531531531531531,0.7072072072072072,0.7207207207207207,0.7342342342342343,0.7432432432432432,0.7522522522522522,0.7342342342342343,0.6801801801801802
0.0195,0.8108108108108109,0.8018018018018018,0.7972972972972973,0.8198198198198198,0.527027027027027,0.6531531531531531,0.6531531531531531,0.7252252252252253,0.6756756756756757,0.6891891891891891,0.4189189189189189,0.6621621621621622,0.7072072072072072,0.7207207207207207,0.7387387387387387,0.7477477477477478,0.7612612612612613,0.7387387387387387,0.6801801801801802
0.02,0.8153153153153153,0.8063063063063063,0.8018018018018018,0.8198198198198198,0.5630630630630631,0.6531531531531531,0.6576576576576577,0.7252252252252253,0.6801801801801802,0.6891891891891891,0.4189189189189189,0.6621621621621622,0.7072072072072072,0.7207207207207207,0.7477477477477478,0.7567567567567568,0.7657657657657657,0.7477477477477478,0.6801801801801802
0.0205,0.8153153153153153,0.8063063063063063,0.8018018018018018,0.8243243243243243,0.5720720720720721,0.6531531531531531,0.6576576576576577,0.7252252252252253,0.6801801801801802,0.6891891891891891,0.4189189189189189,0.6621621621621622,0.7072072072072072,0.7207207207207207,0.7477477477477478,0.7567567567567568,0.7657657657657657,0.7477477477477478,0.6801801801801802
0.021,0.8153153153153153,0.8063063063063063,0.8018018018018018,0.8243243243243243,0.5765765765765766,0.6621621621621622,0.6621621621621622,0.7252252252252253,0.6801801801801802,0.6891891891891891,0.4189189189189189,0.6666666666666666,0.7072072072072072,0.7207207207207207,0.7477477477477478,0.7567567567567568,0.7657657657657657,0.7477477477477478,0.6801801801801802
0.0215,0.8198198198198198,0.8063063063063063,0.8018018018018018,0.8243243243243243,0.5855855855855856,0.6621621621621622,0.6621621621621622,0.7252252252252253,0.6801801801801802,0.6891891891891891,0.4189189189189189,0.6666666666666666,0.7072072072072072,0.7207207207207207,0.7567567567567568,0.7567567567567568,0.7747747747747747,0.7612612612612613,0.6846846846846847
0.022,0.8243243243243243,0.8063063063063063,0.8018018018018018,0.8243243243243243,0.5900900900900901,0.6621621621621622,0.6621621621621622,0.7252252252252253,0.6936936936936937,0.6891891891891891,0.42342342342342343,0.6666666666666666,0.7072072072072072,0.7207207207207207,0.7567567567567568,0.7567567567567568,0.7747747747747747,0.7747747747747747,0.6846846846846847
0.0225,0.8243243243243243,0.8063063063063063,0.8018018018018018,0.8243243243243243,0.5900900900900901,0.6621621621621622,0.6621621621621622,0.7252252252252253,0.6981981981981982,0.6891891891891891,0.43243243243243246,0.6666666666666666,0.7117117117117117,0.7252252252252253,0.7567567567567568,0.7567567567567568,0.7747747747747747,0.7747747747747747,0.6846846846846847
0.023,0.8288288288288288,0.8063063063063063,0.8018018018018018,0.8243243243243243,0.6036036036036037,0.6666666666666666,0.6621621621621622,0.7252252252252253,0.6981981981981982,0.6891891891891891,0.4369369369369369,0.6666666666666666,0.7162162162162162,0.7297297297297297,0.7567567567567568,0.7567567567567568,0.7747747747747747,0.7747747747747747,0.6891891891891891
0.0235,0.8288288288288288,0.8063063063063063,0.8018018018018018,0.8243243243243243,0.6306306306306306,0.6666666666666666,0.6621621621621622,0.7252252252252253,0.7072072072072072,0.6936936936936937,0.44144144144144143,0.6711711711711712,0.7162162162162162,0.7297297297297297,0.7612612612612613,0.7567567567567568,0.7792792792792793,0.7747747747747747,0.6981981981981982
0.024,0.8333333333333334,0.8063063063063063,0.8018018018018018,0.8243243243243243,0.6396396396396397,0.6711711711711712,0.6621621621621622,0.7252252252252253,0.7117117117117117,0.6936936936936937,0.44144144144144143,0.6711711711711712,0.7252252252252253,0.7342342342342343,0.7657657657657657,0.7612612612612613,0.7882882882882883,0.7747747747747747,0.6981981981981982
0.0245,0.8333333333333334,0.8108108108108109,0.8018018018018018,0.8243243243243243,0.6396396396396397,0.6711711711711712,0.6621621621621622,0.7252252252252253,0.7117117117117117,0.6936936936936937,0.44594594594594594,0.6756756756756757,0.7252252252252253,0.7342342342342343,0.7702702702702703,0.7612612612612613,0.7882882882882883,0.7747747747747747,0.6981981981981982
0.025,0.8333333333333334,0.8108108108108109,0.8018018018018018,0.8243243243243243,0.6441441441441441,0.6711711711711712,0.6621621621621622,0.7252252252252253,0.7162162162162162,0.6981981981981982,0.44594594594594594,0.6801801801801802,0.7252252252252253,0.7342342342342343,0.7702702702702703,0.7702702702702703,0.7882882882882883,0.7747747747747747,0.6981981981981982
0.0255,0.8333333333333334,0.8108108108108109,0.8018018018018018,0.8288288288288288,0.6576576576576577,0.6711711711711712,0.6621621621621622,0.7252252252252253,0.7162162162162162,0.6981981981981982,0.45495495495495497,0.6801801801801802,0.7252252252252253,0.7342342342342343,0.7702702702702703,0.7702702702702703,0.7882882882882883,0.7747747747747747,0.6981981981981982
0.026,0.8333333333333334,0.8108108108108109,0.8018018018018018,0.8288288288288288,0.6621621621621622,0.6711711711711712,0.6621621621621622,0.7252252252252253,0.7207207207207207,0.6981981981981982,0.4594594594594595,0.6846846846846847,0.7252252252252253,0.7342342342342343,0.7702702702702703,0.7702702702702703,0.7927927927927928,0.7747747747747747,0.6981981981981982
0.0265,0.8423423423423423,0.8108108108108109,0.8018018018018018,0.8288288288288288,0.6711711711711712,0.6711711711711712,0.6621621621621622,0.7252252252252253,0.7207207207207207,0.6981981981981982,0.46396396396396394,0.6891891891891891,0.7252252252252253,0.7342342342342343,0.7702702702702703,0.7702702702702703,0.7927927927927928,0.7792792792792793,0.6981981981981982
0.027,0.8423423423423423,0.8108108108108109,0.8063063063063063,0.8288288288288288,0.6801801801801802,0.6711711711711712,0.6621621621621622,0.7252252252252253,0.7252252252252253,0.6981981981981982,0.46396396396396394,0.6891891891891891,0.7252252252252253,0.7342342342342343,0.7702702702702703,0.7702702702702703,0.7927927927927928,0.7792792792792793,0.6981981981981982
0.0275,0.8423423423423423,0.8108108108108109,0.8063063063063063,0.8288288288288288,0.7027027027027027,0.6711711711711712,0.6621621621621622,0.7252252252252253,0.7297297297297297,0.6981981981981982,0.46396396396396394,0.6891891891891891,0.7252252252252253,0.7342342342342343,0.7702702702702703,0.7702702702702703,0.7927927927927928,0.7792792792792793,0.6981981981981982
0.028,0.8423423423423423,0.8108108108108109,0.8063063063063063,0.8288288288288288,0.7027027027027027,0.6711711711711712,0.6621621621621622,0.7252252252252253,0.7297297297297297,0.6981981981981982,0.46846846846846846,0.6891891891891891,0.7297297297297297,0.7387387387387387,0.7702702702702703,0.7702702702702703,0.7927927927927928,0.7837837837837838,0.6981981981981982
0.0285,0.8468468468468469,0.8108108108108109,0.8063063063063063,0.8333333333333334,0.7027027027027027,0.6711711711711712,0.6621621621621622,0.7252252252252253,0.7297297297297297,0.6981981981981982,0.46846846846846846,0.6891891891891891,0.7297297297297297,0.7387387387387387,0.7702702702702703,0.7702702702702703,0.7927927927927928,0.7837837837837838,0.7027027027027027
0.029,0.8468468468468469,0.8108108108108109,0.8063063063063063,0.8333333333333334,0.7207207207207207,0.6711711711711712,0.6621621621621622,0.7252252252252253,0.7297297297297297,0.6981981981981982,0.47297297297297297,0.6891891891891891,0.7297297297297297,0.7387387387387387,0.7702702702702703,0.7702702702702703,0.7927927927927928,0.7837837837837838,0.7027027027027027
0.0295,0.8513513513513513,0.8108108108108109,0.8063063063063063,0.8333333333333334,0.7207207207207207,0.6711711711711712,0.6621621621621622,0.7252252252252253,0.7297297297297297,0.6981981981981982,0.47297297297297297,0.6891891891891891,0.7342342342342343,0.7387387387387387,0.7747747747747747,0.7747747747747747,0.7972972972972973,0.7837837837837838,0.7027027027027027
0.03,0.8513513513513513,0.8108108108108109,0.8063063063063063,0.8333333333333334,0.7252252252252253,0.6756756756756757,0.6621621621621622,0.7252252252252253,0.7297297297297297,0.6981981981981982,0.481981981981982,0.6936936936936937,0.7342342342342343,0.7387387387387387,0.7792792792792793,0.7792792792792793,0.7972972972972973,0.7927927927927928,0.7027027027027027
0.0305,0.8513513513513513,0.8108108108108109,0.8063063063063063,0.8333333333333334,0.7297297297297297,0.6756756756756757,0.6621621621621622,0.7252252252252253,0.7297297297297297,0.6981981981981982,0.4864864864864865,0.6936936936936937,0.7387387387387387,0.7432432432432432,0.7792792792792793,0.7792792792792793,0.7972972972972973,0.7927927927927928,0.7027027027027027
0.031,0.8513513513513513,0.8108108108108109,0.8063063063063063,0.8378378378378378,0.7342342342342343,0.6756756756756757,0.6666666666666666,0.7297297297297297,0.7297297297297297,0.6981981981981982,0.4864864864864865,0.6936936936936937,0.7387387387387387,0.7432432432432432,0.7792792792792793,0.7792792792792793,0.8018018018018018,0.7927927927927928,0.7027027027027027
0.0315,0.8513513513513513,0.8108108108108109,0.8063063063063063,0.8378378378378378,0.7387387387387387,0.6756756756756757,0.6666666666666666,0.7297297297297297,0.7297297297297297,0.7027027027027027,0.4864864864864865,0.6936936936936937,0.7387387387387387,0.7432432432432432,0.7792792792792793,0.7792792792792793,0.8018018018018018,0.7972972972972973,0.7027027027027027
0.032,0.8513513513513513,0.8108108108108109,0.8108108108108109,0.8378378378378378,0.7387387387387387,0.6756756756756757,0.6666666666666666,0.7297297297297297,0.7297297297297297,0.7027027027027027,0.4954954954954955,0.6936936936936937,0.7387387387387387,0.7432432432432432,0.7792792792792793,0.7792792792792793,0.8018018018018018,0.8018018018018018,0.7027027027027027
0.0325,0.8513513513513513,0.8108108108108109,0.8108108108108109,0.8378378378378378,0.7387387387387387,0.6756756756756757,0.6666666666666666,0.7297297297297297,0.7342342342342343,0.7027027027027027,0.5045045045045045,0.6936936936936937,0.7387387387387387,0.7432432432432432,0.7792792792792793,0.7837837837837838,0.8018018018018018,0.8018018018018018,0.7027027027027027
0.033,0.8513513513513513,0.8108108108108109,0.8108108108108109,0.8378378378378378,0.7432432432432432,0.6756756756756757,0.6666666666666666,0.7297297297297297,0.7342342342342343,0.7027027027027027,0.509009009009009,0.6936936936936937,0.7432432432432432,0.7432432432432432,0.7792792792792793,0.7837837837837838,0.8018018018018018,0.8063063063063063,0.7027027027027027
0.0335,0.8513513513513513,0.8108108108108109,0.8153153153153153,0.8378378378378378,0.7432432432432432,0.6756756756756757,0.6666666666666666,0.7297297297297297,0.7342342342342343,0.7027027027027027,0.509009009009009,0.6936936936936937,0.7432432432432432,0.7432432432432432,0.7792792792792793,0.7837837837837838,0.8018018018018018,0.8063063063063063,0.7027027027027027
0.034,0.8513513513513513,0.8108108108108109,0.8153153153153153,0.8378378378378378,0.7432432432432432,0.6756756756756757,0.6666666666666666,0.7297297297297297,0.7387387387387387,0.7027027027027027,0.5135135135135135,0.6936936936936937,0.7432432432432432,0.7477477477477478,0.7792792792792793,0.7882882882882883,0.8018018018018018,0.8063063063063063,0.7027027027027027
0.0345,0.8513513513513513,0.8153153153153153,0.8153153153153153,0.8378378378378378,0.7477477477477478,0.6756756756756757,0.6666666666666666,0.7297297297297297,0.7387387387387387,0.7027027027027027,0.5135135135135135,0.6981981981981982,0.7477477477477478,0.7477477477477478,0.7792792792792793,0.7882882882882883,0.8018018018018018,0.8108108108108109,0.7027027027027027
0.035,0.8513513513513513,0.8153153153153153,0.8198198198198198,0.8378378378378378,0.7477477477477478,0.6756756756756757,0.6666666666666666,0.7297297297297297,0.7387387387387387,0.7027027027027027,0.5135135135135135,0.6981981981981982,0.7477477477477478,0.7477477477477478,0.7792792792792793,0.7882882882882883,0.8018018018018018,0.8153153153153153,0.7027027027027027
0.0355,0.8513513513513513,0.8198198198198198,0.8243243243243243,0.8378378378378378,0.7477477477477478,0.6756756756756757,0.6711711711711712,0.7297297297297297,0.7387387387387387,0.7027027027027027,0.5135135135135135,0.6981981981981982,0.7477477477477478,0.7477477477477478,0.7837837837837838,0.7882882882882883,0.8018018018018018,0.8153153153153153,0.7027027027027027
0.036,0.8513513513513513,0.8198198198198198,0.8243243243243243,0.8423423423423423,0.7477477477477478,0.6801801801801802,0.6711711711711712,0.7297297297297297,0.7387387387387387,0.7027027027027027,0.5135135135135135,0.6981981981981982,0.7477477477477478,0.7477477477477478,0.7837837837837838,0.7927927927927928,0.8018018018018018,0.8153153153153153,0.7027027027027027
0.0365,0.8513513513513513,0.8198198198198198,0.8243243243243243,0.8423423423423423,0.7477477477477478,0.6801801801801802,0.6711711711711712,0.7297297297297297,0.7387387387387387,0.7027027027027027,0.5135135135135135,0.6981981981981982,0.7477477477477478,0.7477477477477478,0.7837837837837838,0.7927927927927928,0.8018018018018018,0.8153153153153153,0.7027027027027027
0.037,0.8513513513513513,0.8198198198198198,0.8243243243243243,0.8423423423423423,0.7477477477477478,0.6801801801801802,0.6711711711711712,0.7297297297297297,0.7432432432432432,0.7027027027027027,0.5135135135135135,0.6981981981981982,0.7477477477477478,0.7477477477477478,0.7837837837837838,0.7927927927927928,0.8018018018018018,0.8198198198198198,0.7027027027027027
0.0375,0.8513513513513513,0.8198198198198198,0.8243243243243243,0.8423423423423423,0.7522522522522522,0.6801801801801802,0.6711711711711712,0.7297297297297297,0.7432432432432432,0.7027027027027027,0.5135135135135135,0.6981981981981982,0.7477477477477478,0.7477477477477478,0.7837837837837838,0.7927927927927928,0.8018018018018018,0.8243243243243243,0.7027027027027027
0.038,0.8513513513513513,0.8198198198198198,0.8243243243243243,0.8468468468468469,0.7522522522522522,0.6801801801801802,0.6756756756756757,0.7297297297297297,0.7432432432432432,0.7027027027027027,0.5135135135135135,0.6981981981981982,0.7477477477477478,0.7477477477477478,0.7837837837837838,0.7927927927927928,0.8018018018018018,0.8243243243243243,0.7072072072072072
