Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0,0.028690501991778073,0.007033328672020851,0.0451662940594259,0.0429607838395268,3.733687649496223e-06,3.733687649496223e-06,0.019531256782795114,0.019531256782795114,0.019531256782795114
1,0.46257967512165726,0.016603616453194095,0.04140489979004789,0.3986175166311168,0.26775800727053956,0.26775800727053956,0.4164049239169769,0.2348575548579117,0.4074381209291962
2,0.0037511830548888642,0.4513941134645673,0.002934073263825901,0.018637429818950942,0.014709812427909965,0.014709812427909965,0.004755940792786622,0.004755940792786622,0.060620068059237336
3,0.04101250875071193,0.08865046386940541,0.3475704501565568,0.3154777029728286,0.04566201903476724,0.04566201903476724,0.4371431442115836,0.03230141203862835,0.3625582053025853
4,0.04657824075707396,0.08998097988129666,0.026972871281085695,0.0502568094454102,0.048989190969162745,0.048989190969162745,0.06975135385717134,0.05380980998814994,0.05380980998814994
5,0.06578735569620721,0.05374222340633822,0.009072880953604772,0.07964116225233657,0.03352172313333147,0.03352172313333147,0.012822479000159145,0.4113718554904341,0.4113718554904341
6,0.09695068737595998,0.47064297777764474,0.37263073688405146,0.05603104628311369,0.69202400028007,0.69202400028007,0.3849576214412159,0.33433154837124796,0.4895114964749252
7,0.0017380165649482724,0.1342662650765687,0.011165011928681334,0.025299045052065768,0.024487724310626673,0.024487621471445023,0.006973080147135205,0.02743718270685084,0.03310435922819986
8,0.005688785578302607,0.14078236863443086,0.13179895925446072,0.19869194834816797,0.19784565275198304,0.19784565275198304,0.14969908826982178,0.04619451251596193,0.19342046569913968
9,0.13540353059765134,0.10565807154120986,0.3657197941989058,0.3853450881495248,0.38859561129226217,0.38859561129226217,0.0422941262061701,0.3732673606965393,0.3732673606965393
10,7.093419087829389e-05,0.023415268622053363,0.0019422410830368536,0.003783253419104295,0.003783253419104295,0.003783253419104295,0.004320403704727208,0.004320403704727208,0.004320403704727208
11,0.2245202905140681,0.11032753022069372,0.13398070043901228,0.17860049706537198,0.185638097325331,0.185638097325331,0.23335104692224504,0.025242851592044636,0.23335104692224504
12,0.0423912636926205,0.08579712942133517,0.01663400222830729,0.0016758686954985232,0.014091457724962925,0.014091457724962925,0.000713232442749927,0.000713232442749927,0.000713232442749927
13,0.013214606520702925,0.1712063687616539,0.2833573730816497,0.00901354745418936,0.011928104508133112,0.011928012015251514,0.030349838133418936,0.4033033393127719,0.030349838133418936
14,0.0,0.43414157651137164,0.00717937216380902,0.00013542733066026794,0.0013806715437524287,0.0013806715437524287,0.037967850199020416,0.019365324866931058,0.037967850199020416
15,0.06269487854563627,0.017288350712003017,0.05381646002673076,0.05160239876998468,0.04607126551713847,0.04607126551713847,0.0482313766773931,0.4956903536486142,0.06992644777671204
16,0.3410801993355194,0.3528697250463386,0.02619098957508047,0.3347770694493159,0.3535512290163595,0.3535512290163595,0.09761079662642233,0.3219280948873623,0.056583528366367514
17,0.1270071630096637,0.27211526893219895,0.24085805382953135,0.44869258237817605,0.4718800368962637,0.4718800368962637,0.0858940174888979,0.42867915534086026,0.44065179700693635
18,0.0021863752368572985,0.04989082992285117,0.015398327249900373,0.011584434807648706,0.011584450538596483,0.011584450538596483,0.023987437160803846,0.023987437160803846,0.023987437160803846
19,1.9716894662672802e-05,0.0672700605706117,0.007561441583131216,0.00802233881162522,0.006069442136521009,0.006069442136521009,0.003375511757260916,0.003375511757260916,0.003375511757260916
20,0.09423556068115313,0.17623511823340102,0.30020508920895217,0.1244059229674388,0.11795724454332342,0.11795724454332342,0.15016379125816026,0.13224188326089786,0.13224188326089786
21,0.014197641190715753,0.44721236283141713,0.29578223928172914,0.4212673918630035,0.005689435202131175,0.005689435202131175,0.011014549784443132,0.009449552775272504,0.011014549784443132
22,0.02913480405302278,0.11395380304625,0.2095318259377169,0.01865913383889786,0.053992243906791824,0.053992243906791824,0.38143654798390403,0.07804440453396921,0.38143654798390403
23,0.09840033776527211,0.1631454688466744,0.1125216848985166,0.17385080241192177,0.1744625884222268,0.1744625884222268,0.07806469847258116,0.07806469847258116,0.02743862540261328
24,0.13980122241781967,0.30556086924346826,0.22236744816936355,0.191261099069536,0.056010015618169415,0.056010015618169415,0.11169907219742023,0.048963316849457726,0.2816240736397327
25,0.43459369951818144,0.05415661668178347,0.025203135321527553,0.41969140542941197,0.0071804876631750905,0.0071804876631750905,0.005042203665947912,0.4200797029447918,0.03675106339328593
26,0.042991780208131734,0.06209111170987185,0.04103030574898693,0.020689826207846068,0.019148620942000386,0.019148620942000386,0.023626455341200805,0.023626455341200805,0.023626455341200805
27,2.091888110709708e-05,0.027906290451541,0.005991304652872551,0.007294542512917653,0.007294542512917653,0.007294542512917653,0.007670802049552142,0.007670802049552142,0.007670802049552142
28,0.059106960641297134,0.0518734814366825,0.294727409133996,0.3871737744893312,0.0047666511651887865,0.0047666511651887865,0.33061495460390755,0.09454676194864366,0.09454676194864366
29,0.026145106713856496,0.22064128136552313,0.43143248402226064,0.4080901159945955,0.4045205720020226,0.4045205720020226,0.43086603829229886,0.4004923892487799,0.4004923892487799
30,0.0393552223517946,0.28956133372224807,0.1019320833014009,0.04162677075683296,0.026727946408851944,0.026727946408851944,0.05359149784684554,0.17938567413076856,0.12128271956720042
31,0.007086974373287608,0.02687783048029722,8.893795892675763e-05,0.002027111469708573,0.0014320550069329605,0.0014320550069329605,0.004379810852259323,0.004379810852259323,0.004379810852259323
32,0.32191395652450316,0.17053125568834115,0.0006031136888139701,0.08934467513310189,0.09213664693710695,0.09213664693710695,0.09958908441696468,0.12574137227293325,0.33909968292652454
33,0.0017733890217029725,0.26963413302644684,0.010242031235597,0.4056422908639165,0.4056422908639165,0.4056422908639165,0.0010802658991358788,0.026766909562785535,0.40534410307499974
