Estimator,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0,0.015432936381715683,0.008954968345070277,0.008684420751049334,0.0077371044291994805,0.0224984662856843,0.0058948239816679175,0.013546531837947923,0.0075483382382707034,0.02696704760026936,0.015001975610536901,0.01068527256314462,0.007273179766871741,0.006739042992415857,0.006739042992415857,0.013546531837947923,0.013546531837947923,0.013546531837947923,0.008143173308614166
1,0.5734957154956093,-0.9963977633198045,-0.9966547678703885,0.0001288063070263427,0.004462868488536361,-0.0006442040923688574,0.0,0.004464756176078248,0.0,0.0005537855458100516,-0.0047610121425354715,-0.41465832641434647,-0.41533568706776053,-0.00029810189646330864,0.0,-1.0,-0.4150374992788438,0.005143303275959625
2,0.9798846387029242,0.9939452562405058,0.9898532051624477,0.9876162755441676,1.5108234623673347,0.5058561948699984,0.9751253313609706,0.9892834777389327,0.9751253313609706,0.5225021966473953,0.9802097023655537,0.988578828938711,0.987598440738338,-0.01240155926166192,0.9876162755441676,0.9876162755441676,0.9876162755441676,0.9344116583724231
3,0.005289985706149505,-0.000441708951010579,-0.0014728893988754088,0.0008830123957525915,0.020231859313739466,-0.005545883975071723,0.0,-0.0072486727625407235,0.0,-0.007249323766014023,-0.004055545994455553,-0.0043676657550204044,-0.0043676657550204044,-0.0043676657550204044,0.0,0.0,0.0,-0.004423187034185216
4,0.8978489125932627,0.9039197089922559,0.9029280523779647,0.9009426919166329,0.920696185762825,0.8973510786689544,0.9041399845924838,0.9023178669353383,0.925999418556223,0.9023217042765843,-0.09443564444069281,0.9013268517235996,0.9013268517235996,0.9013268517235996,0.8930847960834881,0.9041399845924838,0.9041399845924838,0.9019357136657539
5,0.9875457041750215,0.008726982162421858,0.011785075099385863,-0.002595943194141748,1.0522908352564238,-0.02275918700813193,0.0,0.001667197030287314,0.0,0.001667051308266115,1.014628109717819,-0.0008003503560829815,-0.0001611369614836671,-0.0001611369614836671,0.0,0.0,0.0,0.0
6,-0.017957975824134147,-0.007177868572571065,-0.008037319065418259,-0.014175768764367642,0.010636636108736996,-0.009617895337889152,-0.010726406593058475,-0.008220501919651868,-0.021533161549641324,-0.00822001827339699,-0.0023208644828504725,-0.013513498431570821,-0.010114898110957182,-0.010114898110957182,-0.010726406593058475,-0.010726406593058475,-0.010726406593058475,-0.010726406593058475
7,0.9868475632101329,0.9989154863726398,0.9984146665200443,1.0038309767867564,0.01811050748070941,0.9993243603245396,-0.00836347293462677,0.0059356458584756,-0.00836347293462677,-0.00011341863475672887,8.505812499926952e-05,0.00010115189229446178,1.0001011518922944,0.00010115189229446178,0.9916365270653732,0.9916365270653732,0.9916365270653732,0.0
8,1.605298140013847,1.6016965164809573,1.60038460274155,1.59215800212536,1.6194211062798374,0.5759131893632825,-0.025090980962830495,0.6132410687110484,0.6014506235097251,0.0016680842035032238,,0.6143917460637518,0.6143917460637518,0.02942929408617845,1.6096245549554253,1.6096245549554253,1.6096245549554253,0.6079934693764972
9,-1.0060970746250009,0.00359074224704431,-0.0002765814701680016,-0.01184819730144583,-0.9990305397418338,-0.00456114086662142,-0.004616628070370053,0.0009686679996233461,0.0046019019590085725,-1.0044853118059516,-0.5833916022567425,-0.004445919257270365,-0.004445919257270365,-0.004445919257270365,0.0046019019590085725,0.0046019019590085725,-0.004616628070370053,-0.004616628070370053
10,-0.011495638837829386,-0.014962268557608705,-0.012996822431199574,-0.009765442698946908,0.0005494934520395503,-0.011010974723103067,-0.011495638837829386,-0.016937729349715963,0.0,-0.01258095363810781,-0.5905500102151038,-0.011631258545899128,-0.011631258545899128,-0.011631258545899128,-0.011495638837829386,-0.011495638837829386,-0.011495638837829386,-0.011495638837829386
11,1.0038138531148821,1.0047657431364387,1.00455426629043,0.006350832152388683,1.038467168816327,1.0034117553459891,1.0,0.9999912801550922,1.0,1.0047445968467494,,0.004475165984458254,0.004475165984458254,0.004475165984458254,1.0,0.0,1.0,1.0031789106675078
12,-0.829187459285839,-0.8193624755164726,-0.8226954681920902,-0.8276109586062066,0.18372835830700476,-0.8336108481320077,0.15754127698648002,0.16326670329294377,0.14755718841385793,-0.8316443202342222,-0.8755578385622422,0.14115024093362227,-0.7386189819340495,-0.7386189819340495,0.16745674585156273,0.16745674585156273,0.16745674585156273,-0.2568330666654775
13,0.0994972011701899,0.0994972011701899,0.09936253975777228,0.09963185001446068,0.10656273107415878,0.09681507248219273,0.09761079662642233,0.09161260302674504,0.11103131238874395,0.09906624039901141,0.09474953735161919,0.09773038704358608,0.09773038704358608,0.09773038704358608,0.09761079662642233,0.09761079662642233,0.09761079662642233,0.09895848008816877
14,-0.03917446173382998,-0.0369039478422722,-0.03722808827596422,-0.0396073460040914,-0.01057984980095898,-1.077129904498665,-1.0319428925027543,-0.048052673394459726,-0.04274964745933706,-0.04342233879457841,-0.039531581879895104,-0.04069684104804658,-0.04155129825400253,-0.04155129825400253,-0.04274964745933706,-0.04274964745933706,-0.04274964745933706,-1.040581810776627
15,1.5734957154956095,0.5811503566802694,-0.004817016297775795,1.5804470195986633,1.6211336706143031,0.5847821525690508,0.5849625007211562,1.5804941338021923,1.0297473433940518,0.5855114218930616,1.3295900640441671,0.5848901637813385,1.5848901637813384,1.5848901637813384,1.0,0.5849625007211562,1.584962500721156,0.5849625007211562
16,1.9837269881136657,0.9841212748176472,0.9845154537930199,0.9878616338448684,1.9966428057065095,0.9703164229673773,0.9803711932510675,1.9761811506924485,1.9604716358133627,0.9812701271652824,0.9853409097493109,0.9800175908211436,0.9807966267396143,0.9807966267396143,0.9803711932510675,0.9803711932510675,1.9803711932510675,0.9803711932510675
