τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,
0.005,0.005251766269651948,-1.6112373768225325e-05,0.011378557779885447,-0.02709947494636087,-0.0645075339175542,-0.09739673972822033,-0.06731121513167206,-0.07580316424068517,-0.09188785029549415,-0.06784216617391571,-0.09448045790252528,-0.0013875798588250862,0.002013365333037785,0.01116415550793897,0.023221209868948697,-0.0003690707502732993,-0.07920052710722938
0.01,-0.053574736509830065,0.008660721444586376,0.014153020948601535,-0.08414427896912574,-0.15576709611555611,-0.238035204357864,-0.1533025276441116,-0.14754885353956915,-0.19812137388704007,-0.13429186875428745,-0.19132783096236292,-0.03501873360293844,-0.0106296352266593,0.005559958393004716,0.009126306070723515,-0.016943795939830666,-0.16637640990043992
0.015,-0.13204328268768425,0.0062274991077291095,0.010142725234454766,-0.12822284716005347,-0.25808558595721104,-0.33683785650886855,-0.2289232676856799,-0.22403699490745088,-0.27975330306054264,-0.1917763790454139,-0.2854393871141259,-0.056791386680597536,-0.023949876638352262,-0.0008466976608729487,-0.005272067974727683,-0.026629724258984647,-0.2370554986546405
0.02,-0.13832309338230217,0.0037432826489441225,0.007130176311275798,-0.12368839760857966,-0.2827161535814614,-0.36317148650078374,-0.24847169791120613,-0.24279422482053165,-0.303264461577768,-0.19406923378381957,-0.3034468576081619,-0.06516192473268809,-0.03845872550497536,0.000453530662814182,-0.009719423467873361,-0.03050272394779872,-0.2583057001210268
0.025,-0.1374861252936111,0.003544594328063368,0.005570291021112847,-0.10118210387146433,-0.3038003835988466,-0.381753090290315,-0.25323834570610787,-0.2487763696543685,-0.3128452554663127,-0.18297084426525184,-0.31103211002732334,-0.06981132978561189,-0.04288609682030253,0.0006608938301450967,-0.014868846127092909,-0.03554799239135131,-0.2656484755907426
0.03,-0.13154577784675991,0.0052025056418802925,0.0071265278196211606,-0.094852952369824,-0.3161051011013927,-0.3866727241418435,-0.25479788607550863,-0.24865569720576483,-0.3135524424225423,-0.17973226993287447,-0.31365128910260254,-0.074831693070947,-0.04424545246615997,-0.0010284778759288879,-0.013806183562291728,-0.03557891434814128,-0.26900087106595555
0.035,-0.1334010188357547,0.005212126066799638,0.007107828034938475,-0.09773432214470829,-0.3187970962895977,-0.3883962287954156,-0.2555940271973688,-0.24990524485955257,-0.3151546365001966,-0.1797808170583168,-0.31523694914489986,-0.07553979844585913,-0.04373674330102548,-0.00089314735273865,-0.01351484616832985,-0.03666752798793688,-0.2704453362283554
0.04,-0.1326642621223933,0.005138615485178456,0.0070213133928403405,-0.09485175889259577,-0.31869391970394323,-0.3885231438546155,-0.25502805735626627,-0.24943111551591624,-0.31470513624887997,-0.17844995232437888,-0.31480260814409294,-0.07653192235026127,-0.041954366791471076,-0.0009268959508754816,-0.01347379951422614,-0.0365158312311944,-0.27039746345836296
0.045,-0.1326642621223933,0.005138615485178456,0.0070213133928403405,-0.09485175889259577,-0.31869391970394323,-0.3885231438546155,-0.25502805735626627,-0.24943111551591624,-0.31470513624887997,-0.17844995232437888,-0.31480260814409294,-0.07653192235026127,-0.041954366791471076,-0.0009268959508754816,-0.01347379951422614,-0.0365158312311944,-0.27039746345836296
0.05,-0.13223037057260664,0.005139214645832881,0.0070238602618685215,-0.09307816378583118,-0.31774062815045095,-0.3873537283281062,-0.25285368377113226,-0.2471882717662894,-0.31373956379279017,-0.17780813127666958,-0.31386466112622013,-0.07629339747160055,-0.041817991264535,-0.0008464385419562756,-0.013356275920481669,-0.0363512320034555,-0.26956769059208463
0.055,-0.13223037057260664,0.005139214645832881,0.0070238602618685215,-0.09307816378583118,-0.31774062815045095,-0.3873537283281062,-0.25285368377113226,-0.2471882717662894,-0.31373956379279017,-0.17780813127666958,-0.31386466112622013,-0.07629339747160055,-0.041817991264535,-0.0008464385419562756,-0.013356275920481669,-0.0363512320034555,-0.26956769059208463
0.06,-0.13181777562730412,0.005177272745309571,0.00707466494091456,-0.08986436565210278,-0.3175059274280106,-0.3861629288828292,-0.25109479051610706,-0.2446590720159851,-0.31287459426448644,-0.17634850337714916,-0.3137064684536959,-0.0753641429957443,-0.04160153253491288,-0.000744684781305573,-0.013217674332500996,-0.03614489858606989,-0.26626247350853166
0.065,-0.13309449297656065,0.0051616135779378024,0.007055043848308774,-0.09117092581025774,-0.3185160595624402,-0.3879121235880926,-0.2522017997299784,-0.2457677469480588,-0.3139092806923171,-0.1761960065164818,-0.3147209485028466,-0.07673004892966954,-0.04301708936657463,-0.0007531584491883354,-0.013207805368690822,-0.0375602120084817,-0.2673463846068774
0.07,-0.1312097849209428,0.006528359694554269,0.008420488804363309,-0.09033891391644622,-0.31908971330080954,-0.3865496870381937,-0.25092370111460605,-0.24489013359747125,-0.3131246248454602,-0.17683149898630712,-0.31394369568345226,-0.07657498998743657,-0.04296089540839766,0.0007708687932358161,-0.011496090755587628,-0.03675678423257494,-0.26708119896669497
0.075,-0.13104971691199763,0.006495123912364018,0.008391100084326267,-0.08869255074129304,-0.31909785932325324,-0.3859126038512631,-0.24949894947632828,-0.24458119347588858,-0.3127227303132682,-0.1766168841606556,-0.3134936672124881,-0.07646961741017505,-0.042904738196552,0.0007692548259755875,-0.011479744313552363,-0.03670345288061729,-0.26671998084826937
0.08,-0.13104971691199763,0.006495123912364018,0.008391100084326267,-0.08869255074129304,-0.31909785932325324,-0.3859126038512631,-0.24949894947632828,-0.24458119347588858,-0.3127227303132682,-0.1766168841606556,-0.3134936672124881,-0.07646961741017505,-0.042904738196552,0.0007692548259755875,-0.011479744313552363,-0.03670345288061729,-0.26671998084826937
0.085,-0.13104971691199763,0.006495123912364018,0.008391100084326267,-0.08869255074129304,-0.31909785932325324,-0.3859126038512631,-0.24949894947632828,-0.24458119347588858,-0.3127227303132682,-0.1766168841606556,-0.3134936672124881,-0.07646961741017505,-0.042904738196552,0.0007692548259755875,-0.011479744313552363,-0.03670345288061729,-0.26671998084826937
0.09,-0.13104971691199763,0.006495123912364018,0.008391100084326267,-0.08869255074129304,-0.31909785932325324,-0.3859126038512631,-0.24949894947632828,-0.24458119347588858,-0.3127227303132682,-0.1766168841606556,-0.3134936672124881,-0.07646961741017505,-0.042904738196552,0.0007692548259755875,-0.011479744313552363,-0.03670345288061729,-0.26671998084826937
0.095,-0.13104971691199763,0.006495123912364018,0.008391100084326267,-0.08869255074129304,-0.31909785932325324,-0.3859126038512631,-0.24949894947632828,-0.24458119347588858,-0.3127227303132682,-0.1766168841606556,-0.3134936672124881,-0.07646961741017505,-0.042904738196552,0.0007692548259755875,-0.011479744313552363,-0.03670345288061729,-0.26671998084826937
0.1,-0.13104971691199763,0.006495123912364018,0.008391100084326267,-0.08869255074129304,-0.31909785932325324,-0.3859126038512631,-0.24949894947632828,-0.24458119347588858,-0.3127227303132682,-0.1766168841606556,-0.3134936672124881,-0.07646961741017505,-0.042904738196552,0.0007692548259755875,-0.011479744313552363,-0.03670345288061729,-0.26671998084826937
0.105,-0.13084027385850094,0.006508463726442616,0.008410612688507797,-0.08704292223399898,-0.3186062942959343,-0.3852936907943744,-0.2487021310955249,-0.24419357461335642,-0.31218991528814327,-0.17634250370498916,-0.31300902266652,-0.0763314992528068,-0.0434224715443023,0.0007732129258457039,-0.011383863593492922,-0.03657069539364694,-0.26631493662747047
0.11,-0.13084027385850094,0.006508463726442616,0.008410612688507797,-0.08704292223399898,-0.3186062942959343,-0.3852936907943744,-0.2487021310955249,-0.24419357461335642,-0.31218991528814327,-0.17634250370498916,-0.31300902266652,-0.0763314992528068,-0.0434224715443023,0.0007732129258457039,-0.011383863593492922,-0.03657069539364694,-0.26631493662747047
0.115,-0.13084027385850094,0.006508463726442616,0.008410612688507797,-0.08704292223399898,-0.3186062942959343,-0.3852936907943744,-0.2487021310955249,-0.24419357461335642,-0.31218991528814327,-0.17634250370498916,-0.31300902266652,-0.0763314992528068,-0.0434224715443023,0.0007732129258457039,-0.011383863593492922,-0.03657069539364694,-0.26631493662747047
0.12,-0.13084027385850094,0.006508463726442616,0.008410612688507797,-0.08704292223399898,-0.3186062942959343,-0.3852936907943744,-0.2487021310955249,-0.24419357461335642,-0.31218991528814327,-0.17634250370498916,-0.31300902266652,-0.0763314992528068,-0.0434224715443023,0.0007732129258457039,-0.011383863593492922,-0.03657069539364694,-0.26631493662747047
