τ,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0,,,,,,,,,
0.005,,,,,,,,,
0.01,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.015,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.02,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,0.8888888888888888,0.8888888888888888,1.0
0.025,1.0,0.9090909090909091,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.8181818181818182,0.8181818181818182,0.9090909090909091
0.03,1.0,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.9166666666666666
0.035,1.0,0.9411764705882353,1.0,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.8823529411764706,0.9411764705882353
0.04,1.0,0.9545454545454546,1.0,0.9090909090909091,0.9545454545454546,0.9545454545454546,0.9090909090909091,0.8636363636363636,0.9545454545454546
0.045,1.0,0.9666666666666667,1.0,0.8,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9,0.9666666666666667
0.05,1.0,0.9714285714285714,1.0,0.8285714285714286,0.9428571428571428,0.9428571428571428,0.9428571428571428,0.9142857142857143,0.9714285714285714
0.055,1.0,0.9487179487179487,1.0,0.8205128205128205,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8974358974358975,0.9230769230769231
0.06,1.0,0.926829268292683,1.0,0.8048780487804879,0.926829268292683,0.926829268292683,0.9024390243902439,0.9024390243902439,0.926829268292683
0.065,1.0,0.9285714285714286,1.0,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.8809523809523809,0.9047619047619048,0.9285714285714286
0.07,1.0,0.9285714285714286,1.0,0.7857142857142857,0.9285714285714286,0.9285714285714286,0.8809523809523809,0.9047619047619048,0.9285714285714286
0.075,1.0,0.9302325581395349,1.0,0.7674418604651163,0.9069767441860465,0.9069767441860465,0.8604651162790697,0.8837209302325582,0.9069767441860465
0.08,1.0,0.9302325581395349,1.0,0.7674418604651163,0.9069767441860465,0.9069767441860465,0.8604651162790697,0.8837209302325582,0.9069767441860465
0.085,1.0,0.9302325581395349,1.0,0.7674418604651163,0.9069767441860465,0.9069767441860465,0.8604651162790697,0.8837209302325582,0.9069767441860465
0.09,1.0,0.9318181818181818,1.0,0.7727272727272727,0.9090909090909091,0.9090909090909091,0.8636363636363636,0.8863636363636364,0.9090909090909091
0.095,1.0,0.9130434782608695,1.0,0.7608695652173914,0.9130434782608695,0.9130434782608695,0.8695652173913043,0.8913043478260869,0.9130434782608695
0.1,1.0,0.9130434782608695,1.0,0.7608695652173914,0.9130434782608695,0.9130434782608695,0.8695652173913043,0.8913043478260869,0.9130434782608695
0.105,1.0,0.9130434782608695,1.0,0.7608695652173914,0.9130434782608695,0.9130434782608695,0.8695652173913043,0.8913043478260869,0.9130434782608695
0.11,1.0,0.9148936170212766,1.0,0.7446808510638298,0.8936170212765957,0.8936170212765957,0.8723404255319149,0.8936170212765957,0.9148936170212766
0.115,1.0,0.9166666666666666,1.0,0.75,0.8958333333333334,0.8958333333333334,0.875,0.8958333333333334,0.9166666666666666
0.12,1.0,0.9183673469387755,1.0,0.7346938775510204,0.8979591836734694,0.8979591836734694,0.8775510204081632,0.8775510204081632,0.9183673469387755
0.125,1.0,0.9183673469387755,1.0,0.7346938775510204,0.8979591836734694,0.8979591836734694,0.8775510204081632,0.8775510204081632,0.9183673469387755
0.13,1.0,0.9183673469387755,1.0,0.7346938775510204,0.8979591836734694,0.8979591836734694,0.8775510204081632,0.8775510204081632,0.9183673469387755
0.135,1.0,0.9183673469387755,1.0,0.7346938775510204,0.8979591836734694,0.8979591836734694,0.8775510204081632,0.8775510204081632,0.9183673469387755
0.14,1.0,0.9183673469387755,1.0,0.7346938775510204,0.8979591836734694,0.8979591836734694,0.8775510204081632,0.8775510204081632,0.9183673469387755
0.145,1.0,0.9183673469387755,1.0,0.7346938775510204,0.8979591836734694,0.8979591836734694,0.8775510204081632,0.8775510204081632,0.9183673469387755
0.15,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.155,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.16,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.165,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.17,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.175,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.18,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.185,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.19,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.195,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.2,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.205,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.21,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.215,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.22,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.225,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.23,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.235,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.24,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.245,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.25,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.255,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.26,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.265,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.27,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.275,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.28,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.285,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.29,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.295,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.3,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.305,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.31,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.315,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.32,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.325,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.33,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.335,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.34,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.345,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.35,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.355,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.36,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.365,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.37,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.375,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.38,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.385,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.39,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.395,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.4,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.405,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
0.41,0.98,0.9,0.98,0.74,0.88,0.88,0.86,0.86,0.9
