Tolerance (%),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,0.029787234042553193,0.004964539007092199,0.004964539007092199,0.0070921985815602835,0.0,0.0007092198581560284,0.31063829787234043,0.0007092198581560284,0.15673758865248227,0.0,0.0,0.0,0.0,0.0,0.3588652482269504,0.3446808510638298,0.31843971631205675,0.1049645390070922
0.0005,0.04468085106382979,0.05106382978723404,0.04326241134751773,0.058865248226950356,0.019858156028368795,0.09078014184397164,0.31063829787234043,0.03687943262411347,0.15673758865248227,0.06666666666666667,0.024822695035460994,0.1475177304964539,0.15319148936170213,0.1723404255319149,0.3588652482269504,0.3446808510638298,0.31843971631205675,0.1049645390070922
0.001,0.08865248226950355,0.09574468085106383,0.09290780141843971,0.11843971631205674,0.019858156028368795,0.1397163120567376,0.31063829787234043,0.0475177304964539,0.15673758865248227,0.11063829787234042,0.05177304964539007,0.18865248226950354,0.20425531914893616,0.22836879432624113,0.3588652482269504,0.3446808510638298,0.31843971631205675,0.14609929078014183
0.0015,0.10921985815602837,0.14397163120567377,0.14397163120567377,0.1673758865248227,0.028368794326241134,0.18439716312056736,0.31063829787234043,0.09432624113475177,0.15673758865248227,0.17304964539007092,0.06099290780141844,0.21560283687943263,0.23617021276595745,0.26666666666666666,0.3588652482269504,0.3446808510638298,0.31843971631205675,0.20354609929078013
0.002,0.11773049645390071,0.1829787234042553,0.1950354609929078,0.22056737588652484,0.04822695035460993,0.21134751773049645,0.31063829787234043,0.15177304964539007,0.15673758865248227,0.23120567375886525,0.08936170212765958,0.24113475177304963,0.2624113475177305,0.2936170212765957,0.3588652482269504,0.3446808510638298,0.31843971631205675,0.22198581560283687
0.0025,0.14042553191489363,0.2297872340425532,0.2326241134751773,0.2524822695035461,0.05531914893617021,0.23120567375886525,0.31063829787234043,0.16170212765957448,0.15673758865248227,0.24822695035460993,0.10354609929078014,0.27092198581560284,0.29716312056737587,0.3326241134751773,0.3588652482269504,0.3446808510638298,0.31843971631205675,0.24397163120567375
0.003,0.18085106382978725,0.2574468085106383,0.26595744680851063,0.2929078014184397,0.05815602836879433,0.2631205673758865,0.3120567375886525,0.16950354609929077,0.15673758865248227,0.2730496453900709,0.13120567375886524,0.2900709219858156,0.31631205673758866,0.3546099290780142,0.3617021276595745,0.34893617021276596,0.32056737588652484,0.2695035460992908
0.0035,0.22198581560283687,0.2872340425531915,0.28794326241134754,0.32269503546099293,0.08865248226950355,0.28581560283687946,0.31631205673758866,0.2148936170212766,0.1624113475177305,0.2936170212765957,0.1425531914893617,0.3099290780141844,0.3397163120567376,0.3829787234042553,0.36879432624113473,0.3546099290780142,0.3262411347517731,0.28794326241134754
0.004,0.2375886524822695,0.30425531914893617,0.3120567375886525,0.34893617021276596,0.11843971631205674,0.3099290780141844,0.3304964539007092,0.27092198581560284,0.17659574468085107,0.31631205673758866,0.16028368794326242,0.33687943262411346,0.36879432624113473,0.41205673758865247,0.38652482269503546,0.3709219858156028,0.3432624113475177,0.31063829787234043
0.0045,0.2645390070921986,0.32553191489361705,0.32907801418439714,0.3851063829787234,0.1375886524822695,0.33687943262411346,0.3425531914893617,0.3049645390070922,0.18652482269503545,0.33900709219858155,0.1673758865248227,0.35319148936170214,0.3879432624113475,0.43333333333333335,0.39858156028368796,0.38368794326241135,0.35602836879432626,0.3326241134751773
0.005,0.27801418439716313,0.3517730496453901,0.3475177304964539,0.4177304964539007,0.14468085106382977,0.3638297872340426,0.3588652482269504,0.3219858156028369,0.20141843971631207,0.35390070921985817,0.20212765957446807,0.37446808510638296,0.40638297872340423,0.45390070921985815,0.4148936170212766,0.399290780141844,0.37163120567375885,0.3588652482269504
0.0055,0.2978723404255319,0.37163120567375885,0.3709219858156028,0.43617021276595747,0.15673758865248227,0.3822695035460993,0.3659574468085106,0.3375886524822695,0.20709219858156028,0.3730496453900709,0.22907801418439716,0.3943262411347518,0.42836879432624114,0.47801418439716314,0.42411347517730497,0.40709219858156026,0.37943262411347517,0.375177304964539
0.006,0.31560283687943264,0.3921985815602837,0.3950354609929078,0.46382978723404256,0.15886524822695036,0.3950354609929078,0.37872340425531914,0.37163120567375885,0.22127659574468084,0.4,0.2631205673758865,0.41631205673758864,0.44893617021276594,0.5028368794326241,0.4425531914893617,0.42624113475177305,0.3964539007092199,0.39290780141843973
0.0065,0.3397163120567376,0.4148936170212766,0.4177304964539007,0.4836879432624113,0.1773049645390071,0.4085106382978723,0.3893617021276596,0.3950354609929078,0.23617021276595745,0.4099290780141844,0.2872340425531915,0.4375886524822695,0.474468085106383,0.5312056737588653,0.4602836879432624,0.4432624113475177,0.41418439716312055,0.40921985815602835
0.007,0.36099290780141846,0.4347517730496454,0.4326241134751773,0.5078014184397163,0.1879432624113475,0.4269503546099291,0.40283687943262414,0.40638297872340423,0.25390070921985813,0.4326241134751773,0.29858156028368793,0.4595744680851064,0.500709219858156,0.5602836879432624,0.48014184397163123,0.46170212765957447,0.42907801418439717,0.4326241134751773
0.0075,0.3780141843971631,0.44893617021276594,0.44680851063829785,0.524113475177305,0.22624113475177304,0.4475177304964539,0.41702127659574467,0.4198581560283688,0.27375886524822696,0.451063829787234,0.30851063829787234,0.4765957446808511,0.5184397163120568,0.5787234042553191,0.5,0.48156028368794324,0.44893617021276594,0.45886524822695035
0.008,0.40921985815602835,0.4645390070921986,0.46382978723404256,0.5432624113475177,0.23049645390070922,0.46595744680851064,0.4319148936170213,0.43049645390070923,0.29432624113475175,0.46382978723404256,0.31631205673758866,0.49361702127659574,0.5375886524822695,0.5971631205673759,0.5184397163120568,0.5014184397163121,0.4673758865248227,0.4673758865248227
0.0085,0.4319148936170213,0.4829787234042553,0.4787234042553192,0.5631205673758866,0.24113475177304963,0.4765957446808511,0.4418439716312057,0.43829787234042555,0.3120567375886525,0.4702127659574468,0.324822695035461,0.5049645390070922,0.5439716312056737,0.6042553191489362,0.5290780141843971,0.5120567375886524,0.4765957446808511,0.4794326241134752
0.009,0.4397163120567376,0.4957446808510638,0.49148936170212765,0.5780141843971631,0.26170212765957446,0.48723404255319147,0.4524822695035461,0.450354609929078,0.324822695035461,0.48439716312056735,0.3283687943262411,0.5177304964539007,0.5567375886524822,0.6184397163120567,0.5397163120567375,0.524113475177305,0.48652482269503544,0.48936170212765956
0.0095,0.44680851063829785,0.5092198581560283,0.5035460992907801,0.5907801418439717,0.2765957446808511,0.4957446808510638,0.4645390070921986,0.4624113475177305,0.3453900709219858,0.49645390070921985,0.33900709219858155,0.5297872340425532,0.5680851063829787,0.6312056737588653,0.5553191489361702,0.5404255319148936,0.5014184397163121,0.5014184397163121
0.01,0.4553191489361702,0.5191489361702127,0.5184397163120568,0.6099290780141844,0.28368794326241137,0.5078014184397163,0.4787234042553192,0.475177304964539,0.36312056737588655,0.5134751773049645,0.3468085106382979,0.5361702127659574,0.5765957446808511,0.6418439716312057,0.5659574468085107,0.5524822695035461,0.5170212765957447,0.5099290780141844
0.0105,0.4829787234042553,0.5326241134751774,0.5290780141843971,0.6191489361702127,0.3021276595744681,0.5191489361702127,0.49148936170212765,0.48014184397163123,0.375177304964539,0.5219858156028369,0.35319148936170214,0.5460992907801419,0.5886524822695035,0.6546099290780142,0.5780141843971631,0.5659574468085107,0.5312056737588653,0.5170212765957447
0.011,0.48652482269503544,0.5418439716312057,0.5347517730496454,0.624822695035461,0.30921985815602837,0.5283687943262412,0.5092198581560283,0.4858156028368794,0.40709219858156026,0.5333333333333333,0.36099290780141846,0.5581560283687943,0.6021276595744681,0.6680851063829787,0.5950354609929078,0.5836879432624114,0.5531914893617021,0.5276595744680851
0.0115,0.49858156028368794,0.5553191489361702,0.5468085106382978,0.6354609929078014,0.3148936170212766,0.5361702127659574,0.5205673758865248,0.49432624113475176,0.4319148936170213,0.5397163120567375,0.36666666666666664,0.5673758865248227,0.6134751773049646,0.6808510638297872,0.6085106382978723,0.597872340425532,0.5680851063829787,0.5375886524822695
0.012,0.5141843971631206,0.5659574468085107,0.5595744680851064,0.6397163120567376,0.32553191489361705,0.5425531914893617,0.5326241134751774,0.502127659574468,0.44964539007092197,0.5524822695035461,0.37163120567375885,0.575177304964539,0.624113475177305,0.6914893617021277,0.6226950354609929,0.6113475177304964,0.5822695035460993,0.5439716312056737
0.0125,0.5255319148936171,0.5765957446808511,0.5709219858156028,0.6546099290780142,0.3333333333333333,0.550354609929078,0.5390070921985816,0.5141843971631206,0.4581560283687943,0.5638297872340425,0.37872340425531914,0.5865248226950355,0.6312056737588653,0.699290780141844,0.6319148936170212,0.6198581560283688,0.5943262411347517,0.5539007092198581
0.013,0.5397163120567375,0.5836879432624114,0.5780141843971631,0.6687943262411348,0.350354609929078,0.5588652482269504,0.5468085106382978,0.5212765957446809,0.46595744680851064,0.574468085106383,0.3851063829787234,0.597872340425532,0.6432624113475177,0.7134751773049646,0.6439716312056738,0.6326241134751773,0.6035460992907802,0.5631205673758866
0.0135,0.5595744680851064,0.5957446808510638,0.5872340425531914,0.675177304964539,0.3709219858156028,0.5659574468085107,0.5531914893617021,0.5283687943262412,0.4702127659574468,0.5787234042553191,0.39078014184397164,0.6028368794326241,0.648936170212766,0.7198581560283688,0.6510638297872341,0.6411347517730497,0.6120567375886525,0.5680851063829787
0.014,0.5716312056737589,0.599290780141844,0.5914893617021276,0.6794326241134752,0.3723404255319149,0.5723404255319149,0.5652482269503546,0.5333333333333333,0.4716312056737589,0.5815602836879432,0.3950354609929078,0.6070921985815603,0.6524822695035462,0.724113475177305,0.6624113475177305,0.6546099290780142,0.6184397163120567,0.5723404255319149
0.0145,0.5780141843971631,0.6028368794326241,0.5957446808510638,0.6872340425531915,0.3921985815602837,0.5787234042553191,0.5716312056737589,0.5475177304964539,0.4773049645390071,0.5886524822695035,0.3964539007092199,0.6106382978723405,0.6560283687943262,0.7276595744680852,0.6695035460992907,0.6652482269503546,0.625531914893617,0.5765957446808511
0.015,0.5843971631205673,0.6085106382978723,0.601418439716312,0.6907801418439716,0.40354609929078017,0.5815602836879432,0.5765957446808511,0.5517730496453901,0.48226950354609927,0.5921985815602837,0.40354609929078017,0.6120567375886525,0.6595744680851063,0.7319148936170212,0.6737588652482269,0.6709219858156028,0.6297872340425532,0.5780141843971631
0.0155,0.5851063829787234,0.6113475177304964,0.6035460992907802,0.6950354609929078,0.40425531914893614,0.5865248226950355,0.5829787234042553,0.5567375886524822,0.49148936170212765,0.5943262411347517,0.40709219858156026,0.6205673758865248,0.6645390070921986,0.7368794326241135,0.676595744680851,0.675177304964539,0.6326241134751773,0.5822695035460993
0.016,0.5943262411347517,0.6141843971631206,0.6085106382978723,0.7021276595744681,0.41843971631205673,0.5900709219858156,0.5886524822695035,0.5602836879432624,0.4957446808510638,0.599290780141844,0.41205673758865247,0.6234042553191489,0.6702127659574468,0.7425531914893617,0.6815602836879433,0.6801418439716312,0.6354609929078014,0.5858156028368794
0.0165,0.6042553191489362,0.6156028368794326,0.6099290780141844,0.7049645390070922,0.42127659574468085,0.5964539007092199,0.5914893617021276,0.5624113475177305,0.4978723404255319,0.601418439716312,0.41631205673758864,0.626241134751773,0.6723404255319149,0.7446808510638298,0.6851063829787234,0.6843971631205674,0.6390070921985815,0.5879432624113475
0.017,0.6063829787234043,0.6198581560283688,0.6134751773049646,0.7106382978723405,0.4390070921985816,0.599290780141844,0.5950354609929078,0.5659574468085107,0.502127659574468,0.6056737588652482,0.42127659574468085,0.6276595744680851,0.676595744680851,0.749645390070922,0.6900709219858157,0.6879432624113475,0.6418439716312057,0.5914893617021276
0.0175,0.6120567375886525,0.6219858156028368,0.6177304964539007,0.7127659574468085,0.44042553191489364,0.601418439716312,0.597872340425532,0.5673758865248227,0.5042553191489362,0.6078014184397164,0.42836879432624114,0.6297872340425532,0.6773049645390071,0.75177304964539,0.6921985815602837,0.6893617021276596,0.6439716312056738,0.5929078014184397
0.018,0.6148936170212767,0.6234042553191489,0.6205673758865248,0.7156028368794326,0.44042553191489364,0.6042553191489362,0.5985815602836879,0.5673758865248227,0.5070921985815603,0.6099290780141844,0.4326241134751773,0.6354609929078014,0.6822695035460993,0.7567375886524823,0.6950354609929078,0.6914893617021277,0.6460992907801418,0.5936170212765958
0.0185,0.6177304964539007,0.6234042553191489,0.6212765957446809,0.7198581560283688,0.46382978723404256,0.6042553191489362,0.6007092198581561,0.573049645390071,0.5092198581560283,0.6120567375886525,0.43333333333333335,0.6361702127659574,0.6843971631205674,0.7588652482269503,0.699290780141844,0.6943262411347517,0.64822695035461,0.5950354609929078
0.019,0.6198581560283688,0.6283687943262412,0.6234042553191489,0.7212765957446808,0.4723404255319149,0.6099290780141844,0.6042553191489362,0.573758865248227,0.5170212765957447,0.6127659574468085,0.4375886524822695,0.6375886524822695,0.6872340425531915,0.7631205673758865,0.7021276595744681,0.6971631205673758,0.6524822695035462,0.5964539007092199
0.0195,0.6219858156028368,0.6290780141843971,0.626241134751773,0.724113475177305,0.4851063829787234,0.6120567375886525,0.6056737588652482,0.574468085106383,0.5205673758865248,0.6148936170212767,0.44113475177304967,0.6390070921985815,0.6900709219858157,0.7659574468085106,0.7049645390070922,0.699290780141844,0.6553191489361702,0.5985815602836879
0.02,0.626241134751773,0.6319148936170212,0.6297872340425532,0.724113475177305,0.4907801418439716,0.6127659574468085,0.6063829787234043,0.575177304964539,0.524822695035461,0.6163120567375886,0.44397163120567373,0.6397163120567376,0.6914893617021277,0.7673758865248227,0.7063829787234043,0.700709219858156,0.6567375886524822,0.599290780141844
0.0205,0.6312056737588653,0.6347517730496454,0.6297872340425532,0.7276595744680852,0.4929078014184397,0.6156028368794326,0.6063829787234043,0.5765957446808511,0.524822695035461,0.6170212765957447,0.4460992907801418,0.6411347517730497,0.6936170212765957,0.7695035460992907,0.7078014184397163,0.701418439716312,0.6588652482269504,0.6
0.021,0.6312056737588653,0.6382978723404256,0.6304964539007092,0.7283687943262411,0.49432624113475176,0.6170212765957447,0.6070921985815603,0.5808510638297872,0.5269503546099291,0.6198581560283688,0.44893617021276594,0.6425531914893617,0.6943262411347517,0.7709219858156028,0.7085106382978723,0.7021276595744681,0.6609929078014184,0.601418439716312
0.0215,0.6319148936170212,0.6418439716312057,0.6340425531914894,0.7312056737588652,0.5141843971631206,0.6191489361702127,0.6092198581560284,0.5851063829787234,0.5297872340425532,0.624113475177305,0.450354609929078,0.6446808510638298,0.6964539007092199,0.7737588652482269,0.7106382978723405,0.7049645390070922,0.6631205673758865,0.6035460992907802
