τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0,,,,,,,,,,,,
0.005,,,,,,,,,,,,
0.01,0.004059415093688009,0.15614623982032622,0.1570474620744579,0.23846284257176104,0.01770336822898115,0.001498446311153158,0.08313371580048425,0.0018358955131318794,0.15532749267931611,0.4634260060325832,0.38831638199199864,0.3116664446889776
0.015,0.07424589724295641,0.14328885064283114,0.1003517469710648,0.09394096330444568,0.11583713272937964,0.1465970665269654,0.29711021909182467,0.12683869571262624,0.16256265879808282,0.18609718919206186,0.17444030813054234,0.13795730240148468
0.02,0.07340230088145829,0.13146458904712824,0.10921280112358234,0.08899638400352618,0.1431138233491873,0.1339824084461463,0.26570946916161664,0.12885367637541295,0.15486322844640327,0.1819882838696677,0.1474113564074061,0.1376988513972991
0.025,0.07392056688600283,0.12964198470524557,0.1021452783133133,0.09248911316283066,0.15203377524170605,0.15076867812414912,0.28412201695878675,0.12821639975243856,0.1468111377828788,0.17583185319955724,0.14050195433488386,0.1313595532857256
0.03,0.07737409789035826,0.12971613841667567,0.0964975077117834,0.09535020958227423,0.159371573845686,0.14968476223677418,0.28324940715606617,0.1287995383764022,0.15365340933925958,0.16655327359825048,0.1333457854615856,0.1247330119103269
0.035,0.08112333541299704,0.14448382336726326,0.0990235568400609,0.09835786684702943,0.16681342172212307,0.1495636489675554,0.29156319857388197,0.13700609790405247,0.1539814742795431,0.17336573668865973,0.14193278532327913,0.13335527930958038
0.04,0.07882497738367039,0.13973256541803353,0.09597838551409141,0.09572123788916975,0.182252471792029,0.15842240643486655,0.28943580460384505,0.13295428628898096,0.14935617021935368,0.1752630269701934,0.1376314443840222,0.13629445136333745
0.045,0.07832776437748265,0.13881753244820508,0.09538502942933098,0.09521572003903629,0.1811362394097512,0.15741242186260204,0.28811344480117224,0.13219309282019198,0.14848489699264272,0.17429067891530556,0.13691165728608853,0.13558363737292517
0.05,0.07740836593169388,0.13714061106982328,0.09424388407673173,0.09442969842982833,0.18555739902017668,0.16201284521571785,0.2848193421857488,0.13721001932926816,0.1466635215849616,0.17234190284781215,0.1352587222290113,0.14043617589698196
0.055,0.07601116486697143,0.1347317003234192,0.09262040062365752,0.09315982400421423,0.18228165250670703,0.15892076092697327,0.27987711716807373,0.13475299082719158,0.14402233394803382,0.1693001140979335,0.1327168702432456,0.13786932030111054
0.06,0.07552748102094232,0.13397048090790073,0.09211955064658953,0.09347001843602312,0.18784398318638423,0.15793617500143978,0.27878091997861937,0.13404395657718715,0.14325349748434654,0.16836407001880208,0.1325609028676067,0.1376801113121951
0.065,0.07552748102094232,0.13397048090790073,0.09211955064658953,0.09347001843602312,0.18784398318638423,0.15793617500143978,0.27878091997861937,0.13404395657718715,0.14325349748434654,0.16836407001880208,0.1325609028676067,0.1376801113121951
0.07,0.07463170186779798,0.13229135428774197,0.09096049270682621,0.09262633786457443,0.1985436865784108,0.15599143420114892,0.27532388932139956,0.13240530194593902,0.1414975238606505,0.16629725533789816,0.13102314808887644,0.13605775355452732
0.075,0.07428192847123773,0.13165245328357056,0.09054905178123389,0.09205124065276248,0.19750422893436304,0.15513391745724642,0.2744622920055622,0.1318615827086775,0.14089625891506802,0.16551830983047247,0.13046745642479904,0.13547019729889515
0.08,0.07428192847123773,0.13165245328357056,0.09054905178123389,0.09205124065276248,0.19750422893436304,0.15513391745724642,0.2744622920055622,0.1318615827086775,0.14089625891506802,0.16551830983047247,0.13046745642479904,0.13547019729889515
0.085,0.0733966442333657,0.1301387746264977,0.08956598031657315,0.09095428852208652,0.19533094857091862,0.15326159568755404,0.271545665156152,0.13031632795472173,0.1392380707085324,0.16360249467524832,0.1289897769371458,0.13383354579675572
0.09,0.07824250592661194,0.13387454388913395,0.09408258493291399,0.09581247337793226,0.20434535190793832,0.15657441149629386,0.27283233192246503,0.14025587485706995,0.1428784443259236,0.1606602880244235,0.12667447239017474,0.1314392339105657
0.095,0.07824250592661194,0.13387454388913395,0.09408258493291399,0.09581247337793226,0.20434535190793832,0.15657441149629386,0.27283233192246503,0.14025587485706995,0.1428784443259236,0.1606602880244235,0.12667447239017474,0.1314392339105657
0.1,0.07824250592661194,0.13387454388913395,0.09408258493291399,0.09581247337793226,0.20434535190793832,0.15657441149629386,0.27283233192246503,0.14025587485706995,0.1428784443259236,0.1606602880244235,0.12667447239017474,0.1314392339105657
0.105,0.07700062273708307,0.13162914114633856,0.09252982032354759,0.09462457683522184,0.20141758613717053,0.15974428541037541,0.2780889701494413,0.13801673733135067,0.14059191096642984,0.1585722851960787,0.12577397818617964,0.12921462900816763
0.11,0.07656840258922823,0.13093581478895167,0.09207989038252053,0.09420662308943108,0.2005555710136696,0.15882864917030873,0.27657462670082006,0.1373377294560074,0.13989748288967893,0.15765270662172354,0.125136756497974,0.1284708447822431
0.115,0.07656840258922823,0.13093581478895167,0.09207989038252053,0.09420662308943108,0.2005555710136696,0.15882864917030873,0.27657462670082006,0.1373377294560074,0.13989748288967893,0.15765270662172354,0.125136756497974,0.1284708447822431
0.12,0.07656840258922823,0.13093581478895167,0.09207989038252053,0.09420662308943108,0.2005555710136696,0.15882864917030873,0.27657462670082006,0.1373377294560074,0.13989748288967893,0.15765270662172354,0.125136756497974,0.1284708447822431
0.125,0.07656840258922823,0.13093581478895167,0.09207989038252053,0.09420662308943108,0.2005555710136696,0.15882864917030873,0.27657462670082006,0.1373377294560074,0.13989748288967893,0.15765270662172354,0.125136756497974,0.1284708447822431
0.13,0.07594762618910772,0.13992329926653616,0.10134345605201545,0.10358277775892846,0.1984120499896942,0.17186560822672375,0.27871049543222004,0.15050239802280282,0.1471146986137033,0.15999757904733297,0.12944915679998875,0.12989932951109878
0.135,0.07594762618910772,0.13992329926653616,0.10134345605201545,0.10358277775892846,0.1984120499896942,0.17186560822672375,0.27871049543222004,0.15050239802280282,0.1471146986137033,0.15999757904733297,0.12944915679998875,0.12989932951109878
0.14,0.07556045067273381,0.13910059812414974,0.1007533153239163,0.10298016733198352,0.19739813963529693,0.1708576272824677,0.2771542918163731,0.14971715409123518,0.1463493823257186,0.15911599204355775,0.12874726639766845,0.1291947910340073
0.145,0.07556045067273381,0.13910059812414974,0.1007533153239163,0.10298016733198352,0.19739813963529693,0.1708576272824677,0.2771542918163731,0.14971715409123518,0.1463493823257186,0.15911599204355775,0.12874726639766845,0.1291947910340073
0.15,0.07556045067273381,0.13910059812414974,0.1007533153239163,0.10298016733198352,0.19739813963529693,0.1708576272824677,0.2771542918163731,0.14971715409123518,0.1463493823257186,0.15911599204355775,0.12874726639766845,0.1291947910340073
0.155,0.07556045067273381,0.13910059812414974,0.1007533153239163,0.10298016733198352,0.19739813963529693,0.1708576272824677,0.2771542918163731,0.14971715409123518,0.1463493823257186,0.15911599204355775,0.12874726639766845,0.1291947910340073
0.16,0.07556045067273381,0.13910059812414974,0.1007533153239163,0.10298016733198352,0.19739813963529693,0.1708576272824677,0.2771542918163731,0.14971715409123518,0.1463493823257186,0.15911599204355775,0.12874726639766845,0.1291947910340073
0.165,0.08061977096238894,0.14323488560898145,0.09987593763487834,0.10208233113774758,0.19542282646477255,0.1803531781010526,0.2870384852586618,0.15960086834384482,0.15627225671513656,0.15732021284174144,0.13300793739826816,0.13050281646488276
0.17,0.08276419135731723,0.1449728321248581,0.10177787128228474,0.10399481600201049,0.19654846626180647,0.1818806537355588,0.28878425319937406,0.16108249889926762,0.15777312780020508,0.15878304612395905,0.13461130406455205,0.13212066359898972
0.175,0.08231873826852973,0.14415467982598426,0.10120929986450539,0.10356360473035327,0.19551830545684298,0.18658356006060003,0.2891037490097107,0.16019823587599955,0.15690788415106954,0.1579007030652483,0.13387407025019787,0.13146488062091827
0.18,0.08194826298270355,0.1433606692669256,0.1006562786092134,0.10299122567864168,0.19457363660121602,0.18557067402749303,0.2876221987105761,0.159347745470725,0.15607619575565174,0.15703255903281016,0.13314322126241718,0.1307477984310192
0.185,0.08194826298270355,0.1433606692669256,0.1006562786092134,0.10299122567864168,0.19457363660121602,0.18557067402749303,0.2876221987105761,0.159347745470725,0.15607619575565174,0.15703255903281016,0.13314322126241718,0.1307477984310192
