Estimator,OE1_MEAN,OE1_STDEV,OE2_MEAN,OE2_STDEV
schreiber2018/cnn,-0.008193923653425661,0.20783261373801765,0.011413919483829239,0.05950172404441504
schreiber2018/fcn,-0.08924157383651139,0.2616904694514094,0.028405484987018007,0.09749216110235243
schreiber2014/default,-0.08862906043292029,0.2841985253417335,0.009410155253354216,0.07220604142921154
percival2014/stem,-0.06870807878596807,0.3340225326152238,0.00972329376305154,0.10298283773919965
schreiber2017/mirex2017,-0.1347034133416036,0.36067603774371265,0.002551488619180699,0.08428124988535067
schreiber2017/ismir2017,-0.09548772706709381,0.3748670022185265,0.002551488619180699,0.08428124988535067
davies2009/mirex_qm_tempotracker,0.21553014349549213,0.37794308477017585,0.019451712122943086,0.08051146671338555
boeck2015/tempodetector2016_default,-0.14658760385028247,0.39691129062074976,0.002137151065818683,0.08301160718238541
