Estimator,OE1_MEAN,OE1_STDEV,OE2_MEAN,OE2_STDEV
schreiber2018/fcn,0.07519338470715428,0.41306605973978366,0.0008310072491037382,0.0813897277690348
schreiber2018/ismir2018,0.08415809338796099,0.4710659239928247,0.009795715929910423,0.10559668014492198
schreiber2014/default,-9.154682653555217e-05,0.47398478926310017,0.003977448264433514,0.12726540551002233
schreiber2017/ismir2017,0.04563824902420984,0.4949108215942068,0.006422562749700041,0.12307048243004212
schreiber2018/cnn,0.11013556400250021,0.5001162172853116,0.006361421838567298,0.1045546363399064
schreiber2017/mirex2017,0.010491557872673873,0.523080509906678,0.010491557872673881,0.12294833436683895
davies2009/mirex_qm_tempotracker,0.34518085415500177,0.5231339412945667,0.04773134432279963,0.13168037518472955
percival2014/stem,0.03579215137411963,0.5327998589200525,0.010449381759206343,0.10797523216164207
boeck2015/tempodetector2016_default,-0.06039878692618792,0.5891393976886059,0.004159668963235191,0.08644352713198233
