Item,davies2009/mirex_qm_tempotracker,sun2021/default,klapuri2006/percival2014,boeck2019/multi_task_hjdb,boeck2019/multi_task,boeck2020/dar,schreiber2018/fcn,schreiber2018/ismir2018,schreiber2018/cnn,percival2014/stem,gkiokas2012/default,schreiber2017/mirex2017,schreiber2017/ismir2017,scheirer1998/percival2014,zplane/auftakt_v3,oliveira2010/ibt,boeck2015/tempodetector2016_default,echonest/version_3_2_1,schreiber2014/default
blues.00016.jams,0.019104077232527907,0.0,0.008914283116593884,0.0007211672436540515,0.0030328451890577856,0.005999642306125564,0.0,0.014499569695115089,0.0,0.015568931650967574,0.0,0.014017005610266165,0.014017005610266165,0.030773941379372324,0.015957573902976085,0.029146345659516508,0.0,0.010177963745021425,0.020762198271922435
blues.00017.jams,0.03617675311069971,0.05062607306996814,0.006450309601828359,0.0008584915700447465,0.0006868341195610224,0.010255454305609911,0.03476541816067664,0.0,0.0,0.00530305133876894,0.01727799143183547,0.03387467066721574,0.03387467066721574,0.05839071911660468,0.02075856016679749,0.01727799143183547,0.029158368068097372,0.014794523072751498,0.032488637178098516
blues.00018.jams,0.006145289010806913,0.017277991431835428,0.005442085068248065,0.015202038383802923,0.015202038383802923,0.012043619372874848,0.017277991431835428,0.017277991431835428,0.017277991431835428,0.011200789056129885,0.0,0.013134334635473812,0.013134334635473812,0.011690481937888093,0.029855984159259476,0.01748742672884112,0.014148463574888803,0.01067711557073358,0.00814764432250759
blues.00019.jams,0.023633106565081,0.0,0.0111321022248717,0.009103679846918967,0.009220767461388108,0.006530153590864983,0.0,0.011681805047635324,0.011681805047635324,0.011130636630654021,0.0,0.010097774770922857,0.010097774770922857,0.31155249371451776,0.022276920286834416,0.011681805047635324,0.01814734671025936,0.004999913495684838,0.006867842653082204
blues.00020.jams,0.04911441301583567,0.0,0.010638524354600533,0.028254805307872895,0.030349158642056895,0.022690020040309036,0.03170885972733805,0.03170885972733805,0.0,0.029742109116834867,0.021216485909695854,0.03951588677016493,0.03951588677016493,0.0380053223108363,0.01276729607387769,0.010647244199508372,0.014461097314390752,0.028078078272025245,0.030055399500494292
blues.00021.jams,0.00946507496424318,0.028569152196770954,0.009469047139847486,0.009223063391959146,0.01349983047912274,0.014071025197417972,0.014213859219700802,0.014213859219700802,0.014213859219700802,0.016529742718459136,0.028569152196770954,0.011738262836302759,0.011738262836302759,0.029781525299138117,0.02712717802286448,0.05771549785628733,0.028569152196770954,0.028843290298484276,0.011738262836302759
blues.00022.jams,0.0055850833493378575,0.014499569695115169,0.008220506804968527,0.007304800623233399,0.011852422088414733,0.004670809554211112,0.0,0.0,0.014499569695115169,0.015073759104673965,0.014646775964401337,0.0016533428774203364,0.0016533428774203364,0.013287196592747911,0.042892094193221666,0.0,0.009356790258252022,0.433320126128064,0.0010783438352493318
blues.00023.jams,0.0075476781620666,0.014950341465971444,0.007548329165539877,0.0011903425105058716,0.002679653100996709,0.009783030675611063,0.014950341465971444,0.014950341465971444,0.0,0.0007598175768495323,0.014950341465971444,0.008681606231601958,0.008681606231601958,0.38695085531357576,0.008896400488396218,0.014950341465971444,0.020086987634230096,0.0006248073568960408,0.008681606231601958
blues.00024.jams,0.03417467935986255,0.013939190957873774,0.019524482421711637,0.005870872525445814,0.005591848244353833,0.007404542198728757,0.04264433740849367,0.013939190957873774,0.027744990482904245,0.005019679705603262,0.013939190957873774,0.026091676784257858,0.026091676784257858,0.0361157701947207,0.0236171048602278,0.0,0.006289307789428753,0.01187077081157172,0.026091676784257858
blues.00025.jams,0.010636636108736996,0.04629365227393495,0.028889844577772956,0.025122952398324464,0.026050432366551517,0.02203565175324486,0.015266756653310518,0.015266756653310518,0.015266756653310518,0.02237647397040438,0.04629365227393495,0.010472337843515278,0.010472337843515278,0.0248034082576902,0.019878465559123287,0.06206096813225161,0.019108822947704676,0.03168996138976201,0.010472337843515278
blues.00026.jams,0.029604875988999965,0.017277991431835428,0.022628841684112753,0.015377709013047412,0.012569542596715468,0.01292026462126737,0.0,0.017277991431835428,0.0,0.016938603263322784,0.0,0.004858931043104445,0.004858931043104445,0.027684450649715458,0.0034805687349619766,0.01748742672884112,0.014148463574888803,0.019212654375308967,0.004171241334478379
blues.00027.jams,0.0194190902771575,0.014950341465971444,0.03928819652426723,0.028842844019417644,0.030209104485394225,0.025659925686948283,0.014950341465971444,0.014950341465971444,0.04532399050949031,0.03931862677778634,0.030057233856179894,0.021357263787939368,0.021357263787939368,0.021248810573082075,0.04072697639939348,0.04532399050949031,0.026417126691518408,0.04530864277154309,0.020762207325163744
blues.00028.jams,0.020235488401988754,0.0,0.005585291463837719,0.0022178252498185696,0.00387895961973962,0.002356326189865417,0.0,0.0,0.0,0.0016794973966794862,0.0,0.0014707724577172176,0.0014707724577172176,0.022176579236846895,0.002771749250053711,0.013805799525030428,0.007649883168444964,0.00013872734669951524,0.00017081052955614405
blues.00029.jams,0.013451093393063442,0.0,0.013453538845010897,0.01883233289431796,0.012224383857086959,0.004289371092896163,0.02236781302845451,0.02236781302845451,0.02236781302845451,0.013453326682677274,0.01122725542325412,0.010456493846371191,0.010456493846371191,0.4986912691417133,0.008988783227254759,0.02272007650008353,0.0038372573189395104,0.01975750427170016,0.009573919331595175
blues.00030.jams,0.22686267761791926,0.0,0.026562141677833773,0.02520849850296794,0.017625670681834613,0.02573292418700094,0.012939055707498098,0.05246741989413554,0.012939055707498098,0.366791347543806,0.012939055707498098,0.0238569492725779,0.0238569492725779,0.21149731326925256,0.023374508373808757,0.0,0.011510065860373557,0.41210404467756917,0.02334073242431079
blues.00031.jams,0.03617675311069971,0.05062607306996814,0.18621880878296293,0.020972004357212425,0.02705291974939078,0.029957633466706088,0.05062607306996814,0.0752881273042372,0.05062607306996814,0.0685971141612951,0.0,0.07347383719939109,0.07347383719939109,0.04321949989135424,0.044394119358453436,0.03813512888677098,0.04295695416000179,0.23191509860378054,0.07347383719939109
blues.00032.jams,0.04453839607649845,0.4205756828202737,0.06202561887825401,0.047838500544572726,0.024849578508666554,0.4528159619448418,0.056583528366367424,0.043721377429317775,0.46777896135081715,0.3186607997948082,0.04508788952853804,0.03862856343923871,0.36055665832660105,0.3483666658399532,0.08455264422503542,0.04508788952853804,0.1360904031883113,0.1726647519830054,0.36055665832660105
blues.00033.jams,0.03359862203573432,0.009398698002249559,0.011904598906983145,0.006960920658514176,0.006773228595426192,0.014075185211722742,0.009398698002249559,0.009398698002249559,0.009398698002249559,0.0011781911972811353,0.009398698002249559,0.012421721936441863,0.012421703239361573,0.049368361132152636,0.01220640899072076,0.047934477063701984,0.007899014872520906,0.02946558912024895,0.012421703239361573
blues.00034.jams,0.02590339276204738,0.031026895620624544,0.0005669370531425421,0.005843991740407824,0.005843991740407824,0.006460528092051265,0.0,0.0,0.0,0.0005664457299618018,0.0,0.0036741848317757794,0.0036741848317757794,0.4962523659031376,0.0,0.0,0.0038420662943940923,0.012332826515286522,0.004888110792366777
blues.00035.jams,0.0055850833493378575,0.044394119358453395,0.030940580513442482,0.04349271661692098,0.046650093298821416,0.05548225440443259,0.02202630632999891,0.02202630632999891,0.02202630632999891,0.03094302596538993,0.055709432586287536,0.027774007026463314,0.027774007026463314,0.23037258314792827,0.19782727573991588,0.06711419585853691,0.048231376677393016,0.08279394104929941,0.03393762551208226
blues.00036.jams,0.014449319959268217,0.0,0.03039400145431468,0.034486370414715105,0.02092079136897242,0.027117238375814378,0.0,0.025090980962830495,0.025090980962830495,0.40058503876236073,0.38994651831601335,0.025246395430936566,0.025246395430936566,0.03939881764671392,0.025090980962830495,0.05062607306996795,0.007669118909966261,0.029057512492967147,0.025246395430936566
blues.00037.jams,0.4150280078328792,0.07400058144377678,0.43640242743489344,0.4055147251603371,0.40608786760615456,0.41332803224083736,0.37656335146420816,0.37656335146420816,0.41503749927884376,0.3835512698707897,0.3959286763311393,0.028375358117407844,0.38666207662848356,0.31391996030147074,0.39881118486426054,0.3370349872775706,0.3959286763311393,0.13722738344075838,0.38589851428953426
blues.00038.jams,0.4512142523895436,0.02272007650008345,0.01825170832489533,0.03952836418663728,0.04730571477835652,0.02856915219677092,0.04508788952853819,0.04508788952853819,0.04508788952853819,0.05432479772163442,0.05614307803753392,0.03934018883207358,0.03934018883207358,0.28149148843621263,0.4150374992788438,0.49845350746648137,0.049852006038312593,0.08488497188038031,0.03449970008145412
blues.00039.jams,0.03874831818715887,0.012383724455832358,0.005585289928452539,0.001357017967406798,0.0023447424670160148,0.00531197986413327,0.012383724455832358,0.012383724455832358,0.012383724455832358,0.02207488110284872,0.0,0.007017513779586643,0.007017513779586643,0.00380287155641636,0.01114055760520051,0.08900500605874494,0.007992790753530621,0.003975967760698565,0.006528950885993502
blues.00040.jams,0.44968728151680143,0.0,0.0022262722553190134,0.0005031779534431511,0.002849024065238853,0.006444162940443981,0.016678741146630392,0.0,0.0,0.0022260712594234246,0.0,0.0038543913439566895,0.0038543913439566895,0.00011742388730457861,0.003351209499637919,0.0,0.004788963855240325,0.002982957274041819,0.0038543913439566895
blues.00041.jams,0.024766406620897706,0.011315313227834127,0.006846945052645872,0.008155961023203128,0.009962152233629826,0.006121289312764358,0.0,0.0,0.02290040211007877,0.002406270511007975,0.011315313227834127,0.004015436388045859,0.004015436388045859,0.030167548554690938,0.020304096455088995,0.022542568651088227,0.007478055908894649,0.008404446441605911,0.004908390905866274
blues.00042.jams,0.4043992719515187,0.46394709975979026,0.42323097636913504,0.00465618969475691,0.00602378762776995,0.007553815165158334,0.0,0.4150374992788438,0.0,0.0019609929066089007,0.4311571646421207,0.006089625924646822,0.006089625924646822,0.024333132389394916,0.41824705575473403,0.4311571646421207,0.42226906850991974,0.4273689891701952,0.42176183812507134
blues.00043.jams,0.027611389679336986,0.022367813028454427,0.008914274183443547,0.0034443811861193706,0.0013323335170910954,0.006116658015705876,0.0,0.0,0.0,0.00891671963539101,0.022367813028454427,0.006187094904394664,0.006187094904394664,0.011845301704599522,0.006674005923309264,0.011140557605200349,0.004764116509774755,0.006083223987340824,0.005747700696464506
blues.00044.jams,0.01909486491732606,0.0,0.004744808311180709,0.0075159001426956945,0.007942501606813035,0.0042494730013578515,0.0,0.028569152196770954,0.0,0.00946507496424318,0.0070894247863193365,0.006686947695212497,0.006686947695212497,0.31768581353902703,0.005668750086692225,0.31487333735341183,0.004391337895605532,0.005012426950228379,0.006686947695212497
blues.00045.jams,0.0055850833493378575,0.0,0.012793235478148783,0.0018592138187032213,0.0014215361389296151,0.00010929921902933427,0.0,0.0,0.0,0.0036331675190819706,0.0,0.0016532699304864498,0.0016532699304864498,0.0018811011885674763,0.0010933649942710469,0.010888316142736155,0.01446350186824337,0.003359266857020625,0.0016532699304864498
blues.00046.jams,0.012328336193334849,0.0,0.0047466392703124066,0.008182666119837161,0.005924833957105295,0.0016546025056405468,0.0,0.0,0.0,0.0004967510171094145,0.0,0.002898588050227167,0.002898588050227167,0.015806390462122333,0.0023670145439161853,0.011777167776353452,0.005311626113729443,0.0009581730214337786,0.002898588050227167
blues.00047.jams,0.0374841968646276,0.45251220469750675,0.0585450413497223,0.4745093069700378,0.4710440650136908,0.0489096004809464,0.49098635251214234,0.06623369840008686,0.49098635251214234,0.030395372274784373,0.4716210276452113,0.07005453664207087,0.48509201650452655,0.057795901468734784,0.047953223222927575,0.03747470541866288,0.4716210276452113,0.49329260681979,0.48509201650452655
blues.00048.jams,0.012328336193334849,0.011874100288291778,0.021620458532610947,0.01438012646609541,0.012828263709903729,0.006756255812431945,0.011874100288291778,0.011874100288291778,0.011874100288291778,0.004749783323875694,0.0,0.009923608004213477,0.009923608004213477,0.015806390462122333,0.013066903201125073,0.011777167776353452,0.005311626113729443,0.022669021841258533,0.008515936125098466
blues.00049.jams,0.023633106565081,0.023083613113041242,0.0061458837633254545,0.005805621681205884,0.011126237980379186,0.006037361307579616,0.0,0.0,0.0,0.006141631996268708,0.0,0.010541929777239232,0.010541929777239232,0.22460197440427526,0.011587974275211825,0.011681805047635324,0.011587974275211825,0.005040616700530137,0.010541929777239232
blues.00050.jams,0.01057984980095898,0.021216485909695798,0.010577961555095095,0.01088751836865861,0.012798654263088887,0.014180495262566296,0.021216485909695798,0.021216485909695798,0.021216485909695798,0.01057772817656446,0.010569241710187294,0.003594679136753567,0.003594679136753567,0.015199653513672475,0.019080741565704818,0.010569241710187294,0.006755388595304922,0.01637289577022872,0.003594679136753567
blues.00051.jams,0.0055850833493378575,0.0,0.008220506804968527,0.0,0.0016038857025896592,0.00029142410782624265,0.007304800623233399,0.014499569695115169,0.014499569695115169,0.001334016534377864,0.014646775964401337,0.004532365426578924,0.004532365426578924,0.013287196592747911,0.0029174833822943314,0.0,0.009356790258252022,0.015176842936460272,0.004532365426578924
blues.00052.jams,0.019104077232527907,0.4540316308947075,0.001961512983354701,0.416577195306404,0.4158071418902627,0.41599961671422736,0.0,0.009650170033719367,0.0,0.012045132289868915,0.0,0.0016532944406557485,0.41669081297749,0.4010784066651118,0.41888982477445036,0.014355292977070054,0.0,0.4153453070548972,0.41669081297749
blues.00053.jams,0.00946507496424318,0.028569152196770954,0.023544234864018947,0.011359862164547768,0.01193021008298191,0.013785399569700523,0.014213859219700802,0.014213859219700802,0.014213859219700802,0.016529742718459136,0.014213859219700802,0.017936096336274587,0.017936096336274587,0.4264005313753796,0.014213859219700802,0.014213859219700802,0.028569152196770954,0.013685443958044262,0.01737160093999649
blues.00054.jams,0.01063822732732532,0.0,0.010638513746484682,0.00926753794571228,0.010700283483383751,0.0037621275194248795,0.008037319065418259,0.007992790753530621,0.007992790753530621,0.004324802346333293,0.0,0.007178115588063837,0.007178115588063837,0.006838172812038671,0.006397771198150691,0.0159415438690215,0.014513996573389795,0.008996748395278599,0.007178115588063837
blues.00055.jams,0.026836394343039423,0.05444778402237646,0.026836187484763876,0.03482797539947258,0.031984363603019754,0.03406183607363314,0.05444778402237646,0.05444778402237646,0.05444778402237646,0.031453448133975416,0.0324214776923775,0.04577070622397456,0.04577070622397456,0.04196822454655722,0.029146345659516345,0.02153316154964132,0.017957975824134147,0.032989924076489284,0.04577070622397456
blues.00056.jams,0.004468581314585076,0.43295940727610627,0.43073311785238905,0.43548633530514524,0.4313372876264223,0.023975877845368247,0.02696704760026932,0.4150374992788438,0.02696704760026932,0.019419481102635902,0.02696704760026932,0.017915343749759893,0.43295273482697216,0.41614220721528383,0.43115716464212095,0.008933124770007786,0.03707401244541959,0.43142735755252565,0.4340196366037031
blues.00057.jams,0.014863594839644058,0.0,0.0018069526451435008,0.0015521196127407054,0.0024841935382736804,0.00038776913037878247,0.0,0.0,0.0,0.004676940507106466,0.0,0.0028786421155927167,0.0028786421155927167,0.00847781258069301,0.003105910867821679,0.015596855051018503,0.010743771828055172,0.0009310713720315558,0.0028786421155927167
blues.00058.jams,0.0224984662856843,0.02748073642210701,0.007248667737643655,0.002719501353592254,0.0008163888028221929,0.0001360968861808688,0.0,0.0,0.0,0.0035703208080290175,0.01367493689707654,0.004521570371643038,0.004521570371643038,0.01068527256314462,0.00955882842484472,0.01367493689707654,0.010106964845150033,0.003011022998233479,0.004521570371643038
blues.00059.jams,0.025908138496508214,0.0,0.0044683669189639315,0.0002671410137969078,0.0006680690283255215,0.002135744343990988,0.0,0.0,0.0,0.0007081630094642729,0.0,0.0004542438363846068,0.0004542438363846068,0.00028055131243455233,0.0,0.0,0.011534111218553803,0.00025378513785900657,0.0004542438363846068
blues.00060.jams,0.01909933150174009,0.019365324866931058,0.001961512983354701,0.0081017984969645,0.01304303747559888,0.01081254021145418,0.009650170033719367,0.009650170033719367,0.019365324866931058,0.00717937216380902,0.019365324866931058,0.011176166889699763,0.011176166889699763,0.013959092613732006,0.001924876924492118,0.01910882294770474,0.0,0.01713477194891478,0.011176166889699763
blues.00061.jams,0.0055850833493378575,0.02202630632999891,0.012793235478148783,0.0005465789195475407,0.00021857359952266102,0.004268817392791118,0.0,0.0,0.0,0.0036331675190819706,0.010971117821003148,0.004676438239600943,0.00467654788953441,0.014106381722178247,0.007671013352928816,0.010888316142736155,0.017262189820224316,0.005288634016623723,0.00467654788953441
blues.00062.jams,0.03617675311069971,0.0,0.004464756176078248,0.01371746855318379,0.0156300964892726,0.009116789530598276,0.0,0.0,0.0,0.00838700141911444,0.012824040357583555,0.00831195314846925,0.00831195314846925,0.027229895667427374,0.007708095135263097,0.0,0.015502666816364894,0.007387745396878318,0.00831195314846925
blues.00063.jams,0.020232752628616964,0.0159415438690215,0.0074080212082756145,0.01136980960737262,0.0052222879761456035,0.0006342910811731766,0.0,0.0,0.0,0.005303316541696336,0.0,0.0006394002439470895,0.0006394002439470895,0.006891013375096576,0.41398096679596813,0.0,0.001427547295631953,0.002344455201702561,0.0006394002439470895
blues.00064.jams,0.005586088328536371,0.0,0.005303019514420955,0.013939190957873729,0.003417725228238249,0.008812503136988245,0.0,0.009277813588010752,0.009277813588010752,0.005303316541696175,0.0,0.0056746484582445664,0.0056746484582445664,0.013017827084295408,0.005559525341900599,0.009218530029378632,0.020021585416066013,0.017323452418147856,0.0056746484582445664
blues.00065.jams,0.025908138496508214,0.0,0.0044683669189639315,0.0006680690283255215,0.002674134298325465,0.0008017199655548094,0.0,0.0,0.0,0.0007081630094642729,0.0,0.0005991901701383128,0.0005991901701383128,0.00028055131243455233,0.0,0.0,0.011534111218553803,0.0027009006883833044,0.0004542438363846068
blues.00066.jams,0.04133471747310675,0.008933124770007786,0.012560586778187317,0.017086085809962737,0.01655794851026763,0.0051559801240989795,0.035189428462300186,0.0,0.026472211361191177,0.018250825198977184,0.017702001733459045,0.007457592449596073,0.007457592449596073,0.03088447598378299,0.0159415438690215,0.008933124770007786,0.0014241808075495434,0.016936466536608727,0.007457592449596073
blues.00067.jams,0.03617449191019426,0.0,0.01345354107829832,0.02139088877371094,0.019524012593763903,0.0046811561179082315,0.017921907997262315,0.017921907997262315,0.017921907997262315,0.013453326682677274,0.017921907997262315,0.014861754296086936,0.014861754296086936,0.04047165627850224,0.014355292977070054,0.008988783227254759,0.01934608880481197,0.01282468441801351,0.014861754296086936
blues.00068.jams,0.05926008706337666,0.0,0.01345354107829832,0.024585638278273023,0.022989147845098087,0.00916798887196542,0.017921907997262315,0.017921907997262315,0.017921907997262315,0.01910051793590042,0.017921907997262315,0.01837619634725343,0.01837619634725343,0.04047165627850224,0.02856915219677092,0.008988783227254759,0.01934608880481197,0.014908696059596866,0.01837619634725343
blues.00069.jams,0.009232860364482301,0.0,0.41134261685374013,0.002918959095684529,0.0041941489364217,0.006195744193452949,0.0,0.0,0.0,0.003695137438605295,0.0,0.4118930531737779,0.4118930531737779,0.40522168246373774,0.4138205485184616,0.4334160285936985,0.0009133872042283336,0.0011692392826314014,0.4118930531737779
blues.00070.jams,0.03846465636867104,0.0,0.0033547516331523647,0.006643873503936596,0.008113561947334907,0.011253910191461023,0.009781020792585447,0.009781020792585447,0.009781020792585447,0.003355240164889105,0.0,0.006020981529096304,0.006020981529096304,0.0013348499829615083,0.005860651421242381,0.0,0.016273011886334288,0.09673238483599093,0.006020981529096304
blues.00071.jams,0.003355240164889105,0.03952836418663734,0.0033547516331523647,0.007035644053767947,0.009486623272761879,0.013023364674381156,0.009781020792585447,0.019628806748932512,0.009781020792585447,0.008497887412554831,0.009781020792585447,0.007565487044280521,0.007565487044280521,0.008998470587987802,0.009781020792585447,0.0,0.016273011886334288,0.21997371167909666,0.007565487044280521
blues.00072.jams,0.4170042498893473,0.021061615527829577,0.4313543064954928,0.000627122392352061,0.00020907108809718075,0.00796723599523908,0.0,0.021061615527829577,0.0,0.4170042498893473,0.021061615527829577,0.008271175861437868,0.008271175861437868,0.41789784484099407,0.4234252847715628,0.4220239295949507,0.017247762412947402,0.01097686371378976,0.4249679282216417
blues.00073.jams,0.04997920270779139,0.0,0.022498670631511262,0.010630669023399819,0.011823595223370136,0.02488109087829993,0.02974734339405193,0.019899557437704798,0.014950341465971604,0.015710159042820887,0.019899557437704798,0.015448059756506425,0.015448059756506425,0.025691797399596452,0.013462259806562744,0.02974734339405193,0.011525456135537217,0.019187915902461914,0.01662014947184094
blues.00074.jams,0.03045807702148059,0.02647221136119107,0.0005669331448893695,0.0005245210168262394,0.004844558394746498,0.003939998008829012,0.0,0.013056152825446284,0.013175388747733168,0.0005640728646827518,0.0,0.003170573746311275,0.003170573746311275,0.005236648366147135,0.0013109451523467682,0.0,0.014485142672571038,0.003680730761041034,0.003170573746311275
blues.00075.jams,0.0022224421620449684,0.024247546246677347,0.030940586096661386,0.0317248897612929,0.0295144270598776,0.028778358145497715,0.024247546246677347,0.024247546246677347,0.024247546246677347,0.02272007650008353,0.024247546246677347,0.024132453116348717,0.0241324408910949,0.040328747581530336,0.025470687516118178,0.03652587602511404,0.028533085271583287,0.0252382108638027,0.0236505407557585
blues.00076.jams,0.01797104109132729,0.0,0.001667202194764942,0.017517761258029715,0.0021127467009759596,0.0013674246381329804,0.0,0.0,0.0,0.0016655996704660933,0.012383724455832348,0.003899888211322025,0.003899888211322025,0.008580852899416142,0.0012431668506319772,0.012383724455832348,0.007731636841243449,0.005499108830297947,0.003410675150235359
blues.00077.jams,0.0033571942934905175,0.019628806748932512,0.0033547516331523647,0.005469199772961248,0.006741806168053784,0.00938850411464004,0.0,0.009781020792585447,0.009781020792585447,0.003355240164889105,0.009781020792585447,0.004863637631114487,0.004863637631114487,,0.004882221379746206,0.0,0.016273011886334288,0.007564703109142499,0.00447781484271626
blues.00078.jams,0.03617507814770278,0.0,0.002226283421756836,0.0045613160180851394,0.004696394664756338,0.016318022294672524,0.01197264166607594,0.0,0.0,0.0022224421620449684,0.0,0.010632936518735526,0.010632936518735526,0.023657523639336264,0.0036022366801955253,0.0,0.0,0.006214230840300566,0.010632936518735526
