τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,,,
0.005,0.8055555555555556,0.9166666666666666,0.9166666666666666,0.8888888888888888,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.75,0.6666666666666666,0.7777777777777778,0.6111111111111112,0.8333333333333334,0.9166666666666666,0.9722222222222222,0.75,0.8333333333333334,0.7777777777777778,0.8611111111111112,0.6111111111111112
0.01,0.828125,0.840625,0.8375,0.778125,0.74375,0.796875,0.775,0.796875,0.74375,0.865625,0.63125,0.85,0.86875,0.928125,0.825,0.828125,0.79375,0.790625,0.784375
0.015,0.8013245033112583,0.8189845474613686,0.8211920529801324,0.7505518763796909,0.717439293598234,0.7704194260485652,0.7615894039735099,0.7726269315673289,0.7064017660044151,0.8520971302428256,0.6269315673289183,0.8366445916114791,0.8498896247240618,0.9271523178807947,0.7858719646799117,0.7969094922737306,0.7571743929359823,0.7549668874172185,0.7682119205298014
0.02,0.7673179396092362,0.8081705150976909,0.8081705150976909,0.7193605683836589,0.6820603907637656,0.7584369449378331,0.7566607460035524,0.7531083481349912,0.6856127886323268,0.8241563055062167,0.6216696269982238,0.8152753108348135,0.8348134991119005,0.911190053285968,0.7602131438721137,0.7655417406749556,0.7211367673179396,0.7282415630550622,0.7566607460035524
0.025,0.7663551401869159,0.8130841121495327,0.8130841121495327,0.7165109034267912,0.6713395638629284,0.7476635514018691,0.7523364485981309,0.7414330218068536,0.6666666666666666,0.8115264797507789,0.6074766355140186,0.8099688473520249,0.822429906542056,0.9080996884735203,0.7554517133956387,0.7585669781931464,0.7180685358255452,0.721183800623053,0.7398753894080997
0.03,0.7528571428571429,0.8028571428571428,0.8042857142857143,0.7071428571428572,0.6528571428571428,0.73,0.75,0.7328571428571429,0.6514285714285715,0.8114285714285714,0.6028571428571429,0.8057142857142857,0.8214285714285714,0.9114285714285715,0.7471428571428571,0.7528571428571429,0.7157142857142857,0.7071428571428572,0.7314285714285714
0.035,0.7460106382978723,0.800531914893617,0.7992021276595744,0.7061170212765957,0.6436170212765957,0.723404255319149,0.7446808510638298,0.7340425531914894,0.6436170212765957,0.8058510638297872,0.5957446808510638,0.800531914893617,0.8164893617021277,0.910904255319149,0.7473404255319149,0.7553191489361702,0.7127659574468085,0.7047872340425532,0.7287234042553191
0.04,0.7390761548064919,0.7990012484394506,0.797752808988764,0.6953807740324595,0.6379525593008739,0.714107365792759,0.7403245942571786,0.7303370786516854,0.6429463171036205,0.8014981273408239,0.5930087390761548,0.8002496878901373,0.8139825218476904,0.9088639200998752,0.7415730337078652,0.7465667915106118,0.7016229712858927,0.6941323345817728,0.7240948813982522
0.045,0.7261904761904762,0.7892857142857143,0.794047619047619,0.6845238095238095,0.6309523809523809,0.7071428571428572,0.7333333333333333,0.725,0.6345238095238095,0.7976190476190477,0.5857142857142857,0.794047619047619,0.805952380952381,0.9071428571428571,0.7297619047619047,0.736904761904762,0.6916666666666667,0.6785714285714286,0.7142857142857143
0.05,0.7256944444444444,0.7893518518518519,0.7939814814814815,0.6840277777777778,0.6319444444444444,0.7071759259259259,0.7361111111111112,0.7291666666666666,0.6377314814814815,0.7997685185185185,0.5821759259259259,0.7962962962962963,0.8032407407407407,0.9097222222222222,0.7314814814814815,0.7407407407407407,0.6956018518518519,0.6793981481481481,0.7175925925925926
0.055,0.7197740112994351,0.7853107344632768,0.7887005649717514,0.6802259887005649,0.6248587570621469,0.7028248587570621,0.7333333333333333,0.7242937853107345,0.6282485875706215,0.7954802259887006,0.5830508474576271,0.7932203389830509,0.8,0.9073446327683616,0.727683615819209,0.7367231638418079,0.6915254237288135,0.6745762711864407,0.7107344632768362
